,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No. 24-01, Suntec Tower 2",80 Raffles Place,Singapore,048624,Singapore,65 8017 9198,https://www.shenyaoholdings.com,Gold,Basic Materials,"Shen Yao Holdings Limited, an investment holding company, engages in the exploration and mining of gold deposits. It also manages hedge funds. The company was formerly known as LionGold Corp Ltd and changed its name to Shen Yao Holdings Limited in December 2020. Shen Yao Holdings Limited was incorporated in 2004 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Mr. Liang  Yao', 'title': 'Group CEO & Group Exec. Chairman', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.002,1166486400,0.0,1.328453,2500300,2500300,0,0,0,0.001,0.002,0,0,67412400,0.001,0.003,0.8514139,0.002,0.001775,0.0,0.0,SGD,67467416,-0.01806,9275273782,33706199040,0.73478997,0.0,0.001,2.0,1656547200,1688083200,1664496000,-1430000,-0.0,0.852,7.833,SES,EQUITY,A78.SI,A78.SI,$ Shen Yao,Shen Yao Holdings Limited,1106787600,Asia/Singapore,SGT,28800000,0.002,none,983000,0.0,8613000,15143000,0.135,0.375,79177000,55.266,0.002,-0.0146200005,-0.09474,6466000,-10652625,7438000,-0.203,0.01596,0.108780004,-0.02249,SGD,
1,"No. 24-01, Suntec Tower 2",80 Raffles Place,Singapore,048624,Singapore,65 8017 9198,https://www.shenyaoholdings.com,Gold,Basic Materials,"Shen Yao Holdings Limited, an investment holding company, engages in the exploration and mining of gold deposits. It also manages hedge funds. The company was formerly known as LionGold Corp Ltd and changed its name to Shen Yao Holdings Limited in December 2020. Shen Yao Holdings Limited was incorporated in 2004 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Ms. Guanyi  Gao', 'title': 'Financial Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.002,1166486400,0.0,1.328453,2500300,2500300,0,0,0,0.001,0.002,0,0,67412400,0.001,0.003,0.8514139,0.002,0.001775,0.0,0.0,SGD,67467416,-0.01806,9275273782,33706199040,0.73478997,0.0,0.001,2.0,1656547200,1688083200,1664496000,-1430000,-0.0,0.852,7.833,SES,EQUITY,A78.SI,A78.SI,$ Shen Yao,Shen Yao Holdings Limited,1106787600,Asia/Singapore,SGT,28800000,0.002,none,983000,0.0,8613000,15143000,0.135,0.375,79177000,55.266,0.002,-0.0146200005,-0.09474,6466000,-10652625,7438000,-0.203,0.01596,0.108780004,-0.02249,SGD,
2,"No. 24-01, Suntec Tower 2",80 Raffles Place,Singapore,048624,Singapore,65 8017 9198,https://www.shenyaoholdings.com,Gold,Basic Materials,"Shen Yao Holdings Limited, an investment holding company, engages in the exploration and mining of gold deposits. It also manages hedge funds. The company was formerly known as LionGold Corp Ltd and changed its name to Shen Yao Holdings Limited in December 2020. Shen Yao Holdings Limited was incorporated in 2004 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Ms. Lesley  Bendig', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.002,1166486400,0.0,1.328453,2500300,2500300,0,0,0,0.001,0.002,0,0,67412400,0.001,0.003,0.8514139,0.002,0.001775,0.0,0.0,SGD,67467416,-0.01806,9275273782,33706199040,0.73478997,0.0,0.001,2.0,1656547200,1688083200,1664496000,-1430000,-0.0,0.852,7.833,SES,EQUITY,A78.SI,A78.SI,$ Shen Yao,Shen Yao Holdings Limited,1106787600,Asia/Singapore,SGT,28800000,0.002,none,983000,0.0,8613000,15143000,0.135,0.375,79177000,55.266,0.002,-0.0146200005,-0.09474,6466000,-10652625,7438000,-0.203,0.01596,0.108780004,-0.02249,SGD,
3,"No. 24-01, Suntec Tower 2",80 Raffles Place,Singapore,048624,Singapore,65 8017 9198,https://www.shenyaoholdings.com,Gold,Basic Materials,"Shen Yao Holdings Limited, an investment holding company, engages in the exploration and mining of gold deposits. It also manages hedge funds. The company was formerly known as LionGold Corp Ltd and changed its name to Shen Yao Holdings Limited in December 2020. Shen Yao Holdings Limited was incorporated in 2004 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Mr. Roger  Poh', 'title': 'Director of Corp. Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.002,1166486400,0.0,1.328453,2500300,2500300,0,0,0,0.001,0.002,0,0,67412400,0.001,0.003,0.8514139,0.002,0.001775,0.0,0.0,SGD,67467416,-0.01806,9275273782,33706199040,0.73478997,0.0,0.001,2.0,1656547200,1688083200,1664496000,-1430000,-0.0,0.852,7.833,SES,EQUITY,A78.SI,A78.SI,$ Shen Yao,Shen Yao Holdings Limited,1106787600,Asia/Singapore,SGT,28800000,0.002,none,983000,0.0,8613000,15143000,0.135,0.375,79177000,55.266,0.002,-0.0146200005,-0.09474,6466000,-10652625,7438000,-0.203,0.01596,0.108780004,-0.02249,SGD,
4,"No. 24-01, Suntec Tower 2",80 Raffles Place,Singapore,048624,Singapore,65 8017 9198,https://www.shenyaoholdings.com,Gold,Basic Materials,"Shen Yao Holdings Limited, an investment holding company, engages in the exploration and mining of gold deposits. It also manages hedge funds. The company was formerly known as LionGold Corp Ltd and changed its name to Shen Yao Holdings Limited in December 2020. Shen Yao Holdings Limited was incorporated in 2004 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Mr. Hing Woon Chen', 'age': 54, 'title': 'Director of Bus. & Corp. Devel.', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.002,1166486400,0.0,1.328453,2500300,2500300,0,0,0,0.001,0.002,0,0,67412400,0.001,0.003,0.8514139,0.002,0.001775,0.0,0.0,SGD,67467416,-0.01806,9275273782,33706199040,0.73478997,0.0,0.001,2.0,1656547200,1688083200,1664496000,-1430000,-0.0,0.852,7.833,SES,EQUITY,A78.SI,A78.SI,$ Shen Yao,Shen Yao Holdings Limited,1106787600,Asia/Singapore,SGT,28800000,0.002,none,983000,0.0,8613000,15143000,0.135,0.375,79177000,55.266,0.002,-0.0146200005,-0.09474,6466000,-10652625,7438000,-0.203,0.01596,0.108780004,-0.02249,SGD,
5,"No. 24-01, Suntec Tower 2",80 Raffles Place,Singapore,048624,Singapore,65 8017 9198,https://www.shenyaoholdings.com,Gold,Basic Materials,"Shen Yao Holdings Limited, an investment holding company, engages in the exploration and mining of gold deposits. It also manages hedge funds. The company was formerly known as LionGold Corp Ltd and changed its name to Shen Yao Holdings Limited in December 2020. Shen Yao Holdings Limited was incorporated in 2004 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Ms. Bee Leng  Chew', 'title': 'Joint Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.002,1166486400,0.0,1.328453,2500300,2500300,0,0,0,0.001,0.002,0,0,67412400,0.001,0.003,0.8514139,0.002,0.001775,0.0,0.0,SGD,67467416,-0.01806,9275273782,33706199040,0.73478997,0.0,0.001,2.0,1656547200,1688083200,1664496000,-1430000,-0.0,0.852,7.833,SES,EQUITY,A78.SI,A78.SI,$ Shen Yao,Shen Yao Holdings Limited,1106787600,Asia/Singapore,SGT,28800000,0.002,none,983000,0.0,8613000,15143000,0.135,0.375,79177000,55.266,0.002,-0.0146200005,-0.09474,6466000,-10652625,7438000,-0.203,0.01596,0.108780004,-0.02249,SGD,
6,"No. 24-01, Suntec Tower 2",80 Raffles Place,Singapore,048624,Singapore,65 8017 9198,https://www.shenyaoholdings.com,Gold,Basic Materials,"Shen Yao Holdings Limited, an investment holding company, engages in the exploration and mining of gold deposits. It also manages hedge funds. The company was formerly known as LionGold Corp Ltd and changed its name to Shen Yao Holdings Limited in December 2020. Shen Yao Holdings Limited was incorporated in 2004 and is headquartered in Singapore.","{'maxAge': 1, 'name': 'Mr. Li Chuan  Hsu', 'title': 'Joint Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.002,1166486400,0.0,1.328453,2500300,2500300,0,0,0,0.001,0.002,0,0,67412400,0.001,0.003,0.8514139,0.002,0.001775,0.0,0.0,SGD,67467416,-0.01806,9275273782,33706199040,0.73478997,0.0,0.001,2.0,1656547200,1688083200,1664496000,-1430000,-0.0,0.852,7.833,SES,EQUITY,A78.SI,A78.SI,$ Shen Yao,Shen Yao Holdings Limited,1106787600,Asia/Singapore,SGT,28800000,0.002,none,983000,0.0,8613000,15143000,0.135,0.375,79177000,55.266,0.002,-0.0146200005,-0.09474,6466000,-10652625,7438000,-0.203,0.01596,0.108780004,-0.02249,SGD,
