,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,181 North Arroyo Grande Boulevard,Suite 140B,Henderson,NV,89074,United States,888 901 4550,https://www.firmaholdingscorp.com,Other Industrial Metals & Mining,Basic Materials,"Firma Holdings Corp. does not have significant operations. Previously, the company was engaged in mining, packaging technology, and food manufacturing businesses. It intends to focus on emerging and middle market domestic and international investment opportunities. The company was formerly known as Tara Minerals Corp. and changed its name to Firma Holdings Corp. in June 2014. Firma Holdings Corp. was founded in 2006 and is based in Henderson, Nevada.",7,"{'maxAge': 1, 'name': 'Ms. Lynda R. Keeton-Cardno CPA, CPA', 'age': 50, 'title': 'CFO, Sec., Treasurer & Director', 'yearBorn': 1972, 'fiscalYear': 2014, 'totalPay': 48000, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.004,0.003,0.003,0.004,0.004,0.003,0.003,0.004,0.0,4.747233,38746,38746,29176,14816,14816,0.0,0.0,0,0,1571652,0.0004,0.038,6.4660006,0.005128,0.007867,0.0,0.0,USD,10135662,0.0,392912992,0.0,0.0,0.027,0.14814815,1419984000,1451520000,1435622400,-19363422,-0.02,41.7,-3.112,PNK,EQUITY,FRMA,FRMA,FIRMA HOLDINGS CORP,Firma Holdings Corp.,1212759000,America/New_York,EDT,-14400000,0.004,none,294391,0.002,-3257264,6775648,0.199,0.391,243064,105.896,0.003,-0.16702,-3.5706298,105316,-2795566,-3596988,-0.31534,0.0,-14.4977,USD,
1,181 North Arroyo Grande Boulevard,Suite 140B,Henderson,NV,89074,United States,888 901 4550,https://www.firmaholdingscorp.com,Other Industrial Metals & Mining,Basic Materials,"Firma Holdings Corp. does not have significant operations. Previously, the company was engaged in mining, packaging technology, and food manufacturing businesses. It intends to focus on emerging and middle market domestic and international investment opportunities. The company was formerly known as Tara Minerals Corp. and changed its name to Firma Holdings Corp. in June 2014. Firma Holdings Corp. was founded in 2006 and is based in Henderson, Nevada.",7,"{'maxAge': 1, 'name': 'Mr. Sebastien C. DuFort', 'age': 53, 'title': 'Chairman & CEO', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.004,0.003,0.003,0.004,0.004,0.003,0.003,0.004,0.0,4.747233,38746,38746,29176,14816,14816,0.0,0.0,0,0,1571652,0.0004,0.038,6.4660006,0.005128,0.007867,0.0,0.0,USD,10135662,0.0,392912992,0.0,0.0,0.027,0.14814815,1419984000,1451520000,1435622400,-19363422,-0.02,41.7,-3.112,PNK,EQUITY,FRMA,FRMA,FIRMA HOLDINGS CORP,Firma Holdings Corp.,1212759000,America/New_York,EDT,-14400000,0.004,none,294391,0.002,-3257264,6775648,0.199,0.391,243064,105.896,0.003,-0.16702,-3.5706298,105316,-2795566,-3596988,-0.31534,0.0,-14.4977,USD,
2,181 North Arroyo Grande Boulevard,Suite 140B,Henderson,NV,89074,United States,888 901 4550,https://www.firmaholdingscorp.com,Other Industrial Metals & Mining,Basic Materials,"Firma Holdings Corp. does not have significant operations. Previously, the company was engaged in mining, packaging technology, and food manufacturing businesses. It intends to focus on emerging and middle market domestic and international investment opportunities. The company was formerly known as Tara Minerals Corp. and changed its name to Firma Holdings Corp. in June 2014. Firma Holdings Corp. was founded in 2006 and is based in Henderson, Nevada.",7,"{'maxAge': 1, 'name': 'Mr. Steve  Eady', 'title': 'Chief Geologist', 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.004,0.003,0.003,0.004,0.004,0.003,0.003,0.004,0.0,4.747233,38746,38746,29176,14816,14816,0.0,0.0,0,0,1571652,0.0004,0.038,6.4660006,0.005128,0.007867,0.0,0.0,USD,10135662,0.0,392912992,0.0,0.0,0.027,0.14814815,1419984000,1451520000,1435622400,-19363422,-0.02,41.7,-3.112,PNK,EQUITY,FRMA,FRMA,FIRMA HOLDINGS CORP,Firma Holdings Corp.,1212759000,America/New_York,EDT,-14400000,0.004,none,294391,0.002,-3257264,6775648,0.199,0.391,243064,105.896,0.003,-0.16702,-3.5706298,105316,-2795566,-3596988,-0.31534,0.0,-14.4977,USD,
3,181 North Arroyo Grande Boulevard,Suite 140B,Henderson,NV,89074,United States,888 901 4550,https://www.firmaholdingscorp.com,Other Industrial Metals & Mining,Basic Materials,"Firma Holdings Corp. does not have significant operations. Previously, the company was engaged in mining, packaging technology, and food manufacturing businesses. It intends to focus on emerging and middle market domestic and international investment opportunities. The company was formerly known as Tara Minerals Corp. and changed its name to Firma Holdings Corp. in June 2014. Firma Holdings Corp. was founded in 2006 and is based in Henderson, Nevada.",7,"{'maxAge': 1, 'name': 'Ms. Angelica  Rios', 'age': 49, 'title': 'Sec.', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.004,0.003,0.003,0.004,0.004,0.003,0.003,0.004,0.0,4.747233,38746,38746,29176,14816,14816,0.0,0.0,0,0,1571652,0.0004,0.038,6.4660006,0.005128,0.007867,0.0,0.0,USD,10135662,0.0,392912992,0.0,0.0,0.027,0.14814815,1419984000,1451520000,1435622400,-19363422,-0.02,41.7,-3.112,PNK,EQUITY,FRMA,FRMA,FIRMA HOLDINGS CORP,Firma Holdings Corp.,1212759000,America/New_York,EDT,-14400000,0.004,none,294391,0.002,-3257264,6775648,0.199,0.391,243064,105.896,0.003,-0.16702,-3.5706298,105316,-2795566,-3596988,-0.31534,0.0,-14.4977,USD,
4,181 North Arroyo Grande Boulevard,Suite 140B,Henderson,NV,89074,United States,888 901 4550,https://www.firmaholdingscorp.com,Other Industrial Metals & Mining,Basic Materials,"Firma Holdings Corp. does not have significant operations. Previously, the company was engaged in mining, packaging technology, and food manufacturing businesses. It intends to focus on emerging and middle market domestic and international investment opportunities. The company was formerly known as Tara Minerals Corp. and changed its name to Firma Holdings Corp. in June 2014. Firma Holdings Corp. was founded in 2006 and is based in Henderson, Nevada.",7,"{'maxAge': 1, 'name': 'Mr. Clifford A. Brown', 'age': 71, 'title': 'Controller', 'yearBorn': 1951, 'fiscalYear': 2012, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.004,0.003,0.003,0.004,0.004,0.003,0.003,0.004,0.0,4.747233,38746,38746,29176,14816,14816,0.0,0.0,0,0,1571652,0.0004,0.038,6.4660006,0.005128,0.007867,0.0,0.0,USD,10135662,0.0,392912992,0.0,0.0,0.027,0.14814815,1419984000,1451520000,1435622400,-19363422,-0.02,41.7,-3.112,PNK,EQUITY,FRMA,FRMA,FIRMA HOLDINGS CORP,Firma Holdings Corp.,1212759000,America/New_York,EDT,-14400000,0.004,none,294391,0.002,-3257264,6775648,0.199,0.391,243064,105.896,0.003,-0.16702,-3.5706298,105316,-2795566,-3596988,-0.31534,0.0,-14.4977,USD,
