,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,22 Jellicoe Street,Freemans Bay,Auckland,1010,New Zealand,64 9 379 4720,64 9 309 1190,https://www.sanford.co.nz,Farm Products,Consumer Defensive,"Sanford Limited engages in farming, harvesting, processing, storing, and marketing of seafood products. It operates through Wildcatch and Aquaculture segments. The company catches and processes inshore and deepwater fish species, as well as farms and processes mussels and salmon. Its seafood products include antarctic toothfish, arrow squid, barracouta, blue mackerel, gemfish, ghost shark, greenshell mussels, hake, hapuku, hoki, jack mackerel, john dory, kahawai, king salmon, lemon sole, ling, monkfish, new zealand sole, orange roughy, patagonian toothfish, red cod, scampi, silver warehou, smooth oreo dory, snapper, southern blue whiting, trevally, and yellowbelly flounder. It operates in New Zealand, North America, China, Australia, Europe, Other Asian countries, Japan, the Middle East, South Korea, Hong Kong, Central and South America, Africa, and Pacific. The company was founded in 1881 and is headquartered in Auckland, New Zealand.",893,"{'maxAge': 1, 'name': 'Mr. Craig  Ellison', 'title': 'Interim CEO & Director', 'fiscalYear': 2022, 'totalPay': 78000, 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,6,7,6,1693526400,1672444800,86400,4,4.03,3.97,3.97,4.04,4.03,3.97,3.97,4.04,0.16,0.0396,1685491200,0.1534,0.21096,6.215385,10.918919,25729,25729,23446,13002,13002,3.97,4.12,377764640,3.8,4.46,0.70145804,4.0818,4.12515,0.1,0.024813894,NZD,598987968,0.11299,48653026,93506096,0.50455004,0.06474,7.426,0.5440345,1664496000,1696032000,1680220800,0.808,60850000,0.65,0.37,1.04,1.112,9.874,NZE,EQUITY,SAN.NZ,SAN.NZ,Sanford Limited (NS) Ordinary S,Sanford Limited,947019600,Pacific/Auckland,NZST,43200000,4.04,4.95,4.5,4.65,4.5,2.7,hold,3,11412000,0.122,60665000,233562000,0.895,1.843,538542016,33.734,5.795,0.022,0.09079,96854000,22810124,22581000,0.831,0.025,0.19586,0.11265001,0.06509,NZD,
1,22 Jellicoe Street,Freemans Bay,Auckland,1010,New Zealand,64 9 379 4720,64 9 309 1190,https://www.sanford.co.nz,Farm Products,Consumer Defensive,"Sanford Limited engages in farming, harvesting, processing, storing, and marketing of seafood products. It operates through Wildcatch and Aquaculture segments. The company catches and processes inshore and deepwater fish species, as well as farms and processes mussels and salmon. Its seafood products include antarctic toothfish, arrow squid, barracouta, blue mackerel, gemfish, ghost shark, greenshell mussels, hake, hapuku, hoki, jack mackerel, john dory, kahawai, king salmon, lemon sole, ling, monkfish, new zealand sole, orange roughy, patagonian toothfish, red cod, scampi, silver warehou, smooth oreo dory, snapper, southern blue whiting, trevally, and yellowbelly flounder. It operates in New Zealand, North America, China, Australia, Europe, Other Asian countries, Japan, the Middle East, South Korea, Hong Kong, Central and South America, Africa, and Pacific. The company was founded in 1881 and is headquartered in Auckland, New Zealand.",893,"{'maxAge': 1, 'name': 'Mr. Paul John Alston BBS, C.A., CA', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,6,7,6,1693526400,1672444800,86400,4,4.03,3.97,3.97,4.04,4.03,3.97,3.97,4.04,0.16,0.0396,1685491200,0.1534,0.21096,6.215385,10.918919,25729,25729,23446,13002,13002,3.97,4.12,377764640,3.8,4.46,0.70145804,4.0818,4.12515,0.1,0.024813894,NZD,598987968,0.11299,48653026,93506096,0.50455004,0.06474,7.426,0.5440345,1664496000,1696032000,1680220800,0.808,60850000,0.65,0.37,1.04,1.112,9.874,NZE,EQUITY,SAN.NZ,SAN.NZ,Sanford Limited (NS) Ordinary S,Sanford Limited,947019600,Pacific/Auckland,NZST,43200000,4.04,4.95,4.5,4.65,4.5,2.7,hold,3,11412000,0.122,60665000,233562000,0.895,1.843,538542016,33.734,5.795,0.022,0.09079,96854000,22810124,22581000,0.831,0.025,0.19586,0.11265001,0.06509,NZD,
2,22 Jellicoe Street,Freemans Bay,Auckland,1010,New Zealand,64 9 379 4720,64 9 309 1190,https://www.sanford.co.nz,Farm Products,Consumer Defensive,"Sanford Limited engages in farming, harvesting, processing, storing, and marketing of seafood products. It operates through Wildcatch and Aquaculture segments. The company catches and processes inshore and deepwater fish species, as well as farms and processes mussels and salmon. Its seafood products include antarctic toothfish, arrow squid, barracouta, blue mackerel, gemfish, ghost shark, greenshell mussels, hake, hapuku, hoki, jack mackerel, john dory, kahawai, king salmon, lemon sole, ling, monkfish, new zealand sole, orange roughy, patagonian toothfish, red cod, scampi, silver warehou, smooth oreo dory, snapper, southern blue whiting, trevally, and yellowbelly flounder. It operates in New Zealand, North America, China, Australia, Europe, Other Asian countries, Japan, the Middle East, South Korea, Hong Kong, Central and South America, Africa, and Pacific. The company was founded in 1881 and is headquartered in Auckland, New Zealand.",893,"{'maxAge': 1, 'name': 'Ms. Louise  Wood', 'title': 'Exec. GM of Supply Chain & Ops', 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,6,7,6,1693526400,1672444800,86400,4,4.03,3.97,3.97,4.04,4.03,3.97,3.97,4.04,0.16,0.0396,1685491200,0.1534,0.21096,6.215385,10.918919,25729,25729,23446,13002,13002,3.97,4.12,377764640,3.8,4.46,0.70145804,4.0818,4.12515,0.1,0.024813894,NZD,598987968,0.11299,48653026,93506096,0.50455004,0.06474,7.426,0.5440345,1664496000,1696032000,1680220800,0.808,60850000,0.65,0.37,1.04,1.112,9.874,NZE,EQUITY,SAN.NZ,SAN.NZ,Sanford Limited (NS) Ordinary S,Sanford Limited,947019600,Pacific/Auckland,NZST,43200000,4.04,4.95,4.5,4.65,4.5,2.7,hold,3,11412000,0.122,60665000,233562000,0.895,1.843,538542016,33.734,5.795,0.022,0.09079,96854000,22810124,22581000,0.831,0.025,0.19586,0.11265001,0.06509,NZD,
3,22 Jellicoe Street,Freemans Bay,Auckland,1010,New Zealand,64 9 379 4720,64 9 309 1190,https://www.sanford.co.nz,Farm Products,Consumer Defensive,"Sanford Limited engages in farming, harvesting, processing, storing, and marketing of seafood products. It operates through Wildcatch and Aquaculture segments. The company catches and processes inshore and deepwater fish species, as well as farms and processes mussels and salmon. Its seafood products include antarctic toothfish, arrow squid, barracouta, blue mackerel, gemfish, ghost shark, greenshell mussels, hake, hapuku, hoki, jack mackerel, john dory, kahawai, king salmon, lemon sole, ling, monkfish, new zealand sole, orange roughy, patagonian toothfish, red cod, scampi, silver warehou, smooth oreo dory, snapper, southern blue whiting, trevally, and yellowbelly flounder. It operates in New Zealand, North America, China, Australia, Europe, Other Asian countries, Japan, the Middle East, South Korea, Hong Kong, Central and South America, Africa, and Pacific. The company was founded in 1881 and is headquartered in Auckland, New Zealand.",893,"{'maxAge': 1, 'name': 'Ms. Fiona  MacMillan', 'title': 'Gen. Mang. of Corp. Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,6,7,6,1693526400,1672444800,86400,4,4.03,3.97,3.97,4.04,4.03,3.97,3.97,4.04,0.16,0.0396,1685491200,0.1534,0.21096,6.215385,10.918919,25729,25729,23446,13002,13002,3.97,4.12,377764640,3.8,4.46,0.70145804,4.0818,4.12515,0.1,0.024813894,NZD,598987968,0.11299,48653026,93506096,0.50455004,0.06474,7.426,0.5440345,1664496000,1696032000,1680220800,0.808,60850000,0.65,0.37,1.04,1.112,9.874,NZE,EQUITY,SAN.NZ,SAN.NZ,Sanford Limited (NS) Ordinary S,Sanford Limited,947019600,Pacific/Auckland,NZST,43200000,4.04,4.95,4.5,4.65,4.5,2.7,hold,3,11412000,0.122,60665000,233562000,0.895,1.843,538542016,33.734,5.795,0.022,0.09079,96854000,22810124,22581000,0.831,0.025,0.19586,0.11265001,0.06509,NZD,
4,22 Jellicoe Street,Freemans Bay,Auckland,1010,New Zealand,64 9 379 4720,64 9 309 1190,https://www.sanford.co.nz,Farm Products,Consumer Defensive,"Sanford Limited engages in farming, harvesting, processing, storing, and marketing of seafood products. It operates through Wildcatch and Aquaculture segments. The company catches and processes inshore and deepwater fish species, as well as farms and processes mussels and salmon. Its seafood products include antarctic toothfish, arrow squid, barracouta, blue mackerel, gemfish, ghost shark, greenshell mussels, hake, hapuku, hoki, jack mackerel, john dory, kahawai, king salmon, lemon sole, ling, monkfish, new zealand sole, orange roughy, patagonian toothfish, red cod, scampi, silver warehou, smooth oreo dory, snapper, southern blue whiting, trevally, and yellowbelly flounder. It operates in New Zealand, North America, China, Australia, Europe, Other Asian countries, Japan, the Middle East, South Korea, Hong Kong, Central and South America, Africa, and Pacific. The company was founded in 1881 and is headquartered in Auckland, New Zealand.",893,"{'maxAge': 1, 'name': 'Mr. Blair  Robinson', 'title': 'Gen. Mang. of Global Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,6,7,6,1693526400,1672444800,86400,4,4.03,3.97,3.97,4.04,4.03,3.97,3.97,4.04,0.16,0.0396,1685491200,0.1534,0.21096,6.215385,10.918919,25729,25729,23446,13002,13002,3.97,4.12,377764640,3.8,4.46,0.70145804,4.0818,4.12515,0.1,0.024813894,NZD,598987968,0.11299,48653026,93506096,0.50455004,0.06474,7.426,0.5440345,1664496000,1696032000,1680220800,0.808,60850000,0.65,0.37,1.04,1.112,9.874,NZE,EQUITY,SAN.NZ,SAN.NZ,Sanford Limited (NS) Ordinary S,Sanford Limited,947019600,Pacific/Auckland,NZST,43200000,4.04,4.95,4.5,4.65,4.5,2.7,hold,3,11412000,0.122,60665000,233562000,0.895,1.843,538542016,33.734,5.795,0.022,0.09079,96854000,22810124,22581000,0.831,0.025,0.19586,0.11265001,0.06509,NZD,
5,22 Jellicoe Street,Freemans Bay,Auckland,1010,New Zealand,64 9 379 4720,64 9 309 1190,https://www.sanford.co.nz,Farm Products,Consumer Defensive,"Sanford Limited engages in farming, harvesting, processing, storing, and marketing of seafood products. It operates through Wildcatch and Aquaculture segments. The company catches and processes inshore and deepwater fish species, as well as farms and processes mussels and salmon. Its seafood products include antarctic toothfish, arrow squid, barracouta, blue mackerel, gemfish, ghost shark, greenshell mussels, hake, hapuku, hoki, jack mackerel, john dory, kahawai, king salmon, lemon sole, ling, monkfish, new zealand sole, orange roughy, patagonian toothfish, red cod, scampi, silver warehou, smooth oreo dory, snapper, southern blue whiting, trevally, and yellowbelly flounder. It operates in New Zealand, North America, China, Australia, Europe, Other Asian countries, Japan, the Middle East, South Korea, Hong Kong, Central and South America, Africa, and Pacific. The company was founded in 1881 and is headquartered in Auckland, New Zealand.",893,"{'maxAge': 1, 'name': 'Ms. Debra  Lumsden', 'title': 'Chief People Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,6,7,6,1693526400,1672444800,86400,4,4.03,3.97,3.97,4.04,4.03,3.97,3.97,4.04,0.16,0.0396,1685491200,0.1534,0.21096,6.215385,10.918919,25729,25729,23446,13002,13002,3.97,4.12,377764640,3.8,4.46,0.70145804,4.0818,4.12515,0.1,0.024813894,NZD,598987968,0.11299,48653026,93506096,0.50455004,0.06474,7.426,0.5440345,1664496000,1696032000,1680220800,0.808,60850000,0.65,0.37,1.04,1.112,9.874,NZE,EQUITY,SAN.NZ,SAN.NZ,Sanford Limited (NS) Ordinary S,Sanford Limited,947019600,Pacific/Auckland,NZST,43200000,4.04,4.95,4.5,4.65,4.5,2.7,hold,3,11412000,0.122,60665000,233562000,0.895,1.843,538542016,33.734,5.795,0.022,0.09079,96854000,22810124,22581000,0.831,0.025,0.19586,0.11265001,0.06509,NZD,
6,22 Jellicoe Street,Freemans Bay,Auckland,1010,New Zealand,64 9 379 4720,64 9 309 1190,https://www.sanford.co.nz,Farm Products,Consumer Defensive,"Sanford Limited engages in farming, harvesting, processing, storing, and marketing of seafood products. It operates through Wildcatch and Aquaculture segments. The company catches and processes inshore and deepwater fish species, as well as farms and processes mussels and salmon. Its seafood products include antarctic toothfish, arrow squid, barracouta, blue mackerel, gemfish, ghost shark, greenshell mussels, hake, hapuku, hoki, jack mackerel, john dory, kahawai, king salmon, lemon sole, ling, monkfish, new zealand sole, orange roughy, patagonian toothfish, red cod, scampi, silver warehou, smooth oreo dory, snapper, southern blue whiting, trevally, and yellowbelly flounder. It operates in New Zealand, North America, China, Australia, Europe, Other Asian countries, Japan, the Middle East, South Korea, Hong Kong, Central and South America, Africa, and Pacific. The company was founded in 1881 and is headquartered in Auckland, New Zealand.",893,"{'maxAge': 1, 'name': 'Mr. Paulie  Hooton', 'title': 'Head Chef', 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,6,7,6,1693526400,1672444800,86400,4,4.03,3.97,3.97,4.04,4.03,3.97,3.97,4.04,0.16,0.0396,1685491200,0.1534,0.21096,6.215385,10.918919,25729,25729,23446,13002,13002,3.97,4.12,377764640,3.8,4.46,0.70145804,4.0818,4.12515,0.1,0.024813894,NZD,598987968,0.11299,48653026,93506096,0.50455004,0.06474,7.426,0.5440345,1664496000,1696032000,1680220800,0.808,60850000,0.65,0.37,1.04,1.112,9.874,NZE,EQUITY,SAN.NZ,SAN.NZ,Sanford Limited (NS) Ordinary S,Sanford Limited,947019600,Pacific/Auckland,NZST,43200000,4.04,4.95,4.5,4.65,4.5,2.7,hold,3,11412000,0.122,60665000,233562000,0.895,1.843,538542016,33.734,5.795,0.022,0.09079,96854000,22810124,22581000,0.831,0.025,0.19586,0.11265001,0.06509,NZD,
7,22 Jellicoe Street,Freemans Bay,Auckland,1010,New Zealand,64 9 379 4720,64 9 309 1190,https://www.sanford.co.nz,Farm Products,Consumer Defensive,"Sanford Limited engages in farming, harvesting, processing, storing, and marketing of seafood products. It operates through Wildcatch and Aquaculture segments. The company catches and processes inshore and deepwater fish species, as well as farms and processes mussels and salmon. Its seafood products include antarctic toothfish, arrow squid, barracouta, blue mackerel, gemfish, ghost shark, greenshell mussels, hake, hapuku, hoki, jack mackerel, john dory, kahawai, king salmon, lemon sole, ling, monkfish, new zealand sole, orange roughy, patagonian toothfish, red cod, scampi, silver warehou, smooth oreo dory, snapper, southern blue whiting, trevally, and yellowbelly flounder. It operates in New Zealand, North America, China, Australia, Europe, Other Asian countries, Japan, the Middle East, South Korea, Hong Kong, Central and South America, Africa, and Pacific. The company was founded in 1881 and is headquartered in Auckland, New Zealand.",893,"{'maxAge': 1, 'name': 'Dr. Peter  Longdill', 'title': 'Gen. Mang. of Sustainability', 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,6,7,6,1693526400,1672444800,86400,4,4.03,3.97,3.97,4.04,4.03,3.97,3.97,4.04,0.16,0.0396,1685491200,0.1534,0.21096,6.215385,10.918919,25729,25729,23446,13002,13002,3.97,4.12,377764640,3.8,4.46,0.70145804,4.0818,4.12515,0.1,0.024813894,NZD,598987968,0.11299,48653026,93506096,0.50455004,0.06474,7.426,0.5440345,1664496000,1696032000,1680220800,0.808,60850000,0.65,0.37,1.04,1.112,9.874,NZE,EQUITY,SAN.NZ,SAN.NZ,Sanford Limited (NS) Ordinary S,Sanford Limited,947019600,Pacific/Auckland,NZST,43200000,4.04,4.95,4.5,4.65,4.5,2.7,hold,3,11412000,0.122,60665000,233562000,0.895,1.843,538542016,33.734,5.795,0.022,0.09079,96854000,22810124,22581000,0.831,0.025,0.19586,0.11265001,0.06509,NZD,
8,22 Jellicoe Street,Freemans Bay,Auckland,1010,New Zealand,64 9 379 4720,64 9 309 1190,https://www.sanford.co.nz,Farm Products,Consumer Defensive,"Sanford Limited engages in farming, harvesting, processing, storing, and marketing of seafood products. It operates through Wildcatch and Aquaculture segments. The company catches and processes inshore and deepwater fish species, as well as farms and processes mussels and salmon. Its seafood products include antarctic toothfish, arrow squid, barracouta, blue mackerel, gemfish, ghost shark, greenshell mussels, hake, hapuku, hoki, jack mackerel, john dory, kahawai, king salmon, lemon sole, ling, monkfish, new zealand sole, orange roughy, patagonian toothfish, red cod, scampi, silver warehou, smooth oreo dory, snapper, southern blue whiting, trevally, and yellowbelly flounder. It operates in New Zealand, North America, China, Australia, Europe, Other Asian countries, Japan, the Middle East, South Korea, Hong Kong, Central and South America, Africa, and Pacific. The company was founded in 1881 and is headquartered in Auckland, New Zealand.",893,"{'maxAge': 1, 'name': 'Mr. Stuart D. Houliston', 'title': 'Financial Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,6,7,6,1693526400,1672444800,86400,4,4.03,3.97,3.97,4.04,4.03,3.97,3.97,4.04,0.16,0.0396,1685491200,0.1534,0.21096,6.215385,10.918919,25729,25729,23446,13002,13002,3.97,4.12,377764640,3.8,4.46,0.70145804,4.0818,4.12515,0.1,0.024813894,NZD,598987968,0.11299,48653026,93506096,0.50455004,0.06474,7.426,0.5440345,1664496000,1696032000,1680220800,0.808,60850000,0.65,0.37,1.04,1.112,9.874,NZE,EQUITY,SAN.NZ,SAN.NZ,Sanford Limited (NS) Ordinary S,Sanford Limited,947019600,Pacific/Auckland,NZST,43200000,4.04,4.95,4.5,4.65,4.5,2.7,hold,3,11412000,0.122,60665000,233562000,0.895,1.843,538542016,33.734,5.795,0.022,0.09079,96854000,22810124,22581000,0.831,0.025,0.19586,0.11265001,0.06509,NZD,
