,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2200 Post Oak Boulevard,Floor 18,Houston,TX,77056,United States,(866) 809-4553,https://www.sjbrt.com,Oil & Gas E&P,Energy,"San Juan Basin Royalty Trust operates as an express trust in Texas. The company has a 75% net overriding royalty interest carved out of Southland's oil and natural gas interests in properties located in the San Juan Basin in northwestern New Mexico. It also owns subject interests consist of working interests, royalty interests, overriding royalty interests, and other contractual rights in 119,000 net producing acres in San Juan, Rio Arriba, and Sandoval Counties of northwestern New Mexico, as well as 825.6 net wells. BBVA USA serves as the trustee of the San Juan Basin Royalty Trust. The company was founded in 1980 and is based in Houston, Texas.","{'maxAge': 1, 'name': 'Mr. Joshua R. Peterson', 'title': 'Sr. VP & Trust Officer of Compass Bank', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.85,6.8,6.67,6.86,6.85,6.8,6.67,6.86,1.72,0.2549,1693353600,1.0,11.31,0.905255,3.3366337,333032,333032,503109,353230,353230,6.66,6.7,1400,900,314143296,6.45,12.25,4.1099114,7.2174,9.0968,2.016,0.29430658,USD,312351552,1.22909,44193528,46608800,872633,725264,1690761600,1693440000,0.0187,0.0,0.15326999,1.62,0.0187,0.06,112.33333,1672444800,1703980800,1688083200,-0.394,93945960,2.02,4.086,NYQ,EQUITY,SJT,SJT,San Juan Basin Royalty Trust,San Juan Basin Royalty Trust,341242200,America/New_York,EDT,-14400000,6.74,none,1791747,0.038,0,2.263,2.263,76435536,1.64,8.33,30.78347,-0.394,-0.41,1.24924,0.0,1.22909,USD,
