,address1,city,zip,country,website,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Lundbygatan 1,Borås,506 30,Sweden,https://www.nellygroup.com,"Nelly Group AB (publ) operates as a fashion company in Sweden, the rest of the Nordics, and internationally. The company offers clothing, accessories, beauty products, sportswear, lingerie, and swimwear for women under the Nelly brand. It sells and markets its products online through Nelly.com and NLYman.com. The company was formerly known as Qliro Group AB (publ) and changed its name to Nelly Group AB (publ) in November 2020. Nelly Group AB (publ) was founded in 1936 and is based in Borås, Sweden.",167,"{'maxAge': 1, 'name': 'Ms. Helena  Karlinder-Ostlundh', 'age': 41, 'title': 'Chief People, Communications & Sustainability Officer and Acting CEO', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 700000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.76571,12.14981,12.14981,12.14981,11.76571,12.14981,12.14981,12.14981,1.513888,1400,1400,2137,2177,2177,0.0,0.0,4.26957,14.45022,10.244519,8.694728,0.0,0.0,SEK,513319104,-0.045300003,20292602,0.18229,0.26281,4.985,2.4372737,1672444800,1703980800,1688083200,-54100000,-3.264,0.43,-15.991,LSE,EQUITY,0O6Z.L,0O6Z.L,NELLY GROUP AB NELLY GROUP ORD ,Nelly Group AB (publ),1294214400,Europe/London,BST,3600000,12.14981,none,150200000,5.011,-32100000,281500000,0.441,0.855,1194300032,188.42,59.219,-0.02884,-0.35301998,566300000,70650000,51800000,-0.15,0.43096,-0.02688,-0.0319,SEK,
1,Lundbygatan 1,Borås,506 30,Sweden,https://www.nellygroup.com,"Nelly Group AB (publ) operates as a fashion company in Sweden, the rest of the Nordics, and internationally. The company offers clothing, accessories, beauty products, sportswear, lingerie, and swimwear for women under the Nelly brand. It sells and markets its products online through Nelly.com and NLYman.com. The company was formerly known as Qliro Group AB (publ) and changed its name to Nelly Group AB (publ) in November 2020. Nelly Group AB (publ) was founded in 1936 and is based in Borås, Sweden.",167,"{'maxAge': 1, 'name': 'Mr. Ola  Wahlström', 'age': 42, 'title': 'Interim Chief Financial Officer', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.76571,12.14981,12.14981,12.14981,11.76571,12.14981,12.14981,12.14981,1.513888,1400,1400,2137,2177,2177,0.0,0.0,4.26957,14.45022,10.244519,8.694728,0.0,0.0,SEK,513319104,-0.045300003,20292602,0.18229,0.26281,4.985,2.4372737,1672444800,1703980800,1688083200,-54100000,-3.264,0.43,-15.991,LSE,EQUITY,0O6Z.L,0O6Z.L,NELLY GROUP AB NELLY GROUP ORD ,Nelly Group AB (publ),1294214400,Europe/London,BST,3600000,12.14981,none,150200000,5.011,-32100000,281500000,0.441,0.855,1194300032,188.42,59.219,-0.02884,-0.35301998,566300000,70650000,51800000,-0.15,0.43096,-0.02688,-0.0319,SEK,
2,Lundbygatan 1,Borås,506 30,Sweden,https://www.nellygroup.com,"Nelly Group AB (publ) operates as a fashion company in Sweden, the rest of the Nordics, and internationally. The company offers clothing, accessories, beauty products, sportswear, lingerie, and swimwear for women under the Nelly brand. It sells and markets its products online through Nelly.com and NLYman.com. The company was formerly known as Qliro Group AB (publ) and changed its name to Nelly Group AB (publ) in November 2020. Nelly Group AB (publ) was founded in 1936 and is based in Borås, Sweden.",167,"{'maxAge': 1, 'name': 'Mr. Stefan  Svensson', 'age': 42, 'title': 'Chief Operations Officer', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.76571,12.14981,12.14981,12.14981,11.76571,12.14981,12.14981,12.14981,1.513888,1400,1400,2137,2177,2177,0.0,0.0,4.26957,14.45022,10.244519,8.694728,0.0,0.0,SEK,513319104,-0.045300003,20292602,0.18229,0.26281,4.985,2.4372737,1672444800,1703980800,1688083200,-54100000,-3.264,0.43,-15.991,LSE,EQUITY,0O6Z.L,0O6Z.L,NELLY GROUP AB NELLY GROUP ORD ,Nelly Group AB (publ),1294214400,Europe/London,BST,3600000,12.14981,none,150200000,5.011,-32100000,281500000,0.441,0.855,1194300032,188.42,59.219,-0.02884,-0.35301998,566300000,70650000,51800000,-0.15,0.43096,-0.02688,-0.0319,SEK,
3,Lundbygatan 1,Borås,506 30,Sweden,https://www.nellygroup.com,"Nelly Group AB (publ) operates as a fashion company in Sweden, the rest of the Nordics, and internationally. The company offers clothing, accessories, beauty products, sportswear, lingerie, and swimwear for women under the Nelly brand. It sells and markets its products online through Nelly.com and NLYman.com. The company was formerly known as Qliro Group AB (publ) and changed its name to Nelly Group AB (publ) in November 2020. Nelly Group AB (publ) was founded in 1936 and is based in Borås, Sweden.",167,"{'maxAge': 1, 'name': 'Mr. Niclas  Lilja', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.76571,12.14981,12.14981,12.14981,11.76571,12.14981,12.14981,12.14981,1.513888,1400,1400,2137,2177,2177,0.0,0.0,4.26957,14.45022,10.244519,8.694728,0.0,0.0,SEK,513319104,-0.045300003,20292602,0.18229,0.26281,4.985,2.4372737,1672444800,1703980800,1688083200,-54100000,-3.264,0.43,-15.991,LSE,EQUITY,0O6Z.L,0O6Z.L,NELLY GROUP AB NELLY GROUP ORD ,Nelly Group AB (publ),1294214400,Europe/London,BST,3600000,12.14981,none,150200000,5.011,-32100000,281500000,0.441,0.855,1194300032,188.42,59.219,-0.02884,-0.35301998,566300000,70650000,51800000,-0.15,0.43096,-0.02688,-0.0319,SEK,
4,Lundbygatan 1,Borås,506 30,Sweden,https://www.nellygroup.com,"Nelly Group AB (publ) operates as a fashion company in Sweden, the rest of the Nordics, and internationally. The company offers clothing, accessories, beauty products, sportswear, lingerie, and swimwear for women under the Nelly brand. It sells and markets its products online through Nelly.com and NLYman.com. The company was formerly known as Qliro Group AB (publ) and changed its name to Nelly Group AB (publ) in November 2020. Nelly Group AB (publ) was founded in 1936 and is based in Borås, Sweden.",167,"{'maxAge': 1, 'name': 'Ms. Lotta  Fermen', 'age': 36, 'title': 'Chief Assortment Officer', 'yearBorn': 1986, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.76571,12.14981,12.14981,12.14981,11.76571,12.14981,12.14981,12.14981,1.513888,1400,1400,2137,2177,2177,0.0,0.0,4.26957,14.45022,10.244519,8.694728,0.0,0.0,SEK,513319104,-0.045300003,20292602,0.18229,0.26281,4.985,2.4372737,1672444800,1703980800,1688083200,-54100000,-3.264,0.43,-15.991,LSE,EQUITY,0O6Z.L,0O6Z.L,NELLY GROUP AB NELLY GROUP ORD ,Nelly Group AB (publ),1294214400,Europe/London,BST,3600000,12.14981,none,150200000,5.011,-32100000,281500000,0.441,0.855,1194300032,188.42,59.219,-0.02884,-0.35301998,566300000,70650000,51800000,-0.15,0.43096,-0.02688,-0.0319,SEK,
