,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,No-18 Beykoz,Resadiye Caddesi Cumhuriyet Köyü,Istanbul,38429,Turkey,90 212 319 28 75,90 212 344 07 94,https://www.vanet.com.tr,Food Distribution,Consumer Defensive,"Vanet Gida Sanayi Iç Ve Dis Ticaret Anonim Sirketi engages in the production, processing, purchase, and sale of various meat and meat products in Turkey. The company provides sausage, salami, fried meat, bath sujuk, ham and bacon, and dried meat products. Vanet Gida Sanayi Iç Ve Dis Ticaret Anonim Sirketi was founded in 1977 and is based in Istanbul, Turkey.",5,"{'maxAge': 1, 'name': 'Mr. Aykut  Çepni', 'title': 'Gen. Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,13.32,13.31,12.91,13.9,13.32,13.31,12.91,13.9,0.0,0.480053,8.310976,599078,599078,930407,629129,629129,13.6,13.46,0,0,340750016,3.88,16.8,10.870195,13.1114,8.0596,0.0,0.0,TRY,338789728,1.28125,23375000,25000000,0.14714,0.0,3.638,3.7465641,1672444800,1703980800,1688083200,40163752,1.64,10.808,-803.282,IST,EQUITY,VANGD.IS,VANGD.IS,VANET GIDA,Vanet Gida Sanayi Iç Ve Dis Ticaret Anonim Sirketi,1314167400,Europe/Istanbul,TRT,10800000,13.63,none,1960275,0.078,-421757,0,0.276,1.345,31347184,1.254,-0.0044,0.56672,642420,-2791901,453286,1.432,0.0163,-0.01345,-0.02318,TRY,
