,address1,address2,city,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Jardine House,24th Floor 1 Connaught Place,Central,Hong Kong,https://www.sincere.com.hk,Department Stores,Consumer Cyclical,"The Sincere Company, Limited, together with its subsidiaries, operates a chain of department stores in Hong Kong, the United Kingdom, and internationally. The company operates various department stores, which offer fashion apparel, shoes and handbags, and sports equipment, as well as household, electrical, bedding and bath, travel, and food merchandises. It is also involved in the property investment and development, and securities trading activities, and provision of general and life insurance products. In addition, it offers investment, finance, and management services. The company was founded in 1900 and is based in Central, Hong Kong. The Sincere Company, Limited is a subsidiary of Realord Group Holdings Limited.",180,"{'maxAge': 1, 'name': 'Dr. Xiaohui  Lin', 'age': 49, 'title': 'Exec. Chairman', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.248,0.237,0.237,0.248,0.248,0.237,0.237,0.248,1375315200,0.0,0.722597,11000,11000,175131,821600,821600,0.221,0.247,0,0,260219440,0.205,0.36,1.7143271,0.23958,0.24865,0.0,0.0,HKD,657123776,-0.25327,328490640,1053520000,0.75,0.0,0.085,2.9058824,1672444800,1703980800,1688083200,-38444000,-0.02,4.329,-20.306,HKG,EQUITY,0244.HK,0244.HK,SINCERE,"The Sincere Company, Limited",946949400,Asia/Hong_Kong,HKT,28800000,0.247,none,27936000,0.021,-32360500,316497984,0.077,0.31,151791008,202.955,0.116,81941000,0.076,0.57778,-0.21319,-0.22202998,HKD,
1,Jardine House,24th Floor 1 Connaught Place,Central,Hong Kong,https://www.sincere.com.hk,Department Stores,Consumer Cyclical,"The Sincere Company, Limited, together with its subsidiaries, operates a chain of department stores in Hong Kong, the United Kingdom, and internationally. The company operates various department stores, which offer fashion apparel, shoes and handbags, and sports equipment, as well as household, electrical, bedding and bath, travel, and food merchandises. It is also involved in the property investment and development, and securities trading activities, and provision of general and life insurance products. In addition, it offers investment, finance, and management services. The company was founded in 1900 and is based in Central, Hong Kong. The Sincere Company, Limited is a subsidiary of Realord Group Holdings Limited.",180,"{'maxAge': 1, 'name': 'Madam Jiaohua  Su', 'age': 50, 'title': 'CEO & Exec. Director', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.248,0.237,0.237,0.248,0.248,0.237,0.237,0.248,1375315200,0.0,0.722597,11000,11000,175131,821600,821600,0.221,0.247,0,0,260219440,0.205,0.36,1.7143271,0.23958,0.24865,0.0,0.0,HKD,657123776,-0.25327,328490640,1053520000,0.75,0.0,0.085,2.9058824,1672444800,1703980800,1688083200,-38444000,-0.02,4.329,-20.306,HKG,EQUITY,0244.HK,0244.HK,SINCERE,"The Sincere Company, Limited",946949400,Asia/Hong_Kong,HKT,28800000,0.247,none,27936000,0.021,-32360500,316497984,0.077,0.31,151791008,202.955,0.116,81941000,0.076,0.57778,-0.21319,-0.22202998,HKD,
2,Jardine House,24th Floor 1 Connaught Place,Central,Hong Kong,https://www.sincere.com.hk,Department Stores,Consumer Cyclical,"The Sincere Company, Limited, together with its subsidiaries, operates a chain of department stores in Hong Kong, the United Kingdom, and internationally. The company operates various department stores, which offer fashion apparel, shoes and handbags, and sports equipment, as well as household, electrical, bedding and bath, travel, and food merchandises. It is also involved in the property investment and development, and securities trading activities, and provision of general and life insurance products. In addition, it offers investment, finance, and management services. The company was founded in 1900 and is based in Central, Hong Kong. The Sincere Company, Limited is a subsidiary of Realord Group Holdings Limited.",180,"{'maxAge': 1, 'name': 'Dr. Lai  Yu', 'age': 67, 'title': 'Exec. Director', 'yearBorn': 1955, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.248,0.237,0.237,0.248,0.248,0.237,0.237,0.248,1375315200,0.0,0.722597,11000,11000,175131,821600,821600,0.221,0.247,0,0,260219440,0.205,0.36,1.7143271,0.23958,0.24865,0.0,0.0,HKD,657123776,-0.25327,328490640,1053520000,0.75,0.0,0.085,2.9058824,1672444800,1703980800,1688083200,-38444000,-0.02,4.329,-20.306,HKG,EQUITY,0244.HK,0244.HK,SINCERE,"The Sincere Company, Limited",946949400,Asia/Hong_Kong,HKT,28800000,0.247,none,27936000,0.021,-32360500,316497984,0.077,0.31,151791008,202.955,0.116,81941000,0.076,0.57778,-0.21319,-0.22202998,HKD,
3,Jardine House,24th Floor 1 Connaught Place,Central,Hong Kong,https://www.sincere.com.hk,Department Stores,Consumer Cyclical,"The Sincere Company, Limited, together with its subsidiaries, operates a chain of department stores in Hong Kong, the United Kingdom, and internationally. The company operates various department stores, which offer fashion apparel, shoes and handbags, and sports equipment, as well as household, electrical, bedding and bath, travel, and food merchandises. It is also involved in the property investment and development, and securities trading activities, and provision of general and life insurance products. In addition, it offers investment, finance, and management services. The company was founded in 1900 and is based in Central, Hong Kong. The Sincere Company, Limited is a subsidiary of Realord Group Holdings Limited.",180,"{'maxAge': 1, 'name': 'Mr. T. H.  Tsang', 'age': 39, 'title': 'Financial Controller', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.248,0.237,0.237,0.248,0.248,0.237,0.237,0.248,1375315200,0.0,0.722597,11000,11000,175131,821600,821600,0.221,0.247,0,0,260219440,0.205,0.36,1.7143271,0.23958,0.24865,0.0,0.0,HKD,657123776,-0.25327,328490640,1053520000,0.75,0.0,0.085,2.9058824,1672444800,1703980800,1688083200,-38444000,-0.02,4.329,-20.306,HKG,EQUITY,0244.HK,0244.HK,SINCERE,"The Sincere Company, Limited",946949400,Asia/Hong_Kong,HKT,28800000,0.247,none,27936000,0.021,-32360500,316497984,0.077,0.31,151791008,202.955,0.116,81941000,0.076,0.57778,-0.21319,-0.22202998,HKD,
4,Jardine House,24th Floor 1 Connaught Place,Central,Hong Kong,https://www.sincere.com.hk,Department Stores,Consumer Cyclical,"The Sincere Company, Limited, together with its subsidiaries, operates a chain of department stores in Hong Kong, the United Kingdom, and internationally. The company operates various department stores, which offer fashion apparel, shoes and handbags, and sports equipment, as well as household, electrical, bedding and bath, travel, and food merchandises. It is also involved in the property investment and development, and securities trading activities, and provision of general and life insurance products. In addition, it offers investment, finance, and management services. The company was founded in 1900 and is based in Central, Hong Kong. The Sincere Company, Limited is a subsidiary of Realord Group Holdings Limited.",180,"{'maxAge': 1, 'name': 'Mr. K. K. Ma', 'age': 93, 'title': 'Director of Corp. Devel. & Treasurer', 'yearBorn': 1929, 'fiscalYear': 2006, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.248,0.237,0.237,0.248,0.248,0.237,0.237,0.248,1375315200,0.0,0.722597,11000,11000,175131,821600,821600,0.221,0.247,0,0,260219440,0.205,0.36,1.7143271,0.23958,0.24865,0.0,0.0,HKD,657123776,-0.25327,328490640,1053520000,0.75,0.0,0.085,2.9058824,1672444800,1703980800,1688083200,-38444000,-0.02,4.329,-20.306,HKG,EQUITY,0244.HK,0244.HK,SINCERE,"The Sincere Company, Limited",946949400,Asia/Hong_Kong,HKT,28800000,0.247,none,27936000,0.021,-32360500,316497984,0.077,0.31,151791008,202.955,0.116,81941000,0.076,0.57778,-0.21319,-0.22202998,HKD,
5,Jardine House,24th Floor 1 Connaught Place,Central,Hong Kong,https://www.sincere.com.hk,Department Stores,Consumer Cyclical,"The Sincere Company, Limited, together with its subsidiaries, operates a chain of department stores in Hong Kong, the United Kingdom, and internationally. The company operates various department stores, which offer fashion apparel, shoes and handbags, and sports equipment, as well as household, electrical, bedding and bath, travel, and food merchandises. It is also involved in the property investment and development, and securities trading activities, and provision of general and life insurance products. In addition, it offers investment, finance, and management services. The company was founded in 1900 and is based in Central, Hong Kong. The Sincere Company, Limited is a subsidiary of Realord Group Holdings Limited.",180,"{'maxAge': 1, 'name': 'Mr. Ho Wing  Ip', 'age': 39, 'title': 'Company Sec. & Fin. Director', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.248,0.237,0.237,0.248,0.248,0.237,0.237,0.248,1375315200,0.0,0.722597,11000,11000,175131,821600,821600,0.221,0.247,0,0,260219440,0.205,0.36,1.7143271,0.23958,0.24865,0.0,0.0,HKD,657123776,-0.25327,328490640,1053520000,0.75,0.0,0.085,2.9058824,1672444800,1703980800,1688083200,-38444000,-0.02,4.329,-20.306,HKG,EQUITY,0244.HK,0244.HK,SINCERE,"The Sincere Company, Limited",946949400,Asia/Hong_Kong,HKT,28800000,0.247,none,27936000,0.021,-32360500,316497984,0.077,0.31,151791008,202.955,0.116,81941000,0.076,0.57778,-0.21319,-0.22202998,HKD,
