,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,100 Skyring Terrace,Level 6,Newstead,QLD,4006,Australia,61 7 3212 3844,61 7 3212 3409,https://www.boq.com.au,Banks—Regional,Financial Services,"Bank of Queensland Limited, together with its subsidiaries, provides various financial products and services in Australia. The company operates in Retail Banking, BOQ Business, and Other segments. It offers personal banking services comprises savings and term deposits, and transactional accounts; debit and credit cards; home, personal, and car loans; and travel, home and content, landlord, and car insurance, as well as investment services comprising online share trading services, and self-managed superannuation funds. The company's business banking services include transaction accounts, and savings and investment accounts; loans and finance products, such as business loans, equipment and vehicle finance, and dealer finance; merchant and payment products; and financial market and international services. It also offers Internet and mobile banking services. It operates corporate branches, owner managed branches, and transaction centers. Bank of Queensland Limited was founded in 1874 and is based in Newstead, Australia.",3180,"{'maxAge': 1, 'name': 'Mr. Patrick Newton-James Allaway B.A., BA, L.L.B., LLB', 'age': 61, 'title': 'MD, CEO & Director', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 321492, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,1,2,1693526400,1672444800,86400,4,3.52,3.58,3.54,3.58,3.52,3.58,3.54,3.58,0.24,0.0687,1683676800,1.5132,6.38,0.926051,19.666666,1000,1000,0,0,0,3.54,3.58,150000,150000,2320282368,3.26,5.0,1.3745749,3.4964,3.9057,0.44,0.125,EUR,20890662912,0.12915,638218321,649057984,0.01674,0.22245,9.62,0.36798337,1661904000,1693440000,1677542400,-0.981,215000000,0.18,12.376,FRA,EQUITY,BXZ.F,BXZ.F,BANK OF QUEENSLAND LTD,Bank of Queensland Limited,1305525600,Europe/Berlin,CEST,7200000,3.54,none,3526000128,5.432,22119000064,1688000000,2.61,0.0021799998,0.03446,1658000000,-7864999936,-0.979,0.035,0.0,0.0,0.29739,AUD,
1,100 Skyring Terrace,Level 6,Newstead,QLD,4006,Australia,61 7 3212 3844,61 7 3212 3409,https://www.boq.com.au,Banks—Regional,Financial Services,"Bank of Queensland Limited, together with its subsidiaries, provides various financial products and services in Australia. The company operates in Retail Banking, BOQ Business, and Other segments. It offers personal banking services comprises savings and term deposits, and transactional accounts; debit and credit cards; home, personal, and car loans; and travel, home and content, landlord, and car insurance, as well as investment services comprising online share trading services, and self-managed superannuation funds. The company's business banking services include transaction accounts, and savings and investment accounts; loans and finance products, such as business loans, equipment and vehicle finance, and dealer finance; merchant and payment products; and financial market and international services. It also offers Internet and mobile banking services. It operates corporate branches, owner managed branches, and transaction centers. Bank of Queensland Limited was founded in 1874 and is based in Newstead, Australia.",3180,"{'maxAge': 1, 'name': 'Ms. Racheal  Kellaway', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 313323, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,1,2,1693526400,1672444800,86400,4,3.52,3.58,3.54,3.58,3.52,3.58,3.54,3.58,0.24,0.0687,1683676800,1.5132,6.38,0.926051,19.666666,1000,1000,0,0,0,3.54,3.58,150000,150000,2320282368,3.26,5.0,1.3745749,3.4964,3.9057,0.44,0.125,EUR,20890662912,0.12915,638218321,649057984,0.01674,0.22245,9.62,0.36798337,1661904000,1693440000,1677542400,-0.981,215000000,0.18,12.376,FRA,EQUITY,BXZ.F,BXZ.F,BANK OF QUEENSLAND LTD,Bank of Queensland Limited,1305525600,Europe/Berlin,CEST,7200000,3.54,none,3526000128,5.432,22119000064,1688000000,2.61,0.0021799998,0.03446,1658000000,-7864999936,-0.979,0.035,0.0,0.0,0.29739,AUD,
2,100 Skyring Terrace,Level 6,Newstead,QLD,4006,Australia,61 7 3212 3844,61 7 3212 3409,https://www.boq.com.au,Banks—Regional,Financial Services,"Bank of Queensland Limited, together with its subsidiaries, provides various financial products and services in Australia. The company operates in Retail Banking, BOQ Business, and Other segments. It offers personal banking services comprises savings and term deposits, and transactional accounts; debit and credit cards; home, personal, and car loans; and travel, home and content, landlord, and car insurance, as well as investment services comprising online share trading services, and self-managed superannuation funds. The company's business banking services include transaction accounts, and savings and investment accounts; loans and finance products, such as business loans, equipment and vehicle finance, and dealer finance; merchant and payment products; and financial market and international services. It also offers Internet and mobile banking services. It operates corporate branches, owner managed branches, and transaction centers. Bank of Queensland Limited was founded in 1874 and is based in Newstead, Australia.",3180,"{'maxAge': 1, 'name': 'Mr. Craig  Ryman', 'title': 'Chief Information Officer', 'fiscalYear': 2022, 'totalPay': 492593, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,1,2,1693526400,1672444800,86400,4,3.52,3.58,3.54,3.58,3.52,3.58,3.54,3.58,0.24,0.0687,1683676800,1.5132,6.38,0.926051,19.666666,1000,1000,0,0,0,3.54,3.58,150000,150000,2320282368,3.26,5.0,1.3745749,3.4964,3.9057,0.44,0.125,EUR,20890662912,0.12915,638218321,649057984,0.01674,0.22245,9.62,0.36798337,1661904000,1693440000,1677542400,-0.981,215000000,0.18,12.376,FRA,EQUITY,BXZ.F,BXZ.F,BANK OF QUEENSLAND LTD,Bank of Queensland Limited,1305525600,Europe/Berlin,CEST,7200000,3.54,none,3526000128,5.432,22119000064,1688000000,2.61,0.0021799998,0.03446,1658000000,-7864999936,-0.979,0.035,0.0,0.0,0.29739,AUD,
3,100 Skyring Terrace,Level 6,Newstead,QLD,4006,Australia,61 7 3212 3844,61 7 3212 3409,https://www.boq.com.au,Banks—Regional,Financial Services,"Bank of Queensland Limited, together with its subsidiaries, provides various financial products and services in Australia. The company operates in Retail Banking, BOQ Business, and Other segments. It offers personal banking services comprises savings and term deposits, and transactional accounts; debit and credit cards; home, personal, and car loans; and travel, home and content, landlord, and car insurance, as well as investment services comprising online share trading services, and self-managed superannuation funds. The company's business banking services include transaction accounts, and savings and investment accounts; loans and finance products, such as business loans, equipment and vehicle finance, and dealer finance; merchant and payment products; and financial market and international services. It also offers Internet and mobile banking services. It operates corporate branches, owner managed branches, and transaction centers. Bank of Queensland Limited was founded in 1874 and is based in Newstead, Australia.",3180,"{'maxAge': 1, 'name': 'Ms. Martine  Jager', 'title': 'Group Exec. of Retail Banking, People & Culture and CEO ME Bank', 'fiscalYear': 2022, 'totalPay': 459549, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,1,2,1693526400,1672444800,86400,4,3.52,3.58,3.54,3.58,3.52,3.58,3.54,3.58,0.24,0.0687,1683676800,1.5132,6.38,0.926051,19.666666,1000,1000,0,0,0,3.54,3.58,150000,150000,2320282368,3.26,5.0,1.3745749,3.4964,3.9057,0.44,0.125,EUR,20890662912,0.12915,638218321,649057984,0.01674,0.22245,9.62,0.36798337,1661904000,1693440000,1677542400,-0.981,215000000,0.18,12.376,FRA,EQUITY,BXZ.F,BXZ.F,BANK OF QUEENSLAND LTD,Bank of Queensland Limited,1305525600,Europe/Berlin,CEST,7200000,3.54,none,3526000128,5.432,22119000064,1688000000,2.61,0.0021799998,0.03446,1658000000,-7864999936,-0.979,0.035,0.0,0.0,0.29739,AUD,
4,100 Skyring Terrace,Level 6,Newstead,QLD,4006,Australia,61 7 3212 3844,61 7 3212 3409,https://www.boq.com.au,Banks—Regional,Financial Services,"Bank of Queensland Limited, together with its subsidiaries, provides various financial products and services in Australia. The company operates in Retail Banking, BOQ Business, and Other segments. It offers personal banking services comprises savings and term deposits, and transactional accounts; debit and credit cards; home, personal, and car loans; and travel, home and content, landlord, and car insurance, as well as investment services comprising online share trading services, and self-managed superannuation funds. The company's business banking services include transaction accounts, and savings and investment accounts; loans and finance products, such as business loans, equipment and vehicle finance, and dealer finance; merchant and payment products; and financial market and international services. It also offers Internet and mobile banking services. It operates corporate branches, owner managed branches, and transaction centers. Bank of Queensland Limited was founded in 1874 and is based in Newstead, Australia.",3180,"{'maxAge': 1, 'name': 'Mr. David Andrew Watts CPA, M.B.A.', 'age': 59, 'title': 'Group Chief Risk Officer', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 444116, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,1,2,1693526400,1672444800,86400,4,3.52,3.58,3.54,3.58,3.52,3.58,3.54,3.58,0.24,0.0687,1683676800,1.5132,6.38,0.926051,19.666666,1000,1000,0,0,0,3.54,3.58,150000,150000,2320282368,3.26,5.0,1.3745749,3.4964,3.9057,0.44,0.125,EUR,20890662912,0.12915,638218321,649057984,0.01674,0.22245,9.62,0.36798337,1661904000,1693440000,1677542400,-0.981,215000000,0.18,12.376,FRA,EQUITY,BXZ.F,BXZ.F,BANK OF QUEENSLAND LTD,Bank of Queensland Limited,1305525600,Europe/Berlin,CEST,7200000,3.54,none,3526000128,5.432,22119000064,1688000000,2.61,0.0021799998,0.03446,1658000000,-7864999936,-0.979,0.035,0.0,0.0,0.29739,AUD,
5,100 Skyring Terrace,Level 6,Newstead,QLD,4006,Australia,61 7 3212 3844,61 7 3212 3409,https://www.boq.com.au,Banks—Regional,Financial Services,"Bank of Queensland Limited, together with its subsidiaries, provides various financial products and services in Australia. The company operates in Retail Banking, BOQ Business, and Other segments. It offers personal banking services comprises savings and term deposits, and transactional accounts; debit and credit cards; home, personal, and car loans; and travel, home and content, landlord, and car insurance, as well as investment services comprising online share trading services, and self-managed superannuation funds. The company's business banking services include transaction accounts, and savings and investment accounts; loans and finance products, such as business loans, equipment and vehicle finance, and dealer finance; merchant and payment products; and financial market and international services. It also offers Internet and mobile banking services. It operates corporate branches, owner managed branches, and transaction centers. Bank of Queensland Limited was founded in 1874 and is based in Newstead, Australia.",3180,"{'maxAge': 1, 'name': 'Mr. Rod  Finch', 'title': 'Chief Transformation & Operations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,1,2,1693526400,1672444800,86400,4,3.52,3.58,3.54,3.58,3.52,3.58,3.54,3.58,0.24,0.0687,1683676800,1.5132,6.38,0.926051,19.666666,1000,1000,0,0,0,3.54,3.58,150000,150000,2320282368,3.26,5.0,1.3745749,3.4964,3.9057,0.44,0.125,EUR,20890662912,0.12915,638218321,649057984,0.01674,0.22245,9.62,0.36798337,1661904000,1693440000,1677542400,-0.981,215000000,0.18,12.376,FRA,EQUITY,BXZ.F,BXZ.F,BANK OF QUEENSLAND LTD,Bank of Queensland Limited,1305525600,Europe/Berlin,CEST,7200000,3.54,none,3526000128,5.432,22119000064,1688000000,2.61,0.0021799998,0.03446,1658000000,-7864999936,-0.979,0.035,0.0,0.0,0.29739,AUD,
6,100 Skyring Terrace,Level 6,Newstead,QLD,4006,Australia,61 7 3212 3844,61 7 3212 3409,https://www.boq.com.au,Banks—Regional,Financial Services,"Bank of Queensland Limited, together with its subsidiaries, provides various financial products and services in Australia. The company operates in Retail Banking, BOQ Business, and Other segments. It offers personal banking services comprises savings and term deposits, and transactional accounts; debit and credit cards; home, personal, and car loans; and travel, home and content, landlord, and car insurance, as well as investment services comprising online share trading services, and self-managed superannuation funds. The company's business banking services include transaction accounts, and savings and investment accounts; loans and finance products, such as business loans, equipment and vehicle finance, and dealer finance; merchant and payment products; and financial market and international services. It also offers Internet and mobile banking services. It operates corporate branches, owner managed branches, and transaction centers. Bank of Queensland Limited was founded in 1874 and is based in Newstead, Australia.",3180,"{'maxAge': 1, 'name': 'Ms. Fiona  Daly AGIA, L.L.B., L.L.M., M.A.I.C.D.', 'title': 'Company Sec. & Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,1,2,1693526400,1672444800,86400,4,3.52,3.58,3.54,3.58,3.52,3.58,3.54,3.58,0.24,0.0687,1683676800,1.5132,6.38,0.926051,19.666666,1000,1000,0,0,0,3.54,3.58,150000,150000,2320282368,3.26,5.0,1.3745749,3.4964,3.9057,0.44,0.125,EUR,20890662912,0.12915,638218321,649057984,0.01674,0.22245,9.62,0.36798337,1661904000,1693440000,1677542400,-0.981,215000000,0.18,12.376,FRA,EQUITY,BXZ.F,BXZ.F,BANK OF QUEENSLAND LTD,Bank of Queensland Limited,1305525600,Europe/Berlin,CEST,7200000,3.54,none,3526000128,5.432,22119000064,1688000000,2.61,0.0021799998,0.03446,1658000000,-7864999936,-0.979,0.035,0.0,0.0,0.29739,AUD,
7,100 Skyring Terrace,Level 6,Newstead,QLD,4006,Australia,61 7 3212 3844,61 7 3212 3409,https://www.boq.com.au,Banks—Regional,Financial Services,"Bank of Queensland Limited, together with its subsidiaries, provides various financial products and services in Australia. The company operates in Retail Banking, BOQ Business, and Other segments. It offers personal banking services comprises savings and term deposits, and transactional accounts; debit and credit cards; home, personal, and car loans; and travel, home and content, landlord, and car insurance, as well as investment services comprising online share trading services, and self-managed superannuation funds. The company's business banking services include transaction accounts, and savings and investment accounts; loans and finance products, such as business loans, equipment and vehicle finance, and dealer finance; merchant and payment products; and financial market and international services. It also offers Internet and mobile banking services. It operates corporate branches, owner managed branches, and transaction centers. Bank of Queensland Limited was founded in 1874 and is based in Newstead, Australia.",3180,"{'maxAge': 1, 'name': 'Ms. Natasha  Kelso', 'title': 'Head of BOQ Broker', 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,1,2,1693526400,1672444800,86400,4,3.52,3.58,3.54,3.58,3.52,3.58,3.54,3.58,0.24,0.0687,1683676800,1.5132,6.38,0.926051,19.666666,1000,1000,0,0,0,3.54,3.58,150000,150000,2320282368,3.26,5.0,1.3745749,3.4964,3.9057,0.44,0.125,EUR,20890662912,0.12915,638218321,649057984,0.01674,0.22245,9.62,0.36798337,1661904000,1693440000,1677542400,-0.981,215000000,0.18,12.376,FRA,EQUITY,BXZ.F,BXZ.F,BANK OF QUEENSLAND LTD,Bank of Queensland Limited,1305525600,Europe/Berlin,CEST,7200000,3.54,none,3526000128,5.432,22119000064,1688000000,2.61,0.0021799998,0.03446,1658000000,-7864999936,-0.979,0.035,0.0,0.0,0.29739,AUD,
8,100 Skyring Terrace,Level 6,Newstead,QLD,4006,Australia,61 7 3212 3844,61 7 3212 3409,https://www.boq.com.au,Banks—Regional,Financial Services,"Bank of Queensland Limited, together with its subsidiaries, provides various financial products and services in Australia. The company operates in Retail Banking, BOQ Business, and Other segments. It offers personal banking services comprises savings and term deposits, and transactional accounts; debit and credit cards; home, personal, and car loans; and travel, home and content, landlord, and car insurance, as well as investment services comprising online share trading services, and self-managed superannuation funds. The company's business banking services include transaction accounts, and savings and investment accounts; loans and finance products, such as business loans, equipment and vehicle finance, and dealer finance; merchant and payment products; and financial market and international services. It also offers Internet and mobile banking services. It operates corporate branches, owner managed branches, and transaction centers. Bank of Queensland Limited was founded in 1874 and is based in Newstead, Australia.",3180,"{'maxAge': 1, 'name': 'David  Bold', 'title': 'Head of Media & Gov. Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,1,2,1693526400,1672444800,86400,4,3.52,3.58,3.54,3.58,3.52,3.58,3.54,3.58,0.24,0.0687,1683676800,1.5132,6.38,0.926051,19.666666,1000,1000,0,0,0,3.54,3.58,150000,150000,2320282368,3.26,5.0,1.3745749,3.4964,3.9057,0.44,0.125,EUR,20890662912,0.12915,638218321,649057984,0.01674,0.22245,9.62,0.36798337,1661904000,1693440000,1677542400,-0.981,215000000,0.18,12.376,FRA,EQUITY,BXZ.F,BXZ.F,BANK OF QUEENSLAND LTD,Bank of Queensland Limited,1305525600,Europe/Berlin,CEST,7200000,3.54,none,3526000128,5.432,22119000064,1688000000,2.61,0.0021799998,0.03446,1658000000,-7864999936,-0.979,0.035,0.0,0.0,0.29739,AUD,
9,100 Skyring Terrace,Level 6,Newstead,QLD,4006,Australia,61 7 3212 3844,61 7 3212 3409,https://www.boq.com.au,Banks—Regional,Financial Services,"Bank of Queensland Limited, together with its subsidiaries, provides various financial products and services in Australia. The company operates in Retail Banking, BOQ Business, and Other segments. It offers personal banking services comprises savings and term deposits, and transactional accounts; debit and credit cards; home, personal, and car loans; and travel, home and content, landlord, and car insurance, as well as investment services comprising online share trading services, and self-managed superannuation funds. The company's business banking services include transaction accounts, and savings and investment accounts; loans and finance products, such as business loans, equipment and vehicle finance, and dealer finance; merchant and payment products; and financial market and international services. It also offers Internet and mobile banking services. It operates corporate branches, owner managed branches, and transaction centers. Bank of Queensland Limited was founded in 1874 and is based in Newstead, Australia.",3180,"{'maxAge': 1, 'name': 'Tim  Ledingham', 'title': 'Treasurer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,1,2,1693526400,1672444800,86400,4,3.52,3.58,3.54,3.58,3.52,3.58,3.54,3.58,0.24,0.0687,1683676800,1.5132,6.38,0.926051,19.666666,1000,1000,0,0,0,3.54,3.58,150000,150000,2320282368,3.26,5.0,1.3745749,3.4964,3.9057,0.44,0.125,EUR,20890662912,0.12915,638218321,649057984,0.01674,0.22245,9.62,0.36798337,1661904000,1693440000,1677542400,-0.981,215000000,0.18,12.376,FRA,EQUITY,BXZ.F,BXZ.F,BANK OF QUEENSLAND LTD,Bank of Queensland Limited,1305525600,Europe/Berlin,CEST,7200000,3.54,none,3526000128,5.432,22119000064,1688000000,2.61,0.0021799998,0.03446,1658000000,-7864999936,-0.979,0.035,0.0,0.0,0.29739,AUD,
