,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,225 East Mason Street,Suite 802,Milwaukee,WI,53202-3657,United States,414 765 1107,https://www.eaglecapitalgrowthfund.com,Asset Management,Financial Services,"Eagle Capital Growth Fund, Inc. is a closed-end equity mutual fund launched and managed by Sims Capital Management LLC. The fund invests in the public equity markets of the United States. It makes its investments in the stocks of companies operating across diversified sectors. The fund benchmarks the performance of its portfolio against the S&P 500 Index. It was previously known as NAIC Growth Fund, Inc. Eagle Capital Growth Fund, Inc. was formed on April 11, 1989 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Luke Edward Sims', 'age': 72, 'title': 'Chief Exec. Officer, Pres and Director', 'yearBorn': 1950, 'fiscalYear': 2013, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,2,8.85,8.85,8.54,8.85,8.85,8.85,8.54,8.85,0.37,0.0418,1668643200,0.2701,7.31,0.454356,6.255474,5668,5668,2687,1960,1960,8.0,9.82,900,1000,34004388,8.0,11.0,48.148895,8.8606,8.6774,0.37,0.04180791,USD,35115348,7.63907,3967840,3723,2781,1690761600,1693440000,0.00090000004,0.13229,0.01454,0.99,0.0011,10.555,0.8119374,1672444800,1703980800,1688083200,5394969,1.37,115:100,1115769600,49.722,ASE,EQUITY,GRF,GRF,"Eagle Capital Growth Fund, Inc.","Eagle Capital Growth Fund, Inc.",1074868200,America/New_York,EDT,-14400000,8.57,none,0,11.755,12.232,706234,0.178,0.0025799999,0.13588001,625831,0.296,1.0,0.0,0.23266001,USD,
