,address1,address2,city,state,zip,country,phone,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1001 Avenue of the Americas,11th Floor,New York,NY,10018,United States,888-859-4441,Software—Application,Technology,"Yappn Corp. provides language translation products. Its real-time language translation products enable vendors and consumers to communicate freely with one another, each in their own preferred languages. The company offers products for eCommerce, customer care, enhanced messaging collaboration, and online marketing, as well as custom translation solutions to various verticals, including entertainment, retail, and marketing. The company was formerly known as Plesk Corp. and changed its name to Yappn Corp. in March 2013. Yappn Corp. was founded in 2010 and is based in New York, New York. Yappn Corp. is a subsidiary of Intertainment Media Inc.","{'maxAge': 1, 'name': 'Mr. Craig Andrew McCannell C.A., CA', 'age': 46, 'title': 'Chief Financial Officer', 'yearBorn': 1976, 'fiscalYear': 2017, 'totalPay': 172000, 'exercisedValue': 0, 'unexercisedValue': 0}",1514678400,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,7.349585,100,100,193,0,0,0.0,0.0,0,0,172470,0.0001,0.001,0.48391035,0.0001,0.000118,0.0,0.0,USD,7399091,0.0,24877619,49277200,0.49515,0.0,-0.12,1496188800,1527724800,1496188800,-6296331,-0.0,1:10,1443744000,20.76,-1.549,PNK,EQUITY,YPPN,YPPN,YAPPN CORPORATION,Yappn Corp.,1361975400,America/New_York,EDT,-14400000,0.0001,none,441168,0.009,-4777563,7835332,0.386,0.438,356409,0.009,-0.56872004,211929,-751181,-2614675,0.202,0.59462,0.0,-13.4473,USD,
1,1001 Avenue of the Americas,11th Floor,New York,NY,10018,United States,888-859-4441,Software—Application,Technology,"Yappn Corp. provides language translation products. Its real-time language translation products enable vendors and consumers to communicate freely with one another, each in their own preferred languages. The company offers products for eCommerce, customer care, enhanced messaging collaboration, and online marketing, as well as custom translation solutions to various verticals, including entertainment, retail, and marketing. The company was formerly known as Plesk Corp. and changed its name to Yappn Corp. in March 2013. Yappn Corp. was founded in 2010 and is based in New York, New York. Yappn Corp. is a subsidiary of Intertainment Media Inc.","{'maxAge': 1, 'name': 'Mr. Anthony R. Pearlman', 'age': 60, 'title': 'Chief Technology Officer', 'yearBorn': 1962, 'fiscalYear': 2017, 'totalPay': 172000, 'exercisedValue': 0, 'unexercisedValue': 0}",1514678400,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,7.349585,100,100,193,0,0,0.0,0.0,0,0,172470,0.0001,0.001,0.48391035,0.0001,0.000118,0.0,0.0,USD,7399091,0.0,24877619,49277200,0.49515,0.0,-0.12,1496188800,1527724800,1496188800,-6296331,-0.0,1:10,1443744000,20.76,-1.549,PNK,EQUITY,YPPN,YPPN,YAPPN CORPORATION,Yappn Corp.,1361975400,America/New_York,EDT,-14400000,0.0001,none,441168,0.009,-4777563,7835332,0.386,0.438,356409,0.009,-0.56872004,211929,-751181,-2614675,0.202,0.59462,0.0,-13.4473,USD,
2,1001 Avenue of the Americas,11th Floor,New York,NY,10018,United States,888-859-4441,Software—Application,Technology,"Yappn Corp. provides language translation products. Its real-time language translation products enable vendors and consumers to communicate freely with one another, each in their own preferred languages. The company offers products for eCommerce, customer care, enhanced messaging collaboration, and online marketing, as well as custom translation solutions to various verticals, including entertainment, retail, and marketing. The company was formerly known as Plesk Corp. and changed its name to Yappn Corp. in March 2013. Yappn Corp. was founded in 2010 and is based in New York, New York. Yappn Corp. is a subsidiary of Intertainment Media Inc.","{'maxAge': 1, 'name': 'Ms. Lynn  Cole', 'title': 'VP of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",1514678400,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,7.349585,100,100,193,0,0,0.0,0.0,0,0,172470,0.0001,0.001,0.48391035,0.0001,0.000118,0.0,0.0,USD,7399091,0.0,24877619,49277200,0.49515,0.0,-0.12,1496188800,1527724800,1496188800,-6296331,-0.0,1:10,1443744000,20.76,-1.549,PNK,EQUITY,YPPN,YPPN,YAPPN CORPORATION,Yappn Corp.,1361975400,America/New_York,EDT,-14400000,0.0001,none,441168,0.009,-4777563,7835332,0.386,0.438,356409,0.009,-0.56872004,211929,-751181,-2614675,0.202,0.59462,0.0,-13.4473,USD,
3,1001 Avenue of the Americas,11th Floor,New York,NY,10018,United States,888-859-4441,Software—Application,Technology,"Yappn Corp. provides language translation products. Its real-time language translation products enable vendors and consumers to communicate freely with one another, each in their own preferred languages. The company offers products for eCommerce, customer care, enhanced messaging collaboration, and online marketing, as well as custom translation solutions to various verticals, including entertainment, retail, and marketing. The company was formerly known as Plesk Corp. and changed its name to Yappn Corp. in March 2013. Yappn Corp. was founded in 2010 and is based in New York, New York. Yappn Corp. is a subsidiary of Intertainment Media Inc.","{'maxAge': 1, 'name': 'Richard  Abramson', 'title': 'Exec. VP of Marketing and Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",1514678400,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,7.349585,100,100,193,0,0,0.0,0.0,0,0,172470,0.0001,0.001,0.48391035,0.0001,0.000118,0.0,0.0,USD,7399091,0.0,24877619,49277200,0.49515,0.0,-0.12,1496188800,1527724800,1496188800,-6296331,-0.0,1:10,1443744000,20.76,-1.549,PNK,EQUITY,YPPN,YPPN,YAPPN CORPORATION,Yappn Corp.,1361975400,America/New_York,EDT,-14400000,0.0001,none,441168,0.009,-4777563,7835332,0.386,0.438,356409,0.009,-0.56872004,211929,-751181,-2614675,0.202,0.59462,0.0,-13.4473,USD,
4,1001 Avenue of the Americas,11th Floor,New York,NY,10018,United States,888-859-4441,Software—Application,Technology,"Yappn Corp. provides language translation products. Its real-time language translation products enable vendors and consumers to communicate freely with one another, each in their own preferred languages. The company offers products for eCommerce, customer care, enhanced messaging collaboration, and online marketing, as well as custom translation solutions to various verticals, including entertainment, retail, and marketing. The company was formerly known as Plesk Corp. and changed its name to Yappn Corp. in March 2013. Yappn Corp. was founded in 2010 and is based in New York, New York. Yappn Corp. is a subsidiary of Intertainment Media Inc.","{'maxAge': 1, 'name': 'Mr. Nathan  Brandt', 'title': 'VP of Bus. Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",1514678400,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,7.349585,100,100,193,0,0,0.0,0.0,0,0,172470,0.0001,0.001,0.48391035,0.0001,0.000118,0.0,0.0,USD,7399091,0.0,24877619,49277200,0.49515,0.0,-0.12,1496188800,1527724800,1496188800,-6296331,-0.0,1:10,1443744000,20.76,-1.549,PNK,EQUITY,YPPN,YPPN,YAPPN CORPORATION,Yappn Corp.,1361975400,America/New_York,EDT,-14400000,0.0001,none,441168,0.009,-4777563,7835332,0.386,0.438,356409,0.009,-0.56872004,211929,-751181,-2614675,0.202,0.59462,0.0,-13.4473,USD,
5,1001 Avenue of the Americas,11th Floor,New York,NY,10018,United States,888-859-4441,Software—Application,Technology,"Yappn Corp. provides language translation products. Its real-time language translation products enable vendors and consumers to communicate freely with one another, each in their own preferred languages. The company offers products for eCommerce, customer care, enhanced messaging collaboration, and online marketing, as well as custom translation solutions to various verticals, including entertainment, retail, and marketing. The company was formerly known as Plesk Corp. and changed its name to Yappn Corp. in March 2013. Yappn Corp. was founded in 2010 and is based in New York, New York. Yappn Corp. is a subsidiary of Intertainment Media Inc.","{'maxAge': 1, 'name': 'Kathrin  Botkin', 'title': 'Sr. VP', 'exercisedValue': 0, 'unexercisedValue': 0}",1514678400,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,7.349585,100,100,193,0,0,0.0,0.0,0,0,172470,0.0001,0.001,0.48391035,0.0001,0.000118,0.0,0.0,USD,7399091,0.0,24877619,49277200,0.49515,0.0,-0.12,1496188800,1527724800,1496188800,-6296331,-0.0,1:10,1443744000,20.76,-1.549,PNK,EQUITY,YPPN,YPPN,YAPPN CORPORATION,Yappn Corp.,1361975400,America/New_York,EDT,-14400000,0.0001,none,441168,0.009,-4777563,7835332,0.386,0.438,356409,0.009,-0.56872004,211929,-751181,-2614675,0.202,0.59462,0.0,-13.4473,USD,
6,1001 Avenue of the Americas,11th Floor,New York,NY,10018,United States,888-859-4441,Software—Application,Technology,"Yappn Corp. provides language translation products. Its real-time language translation products enable vendors and consumers to communicate freely with one another, each in their own preferred languages. The company offers products for eCommerce, customer care, enhanced messaging collaboration, and online marketing, as well as custom translation solutions to various verticals, including entertainment, retail, and marketing. The company was formerly known as Plesk Corp. and changed its name to Yappn Corp. in March 2013. Yappn Corp. was founded in 2010 and is based in New York, New York. Yappn Corp. is a subsidiary of Intertainment Media Inc.","{'maxAge': 1, 'name': 'Lulu  Hernandez', 'title': 'VP of Client Success & Chief of Staff', 'exercisedValue': 0, 'unexercisedValue': 0}",1514678400,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,7.349585,100,100,193,0,0,0.0,0.0,0,0,172470,0.0001,0.001,0.48391035,0.0001,0.000118,0.0,0.0,USD,7399091,0.0,24877619,49277200,0.49515,0.0,-0.12,1496188800,1527724800,1496188800,-6296331,-0.0,1:10,1443744000,20.76,-1.549,PNK,EQUITY,YPPN,YPPN,YAPPN CORPORATION,Yappn Corp.,1361975400,America/New_York,EDT,-14400000,0.0001,none,441168,0.009,-4777563,7835332,0.386,0.438,356409,0.009,-0.56872004,211929,-751181,-2614675,0.202,0.59462,0.0,-13.4473,USD,
