,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,6363 College Boulevard,Suite 100A,Overland Park,KS,66211-1938,United States,913 981 1020,913 981 1021,https://www.tortoiseadvisors.com/ndp.cfm,Asset Management,Financial Services,"Tortoise Energy Independence Fund, Inc. is a close ended equity mutual fund launched and managed by Tortoise Capital Advisors L.L.C. The fund invests in the public equity markets of the North American. It seeks to invest primarily in the energy sector. The fund employs a fundamental analysis with a bottom up stock picking approach with focus on factors like quantitative, qualitative, and relative value factors to create its portfolio. Tortoise Energy Independence Fund, Inc. was formed on July 26, 2005 2012 is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Terry Clyde Matlack CFA, J.D.', 'age': 66, 'title': 'Chief Exec. Officer and Director', 'yearBorn': 1956, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,32.02,31.88,31.57,31.88,32.02,31.88,31.57,31.88,2.52,0.0787,1692748800,2449,2449,7809,4810,4810,29.78,33.47,1200,1200,55381844,25.81,35.56,30.9576,29.50615,0.0,0.0,USD,0.0,1753700,1258,876,1690761600,1693440000,0.0007,0.0038299998,0.46924,0.23,0.0008,-4.71,1:8,1588291200,NYQ,EQUITY,NDP,NDP,Tortoise Energy Independence Fu,"Tortoise Energy Independence Fund, Inc.",1343395800,America/New_York,EDT,-14400000,31.58,none,0.0,0.0,0.0,
