,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Kalyani Tech Park,"Survey No 1, 6 & 24 Kundanhalli Village K R Puram Hobli",Bengaluru,560066,India,91 80 4364 0000,91 80 4115 7394,https://dxc.com/in/en/about-us/xchanging-solutions-limited-investor-relations,Information Technology Services,Technology,"Xchanging Solutions Limited provides information technology services in worldwide. The company was formerly known as Cambridge Solutions Limited and changed its name to Xchanging Solutions Limited in June 2012. The company was incorporated in 2002 and is headquartered in Bengaluru, India. Xchanging Solutions Limited is a subsidiary of Xchanging (Mauritius) Limited.",109,"{'maxAge': 1, 'name': 'Mr. Nachiket Vibhakar Sukhtankar', 'age': 54, 'title': 'CEO, MD & Exec. Director', 'yearBorn': 1968, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,96.1,94.2,94.02,98.0,96.1,94.2,94.02,98.0,30.0,0.31219998,1690502400,0.0,0.80851,50.313828,8567,8567,114210,65701,65701,94.22,94.28,0,0,10537704448,51.67,125.6,6.030505,94.9172,71.80105,0.0,0.0,INR,5402477568,0.12001,24843029,111404000,0.77699995,0.0,60.7,1.5583196,1680220800,1711843200,1688083200,209700000,1.88,3.092,11.181,BSE,EQUITY,XCHANGING.BO,XCHANGING.BO,XCHANGING SOLUTIONS LTD.,Xchanging Solutions Limited,1110426300,Asia/Kolkata,IST,19800000,94.59,104.0,104.0,104.0,104.0,none,1,5148599808,46.216,483200000,13400000,1747399936,0.198,15.717,1109400000,0.007,0.62767,0.27652,0.27567,INR,
1,Kalyani Tech Park,"Survey No 1, 6 & 24 Kundanhalli Village K R Puram Hobli",Bengaluru,560066,India,91 80 4364 0000,91 80 4115 7394,https://dxc.com/in/en/about-us/xchanging-solutions-limited-investor-relations,Information Technology Services,Technology,"Xchanging Solutions Limited provides information technology services in worldwide. The company was formerly known as Cambridge Solutions Limited and changed its name to Xchanging Solutions Limited in June 2012. The company was incorporated in 2002 and is headquartered in Bengaluru, India. Xchanging Solutions Limited is a subsidiary of Xchanging (Mauritius) Limited.",109,"{'maxAge': 1, 'name': 'Mr. Shrenik Kumar Champalal', 'age': 46, 'title': 'CFO & Whole-Time Director', 'yearBorn': 1976, 'fiscalYear': 2023, 'totalPay': 5409000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,96.1,94.2,94.02,98.0,96.1,94.2,94.02,98.0,30.0,0.31219998,1690502400,0.0,0.80851,50.313828,8567,8567,114210,65701,65701,94.22,94.28,0,0,10537704448,51.67,125.6,6.030505,94.9172,71.80105,0.0,0.0,INR,5402477568,0.12001,24843029,111404000,0.77699995,0.0,60.7,1.5583196,1680220800,1711843200,1688083200,209700000,1.88,3.092,11.181,BSE,EQUITY,XCHANGING.BO,XCHANGING.BO,XCHANGING SOLUTIONS LTD.,Xchanging Solutions Limited,1110426300,Asia/Kolkata,IST,19800000,94.59,104.0,104.0,104.0,104.0,none,1,5148599808,46.216,483200000,13400000,1747399936,0.198,15.717,1109400000,0.007,0.62767,0.27652,0.27567,INR,
2,Kalyani Tech Park,"Survey No 1, 6 & 24 Kundanhalli Village K R Puram Hobli",Bengaluru,560066,India,91 80 4364 0000,91 80 4115 7394,https://dxc.com/in/en/about-us/xchanging-solutions-limited-investor-relations,Information Technology Services,Technology,"Xchanging Solutions Limited provides information technology services in worldwide. The company was formerly known as Cambridge Solutions Limited and changed its name to Xchanging Solutions Limited in June 2012. The company was incorporated in 2002 and is headquartered in Bengaluru, India. Xchanging Solutions Limited is a subsidiary of Xchanging (Mauritius) Limited.",109,"{'maxAge': 1, 'name': 'Mr. Mayank  Jain', 'age': 39, 'title': 'Company Sec. & Compliance Officer', 'yearBorn': 1983, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,96.1,94.2,94.02,98.0,96.1,94.2,94.02,98.0,30.0,0.31219998,1690502400,0.0,0.80851,50.313828,8567,8567,114210,65701,65701,94.22,94.28,0,0,10537704448,51.67,125.6,6.030505,94.9172,71.80105,0.0,0.0,INR,5402477568,0.12001,24843029,111404000,0.77699995,0.0,60.7,1.5583196,1680220800,1711843200,1688083200,209700000,1.88,3.092,11.181,BSE,EQUITY,XCHANGING.BO,XCHANGING.BO,XCHANGING SOLUTIONS LTD.,Xchanging Solutions Limited,1110426300,Asia/Kolkata,IST,19800000,94.59,104.0,104.0,104.0,104.0,none,1,5148599808,46.216,483200000,13400000,1747399936,0.198,15.717,1109400000,0.007,0.62767,0.27652,0.27567,INR,
3,Kalyani Tech Park,"Survey No 1, 6 & 24 Kundanhalli Village K R Puram Hobli",Bengaluru,560066,India,91 80 4364 0000,91 80 4115 7394,https://dxc.com/in/en/about-us/xchanging-solutions-limited-investor-relations,Information Technology Services,Technology,"Xchanging Solutions Limited provides information technology services in worldwide. The company was formerly known as Cambridge Solutions Limited and changed its name to Xchanging Solutions Limited in June 2012. The company was incorporated in 2002 and is headquartered in Bengaluru, India. Xchanging Solutions Limited is a subsidiary of Xchanging (Mauritius) Limited.",109,"{'maxAge': 1, 'name': 'Mr. Lokendra Kumar Sethi', 'title': 'Head of HR \x96 India', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,96.1,94.2,94.02,98.0,96.1,94.2,94.02,98.0,30.0,0.31219998,1690502400,0.0,0.80851,50.313828,8567,8567,114210,65701,65701,94.22,94.28,0,0,10537704448,51.67,125.6,6.030505,94.9172,71.80105,0.0,0.0,INR,5402477568,0.12001,24843029,111404000,0.77699995,0.0,60.7,1.5583196,1680220800,1711843200,1688083200,209700000,1.88,3.092,11.181,BSE,EQUITY,XCHANGING.BO,XCHANGING.BO,XCHANGING SOLUTIONS LTD.,Xchanging Solutions Limited,1110426300,Asia/Kolkata,IST,19800000,94.59,104.0,104.0,104.0,104.0,none,1,5148599808,46.216,483200000,13400000,1747399936,0.198,15.717,1109400000,0.007,0.62767,0.27652,0.27567,INR,
