,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Fairmont House,17th Floor 8 Cotton Tree Drive,Central,Hong Kong,852 2521 5671,852 2530 5488,https://www.minxin.com.hk,Insurance—Property & Casualty,Financial Services,"Min Xin Holdings Limited, an investment holding company, primarily engages in the insurance, financial service, property investment, and strategic investment businesses in Hong Kong, Mainland China, and Macau. It is also involved in the general insurance and banking businesses, tech investments, and leasing of office space, as well as provides micro credit services and entrusted loans. The company was incorporated in 1980 and is based in Central, Hong Kong. Min Xin Holdings Limited is a subsidiary of Vigour Fine Company Limited.",70,"{'maxAge': 1, 'name': 'Mr. Yu  Chen', 'age': 58, 'title': 'GM & Exec. Director', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 281378, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.268,0.286,0.286,0.286,0.268,0.286,0.286,0.286,0.01,0.051,1687737600,0.2225,3.11,0.324324,4.766667,500,500,7,0,0,0.286,0.326,955800,919600,188207440,0.264,0.416,0.82950234,0.32816,0.34227,0.12,0.44776118,EUR,-241146432,1.41957,149445710,597257024,0.74977994,0.00419,13.608,0.02101705,1672444800,1703980800,1688083200,-0.507,322089984,0.06,-1.063,-12.374,FRA,EQUITY,MXD.F,MXD.F,MIN XIN HLDGS LTD,Min Xin Holdings Limited,946882800,Europe/Berlin,CEST,7200000,0.286,none,1217572992,2.039,19488000,805611008,1.351,1.428,226892000,9.912,0.38,0.00122,0.03934,-0.507,0.087,0.34800997,0.085889995,0.0799,HKD,
1,Fairmont House,17th Floor 8 Cotton Tree Drive,Central,Hong Kong,852 2521 5671,852 2530 5488,https://www.minxin.com.hk,Insurance—Property & Casualty,Financial Services,"Min Xin Holdings Limited, an investment holding company, primarily engages in the insurance, financial service, property investment, and strategic investment businesses in Hong Kong, Mainland China, and Macau. It is also involved in the general insurance and banking businesses, tech investments, and leasing of office space, as well as provides micro credit services and entrusted loans. The company was incorporated in 1980 and is based in Central, Hong Kong. Min Xin Holdings Limited is a subsidiary of Vigour Fine Company Limited.",70,"{'maxAge': 1, 'name': 'Mr. Fei  Wang Ph.D.', 'age': 56, 'title': 'Exec. Chairman', 'yearBorn': 1966, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.268,0.286,0.286,0.286,0.268,0.286,0.286,0.286,0.01,0.051,1687737600,0.2225,3.11,0.324324,4.766667,500,500,7,0,0,0.286,0.326,955800,919600,188207440,0.264,0.416,0.82950234,0.32816,0.34227,0.12,0.44776118,EUR,-241146432,1.41957,149445710,597257024,0.74977994,0.00419,13.608,0.02101705,1672444800,1703980800,1688083200,-0.507,322089984,0.06,-1.063,-12.374,FRA,EQUITY,MXD.F,MXD.F,MIN XIN HLDGS LTD,Min Xin Holdings Limited,946882800,Europe/Berlin,CEST,7200000,0.286,none,1217572992,2.039,19488000,805611008,1.351,1.428,226892000,9.912,0.38,0.00122,0.03934,-0.507,0.087,0.34800997,0.085889995,0.0799,HKD,
2,Fairmont House,17th Floor 8 Cotton Tree Drive,Central,Hong Kong,852 2521 5671,852 2530 5488,https://www.minxin.com.hk,Insurance—Property & Casualty,Financial Services,"Min Xin Holdings Limited, an investment holding company, primarily engages in the insurance, financial service, property investment, and strategic investment businesses in Hong Kong, Mainland China, and Macau. It is also involved in the general insurance and banking businesses, tech investments, and leasing of office space, as well as provides micro credit services and entrusted loans. The company was incorporated in 1980 and is based in Central, Hong Kong. Min Xin Holdings Limited is a subsidiary of Vigour Fine Company Limited.",70,"{'maxAge': 1, 'name': 'Mr. Wensheng  Huang', 'age': 53, 'title': 'Exec. Vice Chairman', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.268,0.286,0.286,0.286,0.268,0.286,0.286,0.286,0.01,0.051,1687737600,0.2225,3.11,0.324324,4.766667,500,500,7,0,0,0.286,0.326,955800,919600,188207440,0.264,0.416,0.82950234,0.32816,0.34227,0.12,0.44776118,EUR,-241146432,1.41957,149445710,597257024,0.74977994,0.00419,13.608,0.02101705,1672444800,1703980800,1688083200,-0.507,322089984,0.06,-1.063,-12.374,FRA,EQUITY,MXD.F,MXD.F,MIN XIN HLDGS LTD,Min Xin Holdings Limited,946882800,Europe/Berlin,CEST,7200000,0.286,none,1217572992,2.039,19488000,805611008,1.351,1.428,226892000,9.912,0.38,0.00122,0.03934,-0.507,0.087,0.34800997,0.085889995,0.0799,HKD,
3,Fairmont House,17th Floor 8 Cotton Tree Drive,Central,Hong Kong,852 2521 5671,852 2530 5488,https://www.minxin.com.hk,Insurance—Property & Casualty,Financial Services,"Min Xin Holdings Limited, an investment holding company, primarily engages in the insurance, financial service, property investment, and strategic investment businesses in Hong Kong, Mainland China, and Macau. It is also involved in the general insurance and banking businesses, tech investments, and leasing of office space, as well as provides micro credit services and entrusted loans. The company was incorporated in 1980 and is based in Central, Hong Kong. Min Xin Holdings Limited is a subsidiary of Vigour Fine Company Limited.",70,"{'maxAge': 1, 'name': 'Mr. Kwong Yu  Chan', 'age': 51, 'title': 'Deputy GM & Financial Controller', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.268,0.286,0.286,0.286,0.268,0.286,0.286,0.286,0.01,0.051,1687737600,0.2225,3.11,0.324324,4.766667,500,500,7,0,0,0.286,0.326,955800,919600,188207440,0.264,0.416,0.82950234,0.32816,0.34227,0.12,0.44776118,EUR,-241146432,1.41957,149445710,597257024,0.74977994,0.00419,13.608,0.02101705,1672444800,1703980800,1688083200,-0.507,322089984,0.06,-1.063,-12.374,FRA,EQUITY,MXD.F,MXD.F,MIN XIN HLDGS LTD,Min Xin Holdings Limited,946882800,Europe/Berlin,CEST,7200000,0.286,none,1217572992,2.039,19488000,805611008,1.351,1.428,226892000,9.912,0.38,0.00122,0.03934,-0.507,0.087,0.34800997,0.085889995,0.0799,HKD,
4,Fairmont House,17th Floor 8 Cotton Tree Drive,Central,Hong Kong,852 2521 5671,852 2530 5488,https://www.minxin.com.hk,Insurance—Property & Casualty,Financial Services,"Min Xin Holdings Limited, an investment holding company, primarily engages in the insurance, financial service, property investment, and strategic investment businesses in Hong Kong, Mainland China, and Macau. It is also involved in the general insurance and banking businesses, tech investments, and leasing of office space, as well as provides micro credit services and entrusted loans. The company was incorporated in 1980 and is based in Central, Hong Kong. Min Xin Holdings Limited is a subsidiary of Vigour Fine Company Limited.",70,"{'maxAge': 1, 'name': 'Ms. Weng  Weijian', 'age': 51, 'title': 'Group Chief Auditor', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.268,0.286,0.286,0.286,0.268,0.286,0.286,0.286,0.01,0.051,1687737600,0.2225,3.11,0.324324,4.766667,500,500,7,0,0,0.286,0.326,955800,919600,188207440,0.264,0.416,0.82950234,0.32816,0.34227,0.12,0.44776118,EUR,-241146432,1.41957,149445710,597257024,0.74977994,0.00419,13.608,0.02101705,1672444800,1703980800,1688083200,-0.507,322089984,0.06,-1.063,-12.374,FRA,EQUITY,MXD.F,MXD.F,MIN XIN HLDGS LTD,Min Xin Holdings Limited,946882800,Europe/Berlin,CEST,7200000,0.286,none,1217572992,2.039,19488000,805611008,1.351,1.428,226892000,9.912,0.38,0.00122,0.03934,-0.507,0.087,0.34800997,0.085889995,0.0799,HKD,
5,Fairmont House,17th Floor 8 Cotton Tree Drive,Central,Hong Kong,852 2521 5671,852 2530 5488,https://www.minxin.com.hk,Insurance—Property & Casualty,Financial Services,"Min Xin Holdings Limited, an investment holding company, primarily engages in the insurance, financial service, property investment, and strategic investment businesses in Hong Kong, Mainland China, and Macau. It is also involved in the general insurance and banking businesses, tech investments, and leasing of office space, as well as provides micro credit services and entrusted loans. The company was incorporated in 1980 and is based in Central, Hong Kong. Min Xin Holdings Limited is a subsidiary of Vigour Fine Company Limited.",70,"{'maxAge': 1, 'name': 'Ms. Ching Wah  Tse', 'age': 40, 'title': 'Company Sec.', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.268,0.286,0.286,0.286,0.268,0.286,0.286,0.286,0.01,0.051,1687737600,0.2225,3.11,0.324324,4.766667,500,500,7,0,0,0.286,0.326,955800,919600,188207440,0.264,0.416,0.82950234,0.32816,0.34227,0.12,0.44776118,EUR,-241146432,1.41957,149445710,597257024,0.74977994,0.00419,13.608,0.02101705,1672444800,1703980800,1688083200,-0.507,322089984,0.06,-1.063,-12.374,FRA,EQUITY,MXD.F,MXD.F,MIN XIN HLDGS LTD,Min Xin Holdings Limited,946882800,Europe/Berlin,CEST,7200000,0.286,none,1217572992,2.039,19488000,805611008,1.351,1.428,226892000,9.912,0.38,0.00122,0.03934,-0.507,0.087,0.34800997,0.085889995,0.0799,HKD,
