,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,551 Fifth Avenue,Suite 1500,New York,NY,10176,United States,212 983 2640,212 983 4197,https://www.interparfumsinc.com,Household & Personal Products,Consumer Defensive,"Inter Parfums, Inc., together with its subsidiaries, manufactures, markets, and distributes a range of fragrances and fragrance related products in the United States and internationally. It operates in two segments, European Based Operations and United States Based Operations. The company offers its fragrance and cosmetic products under the Boucheron, Coach, Jimmy Choo, Karl Lagerfeld, Kate Spade, Lanvin, Moncler, Montblanc, Rochas, S.T. Dupont, Van Cleef & Arpels, Abercrombie & Fitch, Anna Sui, Donna Karan, DKNY, Ferragamo, Graff, GUESS, Hollister, MCM, Oscar de la Renta, and Ungaro brands, as well as French Connection, Intimate, and Aziza names. It sells its products to department stores, specialty stores, duty free shops, beauty retailers, and domestic and international wholesalers, and distributors, as well as through e-commerce. The company was formerly known as Jean Philippe Fragrances, Inc. and changed its name to Inter Parfums, Inc. in July 1999. Inter Parfums, Inc. was founded in 1982 and is headquartered in New York, New York.",527,"{'maxAge': 1, 'name': 'Mr. Jean  Madar', 'age': 61, 'title': 'Co-Founder, Chairman & CEO', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 1230000, 'exercisedValue': 1230315, 'unexercisedValue': 2294850}",9,10,5,4,8,1693526400,1672444800,86400,2,133.78,133.96,133.96,139.13,133.78,133.96,133.96,139.13,2.5,0.018,1694649600,0.49130002,1.53,1.082641,30.17865,27.214146,249378,249378,110995,140220,140220,69.3,221.72,800,800,4429274112,72.47,161.17,3.6538625,137.2422,129.01675,2.3,0.017192405,USD,4623572992,0.121300004,18025644,31975700,225046,220934,1690761600,1693440000,0.0069999998,0.43578,0.56434,2.7,0.0125,20.897,6.628703,1672444800,1703980800,1688083200,0.266,147042000,4.59,5.09,2.44,3:2,1212364800,3.814,17.984,NMS,EQUITY,IPAR,IPAR,"Inter Parfums, Inc.","Inter Parfums, Inc.",570983400,America/New_York,EDT,-14400000,138.52,187.0,145.0,169.5,173.0,2.2,buy,4,186760000,5.841,257091008,202330000,1.283,2.41,1212216960,23.89,37.948,0.12262,0.23396,607422000,-6575500,150423008,0.267,0.264,0.5581,0.21208,0.19859,USD,
1,551 Fifth Avenue,Suite 1500,New York,NY,10176,United States,212 983 2640,212 983 4197,https://www.interparfumsinc.com,Household & Personal Products,Consumer Defensive,"Inter Parfums, Inc., together with its subsidiaries, manufactures, markets, and distributes a range of fragrances and fragrance related products in the United States and internationally. It operates in two segments, European Based Operations and United States Based Operations. The company offers its fragrance and cosmetic products under the Boucheron, Coach, Jimmy Choo, Karl Lagerfeld, Kate Spade, Lanvin, Moncler, Montblanc, Rochas, S.T. Dupont, Van Cleef & Arpels, Abercrombie & Fitch, Anna Sui, Donna Karan, DKNY, Ferragamo, Graff, GUESS, Hollister, MCM, Oscar de la Renta, and Ungaro brands, as well as French Connection, Intimate, and Aziza names. It sells its products to department stores, specialty stores, duty free shops, beauty retailers, and domestic and international wholesalers, and distributors, as well as through e-commerce. The company was formerly known as Jean Philippe Fragrances, Inc. and changed its name to Inter Parfums, Inc. in July 1999. Inter Parfums, Inc. was founded in 1982 and is headquartered in New York, New York.",527,"{'maxAge': 1, 'name': 'Mr. Philippe  Benacin', 'age': 63, 'title': 'Co-Founder, Vice Chairman & Pres', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 977412, 'exercisedValue': 1191374, 'unexercisedValue': 2294850}",9,10,5,4,8,1693526400,1672444800,86400,2,133.78,133.96,133.96,139.13,133.78,133.96,133.96,139.13,2.5,0.018,1694649600,0.49130002,1.53,1.082641,30.17865,27.214146,249378,249378,110995,140220,140220,69.3,221.72,800,800,4429274112,72.47,161.17,3.6538625,137.2422,129.01675,2.3,0.017192405,USD,4623572992,0.121300004,18025644,31975700,225046,220934,1690761600,1693440000,0.0069999998,0.43578,0.56434,2.7,0.0125,20.897,6.628703,1672444800,1703980800,1688083200,0.266,147042000,4.59,5.09,2.44,3:2,1212364800,3.814,17.984,NMS,EQUITY,IPAR,IPAR,"Inter Parfums, Inc.","Inter Parfums, Inc.",570983400,America/New_York,EDT,-14400000,138.52,187.0,145.0,169.5,173.0,2.2,buy,4,186760000,5.841,257091008,202330000,1.283,2.41,1212216960,23.89,37.948,0.12262,0.23396,607422000,-6575500,150423008,0.267,0.264,0.5581,0.21208,0.19859,USD,
2,551 Fifth Avenue,Suite 1500,New York,NY,10176,United States,212 983 2640,212 983 4197,https://www.interparfumsinc.com,Household & Personal Products,Consumer Defensive,"Inter Parfums, Inc., together with its subsidiaries, manufactures, markets, and distributes a range of fragrances and fragrance related products in the United States and internationally. It operates in two segments, European Based Operations and United States Based Operations. The company offers its fragrance and cosmetic products under the Boucheron, Coach, Jimmy Choo, Karl Lagerfeld, Kate Spade, Lanvin, Moncler, Montblanc, Rochas, S.T. Dupont, Van Cleef & Arpels, Abercrombie & Fitch, Anna Sui, Donna Karan, DKNY, Ferragamo, Graff, GUESS, Hollister, MCM, Oscar de la Renta, and Ungaro brands, as well as French Connection, Intimate, and Aziza names. It sells its products to department stores, specialty stores, duty free shops, beauty retailers, and domestic and international wholesalers, and distributors, as well as through e-commerce. The company was formerly known as Jean Philippe Fragrances, Inc. and changed its name to Inter Parfums, Inc. in July 1999. Inter Parfums, Inc. was founded in 1982 and is headquartered in New York, New York.",527,"{'maxAge': 1, 'name': 'Mr. Michel  Atwood', 'age': 52, 'title': 'CFO & Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 659126, 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,5,4,8,1693526400,1672444800,86400,2,133.78,133.96,133.96,139.13,133.78,133.96,133.96,139.13,2.5,0.018,1694649600,0.49130002,1.53,1.082641,30.17865,27.214146,249378,249378,110995,140220,140220,69.3,221.72,800,800,4429274112,72.47,161.17,3.6538625,137.2422,129.01675,2.3,0.017192405,USD,4623572992,0.121300004,18025644,31975700,225046,220934,1690761600,1693440000,0.0069999998,0.43578,0.56434,2.7,0.0125,20.897,6.628703,1672444800,1703980800,1688083200,0.266,147042000,4.59,5.09,2.44,3:2,1212364800,3.814,17.984,NMS,EQUITY,IPAR,IPAR,"Inter Parfums, Inc.","Inter Parfums, Inc.",570983400,America/New_York,EDT,-14400000,138.52,187.0,145.0,169.5,173.0,2.2,buy,4,186760000,5.841,257091008,202330000,1.283,2.41,1212216960,23.89,37.948,0.12262,0.23396,607422000,-6575500,150423008,0.267,0.264,0.5581,0.21208,0.19859,USD,
3,551 Fifth Avenue,Suite 1500,New York,NY,10176,United States,212 983 2640,212 983 4197,https://www.interparfumsinc.com,Household & Personal Products,Consumer Defensive,"Inter Parfums, Inc., together with its subsidiaries, manufactures, markets, and distributes a range of fragrances and fragrance related products in the United States and internationally. It operates in two segments, European Based Operations and United States Based Operations. The company offers its fragrance and cosmetic products under the Boucheron, Coach, Jimmy Choo, Karl Lagerfeld, Kate Spade, Lanvin, Moncler, Montblanc, Rochas, S.T. Dupont, Van Cleef & Arpels, Abercrombie & Fitch, Anna Sui, Donna Karan, DKNY, Ferragamo, Graff, GUESS, Hollister, MCM, Oscar de la Renta, and Ungaro brands, as well as French Connection, Intimate, and Aziza names. It sells its products to department stores, specialty stores, duty free shops, beauty retailers, and domestic and international wholesalers, and distributors, as well as through e-commerce. The company was formerly known as Jean Philippe Fragrances, Inc. and changed its name to Inter Parfums, Inc. in July 1999. Inter Parfums, Inc. was founded in 1982 and is headquartered in New York, New York.",527,"{'maxAge': 1, 'name': 'Mr. Frédéric  Garcia-Pelayo', 'age': 62, 'title': 'Exec. VP & COO of Interparfums SA', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 935748, 'exercisedValue': 82973, 'unexercisedValue': 385022}",9,10,5,4,8,1693526400,1672444800,86400,2,133.78,133.96,133.96,139.13,133.78,133.96,133.96,139.13,2.5,0.018,1694649600,0.49130002,1.53,1.082641,30.17865,27.214146,249378,249378,110995,140220,140220,69.3,221.72,800,800,4429274112,72.47,161.17,3.6538625,137.2422,129.01675,2.3,0.017192405,USD,4623572992,0.121300004,18025644,31975700,225046,220934,1690761600,1693440000,0.0069999998,0.43578,0.56434,2.7,0.0125,20.897,6.628703,1672444800,1703980800,1688083200,0.266,147042000,4.59,5.09,2.44,3:2,1212364800,3.814,17.984,NMS,EQUITY,IPAR,IPAR,"Inter Parfums, Inc.","Inter Parfums, Inc.",570983400,America/New_York,EDT,-14400000,138.52,187.0,145.0,169.5,173.0,2.2,buy,4,186760000,5.841,257091008,202330000,1.283,2.41,1212216960,23.89,37.948,0.12262,0.23396,607422000,-6575500,150423008,0.267,0.264,0.5581,0.21208,0.19859,USD,
4,551 Fifth Avenue,Suite 1500,New York,NY,10176,United States,212 983 2640,212 983 4197,https://www.interparfumsinc.com,Household & Personal Products,Consumer Defensive,"Inter Parfums, Inc., together with its subsidiaries, manufactures, markets, and distributes a range of fragrances and fragrance related products in the United States and internationally. It operates in two segments, European Based Operations and United States Based Operations. The company offers its fragrance and cosmetic products under the Boucheron, Coach, Jimmy Choo, Karl Lagerfeld, Kate Spade, Lanvin, Moncler, Montblanc, Rochas, S.T. Dupont, Van Cleef & Arpels, Abercrombie & Fitch, Anna Sui, Donna Karan, DKNY, Ferragamo, Graff, GUESS, Hollister, MCM, Oscar de la Renta, and Ungaro brands, as well as French Connection, Intimate, and Aziza names. It sells its products to department stores, specialty stores, duty free shops, beauty retailers, and domestic and international wholesalers, and distributors, as well as through e-commerce. The company was formerly known as Jean Philippe Fragrances, Inc. and changed its name to Inter Parfums, Inc. in July 1999. Inter Parfums, Inc. was founded in 1982 and is headquartered in New York, New York.",527,"{'maxAge': 1, 'name': 'Mr. Joseph A. Caccamo Esq.', 'age': 67, 'title': 'Gen. Counsel', 'yearBorn': 1955, 'fiscalYear': 2008, 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,5,4,8,1693526400,1672444800,86400,2,133.78,133.96,133.96,139.13,133.78,133.96,133.96,139.13,2.5,0.018,1694649600,0.49130002,1.53,1.082641,30.17865,27.214146,249378,249378,110995,140220,140220,69.3,221.72,800,800,4429274112,72.47,161.17,3.6538625,137.2422,129.01675,2.3,0.017192405,USD,4623572992,0.121300004,18025644,31975700,225046,220934,1690761600,1693440000,0.0069999998,0.43578,0.56434,2.7,0.0125,20.897,6.628703,1672444800,1703980800,1688083200,0.266,147042000,4.59,5.09,2.44,3:2,1212364800,3.814,17.984,NMS,EQUITY,IPAR,IPAR,"Inter Parfums, Inc.","Inter Parfums, Inc.",570983400,America/New_York,EDT,-14400000,138.52,187.0,145.0,169.5,173.0,2.2,buy,4,186760000,5.841,257091008,202330000,1.283,2.41,1212216960,23.89,37.948,0.12262,0.23396,607422000,-6575500,150423008,0.267,0.264,0.5581,0.21208,0.19859,USD,
5,551 Fifth Avenue,Suite 1500,New York,NY,10176,United States,212 983 2640,212 983 4197,https://www.interparfumsinc.com,Household & Personal Products,Consumer Defensive,"Inter Parfums, Inc., together with its subsidiaries, manufactures, markets, and distributes a range of fragrances and fragrance related products in the United States and internationally. It operates in two segments, European Based Operations and United States Based Operations. The company offers its fragrance and cosmetic products under the Boucheron, Coach, Jimmy Choo, Karl Lagerfeld, Kate Spade, Lanvin, Moncler, Montblanc, Rochas, S.T. Dupont, Van Cleef & Arpels, Abercrombie & Fitch, Anna Sui, Donna Karan, DKNY, Ferragamo, Graff, GUESS, Hollister, MCM, Oscar de la Renta, and Ungaro brands, as well as French Connection, Intimate, and Aziza names. It sells its products to department stores, specialty stores, duty free shops, beauty retailers, and domestic and international wholesalers, and distributors, as well as through e-commerce. The company was formerly known as Jean Philippe Fragrances, Inc. and changed its name to Inter Parfums, Inc. in July 1999. Inter Parfums, Inc. was founded in 1982 and is headquartered in New York, New York.",527,"{'maxAge': 1, 'name': 'Michelle  Habert', 'title': 'Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,5,4,8,1693526400,1672444800,86400,2,133.78,133.96,133.96,139.13,133.78,133.96,133.96,139.13,2.5,0.018,1694649600,0.49130002,1.53,1.082641,30.17865,27.214146,249378,249378,110995,140220,140220,69.3,221.72,800,800,4429274112,72.47,161.17,3.6538625,137.2422,129.01675,2.3,0.017192405,USD,4623572992,0.121300004,18025644,31975700,225046,220934,1690761600,1693440000,0.0069999998,0.43578,0.56434,2.7,0.0125,20.897,6.628703,1672444800,1703980800,1688083200,0.266,147042000,4.59,5.09,2.44,3:2,1212364800,3.814,17.984,NMS,EQUITY,IPAR,IPAR,"Inter Parfums, Inc.","Inter Parfums, Inc.",570983400,America/New_York,EDT,-14400000,138.52,187.0,145.0,169.5,173.0,2.2,buy,4,186760000,5.841,257091008,202330000,1.283,2.41,1212216960,23.89,37.948,0.12262,0.23396,607422000,-6575500,150423008,0.267,0.264,0.5581,0.21208,0.19859,USD,
6,551 Fifth Avenue,Suite 1500,New York,NY,10176,United States,212 983 2640,212 983 4197,https://www.interparfumsinc.com,Household & Personal Products,Consumer Defensive,"Inter Parfums, Inc., together with its subsidiaries, manufactures, markets, and distributes a range of fragrances and fragrance related products in the United States and internationally. It operates in two segments, European Based Operations and United States Based Operations. The company offers its fragrance and cosmetic products under the Boucheron, Coach, Jimmy Choo, Karl Lagerfeld, Kate Spade, Lanvin, Moncler, Montblanc, Rochas, S.T. Dupont, Van Cleef & Arpels, Abercrombie & Fitch, Anna Sui, Donna Karan, DKNY, Ferragamo, Graff, GUESS, Hollister, MCM, Oscar de la Renta, and Ungaro brands, as well as French Connection, Intimate, and Aziza names. It sells its products to department stores, specialty stores, duty free shops, beauty retailers, and domestic and international wholesalers, and distributors, as well as through e-commerce. The company was formerly known as Jean Philippe Fragrances, Inc. and changed its name to Inter Parfums, Inc. in July 1999. Inter Parfums, Inc. was founded in 1982 and is headquartered in New York, New York.",527,"{'maxAge': 1, 'name': 'Amanda  Seelinger', 'title': 'Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,5,4,8,1693526400,1672444800,86400,2,133.78,133.96,133.96,139.13,133.78,133.96,133.96,139.13,2.5,0.018,1694649600,0.49130002,1.53,1.082641,30.17865,27.214146,249378,249378,110995,140220,140220,69.3,221.72,800,800,4429274112,72.47,161.17,3.6538625,137.2422,129.01675,2.3,0.017192405,USD,4623572992,0.121300004,18025644,31975700,225046,220934,1690761600,1693440000,0.0069999998,0.43578,0.56434,2.7,0.0125,20.897,6.628703,1672444800,1703980800,1688083200,0.266,147042000,4.59,5.09,2.44,3:2,1212364800,3.814,17.984,NMS,EQUITY,IPAR,IPAR,"Inter Parfums, Inc.","Inter Parfums, Inc.",570983400,America/New_York,EDT,-14400000,138.52,187.0,145.0,169.5,173.0,2.2,buy,4,186760000,5.841,257091008,202330000,1.283,2.41,1212216960,23.89,37.948,0.12262,0.23396,607422000,-6575500,150423008,0.267,0.264,0.5581,0.21208,0.19859,USD,
