,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,738 - 780 Wallgrove Road,Horsley Park,NSW,2175,Australia,61 2 9830 7800,61 2 9620 1328,https://www.brickworks.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Brickworks Limited manufactures, sells, and distributes building products for the residential and commercial markets in Australia and North America. It operates through Building Products Australia, Building Products North America, Property, and Investments segments. The company's building products comprise clay bricks and pavers, cement, masonry blocks, retaining wall systems, concrete and terracotta roof tiles, timber battens, and terracotta façades systems. In addition, the company offers precast products consisting of walling, flooring, stairs, columns, beams, decking, noise barriers, retaining walls, and balcony related products. Further, the company specializes in selling properties, as well as invests in companies. Brickworks Limited was founded in 1930 and is headquartered in Horsley Park, Australia.",2193,"{'maxAge': 1, 'name': 'Mr. Lindsay R. Partridge A.M., B.Sc., F.A.C.I.D., SFCDA; Dip.CD', 'age': 67, 'title': 'MD & Exec. Director', 'yearBorn': 1955, 'fiscalYear': 2022, 'totalPay': 2986921, 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,2,1,7,1693526400,1672444800,86400,2,28.06,28.43,27.76,28.49,28.06,28.43,27.76,28.49,0.64,0.0231,1680739200,0.1475,2.99,0.689189,6.501171,20.262774,274126,274126,155989,144526,144526,27.76,27.91,0,0,4271986432,20.22,28.49,3.6751115,26.1432,24.70775,0.64,0.022808269,AUD,5391743488,0.54488,78384168,152244992,0.05001,0.47852,153890000,23.305,1.1911607,1659225600,1690761600,1675123200,-0.384,655448000,4.27,1.37,-0.55,10:1,977184000,4.638,53.368,0.35348606,0.14113986,0.23,1680739200,ASX,EQUITY,BKW.AX,BKW.AX,BRICKWORKS FPO,Brickworks Limited,570668400,Australia/Sydney,AEST,9464cdc9-d9b8-38d6-8d0d-6fb1f3b28bb6,finmb_878546,36000000,27.76,29.0,20.6,26.61,28.0,2.2,buy,9,63675000,0.42,101029000,1249881984,0.665,1.984,1162409984,35.401,7.65,0.00658,0.20107001,353103000,-31351260,113859000,-0.386,0.135,0.32231,0.08691,0.04974,AUD,
1,738 - 780 Wallgrove Road,Horsley Park,NSW,2175,Australia,61 2 9830 7800,61 2 9620 1328,https://www.brickworks.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Brickworks Limited manufactures, sells, and distributes building products for the residential and commercial markets in Australia and North America. It operates through Building Products Australia, Building Products North America, Property, and Investments segments. The company's building products comprise clay bricks and pavers, cement, masonry blocks, retaining wall systems, concrete and terracotta roof tiles, timber battens, and terracotta façades systems. In addition, the company offers precast products consisting of walling, flooring, stairs, columns, beams, decking, noise barriers, retaining walls, and balcony related products. Further, the company specializes in selling properties, as well as invests in companies. Brickworks Limited was founded in 1930 and is headquartered in Horsley Park, Australia.",2193,"{'maxAge': 1, 'name': 'Mr. Grant  Douglas C.A.', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,2,1,7,1693526400,1672444800,86400,2,28.06,28.43,27.76,28.49,28.06,28.43,27.76,28.49,0.64,0.0231,1680739200,0.1475,2.99,0.689189,6.501171,20.262774,274126,274126,155989,144526,144526,27.76,27.91,0,0,4271986432,20.22,28.49,3.6751115,26.1432,24.70775,0.64,0.022808269,AUD,5391743488,0.54488,78384168,152244992,0.05001,0.47852,153890000,23.305,1.1911607,1659225600,1690761600,1675123200,-0.384,655448000,4.27,1.37,-0.55,10:1,977184000,4.638,53.368,0.35348606,0.14113986,0.23,1680739200,ASX,EQUITY,BKW.AX,BKW.AX,BRICKWORKS FPO,Brickworks Limited,570668400,Australia/Sydney,AEST,9464cdc9-d9b8-38d6-8d0d-6fb1f3b28bb6,finmb_878546,36000000,27.76,29.0,20.6,26.61,28.0,2.2,buy,9,63675000,0.42,101029000,1249881984,0.665,1.984,1162409984,35.401,7.65,0.00658,0.20107001,353103000,-31351260,113859000,-0.386,0.135,0.32231,0.08691,0.04974,AUD,
2,738 - 780 Wallgrove Road,Horsley Park,NSW,2175,Australia,61 2 9830 7800,61 2 9620 1328,https://www.brickworks.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Brickworks Limited manufactures, sells, and distributes building products for the residential and commercial markets in Australia and North America. It operates through Building Products Australia, Building Products North America, Property, and Investments segments. The company's building products comprise clay bricks and pavers, cement, masonry blocks, retaining wall systems, concrete and terracotta roof tiles, timber battens, and terracotta façades systems. In addition, the company offers precast products consisting of walling, flooring, stairs, columns, beams, decking, noise barriers, retaining walls, and balcony related products. Further, the company specializes in selling properties, as well as invests in companies. Brickworks Limited was founded in 1930 and is headquartered in Horsley Park, Australia.",2193,"{'maxAge': 1, 'name': 'Mr. Mark A. Ellenor B.Bus', 'title': 'Chief Operating Officer', 'fiscalYear': 2019, 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,2,1,7,1693526400,1672444800,86400,2,28.06,28.43,27.76,28.49,28.06,28.43,27.76,28.49,0.64,0.0231,1680739200,0.1475,2.99,0.689189,6.501171,20.262774,274126,274126,155989,144526,144526,27.76,27.91,0,0,4271986432,20.22,28.49,3.6751115,26.1432,24.70775,0.64,0.022808269,AUD,5391743488,0.54488,78384168,152244992,0.05001,0.47852,153890000,23.305,1.1911607,1659225600,1690761600,1675123200,-0.384,655448000,4.27,1.37,-0.55,10:1,977184000,4.638,53.368,0.35348606,0.14113986,0.23,1680739200,ASX,EQUITY,BKW.AX,BKW.AX,BRICKWORKS FPO,Brickworks Limited,570668400,Australia/Sydney,AEST,9464cdc9-d9b8-38d6-8d0d-6fb1f3b28bb6,finmb_878546,36000000,27.76,29.0,20.6,26.61,28.0,2.2,buy,9,63675000,0.42,101029000,1249881984,0.665,1.984,1162409984,35.401,7.65,0.00658,0.20107001,353103000,-31351260,113859000,-0.386,0.135,0.32231,0.08691,0.04974,AUD,
3,738 - 780 Wallgrove Road,Horsley Park,NSW,2175,Australia,61 2 9830 7800,61 2 9620 1328,https://www.brickworks.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Brickworks Limited manufactures, sells, and distributes building products for the residential and commercial markets in Australia and North America. It operates through Building Products Australia, Building Products North America, Property, and Investments segments. The company's building products comprise clay bricks and pavers, cement, masonry blocks, retaining wall systems, concrete and terracotta roof tiles, timber battens, and terracotta façades systems. In addition, the company offers precast products consisting of walling, flooring, stairs, columns, beams, decking, noise barriers, retaining walls, and balcony related products. Further, the company specializes in selling properties, as well as invests in companies. Brickworks Limited was founded in 1930 and is headquartered in Horsley Park, Australia.",2193,"{'maxAge': 1, 'name': 'Ms. Susan L. Leppinus B.E., L.L.B.', 'title': 'Company Sec. & Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,2,1,7,1693526400,1672444800,86400,2,28.06,28.43,27.76,28.49,28.06,28.43,27.76,28.49,0.64,0.0231,1680739200,0.1475,2.99,0.689189,6.501171,20.262774,274126,274126,155989,144526,144526,27.76,27.91,0,0,4271986432,20.22,28.49,3.6751115,26.1432,24.70775,0.64,0.022808269,AUD,5391743488,0.54488,78384168,152244992,0.05001,0.47852,153890000,23.305,1.1911607,1659225600,1690761600,1675123200,-0.384,655448000,4.27,1.37,-0.55,10:1,977184000,4.638,53.368,0.35348606,0.14113986,0.23,1680739200,ASX,EQUITY,BKW.AX,BKW.AX,BRICKWORKS FPO,Brickworks Limited,570668400,Australia/Sydney,AEST,9464cdc9-d9b8-38d6-8d0d-6fb1f3b28bb6,finmb_878546,36000000,27.76,29.0,20.6,26.61,28.0,2.2,buy,9,63675000,0.42,101029000,1249881984,0.665,1.984,1162409984,35.401,7.65,0.00658,0.20107001,353103000,-31351260,113859000,-0.386,0.135,0.32231,0.08691,0.04974,AUD,
4,738 - 780 Wallgrove Road,Horsley Park,NSW,2175,Australia,61 2 9830 7800,61 2 9620 1328,https://www.brickworks.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Brickworks Limited manufactures, sells, and distributes building products for the residential and commercial markets in Australia and North America. It operates through Building Products Australia, Building Products North America, Property, and Investments segments. The company's building products comprise clay bricks and pavers, cement, masonry blocks, retaining wall systems, concrete and terracotta roof tiles, timber battens, and terracotta façades systems. In addition, the company offers precast products consisting of walling, flooring, stairs, columns, beams, decking, noise barriers, retaining walls, and balcony related products. Further, the company specializes in selling properties, as well as invests in companies. Brickworks Limited was founded in 1930 and is headquartered in Horsley Park, Australia.",2193,"{'maxAge': 1, 'name': 'Mr. David T. Fitzharris', 'title': 'Group GM of Brickworks Sales & Group GM of Austral Bricks Australia', 'fiscalYear': 2017, 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,2,1,7,1693526400,1672444800,86400,2,28.06,28.43,27.76,28.49,28.06,28.43,27.76,28.49,0.64,0.0231,1680739200,0.1475,2.99,0.689189,6.501171,20.262774,274126,274126,155989,144526,144526,27.76,27.91,0,0,4271986432,20.22,28.49,3.6751115,26.1432,24.70775,0.64,0.022808269,AUD,5391743488,0.54488,78384168,152244992,0.05001,0.47852,153890000,23.305,1.1911607,1659225600,1690761600,1675123200,-0.384,655448000,4.27,1.37,-0.55,10:1,977184000,4.638,53.368,0.35348606,0.14113986,0.23,1680739200,ASX,EQUITY,BKW.AX,BKW.AX,BRICKWORKS FPO,Brickworks Limited,570668400,Australia/Sydney,AEST,9464cdc9-d9b8-38d6-8d0d-6fb1f3b28bb6,finmb_878546,36000000,27.76,29.0,20.6,26.61,28.0,2.2,buy,9,63675000,0.42,101029000,1249881984,0.665,1.984,1162409984,35.401,7.65,0.00658,0.20107001,353103000,-31351260,113859000,-0.386,0.135,0.32231,0.08691,0.04974,AUD,
5,738 - 780 Wallgrove Road,Horsley Park,NSW,2175,Australia,61 2 9830 7800,61 2 9620 1328,https://www.brickworks.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Brickworks Limited manufactures, sells, and distributes building products for the residential and commercial markets in Australia and North America. It operates through Building Products Australia, Building Products North America, Property, and Investments segments. The company's building products comprise clay bricks and pavers, cement, masonry blocks, retaining wall systems, concrete and terracotta roof tiles, timber battens, and terracotta façades systems. In addition, the company offers precast products consisting of walling, flooring, stairs, columns, beams, decking, noise barriers, retaining walls, and balcony related products. Further, the company specializes in selling properties, as well as invests in companies. Brickworks Limited was founded in 1930 and is headquartered in Horsley Park, Australia.",2193,"{'maxAge': 1, 'name': 'Mr. Mark  Callagher', 'title': 'Gen. Mang. of Corp. Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,2,1,7,1693526400,1672444800,86400,2,28.06,28.43,27.76,28.49,28.06,28.43,27.76,28.49,0.64,0.0231,1680739200,0.1475,2.99,0.689189,6.501171,20.262774,274126,274126,155989,144526,144526,27.76,27.91,0,0,4271986432,20.22,28.49,3.6751115,26.1432,24.70775,0.64,0.022808269,AUD,5391743488,0.54488,78384168,152244992,0.05001,0.47852,153890000,23.305,1.1911607,1659225600,1690761600,1675123200,-0.384,655448000,4.27,1.37,-0.55,10:1,977184000,4.638,53.368,0.35348606,0.14113986,0.23,1680739200,ASX,EQUITY,BKW.AX,BKW.AX,BRICKWORKS FPO,Brickworks Limited,570668400,Australia/Sydney,AEST,9464cdc9-d9b8-38d6-8d0d-6fb1f3b28bb6,finmb_878546,36000000,27.76,29.0,20.6,26.61,28.0,2.2,buy,9,63675000,0.42,101029000,1249881984,0.665,1.984,1162409984,35.401,7.65,0.00658,0.20107001,353103000,-31351260,113859000,-0.386,0.135,0.32231,0.08691,0.04974,AUD,
6,738 - 780 Wallgrove Road,Horsley Park,NSW,2175,Australia,61 2 9830 7800,61 2 9620 1328,https://www.brickworks.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Brickworks Limited manufactures, sells, and distributes building products for the residential and commercial markets in Australia and North America. It operates through Building Products Australia, Building Products North America, Property, and Investments segments. The company's building products comprise clay bricks and pavers, cement, masonry blocks, retaining wall systems, concrete and terracotta roof tiles, timber battens, and terracotta façades systems. In addition, the company offers precast products consisting of walling, flooring, stairs, columns, beams, decking, noise barriers, retaining walls, and balcony related products. Further, the company specializes in selling properties, as well as invests in companies. Brickworks Limited was founded in 1930 and is headquartered in Horsley Park, Australia.",2193,"{'maxAge': 1, 'name': 'Mr. David  Millington', 'title': 'Gen. Mang. of Austral Masonry', 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,2,1,7,1693526400,1672444800,86400,2,28.06,28.43,27.76,28.49,28.06,28.43,27.76,28.49,0.64,0.0231,1680739200,0.1475,2.99,0.689189,6.501171,20.262774,274126,274126,155989,144526,144526,27.76,27.91,0,0,4271986432,20.22,28.49,3.6751115,26.1432,24.70775,0.64,0.022808269,AUD,5391743488,0.54488,78384168,152244992,0.05001,0.47852,153890000,23.305,1.1911607,1659225600,1690761600,1675123200,-0.384,655448000,4.27,1.37,-0.55,10:1,977184000,4.638,53.368,0.35348606,0.14113986,0.23,1680739200,ASX,EQUITY,BKW.AX,BKW.AX,BRICKWORKS FPO,Brickworks Limited,570668400,Australia/Sydney,AEST,9464cdc9-d9b8-38d6-8d0d-6fb1f3b28bb6,finmb_878546,36000000,27.76,29.0,20.6,26.61,28.0,2.2,buy,9,63675000,0.42,101029000,1249881984,0.665,1.984,1162409984,35.401,7.65,0.00658,0.20107001,353103000,-31351260,113859000,-0.386,0.135,0.32231,0.08691,0.04974,AUD,
7,738 - 780 Wallgrove Road,Horsley Park,NSW,2175,Australia,61 2 9830 7800,61 2 9620 1328,https://www.brickworks.com.au,Building Materials,Building Materials,Basic Materials,Basic Materials,"Brickworks Limited manufactures, sells, and distributes building products for the residential and commercial markets in Australia and North America. It operates through Building Products Australia, Building Products North America, Property, and Investments segments. The company's building products comprise clay bricks and pavers, cement, masonry blocks, retaining wall systems, concrete and terracotta roof tiles, timber battens, and terracotta façades systems. In addition, the company offers precast products consisting of walling, flooring, stairs, columns, beams, decking, noise barriers, retaining walls, and balcony related products. Further, the company specializes in selling properties, as well as invests in companies. Brickworks Limited was founded in 1930 and is headquartered in Horsley Park, Australia.",2193,"{'maxAge': 1, 'name': 'Emily  Antonio', 'title': 'Gen. Mang. of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,2,1,7,1693526400,1672444800,86400,2,28.06,28.43,27.76,28.49,28.06,28.43,27.76,28.49,0.64,0.0231,1680739200,0.1475,2.99,0.689189,6.501171,20.262774,274126,274126,155989,144526,144526,27.76,27.91,0,0,4271986432,20.22,28.49,3.6751115,26.1432,24.70775,0.64,0.022808269,AUD,5391743488,0.54488,78384168,152244992,0.05001,0.47852,153890000,23.305,1.1911607,1659225600,1690761600,1675123200,-0.384,655448000,4.27,1.37,-0.55,10:1,977184000,4.638,53.368,0.35348606,0.14113986,0.23,1680739200,ASX,EQUITY,BKW.AX,BKW.AX,BRICKWORKS FPO,Brickworks Limited,570668400,Australia/Sydney,AEST,9464cdc9-d9b8-38d6-8d0d-6fb1f3b28bb6,finmb_878546,36000000,27.76,29.0,20.6,26.61,28.0,2.2,buy,9,63675000,0.42,101029000,1249881984,0.665,1.984,1162409984,35.401,7.65,0.00658,0.20107001,353103000,-31351260,113859000,-0.386,0.135,0.32231,0.08691,0.04974,AUD,
