,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1750 Tysons Boulevard,Suite 1400,McLean,VA,22102,United States,703 287 7400,703 287 7450,https://www.iridium.com,Telecom Services,Communication Services,"Iridium Communications Inc. provides mobile voice and data communications services and products to businesses, the United States and international governments, non-governmental organizations, and consumers worldwide. The company offers postpaid mobile voice and data satellite communications; prepaid mobile voice satellite communications; push-to-talk; broadband data; and Internet of Things (IoT) services. It also provides hosted payload and other data services, such as satellite time and location services; and inbound connections from the public switched telephone network, short message, subscriber identity module, activation, customer reactivation, and other peripheral services. In addition, the company offers voice and data solutions comprising personnel tracking devices; asset tracking devices for equipment, vehicles, and aircrafts; beyond-line-of-sight aircraft communications applications; maritime communications applications; specialized communications solutions for high-value individuals; mobile communications and data devices for the military and intelligence agencies, such as secure satellite handsets, as well as netted voice, messaging, and paging services; and maintenance services for the United States government's dedicated gateway. Further, it provides satellite handsets, voice and data modems, broadband data devices, and IoT data devices; various accessories for its devices that include batteries, holsters, earbud headphones, portable auxiliary antennas, antenna adaptors, USB data cables, charging units, and others; and engineering and support services. Iridium Communications Inc. sells its products and services to commercial end users through a wholesale distribution network that include service providers, and value-added resellers and manufacturers. The company was formerly known as Iridium Holdings LLC and changed its name to Iridium Communications Inc. in September 2009. Iridium Communications Inc. is headquartered in McLean, Virginia.",658,"{'maxAge': 1, 'name': 'Mr. Matthew J. Desch', 'age': 64, 'title': 'CEO & Director', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 1468667, 'exercisedValue': 7043090, 'unexercisedValue': 14952669}",4,2,1,4,2,1693526400,1672444800,86400,2,48.31,48.39,47.34,48.61,48.31,48.39,47.34,48.61,0.52,0.0108,1686700800,1.033195,153.3871,1983839,1983839,1020869,714190,714190,46.03,50.0,900,1200,5946174976,43.0,68.34,7.6598625,52.0574,57.5312,0.26,0.0053819083,USD,7433691648,-0.02528,112733172,125051000,2526555,2893230,1690761600,1693440000,0.0202,0.10001001,0.85142,3.66,0.031,7.999,5.944493,1672444800,1703980800,1688083200,-19625000,-0.16,0.31,-5.5,9.576,21.309,NMS,EQUITY,IRDM,IRDM,Iridium Communications Inc,Iridium Communications Inc.,1206019800,America/New_York,EDT,-14400000,47.55,75.0,57.0,67.2,67.0,1.8,buy,5,103456000,0.827,348854016,1495949952,1.574,2.163,776276992,149.566,6.119,0.00935,-0.01799,519885000,224305248,335153984,0.104,0.7101,0.44939,0.05645,USD,
1,1750 Tysons Boulevard,Suite 1400,McLean,VA,22102,United States,703 287 7400,703 287 7450,https://www.iridium.com,Telecom Services,Communication Services,"Iridium Communications Inc. provides mobile voice and data communications services and products to businesses, the United States and international governments, non-governmental organizations, and consumers worldwide. The company offers postpaid mobile voice and data satellite communications; prepaid mobile voice satellite communications; push-to-talk; broadband data; and Internet of Things (IoT) services. It also provides hosted payload and other data services, such as satellite time and location services; and inbound connections from the public switched telephone network, short message, subscriber identity module, activation, customer reactivation, and other peripheral services. In addition, the company offers voice and data solutions comprising personnel tracking devices; asset tracking devices for equipment, vehicles, and aircrafts; beyond-line-of-sight aircraft communications applications; maritime communications applications; specialized communications solutions for high-value individuals; mobile communications and data devices for the military and intelligence agencies, such as secure satellite handsets, as well as netted voice, messaging, and paging services; and maintenance services for the United States government's dedicated gateway. Further, it provides satellite handsets, voice and data modems, broadband data devices, and IoT data devices; various accessories for its devices that include batteries, holsters, earbud headphones, portable auxiliary antennas, antenna adaptors, USB data cables, charging units, and others; and engineering and support services. Iridium Communications Inc. sells its products and services to commercial end users through a wholesale distribution network that include service providers, and value-added resellers and manufacturers. The company was formerly known as Iridium Holdings LLC and changed its name to Iridium Communications Inc. in September 2009. Iridium Communications Inc. is headquartered in McLean, Virginia.",658,"{'maxAge': 1, 'name': 'Mr. Thomas J. Fitzpatrick', 'age': 64, 'title': 'CFO, Chief Admin. Officer & Director', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 861024, 'exercisedValue': 2760531, 'unexercisedValue': 2087054}",4,2,1,4,2,1693526400,1672444800,86400,2,48.31,48.39,47.34,48.61,48.31,48.39,47.34,48.61,0.52,0.0108,1686700800,1.033195,153.3871,1983839,1983839,1020869,714190,714190,46.03,50.0,900,1200,5946174976,43.0,68.34,7.6598625,52.0574,57.5312,0.26,0.0053819083,USD,7433691648,-0.02528,112733172,125051000,2526555,2893230,1690761600,1693440000,0.0202,0.10001001,0.85142,3.66,0.031,7.999,5.944493,1672444800,1703980800,1688083200,-19625000,-0.16,0.31,-5.5,9.576,21.309,NMS,EQUITY,IRDM,IRDM,Iridium Communications Inc,Iridium Communications Inc.,1206019800,America/New_York,EDT,-14400000,47.55,75.0,57.0,67.2,67.0,1.8,buy,5,103456000,0.827,348854016,1495949952,1.574,2.163,776276992,149.566,6.119,0.00935,-0.01799,519885000,224305248,335153984,0.104,0.7101,0.44939,0.05645,USD,
2,1750 Tysons Boulevard,Suite 1400,McLean,VA,22102,United States,703 287 7400,703 287 7450,https://www.iridium.com,Telecom Services,Communication Services,"Iridium Communications Inc. provides mobile voice and data communications services and products to businesses, the United States and international governments, non-governmental organizations, and consumers worldwide. The company offers postpaid mobile voice and data satellite communications; prepaid mobile voice satellite communications; push-to-talk; broadband data; and Internet of Things (IoT) services. It also provides hosted payload and other data services, such as satellite time and location services; and inbound connections from the public switched telephone network, short message, subscriber identity module, activation, customer reactivation, and other peripheral services. In addition, the company offers voice and data solutions comprising personnel tracking devices; asset tracking devices for equipment, vehicles, and aircrafts; beyond-line-of-sight aircraft communications applications; maritime communications applications; specialized communications solutions for high-value individuals; mobile communications and data devices for the military and intelligence agencies, such as secure satellite handsets, as well as netted voice, messaging, and paging services; and maintenance services for the United States government's dedicated gateway. Further, it provides satellite handsets, voice and data modems, broadband data devices, and IoT data devices; various accessories for its devices that include batteries, holsters, earbud headphones, portable auxiliary antennas, antenna adaptors, USB data cables, charging units, and others; and engineering and support services. Iridium Communications Inc. sells its products and services to commercial end users through a wholesale distribution network that include service providers, and value-added resellers and manufacturers. The company was formerly known as Iridium Holdings LLC and changed its name to Iridium Communications Inc. in September 2009. Iridium Communications Inc. is headquartered in McLean, Virginia.",658,"{'maxAge': 1, 'name': 'Ms. Suzanne E. McBride', 'age': 53, 'title': 'COO & Director', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 676020, 'exercisedValue': 176400, 'unexercisedValue': 627235}",4,2,1,4,2,1693526400,1672444800,86400,2,48.31,48.39,47.34,48.61,48.31,48.39,47.34,48.61,0.52,0.0108,1686700800,1.033195,153.3871,1983839,1983839,1020869,714190,714190,46.03,50.0,900,1200,5946174976,43.0,68.34,7.6598625,52.0574,57.5312,0.26,0.0053819083,USD,7433691648,-0.02528,112733172,125051000,2526555,2893230,1690761600,1693440000,0.0202,0.10001001,0.85142,3.66,0.031,7.999,5.944493,1672444800,1703980800,1688083200,-19625000,-0.16,0.31,-5.5,9.576,21.309,NMS,EQUITY,IRDM,IRDM,Iridium Communications Inc,Iridium Communications Inc.,1206019800,America/New_York,EDT,-14400000,47.55,75.0,57.0,67.2,67.0,1.8,buy,5,103456000,0.827,348854016,1495949952,1.574,2.163,776276992,149.566,6.119,0.00935,-0.01799,519885000,224305248,335153984,0.104,0.7101,0.44939,0.05645,USD,
3,1750 Tysons Boulevard,Suite 1400,McLean,VA,22102,United States,703 287 7400,703 287 7450,https://www.iridium.com,Telecom Services,Communication Services,"Iridium Communications Inc. provides mobile voice and data communications services and products to businesses, the United States and international governments, non-governmental organizations, and consumers worldwide. The company offers postpaid mobile voice and data satellite communications; prepaid mobile voice satellite communications; push-to-talk; broadband data; and Internet of Things (IoT) services. It also provides hosted payload and other data services, such as satellite time and location services; and inbound connections from the public switched telephone network, short message, subscriber identity module, activation, customer reactivation, and other peripheral services. In addition, the company offers voice and data solutions comprising personnel tracking devices; asset tracking devices for equipment, vehicles, and aircrafts; beyond-line-of-sight aircraft communications applications; maritime communications applications; specialized communications solutions for high-value individuals; mobile communications and data devices for the military and intelligence agencies, such as secure satellite handsets, as well as netted voice, messaging, and paging services; and maintenance services for the United States government's dedicated gateway. Further, it provides satellite handsets, voice and data modems, broadband data devices, and IoT data devices; various accessories for its devices that include batteries, holsters, earbud headphones, portable auxiliary antennas, antenna adaptors, USB data cables, charging units, and others; and engineering and support services. Iridium Communications Inc. sells its products and services to commercial end users through a wholesale distribution network that include service providers, and value-added resellers and manufacturers. The company was formerly known as Iridium Holdings LLC and changed its name to Iridium Communications Inc. in September 2009. Iridium Communications Inc. is headquartered in McLean, Virginia.",658,"{'maxAge': 1, 'name': 'Mr. Bryan J. Hartin', 'age': 58, 'title': 'Exec. VP of Sales & Marketing', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 540027, 'exercisedValue': 0, 'unexercisedValue': 630592}",4,2,1,4,2,1693526400,1672444800,86400,2,48.31,48.39,47.34,48.61,48.31,48.39,47.34,48.61,0.52,0.0108,1686700800,1.033195,153.3871,1983839,1983839,1020869,714190,714190,46.03,50.0,900,1200,5946174976,43.0,68.34,7.6598625,52.0574,57.5312,0.26,0.0053819083,USD,7433691648,-0.02528,112733172,125051000,2526555,2893230,1690761600,1693440000,0.0202,0.10001001,0.85142,3.66,0.031,7.999,5.944493,1672444800,1703980800,1688083200,-19625000,-0.16,0.31,-5.5,9.576,21.309,NMS,EQUITY,IRDM,IRDM,Iridium Communications Inc,Iridium Communications Inc.,1206019800,America/New_York,EDT,-14400000,47.55,75.0,57.0,67.2,67.0,1.8,buy,5,103456000,0.827,348854016,1495949952,1.574,2.163,776276992,149.566,6.119,0.00935,-0.01799,519885000,224305248,335153984,0.104,0.7101,0.44939,0.05645,USD,
4,1750 Tysons Boulevard,Suite 1400,McLean,VA,22102,United States,703 287 7400,703 287 7450,https://www.iridium.com,Telecom Services,Communication Services,"Iridium Communications Inc. provides mobile voice and data communications services and products to businesses, the United States and international governments, non-governmental organizations, and consumers worldwide. The company offers postpaid mobile voice and data satellite communications; prepaid mobile voice satellite communications; push-to-talk; broadband data; and Internet of Things (IoT) services. It also provides hosted payload and other data services, such as satellite time and location services; and inbound connections from the public switched telephone network, short message, subscriber identity module, activation, customer reactivation, and other peripheral services. In addition, the company offers voice and data solutions comprising personnel tracking devices; asset tracking devices for equipment, vehicles, and aircrafts; beyond-line-of-sight aircraft communications applications; maritime communications applications; specialized communications solutions for high-value individuals; mobile communications and data devices for the military and intelligence agencies, such as secure satellite handsets, as well as netted voice, messaging, and paging services; and maintenance services for the United States government's dedicated gateway. Further, it provides satellite handsets, voice and data modems, broadband data devices, and IoT data devices; various accessories for its devices that include batteries, holsters, earbud headphones, portable auxiliary antennas, antenna adaptors, USB data cables, charging units, and others; and engineering and support services. Iridium Communications Inc. sells its products and services to commercial end users through a wholesale distribution network that include service providers, and value-added resellers and manufacturers. The company was formerly known as Iridium Holdings LLC and changed its name to Iridium Communications Inc. in September 2009. Iridium Communications Inc. is headquartered in McLean, Virginia.",658,"{'maxAge': 1, 'name': 'Mr. Scott T. Scheimreif', 'age': 53, 'title': 'Exec. VP of Gov. Programs', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 505533, 'exercisedValue': 0, 'unexercisedValue': 4196549}",4,2,1,4,2,1693526400,1672444800,86400,2,48.31,48.39,47.34,48.61,48.31,48.39,47.34,48.61,0.52,0.0108,1686700800,1.033195,153.3871,1983839,1983839,1020869,714190,714190,46.03,50.0,900,1200,5946174976,43.0,68.34,7.6598625,52.0574,57.5312,0.26,0.0053819083,USD,7433691648,-0.02528,112733172,125051000,2526555,2893230,1690761600,1693440000,0.0202,0.10001001,0.85142,3.66,0.031,7.999,5.944493,1672444800,1703980800,1688083200,-19625000,-0.16,0.31,-5.5,9.576,21.309,NMS,EQUITY,IRDM,IRDM,Iridium Communications Inc,Iridium Communications Inc.,1206019800,America/New_York,EDT,-14400000,47.55,75.0,57.0,67.2,67.0,1.8,buy,5,103456000,0.827,348854016,1495949952,1.574,2.163,776276992,149.566,6.119,0.00935,-0.01799,519885000,224305248,335153984,0.104,0.7101,0.44939,0.05645,USD,
5,1750 Tysons Boulevard,Suite 1400,McLean,VA,22102,United States,703 287 7400,703 287 7450,https://www.iridium.com,Telecom Services,Communication Services,"Iridium Communications Inc. provides mobile voice and data communications services and products to businesses, the United States and international governments, non-governmental organizations, and consumers worldwide. The company offers postpaid mobile voice and data satellite communications; prepaid mobile voice satellite communications; push-to-talk; broadband data; and Internet of Things (IoT) services. It also provides hosted payload and other data services, such as satellite time and location services; and inbound connections from the public switched telephone network, short message, subscriber identity module, activation, customer reactivation, and other peripheral services. In addition, the company offers voice and data solutions comprising personnel tracking devices; asset tracking devices for equipment, vehicles, and aircrafts; beyond-line-of-sight aircraft communications applications; maritime communications applications; specialized communications solutions for high-value individuals; mobile communications and data devices for the military and intelligence agencies, such as secure satellite handsets, as well as netted voice, messaging, and paging services; and maintenance services for the United States government's dedicated gateway. Further, it provides satellite handsets, voice and data modems, broadband data devices, and IoT data devices; various accessories for its devices that include batteries, holsters, earbud headphones, portable auxiliary antennas, antenna adaptors, USB data cables, charging units, and others; and engineering and support services. Iridium Communications Inc. sells its products and services to commercial end users through a wholesale distribution network that include service providers, and value-added resellers and manufacturers. The company was formerly known as Iridium Holdings LLC and changed its name to Iridium Communications Inc. in September 2009. Iridium Communications Inc. is headquartered in McLean, Virginia.",658,"{'maxAge': 1, 'name': 'Mr. Gregory  Pelton', 'title': 'Chief Technical Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,4,2,1693526400,1672444800,86400,2,48.31,48.39,47.34,48.61,48.31,48.39,47.34,48.61,0.52,0.0108,1686700800,1.033195,153.3871,1983839,1983839,1020869,714190,714190,46.03,50.0,900,1200,5946174976,43.0,68.34,7.6598625,52.0574,57.5312,0.26,0.0053819083,USD,7433691648,-0.02528,112733172,125051000,2526555,2893230,1690761600,1693440000,0.0202,0.10001001,0.85142,3.66,0.031,7.999,5.944493,1672444800,1703980800,1688083200,-19625000,-0.16,0.31,-5.5,9.576,21.309,NMS,EQUITY,IRDM,IRDM,Iridium Communications Inc,Iridium Communications Inc.,1206019800,America/New_York,EDT,-14400000,47.55,75.0,57.0,67.2,67.0,1.8,buy,5,103456000,0.827,348854016,1495949952,1.574,2.163,776276992,149.566,6.119,0.00935,-0.01799,519885000,224305248,335153984,0.104,0.7101,0.44939,0.05645,USD,
6,1750 Tysons Boulevard,Suite 1400,McLean,VA,22102,United States,703 287 7400,703 287 7450,https://www.iridium.com,Telecom Services,Communication Services,"Iridium Communications Inc. provides mobile voice and data communications services and products to businesses, the United States and international governments, non-governmental organizations, and consumers worldwide. The company offers postpaid mobile voice and data satellite communications; prepaid mobile voice satellite communications; push-to-talk; broadband data; and Internet of Things (IoT) services. It also provides hosted payload and other data services, such as satellite time and location services; and inbound connections from the public switched telephone network, short message, subscriber identity module, activation, customer reactivation, and other peripheral services. In addition, the company offers voice and data solutions comprising personnel tracking devices; asset tracking devices for equipment, vehicles, and aircrafts; beyond-line-of-sight aircraft communications applications; maritime communications applications; specialized communications solutions for high-value individuals; mobile communications and data devices for the military and intelligence agencies, such as secure satellite handsets, as well as netted voice, messaging, and paging services; and maintenance services for the United States government's dedicated gateway. Further, it provides satellite handsets, voice and data modems, broadband data devices, and IoT data devices; various accessories for its devices that include batteries, holsters, earbud headphones, portable auxiliary antennas, antenna adaptors, USB data cables, charging units, and others; and engineering and support services. Iridium Communications Inc. sells its products and services to commercial end users through a wholesale distribution network that include service providers, and value-added resellers and manufacturers. The company was formerly known as Iridium Holdings LLC and changed its name to Iridium Communications Inc. in September 2009. Iridium Communications Inc. is headquartered in McLean, Virginia.",658,"{'maxAge': 1, 'name': 'Ms. Manjula  Sriram', 'title': 'VP & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,4,2,1693526400,1672444800,86400,2,48.31,48.39,47.34,48.61,48.31,48.39,47.34,48.61,0.52,0.0108,1686700800,1.033195,153.3871,1983839,1983839,1020869,714190,714190,46.03,50.0,900,1200,5946174976,43.0,68.34,7.6598625,52.0574,57.5312,0.26,0.0053819083,USD,7433691648,-0.02528,112733172,125051000,2526555,2893230,1690761600,1693440000,0.0202,0.10001001,0.85142,3.66,0.031,7.999,5.944493,1672444800,1703980800,1688083200,-19625000,-0.16,0.31,-5.5,9.576,21.309,NMS,EQUITY,IRDM,IRDM,Iridium Communications Inc,Iridium Communications Inc.,1206019800,America/New_York,EDT,-14400000,47.55,75.0,57.0,67.2,67.0,1.8,buy,5,103456000,0.827,348854016,1495949952,1.574,2.163,776276992,149.566,6.119,0.00935,-0.01799,519885000,224305248,335153984,0.104,0.7101,0.44939,0.05645,USD,
7,1750 Tysons Boulevard,Suite 1400,McLean,VA,22102,United States,703 287 7400,703 287 7450,https://www.iridium.com,Telecom Services,Communication Services,"Iridium Communications Inc. provides mobile voice and data communications services and products to businesses, the United States and international governments, non-governmental organizations, and consumers worldwide. The company offers postpaid mobile voice and data satellite communications; prepaid mobile voice satellite communications; push-to-talk; broadband data; and Internet of Things (IoT) services. It also provides hosted payload and other data services, such as satellite time and location services; and inbound connections from the public switched telephone network, short message, subscriber identity module, activation, customer reactivation, and other peripheral services. In addition, the company offers voice and data solutions comprising personnel tracking devices; asset tracking devices for equipment, vehicles, and aircrafts; beyond-line-of-sight aircraft communications applications; maritime communications applications; specialized communications solutions for high-value individuals; mobile communications and data devices for the military and intelligence agencies, such as secure satellite handsets, as well as netted voice, messaging, and paging services; and maintenance services for the United States government's dedicated gateway. Further, it provides satellite handsets, voice and data modems, broadband data devices, and IoT data devices; various accessories for its devices that include batteries, holsters, earbud headphones, portable auxiliary antennas, antenna adaptors, USB data cables, charging units, and others; and engineering and support services. Iridium Communications Inc. sells its products and services to commercial end users through a wholesale distribution network that include service providers, and value-added resellers and manufacturers. The company was formerly known as Iridium Holdings LLC and changed its name to Iridium Communications Inc. in September 2009. Iridium Communications Inc. is headquartered in McLean, Virginia.",658,"{'maxAge': 1, 'name': 'Mr. Kenneth B. Levy', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,4,2,1693526400,1672444800,86400,2,48.31,48.39,47.34,48.61,48.31,48.39,47.34,48.61,0.52,0.0108,1686700800,1.033195,153.3871,1983839,1983839,1020869,714190,714190,46.03,50.0,900,1200,5946174976,43.0,68.34,7.6598625,52.0574,57.5312,0.26,0.0053819083,USD,7433691648,-0.02528,112733172,125051000,2526555,2893230,1690761600,1693440000,0.0202,0.10001001,0.85142,3.66,0.031,7.999,5.944493,1672444800,1703980800,1688083200,-19625000,-0.16,0.31,-5.5,9.576,21.309,NMS,EQUITY,IRDM,IRDM,Iridium Communications Inc,Iridium Communications Inc.,1206019800,America/New_York,EDT,-14400000,47.55,75.0,57.0,67.2,67.0,1.8,buy,5,103456000,0.827,348854016,1495949952,1.574,2.163,776276992,149.566,6.119,0.00935,-0.01799,519885000,224305248,335153984,0.104,0.7101,0.44939,0.05645,USD,
8,1750 Tysons Boulevard,Suite 1400,McLean,VA,22102,United States,703 287 7400,703 287 7450,https://www.iridium.com,Telecom Services,Communication Services,"Iridium Communications Inc. provides mobile voice and data communications services and products to businesses, the United States and international governments, non-governmental organizations, and consumers worldwide. The company offers postpaid mobile voice and data satellite communications; prepaid mobile voice satellite communications; push-to-talk; broadband data; and Internet of Things (IoT) services. It also provides hosted payload and other data services, such as satellite time and location services; and inbound connections from the public switched telephone network, short message, subscriber identity module, activation, customer reactivation, and other peripheral services. In addition, the company offers voice and data solutions comprising personnel tracking devices; asset tracking devices for equipment, vehicles, and aircrafts; beyond-line-of-sight aircraft communications applications; maritime communications applications; specialized communications solutions for high-value individuals; mobile communications and data devices for the military and intelligence agencies, such as secure satellite handsets, as well as netted voice, messaging, and paging services; and maintenance services for the United States government's dedicated gateway. Further, it provides satellite handsets, voice and data modems, broadband data devices, and IoT data devices; various accessories for its devices that include batteries, holsters, earbud headphones, portable auxiliary antennas, antenna adaptors, USB data cables, charging units, and others; and engineering and support services. Iridium Communications Inc. sells its products and services to commercial end users through a wholesale distribution network that include service providers, and value-added resellers and manufacturers. The company was formerly known as Iridium Holdings LLC and changed its name to Iridium Communications Inc. in September 2009. Iridium Communications Inc. is headquartered in McLean, Virginia.",658,"{'maxAge': 1, 'name': 'Ms. Kathleen A. Morgan', 'title': 'Chief Legal Officer & Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,4,2,1693526400,1672444800,86400,2,48.31,48.39,47.34,48.61,48.31,48.39,47.34,48.61,0.52,0.0108,1686700800,1.033195,153.3871,1983839,1983839,1020869,714190,714190,46.03,50.0,900,1200,5946174976,43.0,68.34,7.6598625,52.0574,57.5312,0.26,0.0053819083,USD,7433691648,-0.02528,112733172,125051000,2526555,2893230,1690761600,1693440000,0.0202,0.10001001,0.85142,3.66,0.031,7.999,5.944493,1672444800,1703980800,1688083200,-19625000,-0.16,0.31,-5.5,9.576,21.309,NMS,EQUITY,IRDM,IRDM,Iridium Communications Inc,Iridium Communications Inc.,1206019800,America/New_York,EDT,-14400000,47.55,75.0,57.0,67.2,67.0,1.8,buy,5,103456000,0.827,348854016,1495949952,1.574,2.163,776276992,149.566,6.119,0.00935,-0.01799,519885000,224305248,335153984,0.104,0.7101,0.44939,0.05645,USD,
9,1750 Tysons Boulevard,Suite 1400,McLean,VA,22102,United States,703 287 7400,703 287 7450,https://www.iridium.com,Telecom Services,Communication Services,"Iridium Communications Inc. provides mobile voice and data communications services and products to businesses, the United States and international governments, non-governmental organizations, and consumers worldwide. The company offers postpaid mobile voice and data satellite communications; prepaid mobile voice satellite communications; push-to-talk; broadband data; and Internet of Things (IoT) services. It also provides hosted payload and other data services, such as satellite time and location services; and inbound connections from the public switched telephone network, short message, subscriber identity module, activation, customer reactivation, and other peripheral services. In addition, the company offers voice and data solutions comprising personnel tracking devices; asset tracking devices for equipment, vehicles, and aircrafts; beyond-line-of-sight aircraft communications applications; maritime communications applications; specialized communications solutions for high-value individuals; mobile communications and data devices for the military and intelligence agencies, such as secure satellite handsets, as well as netted voice, messaging, and paging services; and maintenance services for the United States government's dedicated gateway. Further, it provides satellite handsets, voice and data modems, broadband data devices, and IoT data devices; various accessories for its devices that include batteries, holsters, earbud headphones, portable auxiliary antennas, antenna adaptors, USB data cables, charging units, and others; and engineering and support services. Iridium Communications Inc. sells its products and services to commercial end users through a wholesale distribution network that include service providers, and value-added resellers and manufacturers. The company was formerly known as Iridium Holdings LLC and changed its name to Iridium Communications Inc. in September 2009. Iridium Communications Inc. is headquartered in McLean, Virginia.",658,"{'maxAge': 1, 'name': 'Mr. Donald L. Thoma', 'age': 60, 'title': 'Pres & CEO of Aireon LLC', 'yearBorn': 1962, 'fiscalYear': 2012, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,4,2,1693526400,1672444800,86400,2,48.31,48.39,47.34,48.61,48.31,48.39,47.34,48.61,0.52,0.0108,1686700800,1.033195,153.3871,1983839,1983839,1020869,714190,714190,46.03,50.0,900,1200,5946174976,43.0,68.34,7.6598625,52.0574,57.5312,0.26,0.0053819083,USD,7433691648,-0.02528,112733172,125051000,2526555,2893230,1690761600,1693440000,0.0202,0.10001001,0.85142,3.66,0.031,7.999,5.944493,1672444800,1703980800,1688083200,-19625000,-0.16,0.31,-5.5,9.576,21.309,NMS,EQUITY,IRDM,IRDM,Iridium Communications Inc,Iridium Communications Inc.,1206019800,America/New_York,EDT,-14400000,47.55,75.0,57.0,67.2,67.0,1.8,buy,5,103456000,0.827,348854016,1495949952,1.574,2.163,776276992,149.566,6.119,0.00935,-0.01799,519885000,224305248,335153984,0.104,0.7101,0.44939,0.05645,USD,
