,address1,address2,city,country,phone,fax,website,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Samsung Tower,8th Floor Teheran-ro 77-gil Gangnam-gu,Seoul,South Korea,82 2 2591 1330,82 2 6485 8400,https://yjmgames.com,"YJM Games Co., Ltd. engages in the development of smartphone and IT core components in South Korea. The company offers brush coin type motors, BLDC coin type motors, cylindrical DC motor or bar type motor, and linear ac motors. It is also involved in the mobile games and VR/AR/MR games businesses. The company was formerly known as Young Bag Micro Motor Co., Ltd. and changed its name to YJM Games Co., Ltd. in March 2016. YJM Games Co., Ltd. was founded in 2004 and is headquartered in Seoul, South Korea.",41,"{'maxAge': 1, 'name': 'Mr. Soon-Il  Hong', 'age': 61, 'title': 'Chief Exec. Officer', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,913.0,913.0,896.0,913.0,913.0,913.0,896.0,913.0,1.180094,197706,197706,217482,303661,303661,895.0,898.0,0,0,40981667840,801.0,1790.0,1.4247631,933.06,1172.57,KRW,32725692416,0.14848,39321373,45636600,0.31406,0.00732,1672444800,1703980800,1680220800,4270761984,1.138,388.448,KOE,EQUITY,193250.KQ,193250.KQ,YJM Games,"YJM Games Co., Ltd.",1419811200,Asia/Seoul,KST,32400000,898.0,none,27043643392,470.916,84247320,5538109952,2.845,3.104,28763846656,6.627,501.259,-0.0166,0.04812,4249884220,-544773312,7882314752,-0.18,0.13670999,0.0029300002,-0.090059996,KRW,
