,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No.186, Taiwan Boulevard",18th Floor Section 2 West District,Taichung,403,Taiwan,886 4 2322 2886,886 4 2322 2971,https://www.fy.com.tw,Electronic Gaming & Multimedia,Communication Services,"Fun Yours Technology Co.,Ltd. develops online and PC games. It provides role-playing, real-time strategy, action, and puzzle games. The company was founded in 1993 and is based in Taichung, Taiwan.","{'maxAge': 1, 'name': 'Er Li  Hong', 'title': 'Chairman of Directors and Gen. Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,34.4,34.95,34.3,34.95,34.4,34.95,34.3,34.95,1.0,0.029000001,1694390400,0.0,0.338763,13.218391,13182,13182,17216,43605,43605,34.3,34.6,0,0,748401600,33.5,42.173912,1.9539388,36.480087,38.158936,0.87,0.025290696,TWD,485679456,0.14755,21692800,0.68387,0.05566,14.031,2.458841,1672444800,1703980800,1688083200,0.08,56513000,2.61,1100:1000,1536019200,1.268,7.071,TWO,EQUITY,6482.TWO,6482.TWO,FUN YOURS TECHNOLOGY CO LTD,"Fun Yours Technology Co.,Ltd.",1415840400,Asia/Taipei,CST,28800000,34.5,none,281464992,12.975,68682000,14878000,3.831,3.837,383022016,4.827,17.656,0.10474,0.19742,62971248,62145000,0.088,-0.109,0.99838996,0.17932,0.17461,TWD,
1,"No.186, Taiwan Boulevard",18th Floor Section 2 West District,Taichung,403,Taiwan,886 4 2322 2886,886 4 2322 2971,https://www.fy.com.tw,Electronic Gaming & Multimedia,Communication Services,"Fun Yours Technology Co.,Ltd. develops online and PC games. It provides role-playing, real-time strategy, action, and puzzle games. The company was founded in 1993 and is based in Taichung, Taiwan.","{'maxAge': 1, 'name': 'Yu Ting  Chen', 'title': 'Fin. Department Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,34.4,34.95,34.3,34.95,34.4,34.95,34.3,34.95,1.0,0.029000001,1694390400,0.0,0.338763,13.218391,13182,13182,17216,43605,43605,34.3,34.6,0,0,748401600,33.5,42.173912,1.9539388,36.480087,38.158936,0.87,0.025290696,TWD,485679456,0.14755,21692800,0.68387,0.05566,14.031,2.458841,1672444800,1703980800,1688083200,0.08,56513000,2.61,1100:1000,1536019200,1.268,7.071,TWO,EQUITY,6482.TWO,6482.TWO,FUN YOURS TECHNOLOGY CO LTD,"Fun Yours Technology Co.,Ltd.",1415840400,Asia/Taipei,CST,28800000,34.5,none,281464992,12.975,68682000,14878000,3.831,3.837,383022016,4.827,17.656,0.10474,0.19742,62971248,62145000,0.088,-0.109,0.99838996,0.17932,0.17461,TWD,
2,"No.186, Taiwan Boulevard",18th Floor Section 2 West District,Taichung,403,Taiwan,886 4 2322 2886,886 4 2322 2971,https://www.fy.com.tw,Electronic Gaming & Multimedia,Communication Services,"Fun Yours Technology Co.,Ltd. develops online and PC games. It provides role-playing, real-time strategy, action, and puzzle games. The company was founded in 1993 and is based in Taichung, Taiwan.","{'maxAge': 1, 'name': 'Kun Yi  Hsieh', 'title': 'Chief Information Security Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,34.4,34.95,34.3,34.95,34.4,34.95,34.3,34.95,1.0,0.029000001,1694390400,0.0,0.338763,13.218391,13182,13182,17216,43605,43605,34.3,34.6,0,0,748401600,33.5,42.173912,1.9539388,36.480087,38.158936,0.87,0.025290696,TWD,485679456,0.14755,21692800,0.68387,0.05566,14.031,2.458841,1672444800,1703980800,1688083200,0.08,56513000,2.61,1100:1000,1536019200,1.268,7.071,TWO,EQUITY,6482.TWO,6482.TWO,FUN YOURS TECHNOLOGY CO LTD,"Fun Yours Technology Co.,Ltd.",1415840400,Asia/Taipei,CST,28800000,34.5,none,281464992,12.975,68682000,14878000,3.831,3.837,383022016,4.827,17.656,0.10474,0.19742,62971248,62145000,0.088,-0.109,0.99838996,0.17932,0.17461,TWD,
