,address1,address2,city,state,zip,country,phone,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,201 St Charles Avenue,Suite 2500,New Orleans,LA,70170,United States,504-599-5697,Oil & Gas E&P,Energy,"Orpheum Property, Inc. engages in the development and renovation of commercial property. It also leases space. The company was founded in 1994 and is based in New Orleans, Louisiana.","{'maxAge': 1, 'name': 'Mr. Jeffrey B. Montalbano', 'title': 'Chairman, CEO & CFO', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0,-78.27455,0.01,300,300,4,0,0,0.0,0.0,0,0,8636740,0.0002,0.0399,1270.1088,0.0002,0.0002,0.0,0.0,USD,4141427,0.0,215918000,0.065,0.003076923,1333152000,1364688000,1348963200,-1524264,0.02,1:20,1292198400,609.033,PNK,EQUITY,PLFF,PLFF,ORPHEUM PROPERTY INC,"Orpheum Property, Inc.",1115645400,America/New_York,EDT,-14400000,0.0002,none,116,0.0,3898360,0.0,0.0,6800,27.359,0.0,-0.050229996,-0.14364,176374,-316700,1.0,0.0,-173.15839,USD,
