,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,258 Aoluk-Laemsak Road,P.O. 8-9 Ampur Aoluk,Krabi,81110,Thailand,66 7 568 1116,66 7 568 1124,https://www.univanich.com,Farm Products,Consumer Defensive,"Univanich Palm Oil Public Company Limited engages in oil palm plantations, crushing mills, and oil palm research and seed businesses in Thailand. The company processes crude palm oil and palm kernel oil. It also operates electric power plant with methane capture biogas project. The company also exports its products. Univanich Palm Oil Public Company Limited was founded in 1968 and is headquartered in Krabi, Thailand.","{'maxAge': 1, 'name': 'Mr. Harry  Thomas Brock', 'age': 46, 'title': 'COO, CEO & Director', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.03,0.084300004,1692835200,0.7519,0.396609,8.4825,10000,10000,8629,0,0,318942016,0.2,0.3393,0.02045335,0.24488,0.21965,1.0,2.9472442,USD,-506683008,0.08053,511689000,940000000,0.00264,0.0016,4.627,0.073330455,1672444800,1703980800,1688083200,-0.516,1255742720,0.04,10:1,1368662400,-0.032,-0.274,PNK,EQUITY,UVPOF,UVPOF,UNIVANICH PALM OIL PLC THB0.5(N,Univanich Palm Oil Public Company Limited,1286544600,America/New_York,EDT,-14400000,0.3393,none,1157339008,1.231,1849719424,99869000,3.961,5.949,15593631744,2.18,16.589,0.19459,0.29506,2380655351,727911936,1453379072,-0.516,-0.395,0.13691,0.11862001,0.10393,THB,
1,258 Aoluk-Laemsak Road,P.O. 8-9 Ampur Aoluk,Krabi,81110,Thailand,66 7 568 1116,66 7 568 1124,https://www.univanich.com,Farm Products,Consumer Defensive,"Univanich Palm Oil Public Company Limited engages in oil palm plantations, crushing mills, and oil palm research and seed businesses in Thailand. The company processes crude palm oil and palm kernel oil. It also operates electric power plant with methane capture biogas project. The company also exports its products. Univanich Palm Oil Public Company Limited was founded in 1968 and is headquartered in Krabi, Thailand.","{'maxAge': 1, 'name': 'Mr. Nattapong  Dachanabhirom', 'age': 52, 'title': 'Chief Financial Officer', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.03,0.084300004,1692835200,0.7519,0.396609,8.4825,10000,10000,8629,0,0,318942016,0.2,0.3393,0.02045335,0.24488,0.21965,1.0,2.9472442,USD,-506683008,0.08053,511689000,940000000,0.00264,0.0016,4.627,0.073330455,1672444800,1703980800,1688083200,-0.516,1255742720,0.04,10:1,1368662400,-0.032,-0.274,PNK,EQUITY,UVPOF,UVPOF,UNIVANICH PALM OIL PLC THB0.5(N,Univanich Palm Oil Public Company Limited,1286544600,America/New_York,EDT,-14400000,0.3393,none,1157339008,1.231,1849719424,99869000,3.961,5.949,15593631744,2.18,16.589,0.19459,0.29506,2380655351,727911936,1453379072,-0.516,-0.395,0.13691,0.11862001,0.10393,THB,
2,258 Aoluk-Laemsak Road,P.O. 8-9 Ampur Aoluk,Krabi,81110,Thailand,66 7 568 1116,66 7 568 1124,https://www.univanich.com,Farm Products,Consumer Defensive,"Univanich Palm Oil Public Company Limited engages in oil palm plantations, crushing mills, and oil palm research and seed businesses in Thailand. The company processes crude palm oil and palm kernel oil. It also operates electric power plant with methane capture biogas project. The company also exports its products. Univanich Palm Oil Public Company Limited was founded in 1968 and is headquartered in Krabi, Thailand.","{'maxAge': 1, 'name': 'Dr. Palat  Tittinutchanon', 'age': 74, 'title': 'Head of Oil Palm Research & Exec. Director', 'yearBorn': 1948, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.03,0.084300004,1692835200,0.7519,0.396609,8.4825,10000,10000,8629,0,0,318942016,0.2,0.3393,0.02045335,0.24488,0.21965,1.0,2.9472442,USD,-506683008,0.08053,511689000,940000000,0.00264,0.0016,4.627,0.073330455,1672444800,1703980800,1688083200,-0.516,1255742720,0.04,10:1,1368662400,-0.032,-0.274,PNK,EQUITY,UVPOF,UVPOF,UNIVANICH PALM OIL PLC THB0.5(N,Univanich Palm Oil Public Company Limited,1286544600,America/New_York,EDT,-14400000,0.3393,none,1157339008,1.231,1849719424,99869000,3.961,5.949,15593631744,2.18,16.589,0.19459,0.29506,2380655351,727911936,1453379072,-0.516,-0.395,0.13691,0.11862001,0.10393,THB,
3,258 Aoluk-Laemsak Road,P.O. 8-9 Ampur Aoluk,Krabi,81110,Thailand,66 7 568 1116,66 7 568 1124,https://www.univanich.com,Farm Products,Consumer Defensive,"Univanich Palm Oil Public Company Limited engages in oil palm plantations, crushing mills, and oil palm research and seed businesses in Thailand. The company processes crude palm oil and palm kernel oil. It also operates electric power plant with methane capture biogas project. The company also exports its products. Univanich Palm Oil Public Company Limited was founded in 1968 and is headquartered in Krabi, Thailand.","{'maxAge': 1, 'name': 'Mr. Phiphit  Khlaisombat', 'age': 51, 'title': 'Chief Engineer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.03,0.084300004,1692835200,0.7519,0.396609,8.4825,10000,10000,8629,0,0,318942016,0.2,0.3393,0.02045335,0.24488,0.21965,1.0,2.9472442,USD,-506683008,0.08053,511689000,940000000,0.00264,0.0016,4.627,0.073330455,1672444800,1703980800,1688083200,-0.516,1255742720,0.04,10:1,1368662400,-0.032,-0.274,PNK,EQUITY,UVPOF,UVPOF,UNIVANICH PALM OIL PLC THB0.5(N,Univanich Palm Oil Public Company Limited,1286544600,America/New_York,EDT,-14400000,0.3393,none,1157339008,1.231,1849719424,99869000,3.961,5.949,15593631744,2.18,16.589,0.19459,0.29506,2380655351,727911936,1453379072,-0.516,-0.395,0.13691,0.11862001,0.10393,THB,
4,258 Aoluk-Laemsak Road,P.O. 8-9 Ampur Aoluk,Krabi,81110,Thailand,66 7 568 1116,66 7 568 1124,https://www.univanich.com,Farm Products,Consumer Defensive,"Univanich Palm Oil Public Company Limited engages in oil palm plantations, crushing mills, and oil palm research and seed businesses in Thailand. The company processes crude palm oil and palm kernel oil. It also operates electric power plant with methane capture biogas project. The company also exports its products. Univanich Palm Oil Public Company Limited was founded in 1968 and is headquartered in Krabi, Thailand.","{'maxAge': 1, 'name': 'Mr. Thanaphol  Leelangamwong', 'age': 50, 'title': 'Sr. Commercial Mang. & Company Sec.', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.03,0.084300004,1692835200,0.7519,0.396609,8.4825,10000,10000,8629,0,0,318942016,0.2,0.3393,0.02045335,0.24488,0.21965,1.0,2.9472442,USD,-506683008,0.08053,511689000,940000000,0.00264,0.0016,4.627,0.073330455,1672444800,1703980800,1688083200,-0.516,1255742720,0.04,10:1,1368662400,-0.032,-0.274,PNK,EQUITY,UVPOF,UVPOF,UNIVANICH PALM OIL PLC THB0.5(N,Univanich Palm Oil Public Company Limited,1286544600,America/New_York,EDT,-14400000,0.3393,none,1157339008,1.231,1849719424,99869000,3.961,5.949,15593631744,2.18,16.589,0.19459,0.29506,2380655351,727911936,1453379072,-0.516,-0.395,0.13691,0.11862001,0.10393,THB,
