,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Akatlar Mahallesi Ebulula Mardin Caddesi,Maya Sitesi F2 C Blok No: 24/3 Besiktas Levent,Istanbul,34335,Turkey,90 212 319 14 01,90 212 351 05 99,https://www.oyakyatirimortakligi.com.tr,Asset Management,Financial Services,"Oyak Yatirim Ortakligi AS is a publicly owned investment manager. It provides Institutional and investors. It manages various pension funds for its clients. It also manages equity, fixed income and money market funds. It invests in capital market instruments and precious metals that are trading in domestic and international markets. Oyak Yatirim Ortakligi AS is based in Istanbul, Turkey.",3,"{'maxAge': 1, 'name': 'Mr. Naim  Zorlu', 'title': 'Investor Relations Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,27.98,29.14,27.7,29.32,27.98,29.14,27.7,29.32,0.26,0.0092,1685491200,0.1583,1.01,0.223404,17.139395,515461,515461,1584421,999475,999475,27.96,28.28,0,0,565600000,8.38,49.56,1.580032,30.711,15.9709,0.261,0.0093280915,TRY,522109504,0.09228,10532600,20000000,0.47351003,0.0,3.918,7.2179685,1672444800,1703980800,1688083200,0.664,33031988,1.65,114:100,1307491200,1.459,15.772,IST,EQUITY,OYAYO.IS,OYAYO.IS,OYAK YAT. ORT.,Oyak Yatirim Ortakligi AS,1178260200,Europe/Istanbul,TRT,10800000,28.28,none,43490484,2.175,33102720,0,156.624,172.287,357967424,17.898,0.31608,0.51247,31794735,-2251167,7662692,0.664,1.876,0.10909,0.09247,0.09228,TRY,
