,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,205 Braddell Road,Singapore,579701,Singapore,65 6383 8833,65 6287 0311,https://www.comfortdelgro.com,Railroads,Industrials,"ComfortDelGro Corporation Limited, an investment holding company, provides public transport services in Singapore, the United Kingdom, Ireland, Australia, China, Malaysia, and Vietnam. It operates through Public Transport Services, Taxi, Automotive Engineering Services, Inspection and Testing Services, Driving Centre, Car Rental and Leasing, and Bus Station segments. The company offers bus and rail services to commuters; taxi and coach rental, and related advertisement services; non-emergency transport services to patients; vehicular maintenance and repair services; electric vehicle charging services; crash repair services; and engineering services, as well as sells diesel and petrol. It is also involved in the provision of motor vehicle inspection; non-vehicle testing, inspection, and consultancy services; operation of taxi bureau, scheduled services, and driving schools; and renting and leasing of cars. In addition, the company offers public taxi and charter bus services; and operates workshops for repairing, servicing, and general maintenance of motor vehicles. Further, it provides insurance broking, risk management, claims management, and related services; medical escort and transport services; management and technology services; charge card facilities; and non-emergency transportation services. The company was incorporated in 2003 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Siak Kian  Cheng', 'age': 52, 'title': 'MD, Group CEO & Non-Independent Exec. Director', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,9,1,2,1693526400,86400,4,1.28,1.28,1.27,1.29,1.28,1.28,1.27,1.29,0.05,0.0364,1692576000,0.7329,3.99,0.822822,21.333334,16.0,13053500,13053500,7226401,5507870,5507870,1.28,1.29,0,0,2772108800,1.01,1.41,0.7295407,1.2546,1.2013,0.047,0.03671875,SGD,2848912640,0.03587,2129957091,2165710080,0.03039,0.22459,1.185,1.0801688,1672444800,1703980800,1688083200,-0.319,136300000,0.06,0.08,0.75,5.317,SES,EQUITY,C52.SI,C52.SI,ComfortDelGro,ComfortDelGro Corporation Limited,946861200,Asia/Singapore,SGT,28800000,1.28,1.95,1.23,1.49,1.47,1.8,buy,11,877000000,0.405,535800000,530600000,1.434,1.573,3799800064,17.743,1.753,0.028380001,0.05965,848700000,129000000,541299968,-0.32,0.01,0.2218,0.14101,0.05708,SGD,
1,205 Braddell Road,Singapore,579701,Singapore,65 6383 8833,65 6287 0311,https://www.comfortdelgro.com,Railroads,Industrials,"ComfortDelGro Corporation Limited, an investment holding company, provides public transport services in Singapore, the United Kingdom, Ireland, Australia, China, Malaysia, and Vietnam. It operates through Public Transport Services, Taxi, Automotive Engineering Services, Inspection and Testing Services, Driving Centre, Car Rental and Leasing, and Bus Station segments. The company offers bus and rail services to commuters; taxi and coach rental, and related advertisement services; non-emergency transport services to patients; vehicular maintenance and repair services; electric vehicle charging services; crash repair services; and engineering services, as well as sells diesel and petrol. It is also involved in the provision of motor vehicle inspection; non-vehicle testing, inspection, and consultancy services; operation of taxi bureau, scheduled services, and driving schools; and renting and leasing of cars. In addition, the company offers public taxi and charter bus services; and operates workshops for repairing, servicing, and general maintenance of motor vehicles. Further, it provides insurance broking, risk management, claims management, and related services; medical escort and transport services; management and technology services; charge card facilities; and non-emergency transportation services. The company was incorporated in 2003 and is based in Singapore.","{'maxAge': 1, 'name': 'Ms. Siang Pohr  Lee', 'title': 'Group Gen. Counsel & Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,9,1,2,1693526400,86400,4,1.28,1.28,1.27,1.29,1.28,1.28,1.27,1.29,0.05,0.0364,1692576000,0.7329,3.99,0.822822,21.333334,16.0,13053500,13053500,7226401,5507870,5507870,1.28,1.29,0,0,2772108800,1.01,1.41,0.7295407,1.2546,1.2013,0.047,0.03671875,SGD,2848912640,0.03587,2129957091,2165710080,0.03039,0.22459,1.185,1.0801688,1672444800,1703980800,1688083200,-0.319,136300000,0.06,0.08,0.75,5.317,SES,EQUITY,C52.SI,C52.SI,ComfortDelGro,ComfortDelGro Corporation Limited,946861200,Asia/Singapore,SGT,28800000,1.28,1.95,1.23,1.49,1.47,1.8,buy,11,877000000,0.405,535800000,530600000,1.434,1.573,3799800064,17.743,1.753,0.028380001,0.05965,848700000,129000000,541299968,-0.32,0.01,0.2218,0.14101,0.05708,SGD,
2,205 Braddell Road,Singapore,579701,Singapore,65 6383 8833,65 6287 0311,https://www.comfortdelgro.com,Railroads,Industrials,"ComfortDelGro Corporation Limited, an investment holding company, provides public transport services in Singapore, the United Kingdom, Ireland, Australia, China, Malaysia, and Vietnam. It operates through Public Transport Services, Taxi, Automotive Engineering Services, Inspection and Testing Services, Driving Centre, Car Rental and Leasing, and Bus Station segments. The company offers bus and rail services to commuters; taxi and coach rental, and related advertisement services; non-emergency transport services to patients; vehicular maintenance and repair services; electric vehicle charging services; crash repair services; and engineering services, as well as sells diesel and petrol. It is also involved in the provision of motor vehicle inspection; non-vehicle testing, inspection, and consultancy services; operation of taxi bureau, scheduled services, and driving schools; and renting and leasing of cars. In addition, the company offers public taxi and charter bus services; and operates workshops for repairing, servicing, and general maintenance of motor vehicles. Further, it provides insurance broking, risk management, claims management, and related services; medical escort and transport services; management and technology services; charge card facilities; and non-emergency transportation services. The company was incorporated in 2003 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Lai Wah  Tan', 'title': 'Group Chief Corp. Devel. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,9,1,2,1693526400,86400,4,1.28,1.28,1.27,1.29,1.28,1.28,1.27,1.29,0.05,0.0364,1692576000,0.7329,3.99,0.822822,21.333334,16.0,13053500,13053500,7226401,5507870,5507870,1.28,1.29,0,0,2772108800,1.01,1.41,0.7295407,1.2546,1.2013,0.047,0.03671875,SGD,2848912640,0.03587,2129957091,2165710080,0.03039,0.22459,1.185,1.0801688,1672444800,1703980800,1688083200,-0.319,136300000,0.06,0.08,0.75,5.317,SES,EQUITY,C52.SI,C52.SI,ComfortDelGro,ComfortDelGro Corporation Limited,946861200,Asia/Singapore,SGT,28800000,1.28,1.95,1.23,1.49,1.47,1.8,buy,11,877000000,0.405,535800000,530600000,1.434,1.573,3799800064,17.743,1.753,0.028380001,0.05965,848700000,129000000,541299968,-0.32,0.01,0.2218,0.14101,0.05708,SGD,
3,205 Braddell Road,Singapore,579701,Singapore,65 6383 8833,65 6287 0311,https://www.comfortdelgro.com,Railroads,Industrials,"ComfortDelGro Corporation Limited, an investment holding company, provides public transport services in Singapore, the United Kingdom, Ireland, Australia, China, Malaysia, and Vietnam. It operates through Public Transport Services, Taxi, Automotive Engineering Services, Inspection and Testing Services, Driving Centre, Car Rental and Leasing, and Bus Station segments. The company offers bus and rail services to commuters; taxi and coach rental, and related advertisement services; non-emergency transport services to patients; vehicular maintenance and repair services; electric vehicle charging services; crash repair services; and engineering services, as well as sells diesel and petrol. It is also involved in the provision of motor vehicle inspection; non-vehicle testing, inspection, and consultancy services; operation of taxi bureau, scheduled services, and driving schools; and renting and leasing of cars. In addition, the company offers public taxi and charter bus services; and operates workshops for repairing, servicing, and general maintenance of motor vehicles. Further, it provides insurance broking, risk management, claims management, and related services; medical escort and transport services; management and technology services; charge card facilities; and non-emergency transportation services. The company was incorporated in 2003 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Yue Heng  Goh', 'title': 'Group Chief Human Resource Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,9,1,2,1693526400,86400,4,1.28,1.28,1.27,1.29,1.28,1.28,1.27,1.29,0.05,0.0364,1692576000,0.7329,3.99,0.822822,21.333334,16.0,13053500,13053500,7226401,5507870,5507870,1.28,1.29,0,0,2772108800,1.01,1.41,0.7295407,1.2546,1.2013,0.047,0.03671875,SGD,2848912640,0.03587,2129957091,2165710080,0.03039,0.22459,1.185,1.0801688,1672444800,1703980800,1688083200,-0.319,136300000,0.06,0.08,0.75,5.317,SES,EQUITY,C52.SI,C52.SI,ComfortDelGro,ComfortDelGro Corporation Limited,946861200,Asia/Singapore,SGT,28800000,1.28,1.95,1.23,1.49,1.47,1.8,buy,11,877000000,0.405,535800000,530600000,1.434,1.573,3799800064,17.743,1.753,0.028380001,0.05965,848700000,129000000,541299968,-0.32,0.01,0.2218,0.14101,0.05708,SGD,
4,205 Braddell Road,Singapore,579701,Singapore,65 6383 8833,65 6287 0311,https://www.comfortdelgro.com,Railroads,Industrials,"ComfortDelGro Corporation Limited, an investment holding company, provides public transport services in Singapore, the United Kingdom, Ireland, Australia, China, Malaysia, and Vietnam. It operates through Public Transport Services, Taxi, Automotive Engineering Services, Inspection and Testing Services, Driving Centre, Car Rental and Leasing, and Bus Station segments. The company offers bus and rail services to commuters; taxi and coach rental, and related advertisement services; non-emergency transport services to patients; vehicular maintenance and repair services; electric vehicle charging services; crash repair services; and engineering services, as well as sells diesel and petrol. It is also involved in the provision of motor vehicle inspection; non-vehicle testing, inspection, and consultancy services; operation of taxi bureau, scheduled services, and driving schools; and renting and leasing of cars. In addition, the company offers public taxi and charter bus services; and operates workshops for repairing, servicing, and general maintenance of motor vehicles. Further, it provides insurance broking, risk management, claims management, and related services; medical escort and transport services; management and technology services; charge card facilities; and non-emergency transportation services. The company was incorporated in 2003 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Peng Yen  Choo', 'title': 'Group Chief Bus. Devel. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,9,1,2,1693526400,86400,4,1.28,1.28,1.27,1.29,1.28,1.28,1.27,1.29,0.05,0.0364,1692576000,0.7329,3.99,0.822822,21.333334,16.0,13053500,13053500,7226401,5507870,5507870,1.28,1.29,0,0,2772108800,1.01,1.41,0.7295407,1.2546,1.2013,0.047,0.03671875,SGD,2848912640,0.03587,2129957091,2165710080,0.03039,0.22459,1.185,1.0801688,1672444800,1703980800,1688083200,-0.319,136300000,0.06,0.08,0.75,5.317,SES,EQUITY,C52.SI,C52.SI,ComfortDelGro,ComfortDelGro Corporation Limited,946861200,Asia/Singapore,SGT,28800000,1.28,1.95,1.23,1.49,1.47,1.8,buy,11,877000000,0.405,535800000,530600000,1.434,1.573,3799800064,17.743,1.753,0.028380001,0.05965,848700000,129000000,541299968,-0.32,0.01,0.2218,0.14101,0.05708,SGD,
5,205 Braddell Road,Singapore,579701,Singapore,65 6383 8833,65 6287 0311,https://www.comfortdelgro.com,Railroads,Industrials,"ComfortDelGro Corporation Limited, an investment holding company, provides public transport services in Singapore, the United Kingdom, Ireland, Australia, China, Malaysia, and Vietnam. It operates through Public Transport Services, Taxi, Automotive Engineering Services, Inspection and Testing Services, Driving Centre, Car Rental and Leasing, and Bus Station segments. The company offers bus and rail services to commuters; taxi and coach rental, and related advertisement services; non-emergency transport services to patients; vehicular maintenance and repair services; electric vehicle charging services; crash repair services; and engineering services, as well as sells diesel and petrol. It is also involved in the provision of motor vehicle inspection; non-vehicle testing, inspection, and consultancy services; operation of taxi bureau, scheduled services, and driving schools; and renting and leasing of cars. In addition, the company offers public taxi and charter bus services; and operates workshops for repairing, servicing, and general maintenance of motor vehicles. Further, it provides insurance broking, risk management, claims management, and related services; medical escort and transport services; management and technology services; charge card facilities; and non-emergency transportation services. The company was incorporated in 2003 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Soon Hua  Yap', 'title': 'Chief Exec. Officer of Australia Bus. Unit', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,9,1,2,1693526400,86400,4,1.28,1.28,1.27,1.29,1.28,1.28,1.27,1.29,0.05,0.0364,1692576000,0.7329,3.99,0.822822,21.333334,16.0,13053500,13053500,7226401,5507870,5507870,1.28,1.29,0,0,2772108800,1.01,1.41,0.7295407,1.2546,1.2013,0.047,0.03671875,SGD,2848912640,0.03587,2129957091,2165710080,0.03039,0.22459,1.185,1.0801688,1672444800,1703980800,1688083200,-0.319,136300000,0.06,0.08,0.75,5.317,SES,EQUITY,C52.SI,C52.SI,ComfortDelGro,ComfortDelGro Corporation Limited,946861200,Asia/Singapore,SGT,28800000,1.28,1.95,1.23,1.49,1.47,1.8,buy,11,877000000,0.405,535800000,530600000,1.434,1.573,3799800064,17.743,1.753,0.028380001,0.05965,848700000,129000000,541299968,-0.32,0.01,0.2218,0.14101,0.05708,SGD,
6,205 Braddell Road,Singapore,579701,Singapore,65 6383 8833,65 6287 0311,https://www.comfortdelgro.com,Railroads,Industrials,"ComfortDelGro Corporation Limited, an investment holding company, provides public transport services in Singapore, the United Kingdom, Ireland, Australia, China, Malaysia, and Vietnam. It operates through Public Transport Services, Taxi, Automotive Engineering Services, Inspection and Testing Services, Driving Centre, Car Rental and Leasing, and Bus Station segments. The company offers bus and rail services to commuters; taxi and coach rental, and related advertisement services; non-emergency transport services to patients; vehicular maintenance and repair services; electric vehicle charging services; crash repair services; and engineering services, as well as sells diesel and petrol. It is also involved in the provision of motor vehicle inspection; non-vehicle testing, inspection, and consultancy services; operation of taxi bureau, scheduled services, and driving schools; and renting and leasing of cars. In addition, the company offers public taxi and charter bus services; and operates workshops for repairing, servicing, and general maintenance of motor vehicles. Further, it provides insurance broking, risk management, claims management, and related services; medical escort and transport services; management and technology services; charge card facilities; and non-emergency transportation services. The company was incorporated in 2003 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Yew Fui  Chong', 'title': 'Group Chief Internal Audit Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,9,1,2,1693526400,86400,4,1.28,1.28,1.27,1.29,1.28,1.28,1.27,1.29,0.05,0.0364,1692576000,0.7329,3.99,0.822822,21.333334,16.0,13053500,13053500,7226401,5507870,5507870,1.28,1.29,0,0,2772108800,1.01,1.41,0.7295407,1.2546,1.2013,0.047,0.03671875,SGD,2848912640,0.03587,2129957091,2165710080,0.03039,0.22459,1.185,1.0801688,1672444800,1703980800,1688083200,-0.319,136300000,0.06,0.08,0.75,5.317,SES,EQUITY,C52.SI,C52.SI,ComfortDelGro,ComfortDelGro Corporation Limited,946861200,Asia/Singapore,SGT,28800000,1.28,1.95,1.23,1.49,1.47,1.8,buy,11,877000000,0.405,535800000,530600000,1.434,1.573,3799800064,17.743,1.753,0.028380001,0.05965,848700000,129000000,541299968,-0.32,0.01,0.2218,0.14101,0.05708,SGD,
7,205 Braddell Road,Singapore,579701,Singapore,65 6383 8833,65 6287 0311,https://www.comfortdelgro.com,Railroads,Industrials,"ComfortDelGro Corporation Limited, an investment holding company, provides public transport services in Singapore, the United Kingdom, Ireland, Australia, China, Malaysia, and Vietnam. It operates through Public Transport Services, Taxi, Automotive Engineering Services, Inspection and Testing Services, Driving Centre, Car Rental and Leasing, and Bus Station segments. The company offers bus and rail services to commuters; taxi and coach rental, and related advertisement services; non-emergency transport services to patients; vehicular maintenance and repair services; electric vehicle charging services; crash repair services; and engineering services, as well as sells diesel and petrol. It is also involved in the provision of motor vehicle inspection; non-vehicle testing, inspection, and consultancy services; operation of taxi bureau, scheduled services, and driving schools; and renting and leasing of cars. In addition, the company offers public taxi and charter bus services; and operates workshops for repairing, servicing, and general maintenance of motor vehicles. Further, it provides insurance broking, risk management, claims management, and related services; medical escort and transport services; management and technology services; charge card facilities; and non-emergency transportation services. The company was incorporated in 2003 and is based in Singapore.","{'maxAge': 1, 'name': 'Ms. Poh Choo Tan', 'age': 55, 'title': 'Sr. VP of Group Fin.', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,9,1,2,1693526400,86400,4,1.28,1.28,1.27,1.29,1.28,1.28,1.27,1.29,0.05,0.0364,1692576000,0.7329,3.99,0.822822,21.333334,16.0,13053500,13053500,7226401,5507870,5507870,1.28,1.29,0,0,2772108800,1.01,1.41,0.7295407,1.2546,1.2013,0.047,0.03671875,SGD,2848912640,0.03587,2129957091,2165710080,0.03039,0.22459,1.185,1.0801688,1672444800,1703980800,1688083200,-0.319,136300000,0.06,0.08,0.75,5.317,SES,EQUITY,C52.SI,C52.SI,ComfortDelGro,ComfortDelGro Corporation Limited,946861200,Asia/Singapore,SGT,28800000,1.28,1.95,1.23,1.49,1.47,1.8,buy,11,877000000,0.405,535800000,530600000,1.434,1.573,3799800064,17.743,1.753,0.028380001,0.05965,848700000,129000000,541299968,-0.32,0.01,0.2218,0.14101,0.05708,SGD,
8,205 Braddell Road,Singapore,579701,Singapore,65 6383 8833,65 6287 0311,https://www.comfortdelgro.com,Railroads,Industrials,"ComfortDelGro Corporation Limited, an investment holding company, provides public transport services in Singapore, the United Kingdom, Ireland, Australia, China, Malaysia, and Vietnam. It operates through Public Transport Services, Taxi, Automotive Engineering Services, Inspection and Testing Services, Driving Centre, Car Rental and Leasing, and Bus Station segments. The company offers bus and rail services to commuters; taxi and coach rental, and related advertisement services; non-emergency transport services to patients; vehicular maintenance and repair services; electric vehicle charging services; crash repair services; and engineering services, as well as sells diesel and petrol. It is also involved in the provision of motor vehicle inspection; non-vehicle testing, inspection, and consultancy services; operation of taxi bureau, scheduled services, and driving schools; and renting and leasing of cars. In addition, the company offers public taxi and charter bus services; and operates workshops for repairing, servicing, and general maintenance of motor vehicles. Further, it provides insurance broking, risk management, claims management, and related services; medical escort and transport services; management and technology services; charge card facilities; and non-emergency transportation services. The company was incorporated in 2003 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Thong Hean  Koh', 'age': 55, 'title': 'Group Deputy CEO & Group Chief Corp. Services Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,9,1,2,1693526400,86400,4,1.28,1.28,1.27,1.29,1.28,1.28,1.27,1.29,0.05,0.0364,1692576000,0.7329,3.99,0.822822,21.333334,16.0,13053500,13053500,7226401,5507870,5507870,1.28,1.29,0,0,2772108800,1.01,1.41,0.7295407,1.2546,1.2013,0.047,0.03671875,SGD,2848912640,0.03587,2129957091,2165710080,0.03039,0.22459,1.185,1.0801688,1672444800,1703980800,1688083200,-0.319,136300000,0.06,0.08,0.75,5.317,SES,EQUITY,C52.SI,C52.SI,ComfortDelGro,ComfortDelGro Corporation Limited,946861200,Asia/Singapore,SGT,28800000,1.28,1.95,1.23,1.49,1.47,1.8,buy,11,877000000,0.405,535800000,530600000,1.434,1.573,3799800064,17.743,1.753,0.028380001,0.05965,848700000,129000000,541299968,-0.32,0.01,0.2218,0.14101,0.05708,SGD,
9,205 Braddell Road,Singapore,579701,Singapore,65 6383 8833,65 6287 0311,https://www.comfortdelgro.com,Railroads,Industrials,"ComfortDelGro Corporation Limited, an investment holding company, provides public transport services in Singapore, the United Kingdom, Ireland, Australia, China, Malaysia, and Vietnam. It operates through Public Transport Services, Taxi, Automotive Engineering Services, Inspection and Testing Services, Driving Centre, Car Rental and Leasing, and Bus Station segments. The company offers bus and rail services to commuters; taxi and coach rental, and related advertisement services; non-emergency transport services to patients; vehicular maintenance and repair services; electric vehicle charging services; crash repair services; and engineering services, as well as sells diesel and petrol. It is also involved in the provision of motor vehicle inspection; non-vehicle testing, inspection, and consultancy services; operation of taxi bureau, scheduled services, and driving schools; and renting and leasing of cars. In addition, the company offers public taxi and charter bus services; and operates workshops for repairing, servicing, and general maintenance of motor vehicles. Further, it provides insurance broking, risk management, claims management, and related services; medical escort and transport services; management and technology services; charge card facilities; and non-emergency transportation services. The company was incorporated in 2003 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Peter Stewart Lodge', 'title': 'Group Chief Bus. Devel. Officer - Bus & Rail', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,9,1,2,1693526400,86400,4,1.28,1.28,1.27,1.29,1.28,1.28,1.27,1.29,0.05,0.0364,1692576000,0.7329,3.99,0.822822,21.333334,16.0,13053500,13053500,7226401,5507870,5507870,1.28,1.29,0,0,2772108800,1.01,1.41,0.7295407,1.2546,1.2013,0.047,0.03671875,SGD,2848912640,0.03587,2129957091,2165710080,0.03039,0.22459,1.185,1.0801688,1672444800,1703980800,1688083200,-0.319,136300000,0.06,0.08,0.75,5.317,SES,EQUITY,C52.SI,C52.SI,ComfortDelGro,ComfortDelGro Corporation Limited,946861200,Asia/Singapore,SGT,28800000,1.28,1.95,1.23,1.49,1.47,1.8,buy,11,877000000,0.405,535800000,530600000,1.434,1.573,3799800064,17.743,1.753,0.028380001,0.05965,848700000,129000000,541299968,-0.32,0.01,0.2218,0.14101,0.05708,SGD,
