,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1821 South Bascom Avenue,Suite 353,Campbell,CA,95008,United States,855 473 7473,https://www.friendable.com,Software—Application,Technology,"Friendable, Inc., a mobile-focused technology and marketing company, connects and engages users through applications. The company offers the Friendable, a social application where users can create one-on-one or group-style meetups. It also provides Fan Pass, a mobile application that connects fans to their favorite celebrity or artist. The company was formerly known as iHookup Social, Inc. and changed its name to Friendable, Inc. in September 2015. Friendable, Inc. was incorporated in 2007 and is based in Campbell, California.",5,"{'maxAge': 1, 'name': 'Mr. Jeffrey M. Canouse', 'age': 48, 'title': 'CEO & Director', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.00623,0.00623,0.00623,0.00623,0.00623,0.00623,0.00623,0.00623,0.0,1.356154,15,15,21278,3784,3784,0.0,0.0,0,0,69069,0.0,0.05505,0.4222441,0.0053536,0.0137896,0.0,0.0,USD,470004,0.0,8226564,11086600,0.0,0.0,-0.859,1640908800,1672444800,1664496000,-4101893,-0.89,1:18000,1566950400,2.873,PNK,EQUITY,FDBL,FDBL,FRIENDABLE INC,"Friendable, Inc.",1201098600,America/New_York,EDT,-14400000,0.00623,none,5745,0.001,424464,0.001,0.001,163576,0.04,-5.1768,6629,-481441,-1692089,25.223,1.0,0.0,-16.0284,USD,
