,address1,address2,city,country,phone,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Kai Wong Commercial Building,"Room 2, LG/F 222 Queen’s Road",Central,Hong Kong,852 3154 9370,Shell Companies,Financial Services,"Pacific Vegas Global Strategies, Inc. does not have significant operations. Previously, it operated as a gaming company that conducted an offshore business of international sportsbook through telecommunications and the Internet. The company was formerly known as Goaltimer International, Inc. Pacific Vegas Global Strategies, Inc. was incorporated in 1990 and is based in Central, Hong Kong.","{'maxAge': 1, 'name': 'Ms. Sin Yee  Kwan', 'age': 69, 'title': 'Chairwoman, CEO, Pres, CFO & Sec.', 'yearBorn': 1953, 'fiscalYear': 2021, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-2.329183,462000,462000,9677,51777,51777,0.0,0.0,0,0,9996,0.0001,0.01,0.0001,0.0001,0.0,0.0,USD,879857,0.0,45843314,99963600,0.5414,0.0,-0.009,1640908800,1672444800,1648684800,-56246,-0.0,PNK,EQUITY,PVEG,PVEG,PACIFIC VEGAS GLOBAL STRATEGIES,"Pacific Vegas Global Strategies, Inc.",1256650200,America/New_York,EDT,-14400000,0.0001,none,7500,0.0,877361,0.008,0.008,-4.6872,-35054,-56146,0.0,0.0,0.0,USD,
