,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No. 1, Golf Avenue",Adjoining KGA Golf Course HAL Airport Road Kodihalli,Bangalore,560008,India,91 80 4061 2345,91 80 4061 2346,https://www.royalorchidhotels.com,Lodging,Consumer Cyclical,"Royal Orchid Hotels Limited operates and manages hotels and resorts in India. The company also offers restaurant services. The company was formerly known as Universal Resorts Limited and changed its name to Royal Orchid Hotels Limited in 1997. Royal Orchid Hotels Limited was founded in 1973 and is based in Bangalore, India.",958,"{'maxAge': 1, 'name': 'Mr. Chander Kamal Baljee', 'age': 71, 'title': 'Chairman & MD', 'yearBorn': 1951, 'fiscalYear': 2023, 'totalPay': 27776844, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,300.6,300.95,296.8,302.05,300.6,300.95,296.8,302.05,2.0,0.0067000003,1694995200,0.0,0.71875,17.91892,57.375004,1790,1790,8230,4204,4204,296.85,297.95,0,0,8182308352,206.35,384.75,3.0083244,313.278,290.1305,0.0,0.0,INR,9295830016,0.16794,7824565,27425200,0.69263,0.030250002,63.003,4.735489,1680220800,1711843200,1688083200,-0.122,456792000,16.65,5.2,3.418,9.642,BSE,EQUITY,ROHLTD.BO,ROHLTD.BO,ROYAL ORCHID HOTELS LTD.,Royal Orchid Hotels Limited,1143085500,Asia/Kolkata,IST,19800000,298.35,221.0,221.0,221.0,221.0,none,1,714750976,26.027,964094720,1576716032,2719888896,80.03,99.133,1711110000,-0.124,0.14,0.55865,0.35446,0.28233,INR,
1,"No. 1, Golf Avenue",Adjoining KGA Golf Course HAL Airport Road Kodihalli,Bangalore,560008,India,91 80 4061 2345,91 80 4061 2346,https://www.royalorchidhotels.com,Lodging,Consumer Cyclical,"Royal Orchid Hotels Limited operates and manages hotels and resorts in India. The company also offers restaurant services. The company was formerly known as Universal Resorts Limited and changed its name to Royal Orchid Hotels Limited in 1997. Royal Orchid Hotels Limited was founded in 1973 and is based in Bangalore, India.",958,"{'maxAge': 1, 'name': 'Mr. Amit  Jaiswal', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,300.6,300.95,296.8,302.05,300.6,300.95,296.8,302.05,2.0,0.0067000003,1694995200,0.0,0.71875,17.91892,57.375004,1790,1790,8230,4204,4204,296.85,297.95,0,0,8182308352,206.35,384.75,3.0083244,313.278,290.1305,0.0,0.0,INR,9295830016,0.16794,7824565,27425200,0.69263,0.030250002,63.003,4.735489,1680220800,1711843200,1688083200,-0.122,456792000,16.65,5.2,3.418,9.642,BSE,EQUITY,ROHLTD.BO,ROHLTD.BO,ROYAL ORCHID HOTELS LTD.,Royal Orchid Hotels Limited,1143085500,Asia/Kolkata,IST,19800000,298.35,221.0,221.0,221.0,221.0,none,1,714750976,26.027,964094720,1576716032,2719888896,80.03,99.133,1711110000,-0.124,0.14,0.55865,0.35446,0.28233,INR,
2,"No. 1, Golf Avenue",Adjoining KGA Golf Course HAL Airport Road Kodihalli,Bangalore,560008,India,91 80 4061 2345,91 80 4061 2346,https://www.royalorchidhotels.com,Lodging,Consumer Cyclical,"Royal Orchid Hotels Limited operates and manages hotels and resorts in India. The company also offers restaurant services. The company was formerly known as Universal Resorts Limited and changed its name to Royal Orchid Hotels Limited in 1997. Royal Orchid Hotels Limited was founded in 1973 and is based in Bangalore, India.",958,"{'maxAge': 1, 'name': 'Dr. Ranabir Shivaji Sanyal', 'age': 37, 'title': 'Company Sec. & Compliance Officer', 'yearBorn': 1985, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,300.6,300.95,296.8,302.05,300.6,300.95,296.8,302.05,2.0,0.0067000003,1694995200,0.0,0.71875,17.91892,57.375004,1790,1790,8230,4204,4204,296.85,297.95,0,0,8182308352,206.35,384.75,3.0083244,313.278,290.1305,0.0,0.0,INR,9295830016,0.16794,7824565,27425200,0.69263,0.030250002,63.003,4.735489,1680220800,1711843200,1688083200,-0.122,456792000,16.65,5.2,3.418,9.642,BSE,EQUITY,ROHLTD.BO,ROHLTD.BO,ROYAL ORCHID HOTELS LTD.,Royal Orchid Hotels Limited,1143085500,Asia/Kolkata,IST,19800000,298.35,221.0,221.0,221.0,221.0,none,1,714750976,26.027,964094720,1576716032,2719888896,80.03,99.133,1711110000,-0.124,0.14,0.55865,0.35446,0.28233,INR,
3,"No. 1, Golf Avenue",Adjoining KGA Golf Course HAL Airport Road Kodihalli,Bangalore,560008,India,91 80 4061 2345,91 80 4061 2346,https://www.royalorchidhotels.com,Lodging,Consumer Cyclical,"Royal Orchid Hotels Limited operates and manages hotels and resorts in India. The company also offers restaurant services. The company was formerly known as Universal Resorts Limited and changed its name to Royal Orchid Hotels Limited in 1997. Royal Orchid Hotels Limited was founded in 1973 and is based in Bangalore, India.",958,"{'maxAge': 1, 'name': 'Mr. Philip  Logan', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,300.6,300.95,296.8,302.05,300.6,300.95,296.8,302.05,2.0,0.0067000003,1694995200,0.0,0.71875,17.91892,57.375004,1790,1790,8230,4204,4204,296.85,297.95,0,0,8182308352,206.35,384.75,3.0083244,313.278,290.1305,0.0,0.0,INR,9295830016,0.16794,7824565,27425200,0.69263,0.030250002,63.003,4.735489,1680220800,1711843200,1688083200,-0.122,456792000,16.65,5.2,3.418,9.642,BSE,EQUITY,ROHLTD.BO,ROHLTD.BO,ROYAL ORCHID HOTELS LTD.,Royal Orchid Hotels Limited,1143085500,Asia/Kolkata,IST,19800000,298.35,221.0,221.0,221.0,221.0,none,1,714750976,26.027,964094720,1576716032,2719888896,80.03,99.133,1711110000,-0.124,0.14,0.55865,0.35446,0.28233,INR,
4,"No. 1, Golf Avenue",Adjoining KGA Golf Course HAL Airport Road Kodihalli,Bangalore,560008,India,91 80 4061 2345,91 80 4061 2346,https://www.royalorchidhotels.com,Lodging,Consumer Cyclical,"Royal Orchid Hotels Limited operates and manages hotels and resorts in India. The company also offers restaurant services. The company was formerly known as Universal Resorts Limited and changed its name to Royal Orchid Hotels Limited in 1997. Royal Orchid Hotels Limited was founded in 1973 and is based in Bangalore, India.",958,"{'maxAge': 1, 'name': 'Rajesh  Kattakam', 'title': 'Assistant VP of Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,300.6,300.95,296.8,302.05,300.6,300.95,296.8,302.05,2.0,0.0067000003,1694995200,0.0,0.71875,17.91892,57.375004,1790,1790,8230,4204,4204,296.85,297.95,0,0,8182308352,206.35,384.75,3.0083244,313.278,290.1305,0.0,0.0,INR,9295830016,0.16794,7824565,27425200,0.69263,0.030250002,63.003,4.735489,1680220800,1711843200,1688083200,-0.122,456792000,16.65,5.2,3.418,9.642,BSE,EQUITY,ROHLTD.BO,ROHLTD.BO,ROYAL ORCHID HOTELS LTD.,Royal Orchid Hotels Limited,1143085500,Asia/Kolkata,IST,19800000,298.35,221.0,221.0,221.0,221.0,none,1,714750976,26.027,964094720,1576716032,2719888896,80.03,99.133,1711110000,-0.124,0.14,0.55865,0.35446,0.28233,INR,
5,"No. 1, Golf Avenue",Adjoining KGA Golf Course HAL Airport Road Kodihalli,Bangalore,560008,India,91 80 4061 2345,91 80 4061 2346,https://www.royalorchidhotels.com,Lodging,Consumer Cyclical,"Royal Orchid Hotels Limited operates and manages hotels and resorts in India. The company also offers restaurant services. The company was formerly known as Universal Resorts Limited and changed its name to Royal Orchid Hotels Limited in 1997. Royal Orchid Hotels Limited was founded in 1973 and is based in Bangalore, India.",958,"{'maxAge': 1, 'name': 'Mr. Sundeep  Mathur', 'title': 'AVP of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,300.6,300.95,296.8,302.05,300.6,300.95,296.8,302.05,2.0,0.0067000003,1694995200,0.0,0.71875,17.91892,57.375004,1790,1790,8230,4204,4204,296.85,297.95,0,0,8182308352,206.35,384.75,3.0083244,313.278,290.1305,0.0,0.0,INR,9295830016,0.16794,7824565,27425200,0.69263,0.030250002,63.003,4.735489,1680220800,1711843200,1688083200,-0.122,456792000,16.65,5.2,3.418,9.642,BSE,EQUITY,ROHLTD.BO,ROHLTD.BO,ROYAL ORCHID HOTELS LTD.,Royal Orchid Hotels Limited,1143085500,Asia/Kolkata,IST,19800000,298.35,221.0,221.0,221.0,221.0,none,1,714750976,26.027,964094720,1576716032,2719888896,80.03,99.133,1711110000,-0.124,0.14,0.55865,0.35446,0.28233,INR,
6,"No. 1, Golf Avenue",Adjoining KGA Golf Course HAL Airport Road Kodihalli,Bangalore,560008,India,91 80 4061 2345,91 80 4061 2346,https://www.royalorchidhotels.com,Lodging,Consumer Cyclical,"Royal Orchid Hotels Limited operates and manages hotels and resorts in India. The company also offers restaurant services. The company was formerly known as Universal Resorts Limited and changed its name to Royal Orchid Hotels Limited in 1997. Royal Orchid Hotels Limited was founded in 1973 and is based in Bangalore, India.",958,"{'maxAge': 1, 'name': 'Mr. Perkin  Rocha', 'title': 'Sr. VP of North Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,300.6,300.95,296.8,302.05,300.6,300.95,296.8,302.05,2.0,0.0067000003,1694995200,0.0,0.71875,17.91892,57.375004,1790,1790,8230,4204,4204,296.85,297.95,0,0,8182308352,206.35,384.75,3.0083244,313.278,290.1305,0.0,0.0,INR,9295830016,0.16794,7824565,27425200,0.69263,0.030250002,63.003,4.735489,1680220800,1711843200,1688083200,-0.122,456792000,16.65,5.2,3.418,9.642,BSE,EQUITY,ROHLTD.BO,ROHLTD.BO,ROYAL ORCHID HOTELS LTD.,Royal Orchid Hotels Limited,1143085500,Asia/Kolkata,IST,19800000,298.35,221.0,221.0,221.0,221.0,none,1,714750976,26.027,964094720,1576716032,2719888896,80.03,99.133,1711110000,-0.124,0.14,0.55865,0.35446,0.28233,INR,
7,"No. 1, Golf Avenue",Adjoining KGA Golf Course HAL Airport Road Kodihalli,Bangalore,560008,India,91 80 4061 2345,91 80 4061 2346,https://www.royalorchidhotels.com,Lodging,Consumer Cyclical,"Royal Orchid Hotels Limited operates and manages hotels and resorts in India. The company also offers restaurant services. The company was formerly known as Universal Resorts Limited and changed its name to Royal Orchid Hotels Limited in 1997. Royal Orchid Hotels Limited was founded in 1973 and is based in Bangalore, India.",958,"{'maxAge': 1, 'name': 'Mr. Shailendra  Ahire', 'title': 'Corp. IT Head', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,300.6,300.95,296.8,302.05,300.6,300.95,296.8,302.05,2.0,0.0067000003,1694995200,0.0,0.71875,17.91892,57.375004,1790,1790,8230,4204,4204,296.85,297.95,0,0,8182308352,206.35,384.75,3.0083244,313.278,290.1305,0.0,0.0,INR,9295830016,0.16794,7824565,27425200,0.69263,0.030250002,63.003,4.735489,1680220800,1711843200,1688083200,-0.122,456792000,16.65,5.2,3.418,9.642,BSE,EQUITY,ROHLTD.BO,ROHLTD.BO,ROYAL ORCHID HOTELS LTD.,Royal Orchid Hotels Limited,1143085500,Asia/Kolkata,IST,19800000,298.35,221.0,221.0,221.0,221.0,none,1,714750976,26.027,964094720,1576716032,2719888896,80.03,99.133,1711110000,-0.124,0.14,0.55865,0.35446,0.28233,INR,
