,address1,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Sir Kwok-Po  Li F.C.A., FCPA, GBM, GBS, J.P., JP, LLD, MA (Cantab)', 'age': 83, 'title': 'Exec. Chairman', 'yearBorn': 1939, 'fiscalYear': 2022, 'totalPay': 2184097, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,4,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.05,1693958400,0.1833,3.96,0.608483,5.869565,5.869565,2,2,1027,90,90,0.0,0.0,0,0,3588327168,0.9,1.52,0.23556273,1.4058,1.28345,0.53,0.39259258,USD,-88943034368,0.36080003,934604519,2658020096,0.0,8.9999994e-05,40.197,0.0335846,1672444800,1703980800,1688083200,0.759,4897999872,0.23,0.23,11:10,1237161600,-5.839,PNK,EQUITY,BKEAY,BKEAY,BANK OF EAST ASIA LIMITED ADR-E,"The Bank of East Asia, Limited",848327400,America/New_York,EDT,-14400000,1.35,1.36,1.36,1.36,1.36,4.0,underperform,1,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
1,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Mr. Man-Kiu  Li BA (Cantab), BBS, J.P., JP, LPC, M.A., M.B.A., MBA', 'age': 48, 'title': 'Co-Chief Exec. & Exec. Director', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 1954192, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,4,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.05,1693958400,0.1833,3.96,0.608483,5.869565,5.869565,2,2,1027,90,90,0.0,0.0,0,0,3588327168,0.9,1.52,0.23556273,1.4058,1.28345,0.53,0.39259258,USD,-88943034368,0.36080003,934604519,2658020096,0.0,8.9999994e-05,40.197,0.0335846,1672444800,1703980800,1688083200,0.759,4897999872,0.23,0.23,11:10,1237161600,-5.839,PNK,EQUITY,BKEAY,BKEAY,BANK OF EAST ASIA LIMITED ADR-E,"The Bank of East Asia, Limited",848327400,America/New_York,EDT,-14400000,1.35,1.36,1.36,1.36,1.36,4.0,underperform,1,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
2,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Mr. Man-Bun  Li CPA, F.C.A., FCA, J.P., JP, M.A., M.B.A., MA (Cant', 'age': 47, 'title': 'Co-Chief Exec. & Exec. Director', 'yearBorn': 1975, 'fiscalYear': 2022, 'totalPay': 1954192, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,4,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.05,1693958400,0.1833,3.96,0.608483,5.869565,5.869565,2,2,1027,90,90,0.0,0.0,0,0,3588327168,0.9,1.52,0.23556273,1.4058,1.28345,0.53,0.39259258,USD,-88943034368,0.36080003,934604519,2658020096,0.0,8.9999994e-05,40.197,0.0335846,1672444800,1703980800,1688083200,0.759,4897999872,0.23,0.23,11:10,1237161600,-5.839,PNK,EQUITY,BKEAY,BKEAY,BANK OF EAST ASIA LIMITED ADR-E,"The Bank of East Asia, Limited",848327400,America/New_York,EDT,-14400000,1.35,1.36,1.36,1.36,1.36,4.0,underperform,1,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
3,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Ms. Dawn  Tao', 'age': 45, 'title': 'CFO, GM and Head of Strategic Planning & Control Division', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,4,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.05,1693958400,0.1833,3.96,0.608483,5.869565,5.869565,2,2,1027,90,90,0.0,0.0,0,0,3588327168,0.9,1.52,0.23556273,1.4058,1.28345,0.53,0.39259258,USD,-88943034368,0.36080003,934604519,2658020096,0.0,8.9999994e-05,40.197,0.0335846,1672444800,1703980800,1688083200,0.759,4897999872,0.23,0.23,11:10,1237161600,-5.839,PNK,EQUITY,BKEAY,BKEAY,BANK OF EAST ASIA LIMITED ADR-E,"The Bank of East Asia, Limited",848327400,America/New_York,EDT,-14400000,1.35,1.36,1.36,1.36,1.36,4.0,underperform,1,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
4,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Mr. Hon-Shing  Tong B.Sc., BSc, ACIB, AHKIB, FCIS, FCS', 'age': 63, 'title': 'Deputy Chief Exec. & COO', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,4,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.05,1693958400,0.1833,3.96,0.608483,5.869565,5.869565,2,2,1027,90,90,0.0,0.0,0,0,3588327168,0.9,1.52,0.23556273,1.4058,1.28345,0.53,0.39259258,USD,-88943034368,0.36080003,934604519,2658020096,0.0,8.9999994e-05,40.197,0.0335846,1672444800,1703980800,1688083200,0.759,4897999872,0.23,0.23,11:10,1237161600,-5.839,PNK,EQUITY,BKEAY,BKEAY,BANK OF EAST ASIA LIMITED ADR-E,"The Bank of East Asia, Limited",848327400,America/New_York,EDT,-14400000,1.35,1.36,1.36,1.36,1.36,4.0,underperform,1,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
5,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Mr. Kai Cheong  Li C.P.A., FCCA, AHKSA, FCIS, FCS, HKSI', 'age': 62, 'title': 'Deputy CEO & Chief Investment Officer', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,4,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.05,1693958400,0.1833,3.96,0.608483,5.869565,5.869565,2,2,1027,90,90,0.0,0.0,0,0,3588327168,0.9,1.52,0.23556273,1.4058,1.28345,0.53,0.39259258,USD,-88943034368,0.36080003,934604519,2658020096,0.0,8.9999994e-05,40.197,0.0335846,1672444800,1703980800,1688083200,0.759,4897999872,0.23,0.23,11:10,1237161600,-5.839,PNK,EQUITY,BKEAY,BKEAY,BANK OF EAST ASIA LIMITED ADR-E,"The Bank of East Asia, Limited",848327400,America/New_York,EDT,-14400000,1.35,1.36,1.36,1.36,1.36,4.0,underperform,1,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
6,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Ms. Carmen  Lee', 'title': 'Head of Corp. Communications Department', 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,4,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.05,1693958400,0.1833,3.96,0.608483,5.869565,5.869565,2,2,1027,90,90,0.0,0.0,0,0,3588327168,0.9,1.52,0.23556273,1.4058,1.28345,0.53,0.39259258,USD,-88943034368,0.36080003,934604519,2658020096,0.0,8.9999994e-05,40.197,0.0335846,1672444800,1703980800,1688083200,0.759,4897999872,0.23,0.23,11:10,1237161600,-5.839,PNK,EQUITY,BKEAY,BKEAY,BANK OF EAST ASIA LIMITED ADR-E,"The Bank of East Asia, Limited",848327400,America/New_York,EDT,-14400000,1.35,1.36,1.36,1.36,1.36,4.0,underperform,1,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
7,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Mr. Jaye  Chiu', 'title': 'Head of Investment Banking', 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,4,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.05,1693958400,0.1833,3.96,0.608483,5.869565,5.869565,2,2,1027,90,90,0.0,0.0,0,0,3588327168,0.9,1.52,0.23556273,1.4058,1.28345,0.53,0.39259258,USD,-88943034368,0.36080003,934604519,2658020096,0.0,8.9999994e-05,40.197,0.0335846,1672444800,1703980800,1688083200,0.759,4897999872,0.23,0.23,11:10,1237161600,-5.839,PNK,EQUITY,BKEAY,BKEAY,BANK OF EAST ASIA LIMITED ADR-E,"The Bank of East Asia, Limited",848327400,America/New_York,EDT,-14400000,1.35,1.36,1.36,1.36,1.36,4.0,underperform,1,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
8,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Ms. Shuk Pui  Chan', 'age': 56, 'title': 'Group Chief Risk Officer, GM & Head of Risk Management Division', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,4,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.05,1693958400,0.1833,3.96,0.608483,5.869565,5.869565,2,2,1027,90,90,0.0,0.0,0,0,3588327168,0.9,1.52,0.23556273,1.4058,1.28345,0.53,0.39259258,USD,-88943034368,0.36080003,934604519,2658020096,0.0,8.9999994e-05,40.197,0.0335846,1672444800,1703980800,1688083200,0.759,4897999872,0.23,0.23,11:10,1237161600,-5.839,PNK,EQUITY,BKEAY,BKEAY,BANK OF EAST ASIA LIMITED ADR-E,"The Bank of East Asia, Limited",848327400,America/New_York,EDT,-14400000,1.35,1.36,1.36,1.36,1.36,4.0,underperform,1,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
9,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Ms. Christine  Lo', 'title': 'Head of Greater Bay Area Office', 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,4,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.05,1693958400,0.1833,3.96,0.608483,5.869565,5.869565,2,2,1027,90,90,0.0,0.0,0,0,3588327168,0.9,1.52,0.23556273,1.4058,1.28345,0.53,0.39259258,USD,-88943034368,0.36080003,934604519,2658020096,0.0,8.9999994e-05,40.197,0.0335846,1672444800,1703980800,1688083200,0.759,4897999872,0.23,0.23,11:10,1237161600,-5.839,PNK,EQUITY,BKEAY,BKEAY,BANK OF EAST ASIA LIMITED ADR-E,"The Bank of East Asia, Limited",848327400,America/New_York,EDT,-14400000,1.35,1.36,1.36,1.36,1.36,4.0,underperform,1,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
