,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Am Hardtwald 7,1st floor left,Ettlingen,76275,Germany,49 7243 90001,49 7243 90004,https://veh.de,Capital Markets,Financial Services,"Valora Effekten Handel AG operates as a securities trading company in Germany. It provides investment brokerage services. The company was incorporated in 1988 and is based in Ettlingen, Germany.",4,"{'maxAge': 1, 'name': 'Mr. Klaus  Helffenstein', 'title': 'CEO & Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1527552000,0.0,0.541291,1000,1000,422,184,184,1.28,1.4,100000,100000,2217600,1.28,1.53,5.5853877,1.3272,1.37135,0.0,0.0,EUR,1078649,-0.56668997,1262889,1732500,0.27137,0.05076,1.232,1.038961,1640908800,1672444800,1688083200,-224998,-0.19,5:1,959731200,2.717,FRA,EQUITY,VEH.F,VEH.F,VALORA EFFEK.HAND.O.N.,Valora Effekten Handel AG,962258400,Europe/Berlin,CEST,7200000,1.28,none,1138951,0.657,0,44.267,44.287,397036,0.528,-0.094440006,-0.10857,915036,0.466,1.0,0.0,-0.56399,EUR,
