,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Avenida D. Joao II,"nº34, Parque das Nações",Lisbon,1998-031,Portugal,351 21 383 6300,351 21 383 6301,https://www.novabase.com,Information Technology Services,Technology,"Novabase S.G.P.S., S.A., through its subsidiaries, provides IT consulting and services in Portugal, Europe, Africa, the Middle East, and internationally. It operates through two segments, Next-Gen and Value Portfolio. The Next-Gen segment develops IT consulting and services to banks, insurance, capital markets, and telecommunication sectors. This segment operates under the Celfocus brand name. The Value Portfolio segment operates and develops IT consulting, staffing, and services under the Neotalent brand. This segment involves in venture capital activities. Novabase S.G.P.S., S.A. was incorporated in 1989 and is headquartered in Lisbon, Portugal.",2160,"{'maxAge': 1, 'name': 'Mr. João Nuno da Silva Bento', 'age': 55, 'title': 'Chief Exec. Officer', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 185099, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,4.65,4.73,4.73,4.75,4.65,4.73,4.73,4.75,0.1,0.0226,1687305600,1.9545,0.222972,20.652174,59.375,10009,10009,3058,1516,1516,0.0,0.0,0,0,122119648,4.00939,5.373843,0.6929561,4.5926,4.717311,0.105,0.022580644,EUR,144931584,0.0514,10217283,25274600,0.75101995,0.14523,1.309,3.628724,1672444800,1703980800,1688083200,0.036,7116000,0.23,0.08,0.822,12.075,LIS,EQUITY,NBA.LS,NBA.LS,"Novabase, SGPS - Nom.","Novabase S.G.P.S., S.A.",962870400,Europe/Lisbon,WEST,3600000,4.75,none,28136000,1.007,12003000,29316000,1.284,1.285,176230000,66.636,6.273,0.04482,0.14031,67073000,-0.027,0.169,0.41659,0.06811,0.06297,EUR,
1,Avenida D. Joao II,"nº34, Parque das Nações",Lisbon,1998-031,Portugal,351 21 383 6300,351 21 383 6301,https://www.novabase.com,Information Technology Services,Technology,"Novabase S.G.P.S., S.A., through its subsidiaries, provides IT consulting and services in Portugal, Europe, Africa, the Middle East, and internationally. It operates through two segments, Next-Gen and Value Portfolio. The Next-Gen segment develops IT consulting and services to banks, insurance, capital markets, and telecommunication sectors. This segment operates under the Celfocus brand name. The Value Portfolio segment operates and develops IT consulting, staffing, and services under the Neotalent brand. This segment involves in venture capital activities. Novabase S.G.P.S., S.A. was incorporated in 1989 and is headquartered in Lisbon, Portugal.",2160,"{'maxAge': 1, 'name': 'Mr. Francisco Paulo Figueiredo Morais Antunes', 'age': 57, 'title': 'CFO & Director', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 201049, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,4.65,4.73,4.73,4.75,4.65,4.73,4.73,4.75,0.1,0.0226,1687305600,1.9545,0.222972,20.652174,59.375,10009,10009,3058,1516,1516,0.0,0.0,0,0,122119648,4.00939,5.373843,0.6929561,4.5926,4.717311,0.105,0.022580644,EUR,144931584,0.0514,10217283,25274600,0.75101995,0.14523,1.309,3.628724,1672444800,1703980800,1688083200,0.036,7116000,0.23,0.08,0.822,12.075,LIS,EQUITY,NBA.LS,NBA.LS,"Novabase, SGPS - Nom.","Novabase S.G.P.S., S.A.",962870400,Europe/Lisbon,WEST,3600000,4.75,none,28136000,1.007,12003000,29316000,1.284,1.285,176230000,66.636,6.273,0.04482,0.14031,67073000,-0.027,0.169,0.41659,0.06811,0.06297,EUR,
2,Avenida D. Joao II,"nº34, Parque das Nações",Lisbon,1998-031,Portugal,351 21 383 6300,351 21 383 6301,https://www.novabase.com,Information Technology Services,Technology,"Novabase S.G.P.S., S.A., through its subsidiaries, provides IT consulting and services in Portugal, Europe, Africa, the Middle East, and internationally. It operates through two segments, Next-Gen and Value Portfolio. The Next-Gen segment develops IT consulting and services to banks, insurance, capital markets, and telecommunication sectors. This segment operates under the Celfocus brand name. The Value Portfolio segment operates and develops IT consulting, staffing, and services under the Neotalent brand. This segment involves in venture capital activities. Novabase S.G.P.S., S.A. was incorporated in 1989 and is headquartered in Lisbon, Portugal.",2160,"{'maxAge': 1, 'name': 'Ms. María del Carmen Gil Marín', 'age': 49, 'title': 'Chief Investors Officer & Exec. Member of the Board of Directors', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 272549, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,4.65,4.73,4.73,4.75,4.65,4.73,4.73,4.75,0.1,0.0226,1687305600,1.9545,0.222972,20.652174,59.375,10009,10009,3058,1516,1516,0.0,0.0,0,0,122119648,4.00939,5.373843,0.6929561,4.5926,4.717311,0.105,0.022580644,EUR,144931584,0.0514,10217283,25274600,0.75101995,0.14523,1.309,3.628724,1672444800,1703980800,1688083200,0.036,7116000,0.23,0.08,0.822,12.075,LIS,EQUITY,NBA.LS,NBA.LS,"Novabase, SGPS - Nom.","Novabase S.G.P.S., S.A.",962870400,Europe/Lisbon,WEST,3600000,4.75,none,28136000,1.007,12003000,29316000,1.284,1.285,176230000,66.636,6.273,0.04482,0.14031,67073000,-0.027,0.169,0.41659,0.06811,0.06297,EUR,
3,Avenida D. Joao II,"nº34, Parque das Nações",Lisbon,1998-031,Portugal,351 21 383 6300,351 21 383 6301,https://www.novabase.com,Information Technology Services,Technology,"Novabase S.G.P.S., S.A., through its subsidiaries, provides IT consulting and services in Portugal, Europe, Africa, the Middle East, and internationally. It operates through two segments, Next-Gen and Value Portfolio. The Next-Gen segment develops IT consulting and services to banks, insurance, capital markets, and telecommunication sectors. This segment operates under the Celfocus brand name. The Value Portfolio segment operates and develops IT consulting, staffing, and services under the Neotalent brand. This segment involves in venture capital activities. Novabase S.G.P.S., S.A. was incorporated in 1989 and is headquartered in Lisbon, Portugal.",2160,"{'maxAge': 1, 'name': 'Mr. Álvaro José da Silva Ferreira', 'age': 52, 'title': 'Exec. Member of the Board of Directors', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 385995, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,4.65,4.73,4.73,4.75,4.65,4.73,4.73,4.75,0.1,0.0226,1687305600,1.9545,0.222972,20.652174,59.375,10009,10009,3058,1516,1516,0.0,0.0,0,0,122119648,4.00939,5.373843,0.6929561,4.5926,4.717311,0.105,0.022580644,EUR,144931584,0.0514,10217283,25274600,0.75101995,0.14523,1.309,3.628724,1672444800,1703980800,1688083200,0.036,7116000,0.23,0.08,0.822,12.075,LIS,EQUITY,NBA.LS,NBA.LS,"Novabase, SGPS - Nom.","Novabase S.G.P.S., S.A.",962870400,Europe/Lisbon,WEST,3600000,4.75,none,28136000,1.007,12003000,29316000,1.284,1.285,176230000,66.636,6.273,0.04482,0.14031,67073000,-0.027,0.169,0.41659,0.06811,0.06297,EUR,
4,Avenida D. Joao II,"nº34, Parque das Nações",Lisbon,1998-031,Portugal,351 21 383 6300,351 21 383 6301,https://www.novabase.com,Information Technology Services,Technology,"Novabase S.G.P.S., S.A., through its subsidiaries, provides IT consulting and services in Portugal, Europe, Africa, the Middle East, and internationally. It operates through two segments, Next-Gen and Value Portfolio. The Next-Gen segment develops IT consulting and services to banks, insurance, capital markets, and telecommunication sectors. This segment operates under the Celfocus brand name. The Value Portfolio segment operates and develops IT consulting, staffing, and services under the Neotalent brand. This segment involves in venture capital activities. Novabase S.G.P.S., S.A. was incorporated in 1989 and is headquartered in Lisbon, Portugal.",2160,"{'maxAge': 1, 'name': 'Ms. Marta Isabel dos Reis Graça Rodrigues do Nascimento', 'age': 45, 'title': 'Company Sec.', 'yearBorn': 1977, 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,4.65,4.73,4.73,4.75,4.65,4.73,4.73,4.75,0.1,0.0226,1687305600,1.9545,0.222972,20.652174,59.375,10009,10009,3058,1516,1516,0.0,0.0,0,0,122119648,4.00939,5.373843,0.6929561,4.5926,4.717311,0.105,0.022580644,EUR,144931584,0.0514,10217283,25274600,0.75101995,0.14523,1.309,3.628724,1672444800,1703980800,1688083200,0.036,7116000,0.23,0.08,0.822,12.075,LIS,EQUITY,NBA.LS,NBA.LS,"Novabase, SGPS - Nom.","Novabase S.G.P.S., S.A.",962870400,Europe/Lisbon,WEST,3600000,4.75,none,28136000,1.007,12003000,29316000,1.284,1.285,176230000,66.636,6.273,0.04482,0.14031,67073000,-0.027,0.169,0.41659,0.06811,0.06297,EUR,
