,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"3200, Jean-Jacques Cossette Boulevard",Val-D'or,QC,J9P 6Y6,Canada,819 824 2707,https://www.orbitgarant.com,Other Industrial Metals & Mining,Basic Materials,"Orbit Garant Drilling Inc. provides mineral drilling services in Canada, the United States, South America, and West Africa. It provides underground and surface diamond drilling services to mining companies through various stages of mineral exploration, mine development, and production. The company also offers geotechnical and water drilling services to mining or mineral exploration companies, engineering and environmental consultant firms, and government agencies. In addition, the company manufactures and sells conventional and specialized drill rigs. The company operates 217 drill rigs. Orbit Garant Drilling Inc. was founded in 1965 and is headquartered in Val-d'Or, Canada.",1300,"{'maxAge': 1, 'name': 'Mr. Pierre  Alexandre', 'title': 'Pres, CEO & Director', 'fiscalYear': 2022, 'totalPay': 110795, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.47,0.48,0.47,0.47,0.47,0.48,0.47,0.47,0.0,1.971864,6.714286,20000,20000,537,0,0,19298998,0.33,0.83,0.09276937,0.5948,0.56315,0.0,0.0,USD,57848196,0.01868,26837750,37372800,0.28170002,0.111260004,1.756,0.26765376,1656547200,1688083200,1680220800,3885000,0.07,0.278,2.934,PNK,EQUITY,OBGRF,OBGRF,ORBIT GARANT DRILLING INC,Orbit Garant Drilling Inc.,1287149400,America/New_York,EDT,-14400000,0.47,none,1411000,0.038,19716000,41694000,1.028,2.464,208032000,63.543,5.566,0.04335,0.06101,13741000,-7280875,3423000,0.092,0.11812,0.09477,0.045890003,CAD,
1,"3200, Jean-Jacques Cossette Boulevard",Val-D'or,QC,J9P 6Y6,Canada,819 824 2707,https://www.orbitgarant.com,Other Industrial Metals & Mining,Basic Materials,"Orbit Garant Drilling Inc. provides mineral drilling services in Canada, the United States, South America, and West Africa. It provides underground and surface diamond drilling services to mining companies through various stages of mineral exploration, mine development, and production. The company also offers geotechnical and water drilling services to mining or mineral exploration companies, engineering and environmental consultant firms, and government agencies. In addition, the company manufactures and sells conventional and specialized drill rigs. The company operates 217 drill rigs. Orbit Garant Drilling Inc. was founded in 1965 and is headquartered in Val-d'Or, Canada.",1300,"{'maxAge': 1, 'name': 'Mr. Daniel  Maheu', 'title': 'CFO & Corp. Sec.', 'fiscalYear': 2022, 'totalPay': 150688, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.47,0.48,0.47,0.47,0.47,0.48,0.47,0.47,0.0,1.971864,6.714286,20000,20000,537,0,0,19298998,0.33,0.83,0.09276937,0.5948,0.56315,0.0,0.0,USD,57848196,0.01868,26837750,37372800,0.28170002,0.111260004,1.756,0.26765376,1656547200,1688083200,1680220800,3885000,0.07,0.278,2.934,PNK,EQUITY,OBGRF,OBGRF,ORBIT GARANT DRILLING INC,Orbit Garant Drilling Inc.,1287149400,America/New_York,EDT,-14400000,0.47,none,1411000,0.038,19716000,41694000,1.028,2.464,208032000,63.543,5.566,0.04335,0.06101,13741000,-7280875,3423000,0.092,0.11812,0.09477,0.045890003,CAD,
2,"3200, Jean-Jacques Cossette Boulevard",Val-D'or,QC,J9P 6Y6,Canada,819 824 2707,https://www.orbitgarant.com,Other Industrial Metals & Mining,Basic Materials,"Orbit Garant Drilling Inc. provides mineral drilling services in Canada, the United States, South America, and West Africa. It provides underground and surface diamond drilling services to mining companies through various stages of mineral exploration, mine development, and production. The company also offers geotechnical and water drilling services to mining or mineral exploration companies, engineering and environmental consultant firms, and government agencies. In addition, the company manufactures and sells conventional and specialized drill rigs. The company operates 217 drill rigs. Orbit Garant Drilling Inc. was founded in 1965 and is headquartered in Val-d'Or, Canada.",1300,"{'maxAge': 1, 'name': 'Mr. Sylvain  Laroche', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.47,0.48,0.47,0.47,0.47,0.48,0.47,0.47,0.0,1.971864,6.714286,20000,20000,537,0,0,19298998,0.33,0.83,0.09276937,0.5948,0.56315,0.0,0.0,USD,57848196,0.01868,26837750,37372800,0.28170002,0.111260004,1.756,0.26765376,1656547200,1688083200,1680220800,3885000,0.07,0.278,2.934,PNK,EQUITY,OBGRF,OBGRF,ORBIT GARANT DRILLING INC,Orbit Garant Drilling Inc.,1287149400,America/New_York,EDT,-14400000,0.47,none,1411000,0.038,19716000,41694000,1.028,2.464,208032000,63.543,5.566,0.04335,0.06101,13741000,-7280875,3423000,0.092,0.11812,0.09477,0.045890003,CAD,
3,"3200, Jean-Jacques Cossette Boulevard",Val-D'or,QC,J9P 6Y6,Canada,819 824 2707,https://www.orbitgarant.com,Other Industrial Metals & Mining,Basic Materials,"Orbit Garant Drilling Inc. provides mineral drilling services in Canada, the United States, South America, and West Africa. It provides underground and surface diamond drilling services to mining companies through various stages of mineral exploration, mine development, and production. The company also offers geotechnical and water drilling services to mining or mineral exploration companies, engineering and environmental consultant firms, and government agencies. In addition, the company manufactures and sells conventional and specialized drill rigs. The company operates 217 drill rigs. Orbit Garant Drilling Inc. was founded in 1965 and is headquartered in Val-d'Or, Canada.",1300,"{'maxAge': 1, 'name': 'Pier-Luc  Laplante', 'title': 'Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.47,0.48,0.47,0.47,0.47,0.48,0.47,0.47,0.0,1.971864,6.714286,20000,20000,537,0,0,19298998,0.33,0.83,0.09276937,0.5948,0.56315,0.0,0.0,USD,57848196,0.01868,26837750,37372800,0.28170002,0.111260004,1.756,0.26765376,1656547200,1688083200,1680220800,3885000,0.07,0.278,2.934,PNK,EQUITY,OBGRF,OBGRF,ORBIT GARANT DRILLING INC,Orbit Garant Drilling Inc.,1287149400,America/New_York,EDT,-14400000,0.47,none,1411000,0.038,19716000,41694000,1.028,2.464,208032000,63.543,5.566,0.04335,0.06101,13741000,-7280875,3423000,0.092,0.11812,0.09477,0.045890003,CAD,
