,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,111 Congress Avenue,Suite 2400,Austin,TX,78701,United States,512 473 2662,https://usacompression.com,Oil & Gas Equipment & Services,Energy,"USA Compression Partners, LP provides natural gas compression services. The company offers compression services to oil companies and independent producers, processors, gatherers, and transporters of natural gas and crude oil, as well as operates stations. It primarily focuses on providing natural gas compression services to infrastructure applications, including centralized natural gas gathering systems and processing facilities, as well as gas lift applications for crude oil wells. As of December 31, 2022, the company had 3,716,854 horsepower in its fleet. USA Compression Partners, LP was founded in 1998 and is headquartered in Austin, Texas.",730,"{'maxAge': 1, 'name': 'Mr. Eric D. Long P.E.', 'age': 63, 'title': 'Pres, CEO & Director of USA Compression GP, LLC', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 3095705, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,22.63,22.63,21.9001,22.63,22.63,22.63,21.9001,22.63,2.1,0.096099995,1689897600,70.0,13.98,1.415629,737.6666,37.508476,285567,285567,125275,140020,140020,21.8,21.99,1000,1200,2174903040,15.87,22.81,2.810791,20.6596,20.24795,2.1,0.09279717,USD,4881603584,0.06785,59043731,98278496,644651,765963,1689292800,1692057600,0.0066000004,0.48520002,0.23938999,4.85,0.0186,-2.118,1672444800,1703980800,1688083200,1.596,3753000,0.03,0.59,-70.72,6.309,10.961,NYQ,EQUITY,USAC,USAC,"USA Compression Partners, LP","USA Compression Partners, LP",1358260200,America/New_York,EDT,-14400000,22.13,22.0,22.0,22.0,22.0,3.2,hold,3,10325000,0.105,445379008,2227923968,0.533,1.128,773769024,827.858,7.885,0.047870003,0.14299,473905000,93879000,261516992,0.207,0.66606003,0.5756,0.26778,USD,
1,111 Congress Avenue,Suite 2400,Austin,TX,78701,United States,512 473 2662,https://usacompression.com,Oil & Gas Equipment & Services,Energy,"USA Compression Partners, LP provides natural gas compression services. The company offers compression services to oil companies and independent producers, processors, gatherers, and transporters of natural gas and crude oil, as well as operates stations. It primarily focuses on providing natural gas compression services to infrastructure applications, including centralized natural gas gathering systems and processing facilities, as well as gas lift applications for crude oil wells. As of December 31, 2022, the company had 3,716,854 horsepower in its fleet. USA Compression Partners, LP was founded in 1998 and is headquartered in Austin, Texas.",730,"{'maxAge': 1, 'name': 'Mr. Michael C. Pearl', 'age': 50, 'title': 'VP, CFO & Treasurer of USA Compression GP, LLC', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 579015, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,22.63,22.63,21.9001,22.63,22.63,22.63,21.9001,22.63,2.1,0.096099995,1689897600,70.0,13.98,1.415629,737.6666,37.508476,285567,285567,125275,140020,140020,21.8,21.99,1000,1200,2174903040,15.87,22.81,2.810791,20.6596,20.24795,2.1,0.09279717,USD,4881603584,0.06785,59043731,98278496,644651,765963,1689292800,1692057600,0.0066000004,0.48520002,0.23938999,4.85,0.0186,-2.118,1672444800,1703980800,1688083200,1.596,3753000,0.03,0.59,-70.72,6.309,10.961,NYQ,EQUITY,USAC,USAC,"USA Compression Partners, LP","USA Compression Partners, LP",1358260200,America/New_York,EDT,-14400000,22.13,22.0,22.0,22.0,22.0,3.2,hold,3,10325000,0.105,445379008,2227923968,0.533,1.128,773769024,827.858,7.885,0.047870003,0.14299,473905000,93879000,261516992,0.207,0.66606003,0.5756,0.26778,USD,
2,111 Congress Avenue,Suite 2400,Austin,TX,78701,United States,512 473 2662,https://usacompression.com,Oil & Gas Equipment & Services,Energy,"USA Compression Partners, LP provides natural gas compression services. The company offers compression services to oil companies and independent producers, processors, gatherers, and transporters of natural gas and crude oil, as well as operates stations. It primarily focuses on providing natural gas compression services to infrastructure applications, including centralized natural gas gathering systems and processing facilities, as well as gas lift applications for crude oil wells. As of December 31, 2022, the company had 3,716,854 horsepower in its fleet. USA Compression Partners, LP was founded in 1998 and is headquartered in Austin, Texas.",730,"{'maxAge': 1, 'name': 'Mr. Eric A. Scheller', 'age': 58, 'title': 'VP & COO of USA Compression GP, LLC', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 983337, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,22.63,22.63,21.9001,22.63,22.63,22.63,21.9001,22.63,2.1,0.096099995,1689897600,70.0,13.98,1.415629,737.6666,37.508476,285567,285567,125275,140020,140020,21.8,21.99,1000,1200,2174903040,15.87,22.81,2.810791,20.6596,20.24795,2.1,0.09279717,USD,4881603584,0.06785,59043731,98278496,644651,765963,1689292800,1692057600,0.0066000004,0.48520002,0.23938999,4.85,0.0186,-2.118,1672444800,1703980800,1688083200,1.596,3753000,0.03,0.59,-70.72,6.309,10.961,NYQ,EQUITY,USAC,USAC,"USA Compression Partners, LP","USA Compression Partners, LP",1358260200,America/New_York,EDT,-14400000,22.13,22.0,22.0,22.0,22.0,3.2,hold,3,10325000,0.105,445379008,2227923968,0.533,1.128,773769024,827.858,7.885,0.047870003,0.14299,473905000,93879000,261516992,0.207,0.66606003,0.5756,0.26778,USD,
3,111 Congress Avenue,Suite 2400,Austin,TX,78701,United States,512 473 2662,https://usacompression.com,Oil & Gas Equipment & Services,Energy,"USA Compression Partners, LP provides natural gas compression services. The company offers compression services to oil companies and independent producers, processors, gatherers, and transporters of natural gas and crude oil, as well as operates stations. It primarily focuses on providing natural gas compression services to infrastructure applications, including centralized natural gas gathering systems and processing facilities, as well as gas lift applications for crude oil wells. As of December 31, 2022, the company had 3,716,854 horsepower in its fleet. USA Compression Partners, LP was founded in 1998 and is headquartered in Austin, Texas.",730,"{'maxAge': 1, 'name': 'Mr. Christopher W. Porter', 'age': 38, 'title': 'VP, Gen. Counsel & Sec. of USA Compression GP LLC', 'yearBorn': 1984, 'fiscalYear': 2022, 'totalPay': 991310, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,22.63,22.63,21.9001,22.63,22.63,22.63,21.9001,22.63,2.1,0.096099995,1689897600,70.0,13.98,1.415629,737.6666,37.508476,285567,285567,125275,140020,140020,21.8,21.99,1000,1200,2174903040,15.87,22.81,2.810791,20.6596,20.24795,2.1,0.09279717,USD,4881603584,0.06785,59043731,98278496,644651,765963,1689292800,1692057600,0.0066000004,0.48520002,0.23938999,4.85,0.0186,-2.118,1672444800,1703980800,1688083200,1.596,3753000,0.03,0.59,-70.72,6.309,10.961,NYQ,EQUITY,USAC,USAC,"USA Compression Partners, LP","USA Compression Partners, LP",1358260200,America/New_York,EDT,-14400000,22.13,22.0,22.0,22.0,22.0,3.2,hold,3,10325000,0.105,445379008,2227923968,0.533,1.128,773769024,827.858,7.885,0.047870003,0.14299,473905000,93879000,261516992,0.207,0.66606003,0.5756,0.26778,USD,
4,111 Congress Avenue,Suite 2400,Austin,TX,78701,United States,512 473 2662,https://usacompression.com,Oil & Gas Equipment & Services,Energy,"USA Compression Partners, LP provides natural gas compression services. The company offers compression services to oil companies and independent producers, processors, gatherers, and transporters of natural gas and crude oil, as well as operates stations. It primarily focuses on providing natural gas compression services to infrastructure applications, including centralized natural gas gathering systems and processing facilities, as well as gas lift applications for crude oil wells. As of December 31, 2022, the company had 3,716,854 horsepower in its fleet. USA Compression Partners, LP was founded in 1998 and is headquartered in Austin, Texas.",730,"{'maxAge': 1, 'name': 'Mr. Sean T. Kimble', 'age': 57, 'title': 'VP of HR of USA Compression GP, LLC', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 926158, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,22.63,22.63,21.9001,22.63,22.63,22.63,21.9001,22.63,2.1,0.096099995,1689897600,70.0,13.98,1.415629,737.6666,37.508476,285567,285567,125275,140020,140020,21.8,21.99,1000,1200,2174903040,15.87,22.81,2.810791,20.6596,20.24795,2.1,0.09279717,USD,4881603584,0.06785,59043731,98278496,644651,765963,1689292800,1692057600,0.0066000004,0.48520002,0.23938999,4.85,0.0186,-2.118,1672444800,1703980800,1688083200,1.596,3753000,0.03,0.59,-70.72,6.309,10.961,NYQ,EQUITY,USAC,USAC,"USA Compression Partners, LP","USA Compression Partners, LP",1358260200,America/New_York,EDT,-14400000,22.13,22.0,22.0,22.0,22.0,3.2,hold,3,10325000,0.105,445379008,2227923968,0.533,1.128,773769024,827.858,7.885,0.047870003,0.14299,473905000,93879000,261516992,0.207,0.66606003,0.5756,0.26778,USD,
5,111 Congress Avenue,Suite 2400,Austin,TX,78701,United States,512 473 2662,https://usacompression.com,Oil & Gas Equipment & Services,Energy,"USA Compression Partners, LP provides natural gas compression services. The company offers compression services to oil companies and independent producers, processors, gatherers, and transporters of natural gas and crude oil, as well as operates stations. It primarily focuses on providing natural gas compression services to infrastructure applications, including centralized natural gas gathering systems and processing facilities, as well as gas lift applications for crude oil wells. As of December 31, 2022, the company had 3,716,854 horsepower in its fleet. USA Compression Partners, LP was founded in 1998 and is headquartered in Austin, Texas.",730,"{'maxAge': 1, 'name': 'Mr. George Tracy Owens', 'age': 59, 'title': 'Chief Accounting Officer & VP of Fin. - USA Compression GP LLC', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,22.63,22.63,21.9001,22.63,22.63,22.63,21.9001,22.63,2.1,0.096099995,1689897600,70.0,13.98,1.415629,737.6666,37.508476,285567,285567,125275,140020,140020,21.8,21.99,1000,1200,2174903040,15.87,22.81,2.810791,20.6596,20.24795,2.1,0.09279717,USD,4881603584,0.06785,59043731,98278496,644651,765963,1689292800,1692057600,0.0066000004,0.48520002,0.23938999,4.85,0.0186,-2.118,1672444800,1703980800,1688083200,1.596,3753000,0.03,0.59,-70.72,6.309,10.961,NYQ,EQUITY,USAC,USAC,"USA Compression Partners, LP","USA Compression Partners, LP",1358260200,America/New_York,EDT,-14400000,22.13,22.0,22.0,22.0,22.0,3.2,hold,3,10325000,0.105,445379008,2227923968,0.533,1.128,773769024,827.858,7.885,0.047870003,0.14299,473905000,93879000,261516992,0.207,0.66606003,0.5756,0.26778,USD,
