,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalDebt,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,220 Albert Road,Level 1,Melbourne,VIC,3205,Australia,61 408 002 099,https://dpsm.io,Computer Hardware,Technology,"3D Pioneer Systems Inc. does not have significant business. It intends to merge with another entity with experienced management and opportunities for growth in return for shares of our common stock. The company was incorporated in 2008 and is based in Melbourne, Victoria.","{'maxAge': 1, 'name': 'Mr. Agim  Metalla', 'age': 48, 'title': 'Pres, CEO, CFO, Sec. & Director', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0,0.996196,3,3,4,0,0,0.0,0.0,0,0,1203,0.0003,0.0024,0.0003,0.0003635,0.0,0.0,USD,903,0.0,1907724,3009970,0.82581,0.0,0.123,0.0024390244,1596153600,1627689600,1617148800,-150461,-0.0,1:150,1622764800,PNK,EQUITY,DPSM,DPSM,3D PIONEER SYSTEMS INC,3D Pioneer Systems Inc.,1386685800,America/New_York,EDT,-14400000,0.0003,none,0,-14855,0.0,0.0,0.0,USD,
