,address1,city,state,zip,country,phone,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalDebt,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,6730 Las Vegas Boulevard South,Las Vegas,NV,89119,United States,(702) 317-7302,Shell Companies,Shell Companies,Financial Services,Financial Services,"Global Acquisitions Corporation does not have significant operations. It intends to seek, investigate, and acquire an interest in business opportunities. The company was formerly known as All-American Sportpark, Inc. and changed its name to Global Acquisitions Corporation in February 2021. Global Acquisitions Corporation was incorporated in 1984 and is based in Las Vegas, Nevada.","{'maxAge': 1, 'name': 'Mr. Ronald S. Boreta', 'age': 59, 'title': 'Pres, CEO, Treasurer, Sec., CFO & Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.0,-0.446749,3925,3925,1495,750,750,0.0,0.0,0,0,1340974,0.13,0.49,0.2094,0.24925,0.0,0.0,USD,1892600,0.0,2259232,5658120,0,335,976579200,981936000,0.0,0.60071,0.0,0.0,5658120,-0.102,1672444800,1703980800,1688083200,-56840,-0.01,-0.14285713,0.14113986,PNK,EQUITY,AASP,AASP,GLOBAL ACQUISITIONS CORP,Global Acquisitions Corporation,1110378600,America/New_York,EDT,199d1330-6dbe-3544-bce9-6370098cb398,finmb_360713,-14400000,0.237,none,551625,0.0,-301.05933,-30696,-52011,0.0,0.0,0.0,USD,
