,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,225 St Georges Terrace,Level 8,Perth,WA,6000,Australia,61 8 6251 5555,https://www.sierra-rutile.com,Other Industrial Metals & Mining,Basic Materials,"Sierra Rutile Holdings Limited engages in the multi-deposit mineral sands mining operations in the Middle East, Asia, Europe, and North and South America. It primarily produces natural rutile. The company holds interest in the Sembehun project located in Moyamba district in Sierra Leone. Its products are used in paints, laminates, plastic pipes and packaging, inks, clothing, sunscreen, toothpaste, and the cosmetic industry, as well as aeronautics, medical implants, defense, and sporting goods applications. The company was incorporated in 2016 and is based in Perth, Australia.",2000,"{'maxAge': 1, 'name': 'Mr. Theuns Daniel De Bruyn M.B.A.', 'age': 53, 'title': 'CEO, MD & Director', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 647612, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.2,0.2,0.19,0.2,0.2,0.2,0.19,0.2,0.0,0.7307693,591502,591502,544882,321763,321763,0.19,0.195,84847344,0.17,0.31,0.3538122,0.21145,0.2237875,0.0,0.0,AUD,48054924,0.08968,398128936,424236000,0.054380003,0.44743,0.316,0.6012658,1672444800,1703980800,1688083200,21507000,0.26,0.2,0.682,ASX,EQUITY,SRX.AX,SRX.AX,SIERRARUT FPO,Sierra Rutile Holdings Limited,1658880000,Australia/Sydney,AEST,36000000,0.19,0.78,0.51,0.65,0.65,2.0,buy,2,32684000,0.077,70499504,134000,2.288,3.627,239808992,0.1,0.804,65884000,14939000,-0.119,0.26411,0.29398,0.09217,USD,
1,225 St Georges Terrace,Level 8,Perth,WA,6000,Australia,61 8 6251 5555,https://www.sierra-rutile.com,Other Industrial Metals & Mining,Basic Materials,"Sierra Rutile Holdings Limited engages in the multi-deposit mineral sands mining operations in the Middle East, Asia, Europe, and North and South America. It primarily produces natural rutile. The company holds interest in the Sembehun project located in Moyamba district in Sierra Leone. Its products are used in paints, laminates, plastic pipes and packaging, inks, clothing, sunscreen, toothpaste, and the cosmetic industry, as well as aeronautics, medical implants, defense, and sporting goods applications. The company was incorporated in 2016 and is based in Perth, Australia.",2000,"{'maxAge': 1, 'name': 'Mr. Martin Nicholas Alciaturi B.Sc., CA, F.C.A., M.A.I.C.D.', 'age': 60, 'title': 'Fin. Director & Director', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 307805, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.2,0.2,0.19,0.2,0.2,0.2,0.19,0.2,0.0,0.7307693,591502,591502,544882,321763,321763,0.19,0.195,84847344,0.17,0.31,0.3538122,0.21145,0.2237875,0.0,0.0,AUD,48054924,0.08968,398128936,424236000,0.054380003,0.44743,0.316,0.6012658,1672444800,1703980800,1688083200,21507000,0.26,0.2,0.682,ASX,EQUITY,SRX.AX,SRX.AX,SIERRARUT FPO,Sierra Rutile Holdings Limited,1658880000,Australia/Sydney,AEST,36000000,0.19,0.78,0.51,0.65,0.65,2.0,buy,2,32684000,0.077,70499504,134000,2.288,3.627,239808992,0.1,0.804,65884000,14939000,-0.119,0.26411,0.29398,0.09217,USD,
2,225 St Georges Terrace,Level 8,Perth,WA,6000,Australia,61 8 6251 5555,https://www.sierra-rutile.com,Other Industrial Metals & Mining,Basic Materials,"Sierra Rutile Holdings Limited engages in the multi-deposit mineral sands mining operations in the Middle East, Asia, Europe, and North and South America. It primarily produces natural rutile. The company holds interest in the Sembehun project located in Moyamba district in Sierra Leone. Its products are used in paints, laminates, plastic pipes and packaging, inks, clothing, sunscreen, toothpaste, and the cosmetic industry, as well as aeronautics, medical implants, defense, and sporting goods applications. The company was incorporated in 2016 and is based in Perth, Australia.",2000,"{'maxAge': 1, 'name': 'Mr. Maurice Nathaniel Cole FCA(SL), FCCA, MAAT', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.2,0.2,0.19,0.2,0.2,0.2,0.19,0.2,0.0,0.7307693,591502,591502,544882,321763,321763,0.19,0.195,84847344,0.17,0.31,0.3538122,0.21145,0.2237875,0.0,0.0,AUD,48054924,0.08968,398128936,424236000,0.054380003,0.44743,0.316,0.6012658,1672444800,1703980800,1688083200,21507000,0.26,0.2,0.682,ASX,EQUITY,SRX.AX,SRX.AX,SIERRARUT FPO,Sierra Rutile Holdings Limited,1658880000,Australia/Sydney,AEST,36000000,0.19,0.78,0.51,0.65,0.65,2.0,buy,2,32684000,0.077,70499504,134000,2.288,3.627,239808992,0.1,0.804,65884000,14939000,-0.119,0.26411,0.29398,0.09217,USD,
3,225 St Georges Terrace,Level 8,Perth,WA,6000,Australia,61 8 6251 5555,https://www.sierra-rutile.com,Other Industrial Metals & Mining,Basic Materials,"Sierra Rutile Holdings Limited engages in the multi-deposit mineral sands mining operations in the Middle East, Asia, Europe, and North and South America. It primarily produces natural rutile. The company holds interest in the Sembehun project located in Moyamba district in Sierra Leone. Its products are used in paints, laminates, plastic pipes and packaging, inks, clothing, sunscreen, toothpaste, and the cosmetic industry, as well as aeronautics, medical implants, defense, and sporting goods applications. The company was incorporated in 2016 and is based in Perth, Australia.",2000,"{'maxAge': 1, 'name': 'Mr. Eben  Lombard', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.2,0.2,0.19,0.2,0.2,0.2,0.19,0.2,0.0,0.7307693,591502,591502,544882,321763,321763,0.19,0.195,84847344,0.17,0.31,0.3538122,0.21145,0.2237875,0.0,0.0,AUD,48054924,0.08968,398128936,424236000,0.054380003,0.44743,0.316,0.6012658,1672444800,1703980800,1688083200,21507000,0.26,0.2,0.682,ASX,EQUITY,SRX.AX,SRX.AX,SIERRARUT FPO,Sierra Rutile Holdings Limited,1658880000,Australia/Sydney,AEST,36000000,0.19,0.78,0.51,0.65,0.65,2.0,buy,2,32684000,0.077,70499504,134000,2.288,3.627,239808992,0.1,0.804,65884000,14939000,-0.119,0.26411,0.29398,0.09217,USD,
4,225 St Georges Terrace,Level 8,Perth,WA,6000,Australia,61 8 6251 5555,https://www.sierra-rutile.com,Other Industrial Metals & Mining,Basic Materials,"Sierra Rutile Holdings Limited engages in the multi-deposit mineral sands mining operations in the Middle East, Asia, Europe, and North and South America. It primarily produces natural rutile. The company holds interest in the Sembehun project located in Moyamba district in Sierra Leone. Its products are used in paints, laminates, plastic pipes and packaging, inks, clothing, sunscreen, toothpaste, and the cosmetic industry, as well as aeronautics, medical implants, defense, and sporting goods applications. The company was incorporated in 2016 and is based in Perth, Australia.",2000,"{'maxAge': 1, 'name': 'Ms. Susan  Wilson BJuris, FAICD, FCIS, FGIA, L.L.B., LLB', 'title': 'Gen. Counsel & Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.2,0.2,0.19,0.2,0.2,0.2,0.19,0.2,0.0,0.7307693,591502,591502,544882,321763,321763,0.19,0.195,84847344,0.17,0.31,0.3538122,0.21145,0.2237875,0.0,0.0,AUD,48054924,0.08968,398128936,424236000,0.054380003,0.44743,0.316,0.6012658,1672444800,1703980800,1688083200,21507000,0.26,0.2,0.682,ASX,EQUITY,SRX.AX,SRX.AX,SIERRARUT FPO,Sierra Rutile Holdings Limited,1658880000,Australia/Sydney,AEST,36000000,0.19,0.78,0.51,0.65,0.65,2.0,buy,2,32684000,0.077,70499504,134000,2.288,3.627,239808992,0.1,0.804,65884000,14939000,-0.119,0.26411,0.29398,0.09217,USD,
5,225 St Georges Terrace,Level 8,Perth,WA,6000,Australia,61 8 6251 5555,https://www.sierra-rutile.com,Other Industrial Metals & Mining,Basic Materials,"Sierra Rutile Holdings Limited engages in the multi-deposit mineral sands mining operations in the Middle East, Asia, Europe, and North and South America. It primarily produces natural rutile. The company holds interest in the Sembehun project located in Moyamba district in Sierra Leone. Its products are used in paints, laminates, plastic pipes and packaging, inks, clothing, sunscreen, toothpaste, and the cosmetic industry, as well as aeronautics, medical implants, defense, and sporting goods applications. The company was incorporated in 2016 and is based in Perth, Australia.",2000,"{'maxAge': 1, 'name': 'Mr. Derek  Folmer', 'title': 'Gen. Mang. of Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.2,0.2,0.19,0.2,0.2,0.2,0.19,0.2,0.0,0.7307693,591502,591502,544882,321763,321763,0.19,0.195,84847344,0.17,0.31,0.3538122,0.21145,0.2237875,0.0,0.0,AUD,48054924,0.08968,398128936,424236000,0.054380003,0.44743,0.316,0.6012658,1672444800,1703980800,1688083200,21507000,0.26,0.2,0.682,ASX,EQUITY,SRX.AX,SRX.AX,SIERRARUT FPO,Sierra Rutile Holdings Limited,1658880000,Australia/Sydney,AEST,36000000,0.19,0.78,0.51,0.65,0.65,2.0,buy,2,32684000,0.077,70499504,134000,2.288,3.627,239808992,0.1,0.804,65884000,14939000,-0.119,0.26411,0.29398,0.09217,USD,
6,225 St Georges Terrace,Level 8,Perth,WA,6000,Australia,61 8 6251 5555,https://www.sierra-rutile.com,Other Industrial Metals & Mining,Basic Materials,"Sierra Rutile Holdings Limited engages in the multi-deposit mineral sands mining operations in the Middle East, Asia, Europe, and North and South America. It primarily produces natural rutile. The company holds interest in the Sembehun project located in Moyamba district in Sierra Leone. Its products are used in paints, laminates, plastic pipes and packaging, inks, clothing, sunscreen, toothpaste, and the cosmetic industry, as well as aeronautics, medical implants, defense, and sporting goods applications. The company was incorporated in 2016 and is based in Perth, Australia.",2000,"{'maxAge': 1, 'name': 'Mr. Barry  Honnah', 'title': 'HR Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.2,0.2,0.19,0.2,0.2,0.2,0.19,0.2,0.0,0.7307693,591502,591502,544882,321763,321763,0.19,0.195,84847344,0.17,0.31,0.3538122,0.21145,0.2237875,0.0,0.0,AUD,48054924,0.08968,398128936,424236000,0.054380003,0.44743,0.316,0.6012658,1672444800,1703980800,1688083200,21507000,0.26,0.2,0.682,ASX,EQUITY,SRX.AX,SRX.AX,SIERRARUT FPO,Sierra Rutile Holdings Limited,1658880000,Australia/Sydney,AEST,36000000,0.19,0.78,0.51,0.65,0.65,2.0,buy,2,32684000,0.077,70499504,134000,2.288,3.627,239808992,0.1,0.804,65884000,14939000,-0.119,0.26411,0.29398,0.09217,USD,
