,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"1100, avenue des Canadiens-de-MontrEal",Suite 300,Montreal,QC,H3B 2S2,Canada,514 905 3162,https://www.falcores.com,Other Industrial Metals & Mining,Basic Materials,"Falco Resources Ltd. engages in the exploration, development, and evaluation of mineral properties in Canada. It explores for base and precious metals, such as gold, zinc, copper, and silver deposits. The company owns mining claims and contractual rights in relation to mining concessions covering approximately 70,000 hectares of land in the Rouyn-Noranda mining camp located in the Province of Québec. Its principal asset is the Horne 5 Project located in the former Horne mine. The company was formerly known as Falco Pacific Resource Group Inc. and changed its name to Falco Resources Ltd. in July 2014. Falco Resources Ltd. was incorporated in 2010 and is headquartered in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Luc  Lessard B.A.Sc., Eng.', 'age': 58, 'title': 'Pres, CEO & Non-Independent Director', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 300000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.0,1.689079,-7.0,3001,3001,45340,55960,55960,0.14,0.145,0,0,38020916,0.09,0.2,0.1459,0.132525,0.0,0.0,CAD,63550444,0.0,200082287,271577984,10955,12632,1690761600,1693440000,0.0,0.18244,0.18301001,0.34,0.197,0.7106599,1656547200,1688083200,1680220800,-2285145,-0.01,-0.02,-19.115,VAN,EQUITY,FPC.V,FPC.V,FALCO RESOURCES LTD,Falco Resources Ltd.,1348579800,America/Toronto,EDT,-14400000,0.14,0.8,0.8,0.8,0.8,2.0,buy,1,6780847,0.025,-3324680,32310388,7.746,8.012,60.323,-0.0149300005,-0.04197,-10122212,-3145081,0.0,0.0,0.0,CAD,
1,"1100, avenue des Canadiens-de-MontrEal",Suite 300,Montreal,QC,H3B 2S2,Canada,514 905 3162,https://www.falcores.com,Other Industrial Metals & Mining,Basic Materials,"Falco Resources Ltd. engages in the exploration, development, and evaluation of mineral properties in Canada. It explores for base and precious metals, such as gold, zinc, copper, and silver deposits. The company owns mining claims and contractual rights in relation to mining concessions covering approximately 70,000 hectares of land in the Rouyn-Noranda mining camp located in the Province of Québec. Its principal asset is the Horne 5 Project located in the former Horne mine. The company was formerly known as Falco Pacific Resource Group Inc. and changed its name to Falco Resources Ltd. in July 2014. Falco Resources Ltd. was incorporated in 2010 and is headquartered in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Anthony  Glavac C.A., CPA', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 159700, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.0,1.689079,-7.0,3001,3001,45340,55960,55960,0.14,0.145,0,0,38020916,0.09,0.2,0.1459,0.132525,0.0,0.0,CAD,63550444,0.0,200082287,271577984,10955,12632,1690761600,1693440000,0.0,0.18244,0.18301001,0.34,0.197,0.7106599,1656547200,1688083200,1680220800,-2285145,-0.01,-0.02,-19.115,VAN,EQUITY,FPC.V,FPC.V,FALCO RESOURCES LTD,Falco Resources Ltd.,1348579800,America/Toronto,EDT,-14400000,0.14,0.8,0.8,0.8,0.8,2.0,buy,1,6780847,0.025,-3324680,32310388,7.746,8.012,60.323,-0.0149300005,-0.04197,-10122212,-3145081,0.0,0.0,0.0,CAD,
2,"1100, avenue des Canadiens-de-MontrEal",Suite 300,Montreal,QC,H3B 2S2,Canada,514 905 3162,https://www.falcores.com,Other Industrial Metals & Mining,Basic Materials,"Falco Resources Ltd. engages in the exploration, development, and evaluation of mineral properties in Canada. It explores for base and precious metals, such as gold, zinc, copper, and silver deposits. The company owns mining claims and contractual rights in relation to mining concessions covering approximately 70,000 hectares of land in the Rouyn-Noranda mining camp located in the Province of Québec. Its principal asset is the Horne 5 Project located in the former Horne mine. The company was formerly known as Falco Pacific Resource Group Inc. and changed its name to Falco Resources Ltd. in July 2014. Falco Resources Ltd. was incorporated in 2010 and is headquartered in Montreal, Canada.","{'maxAge': 1, 'name': 'Ms. Helene  Cartier Eng., Eng. Ll.B., L.L.B.', 'age': 59, 'title': 'VP of Environment & Sustainable Devel.', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 330200, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.0,1.689079,-7.0,3001,3001,45340,55960,55960,0.14,0.145,0,0,38020916,0.09,0.2,0.1459,0.132525,0.0,0.0,CAD,63550444,0.0,200082287,271577984,10955,12632,1690761600,1693440000,0.0,0.18244,0.18301001,0.34,0.197,0.7106599,1656547200,1688083200,1680220800,-2285145,-0.01,-0.02,-19.115,VAN,EQUITY,FPC.V,FPC.V,FALCO RESOURCES LTD,Falco Resources Ltd.,1348579800,America/Toronto,EDT,-14400000,0.14,0.8,0.8,0.8,0.8,2.0,buy,1,6780847,0.025,-3324680,32310388,7.746,8.012,60.323,-0.0149300005,-0.04197,-10122212,-3145081,0.0,0.0,0.0,CAD,
3,"1100, avenue des Canadiens-de-MontrEal",Suite 300,Montreal,QC,H3B 2S2,Canada,514 905 3162,https://www.falcores.com,Other Industrial Metals & Mining,Basic Materials,"Falco Resources Ltd. engages in the exploration, development, and evaluation of mineral properties in Canada. It explores for base and precious metals, such as gold, zinc, copper, and silver deposits. The company owns mining claims and contractual rights in relation to mining concessions covering approximately 70,000 hectares of land in the Rouyn-Noranda mining camp located in the Province of Québec. Its principal asset is the Horne 5 Project located in the former Horne mine. The company was formerly known as Falco Pacific Resource Group Inc. and changed its name to Falco Resources Ltd. in July 2014. Falco Resources Ltd. was incorporated in 2010 and is headquartered in Montreal, Canada.","{'maxAge': 1, 'name': 'Jeffrey  White L.L.B., M.B.A.', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.0,1.689079,-7.0,3001,3001,45340,55960,55960,0.14,0.145,0,0,38020916,0.09,0.2,0.1459,0.132525,0.0,0.0,CAD,63550444,0.0,200082287,271577984,10955,12632,1690761600,1693440000,0.0,0.18244,0.18301001,0.34,0.197,0.7106599,1656547200,1688083200,1680220800,-2285145,-0.01,-0.02,-19.115,VAN,EQUITY,FPC.V,FPC.V,FALCO RESOURCES LTD,Falco Resources Ltd.,1348579800,America/Toronto,EDT,-14400000,0.14,0.8,0.8,0.8,0.8,2.0,buy,1,6780847,0.025,-3324680,32310388,7.746,8.012,60.323,-0.0149300005,-0.04197,-10122212,-3145081,0.0,0.0,0.0,CAD,
4,"1100, avenue des Canadiens-de-MontrEal",Suite 300,Montreal,QC,H3B 2S2,Canada,514 905 3162,https://www.falcores.com,Other Industrial Metals & Mining,Basic Materials,"Falco Resources Ltd. engages in the exploration, development, and evaluation of mineral properties in Canada. It explores for base and precious metals, such as gold, zinc, copper, and silver deposits. The company owns mining claims and contractual rights in relation to mining concessions covering approximately 70,000 hectares of land in the Rouyn-Noranda mining camp located in the Province of Québec. Its principal asset is the Horne 5 Project located in the former Horne mine. The company was formerly known as Falco Pacific Resource Group Inc. and changed its name to Falco Resources Ltd. in July 2014. Falco Resources Ltd. was incorporated in 2010 and is headquartered in Montreal, Canada.","{'maxAge': 1, 'name': 'Ms. Mireille  Tremblay', 'title': 'VP of Legal Affairs & Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.0,1.689079,-7.0,3001,3001,45340,55960,55960,0.14,0.145,0,0,38020916,0.09,0.2,0.1459,0.132525,0.0,0.0,CAD,63550444,0.0,200082287,271577984,10955,12632,1690761600,1693440000,0.0,0.18244,0.18301001,0.34,0.197,0.7106599,1656547200,1688083200,1680220800,-2285145,-0.01,-0.02,-19.115,VAN,EQUITY,FPC.V,FPC.V,FALCO RESOURCES LTD,Falco Resources Ltd.,1348579800,America/Toronto,EDT,-14400000,0.14,0.8,0.8,0.8,0.8,2.0,buy,1,6780847,0.025,-3324680,32310388,7.746,8.012,60.323,-0.0149300005,-0.04197,-10122212,-3145081,0.0,0.0,0.0,CAD,
