,address1,city,state,zip,country,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,901 Sam Rayburn Highway,Melissa,TX,75454,United States,https://www.optigenex.com,Diagnostics & Research,Healthcare,"Optigenex Inc. engages in the manufacture and sale of healthy age management and beauty care products. The company offers AC-11, a powdered and bioactive rainforest plant extract that helps the body to repair sun and environmental stress-related damage to DNA, and slow down the process of skin aging. It serves manufacturers, distributors, and retailers worldwide in the dietary supplement, as well as anti-aging topical skin care, cosmetic, and cosmeceutical market categories. The company is based in Melissa, Texas.","{'maxAge': 1, 'name': 'Mr. Daniel  Zwiren', 'age': 66, 'title': 'Chairman, CEO, Pres, CFO & Principal Accounting Officer', 'yearBorn': 1956, 'fiscalYear': 2007, 'totalPay': 140000, 'exercisedValue': 0, 'unexercisedValue': 0}",1199059200,86400,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.249308,136,136,0,0,0,0.0,0.0,0,0,6648,1.0,1.0,0.0067066834,1.0,1.0,0.0,0.0,USD,4348904,-0.69118,0,-31.26,1293753600,1325289600,1293753600,-685132,-5.777,1:1200,1346716800,4.387,PNK,EQUITY,OPGX,OPGX,OPTIGENEX INC,Optigenex Inc.,1348147800,America/New_York,EDT,-14400000,1.0,none,308,0.003,4230611,0.276,0.753,991250,8.358,-0.10577,627188,0.63272,0.0,-0.33291,USD,
