,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Raul  Revuelta Musalem', 'age': 45, 'title': 'Chief Exec. Officer', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,0.44,0.0249,1689033600,0.58959997,0.865359,16.467289,8287,8287,21,149,149,0.0,0.0,0,0,9020911616,13.35,19.4,0.28676727,17.6856,17.670979,14.84,0.8422247,USD,34730409984,0.29809,409492015,428432000,0.10057,0.35779998,30.348,0.5805984,1672444800,1703980800,1688083200,0.058,9377012736,1.07,1.104,1.973,PNK,EQUITY,GPAEF,GPAEF,GPO AEROPORTUARIO DEL PACIFICO ,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1369229400,America/New_York,EDT,-14400000,17.62,none,14920950784,29.53,17603397632,39550976000,1.107,1.108,31457255424,239.244,62.076,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
1,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Saul  Villarreal Garcia', 'age': 51, 'title': 'Chief Financial Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,0.44,0.0249,1689033600,0.58959997,0.865359,16.467289,8287,8287,21,149,149,0.0,0.0,0,0,9020911616,13.35,19.4,0.28676727,17.6856,17.670979,14.84,0.8422247,USD,34730409984,0.29809,409492015,428432000,0.10057,0.35779998,30.348,0.5805984,1672444800,1703980800,1688083200,0.058,9377012736,1.07,1.104,1.973,PNK,EQUITY,GPAEF,GPAEF,GPO AEROPORTUARIO DEL PACIFICO ,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1369229400,America/New_York,EDT,-14400000,17.62,none,14920950784,29.53,17603397632,39550976000,1.107,1.108,31457255424,239.244,62.076,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
2,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Ms. Alejandra  Soto', 'title': 'Investor Relations Officer & Social Responsibility Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,0.44,0.0249,1689033600,0.58959997,0.865359,16.467289,8287,8287,21,149,149,0.0,0.0,0,0,9020911616,13.35,19.4,0.28676727,17.6856,17.670979,14.84,0.8422247,USD,34730409984,0.29809,409492015,428432000,0.10057,0.35779998,30.348,0.5805984,1672444800,1703980800,1688083200,0.058,9377012736,1.07,1.104,1.973,PNK,EQUITY,GPAEF,GPAEF,GPO AEROPORTUARIO DEL PACIFICO ,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1369229400,America/New_York,EDT,-14400000,17.62,none,14920950784,29.53,17603397632,39550976000,1.107,1.108,31457255424,239.244,62.076,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
3,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Sergio Enrique Flores Ochoa', 'age': 69, 'title': 'Gen. Counsel & Sec.', 'yearBorn': 1953, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,0.44,0.0249,1689033600,0.58959997,0.865359,16.467289,8287,8287,21,149,149,0.0,0.0,0,0,9020911616,13.35,19.4,0.28676727,17.6856,17.670979,14.84,0.8422247,USD,34730409984,0.29809,409492015,428432000,0.10057,0.35779998,30.348,0.5805984,1672444800,1703980800,1688083200,0.058,9377012736,1.07,1.104,1.973,PNK,EQUITY,GPAEF,GPAEF,GPO AEROPORTUARIO DEL PACIFICO ,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1369229400,America/New_York,EDT,-14400000,17.62,none,14920950784,29.53,17603397632,39550976000,1.107,1.108,31457255424,239.244,62.076,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
4,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Alejandro Guillermo Manon Hernandez', 'age': 56, 'title': 'Director of Culture & Human Capital', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,0.44,0.0249,1689033600,0.58959997,0.865359,16.467289,8287,8287,21,149,149,0.0,0.0,0,0,9020911616,13.35,19.4,0.28676727,17.6856,17.670979,14.84,0.8422247,USD,34730409984,0.29809,409492015,428432000,0.10057,0.35779998,30.348,0.5805984,1672444800,1703980800,1688083200,0.058,9377012736,1.07,1.104,1.973,PNK,EQUITY,GPAEF,GPAEF,GPO AEROPORTUARIO DEL PACIFICO ,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1369229400,America/New_York,EDT,-14400000,17.62,none,14920950784,29.53,17603397632,39550976000,1.107,1.108,31457255424,239.244,62.076,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
5,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Jose angel Martinez Sanchez', 'age': 46, 'title': 'Chief of Airports & Regulated Revenues', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,0.44,0.0249,1689033600,0.58959997,0.865359,16.467289,8287,8287,21,149,149,0.0,0.0,0,0,9020911616,13.35,19.4,0.28676727,17.6856,17.670979,14.84,0.8422247,USD,34730409984,0.29809,409492015,428432000,0.10057,0.35779998,30.348,0.5805984,1672444800,1703980800,1688083200,0.058,9377012736,1.07,1.104,1.973,PNK,EQUITY,GPAEF,GPAEF,GPO AEROPORTUARIO DEL PACIFICO ,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1369229400,America/New_York,EDT,-14400000,17.62,none,14920950784,29.53,17603397632,39550976000,1.107,1.108,31457255424,239.244,62.076,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
6,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Ms. Susana  Romero', 'title': 'Chief Commercial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,0.44,0.0249,1689033600,0.58959997,0.865359,16.467289,8287,8287,21,149,149,0.0,0.0,0,0,9020911616,13.35,19.4,0.28676727,17.6856,17.670979,14.84,0.8422247,USD,34730409984,0.29809,409492015,428432000,0.10057,0.35779998,30.348,0.5805984,1672444800,1703980800,1688083200,0.058,9377012736,1.07,1.104,1.973,PNK,EQUITY,GPAEF,GPAEF,GPO AEROPORTUARIO DEL PACIFICO ,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1369229400,America/New_York,EDT,-14400000,17.62,none,14920950784,29.53,17603397632,39550976000,1.107,1.108,31457255424,239.244,62.076,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
7,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Vicente Emilio Alonso Diego', 'age': 58, 'title': 'Project Devel. Director', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,0.44,0.0249,1689033600,0.58959997,0.865359,16.467289,8287,8287,21,149,149,0.0,0.0,0,0,9020911616,13.35,19.4,0.28676727,17.6856,17.670979,14.84,0.8422247,USD,34730409984,0.29809,409492015,428432000,0.10057,0.35779998,30.348,0.5805984,1672444800,1703980800,1688083200,0.058,9377012736,1.07,1.104,1.973,PNK,EQUITY,GPAEF,GPAEF,GPO AEROPORTUARIO DEL PACIFICO ,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1369229400,America/New_York,EDT,-14400000,17.62,none,14920950784,29.53,17603397632,39550976000,1.107,1.108,31457255424,239.244,62.076,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
