,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Fuggerstrasse 12,Augsburg,86150,Germany,49 821 50 70 0,49 821 50 70 222,https://www.klassikradio.de,Broadcasting,Communication Services,"Klassik Radio AG operates radio broadcasting stations primarily in Germany. It operates in two segments, Radio Stations and Merchandising. The company distributes advertising forms in radio and entertainment news. It provides digital advertising-financed free channels, such as klassik am morgen, feel good klassik, classic, movie heroes, film classics, new classics, wine evening, classic for cooking, baroque, mozart, bach, beethoven, verdi, piano, opera, classic for children, rock, lounge beat, schiller lounge, die till brönner show, smooth jazz, and other channels. The company was formerly known as Klassik AG and changed its name to Klassik Radio AG in 2004. Klassik Radio AG was founded in 1986 and is based in Augsburg, Germany.",55,"{'maxAge': 1, 'name': 'Mr. Ulrich R. J. Kubak', 'title': 'Chairman of the Management Board & CEO', 'fiscalYear': 2018, 'totalPay': 268000, 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,4,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,0.15,0.0344,1686700800,1.8584,0.421171,39.636364,250,250,153,25,25,4.2,4.48,100000,48900,21037000,4.12,5.0,1.2191122,4.4296,4.5155,0.15,0.03440367,EUR,27164000,0.031519998,4825000,0.68410003,0.0061000003,1.856,2.349138,1672444800,1703980800,1672444800,-0.366,544000,0.11,1.574,33.453,GER,EQUITY,KA8.DE,KA8.DE,KLASSIK RADIO AG NA O.N.,Klassik Radio AG,1103097600,Europe/Berlin,CEST,7200000,4.36,none,512000,0.106,812000,6639000,0.95,1.095,17256000,74.121,3.576,0.0070599997,0.059180003,-531625,573000,-0.364,0.183,0.30899,0.047059998,0.013730001,EUR,
1,Fuggerstrasse 12,Augsburg,86150,Germany,49 821 50 70 0,49 821 50 70 222,https://www.klassikradio.de,Broadcasting,Communication Services,"Klassik Radio AG operates radio broadcasting stations primarily in Germany. It operates in two segments, Radio Stations and Merchandising. The company distributes advertising forms in radio and entertainment news. It provides digital advertising-financed free channels, such as klassik am morgen, feel good klassik, classic, movie heroes, film classics, new classics, wine evening, classic for cooking, baroque, mozart, bach, beethoven, verdi, piano, opera, classic for children, rock, lounge beat, schiller lounge, die till brönner show, smooth jazz, and other channels. The company was formerly known as Klassik AG and changed its name to Klassik Radio AG in 2004. Klassik Radio AG was founded in 1986 and is based in Augsburg, Germany.",55,"{'maxAge': 1, 'name': 'Ms. Brigitte  Sporl', 'title': 'Head of Fin.', 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,4,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,0.15,0.0344,1686700800,1.8584,0.421171,39.636364,250,250,153,25,25,4.2,4.48,100000,48900,21037000,4.12,5.0,1.2191122,4.4296,4.5155,0.15,0.03440367,EUR,27164000,0.031519998,4825000,0.68410003,0.0061000003,1.856,2.349138,1672444800,1703980800,1672444800,-0.366,544000,0.11,1.574,33.453,GER,EQUITY,KA8.DE,KA8.DE,KLASSIK RADIO AG NA O.N.,Klassik Radio AG,1103097600,Europe/Berlin,CEST,7200000,4.36,none,512000,0.106,812000,6639000,0.95,1.095,17256000,74.121,3.576,0.0070599997,0.059180003,-531625,573000,-0.364,0.183,0.30899,0.047059998,0.013730001,EUR,
2,Fuggerstrasse 12,Augsburg,86150,Germany,49 821 50 70 0,49 821 50 70 222,https://www.klassikradio.de,Broadcasting,Communication Services,"Klassik Radio AG operates radio broadcasting stations primarily in Germany. It operates in two segments, Radio Stations and Merchandising. The company distributes advertising forms in radio and entertainment news. It provides digital advertising-financed free channels, such as klassik am morgen, feel good klassik, classic, movie heroes, film classics, new classics, wine evening, classic for cooking, baroque, mozart, bach, beethoven, verdi, piano, opera, classic for children, rock, lounge beat, schiller lounge, die till brönner show, smooth jazz, and other channels. The company was formerly known as Klassik AG and changed its name to Klassik Radio AG in 2004. Klassik Radio AG was founded in 1986 and is based in Augsburg, Germany.",55,"{'maxAge': 1, 'name': 'Ms. Tina  Jager', 'title': 'Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,4,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,0.15,0.0344,1686700800,1.8584,0.421171,39.636364,250,250,153,25,25,4.2,4.48,100000,48900,21037000,4.12,5.0,1.2191122,4.4296,4.5155,0.15,0.03440367,EUR,27164000,0.031519998,4825000,0.68410003,0.0061000003,1.856,2.349138,1672444800,1703980800,1672444800,-0.366,544000,0.11,1.574,33.453,GER,EQUITY,KA8.DE,KA8.DE,KLASSIK RADIO AG NA O.N.,Klassik Radio AG,1103097600,Europe/Berlin,CEST,7200000,4.36,none,512000,0.106,812000,6639000,0.95,1.095,17256000,74.121,3.576,0.0070599997,0.059180003,-531625,573000,-0.364,0.183,0.30899,0.047059998,0.013730001,EUR,
3,Fuggerstrasse 12,Augsburg,86150,Germany,49 821 50 70 0,49 821 50 70 222,https://www.klassikradio.de,Broadcasting,Communication Services,"Klassik Radio AG operates radio broadcasting stations primarily in Germany. It operates in two segments, Radio Stations and Merchandising. The company distributes advertising forms in radio and entertainment news. It provides digital advertising-financed free channels, such as klassik am morgen, feel good klassik, classic, movie heroes, film classics, new classics, wine evening, classic for cooking, baroque, mozart, bach, beethoven, verdi, piano, opera, classic for children, rock, lounge beat, schiller lounge, die till brönner show, smooth jazz, and other channels. The company was formerly known as Klassik AG and changed its name to Klassik Radio AG in 2004. Klassik Radio AG was founded in 1986 and is based in Augsburg, Germany.",55,"{'maxAge': 1, 'name': 'Mr. Jürgen  Rauch', 'title': 'Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,4,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,0.15,0.0344,1686700800,1.8584,0.421171,39.636364,250,250,153,25,25,4.2,4.48,100000,48900,21037000,4.12,5.0,1.2191122,4.4296,4.5155,0.15,0.03440367,EUR,27164000,0.031519998,4825000,0.68410003,0.0061000003,1.856,2.349138,1672444800,1703980800,1672444800,-0.366,544000,0.11,1.574,33.453,GER,EQUITY,KA8.DE,KA8.DE,KLASSIK RADIO AG NA O.N.,Klassik Radio AG,1103097600,Europe/Berlin,CEST,7200000,4.36,none,512000,0.106,812000,6639000,0.95,1.095,17256000,74.121,3.576,0.0070599997,0.059180003,-531625,573000,-0.364,0.183,0.30899,0.047059998,0.013730001,EUR,
4,Fuggerstrasse 12,Augsburg,86150,Germany,49 821 50 70 0,49 821 50 70 222,https://www.klassikradio.de,Broadcasting,Communication Services,"Klassik Radio AG operates radio broadcasting stations primarily in Germany. It operates in two segments, Radio Stations and Merchandising. The company distributes advertising forms in radio and entertainment news. It provides digital advertising-financed free channels, such as klassik am morgen, feel good klassik, classic, movie heroes, film classics, new classics, wine evening, classic for cooking, baroque, mozart, bach, beethoven, verdi, piano, opera, classic for children, rock, lounge beat, schiller lounge, die till brönner show, smooth jazz, and other channels. The company was formerly known as Klassik AG and changed its name to Klassik Radio AG in 2004. Klassik Radio AG was founded in 1986 and is based in Augsburg, Germany.",55,"{'maxAge': 1, 'name': 'Mr. Richard  Goerlich', 'title': 'Chief Content Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,4,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,0.15,0.0344,1686700800,1.8584,0.421171,39.636364,250,250,153,25,25,4.2,4.48,100000,48900,21037000,4.12,5.0,1.2191122,4.4296,4.5155,0.15,0.03440367,EUR,27164000,0.031519998,4825000,0.68410003,0.0061000003,1.856,2.349138,1672444800,1703980800,1672444800,-0.366,544000,0.11,1.574,33.453,GER,EQUITY,KA8.DE,KA8.DE,KLASSIK RADIO AG NA O.N.,Klassik Radio AG,1103097600,Europe/Berlin,CEST,7200000,4.36,none,512000,0.106,812000,6639000,0.95,1.095,17256000,74.121,3.576,0.0070599997,0.059180003,-531625,573000,-0.364,0.183,0.30899,0.047059998,0.013730001,EUR,
