,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,12121 Wilshire Boulevard,Los Angeles,CA,90024,United States,213 266 7661,https://www.brookmountgold.com,Gold,Basic Materials,"Brookmount Explorations Inc. operates gold properties in the Republic of Indonesia. The company is based in Los Angeles, California.",30,"{'maxAge': 1, 'name': 'Mr. Nils Andrew Ollquist', 'age': 65, 'title': 'CEO & Exec. Director', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.053,0.053,0.05,0.0548,0.053,0.053,0.05,0.0548,0.0,-0.802213,0.341875,108378,108378,216158,132210,132210,0.0,0.0,0,0,5616431,0.044,0.32,0.51128185,0.05788,0.095175,0.0,0.0,USD,929967,0.51543,102677000,0.936,0.05844017,1606694400,1638230400,1622419200,-0.124,5662000,-0.03,0.16,1:100,1595462400,0.085,0.138,PNK,EQUITY,BMXI,BMXI,BROOKMOUNT EXPLORATIONS INC,Brookmount Explorations Inc.,1610116200,America/New_York,EDT,-14400000,0.0547,2.0,buy,60000,0.004,6740000,207000,0.211,0.49,10985000,1.287,0.767,0.35449,0.55687,8158000,2096500,2115000,0.199,0.74265,0.61355996,0.59518003,USD,
1,12121 Wilshire Boulevard,Los Angeles,CA,90024,United States,213 266 7661,https://www.brookmountgold.com,Gold,Basic Materials,"Brookmount Explorations Inc. operates gold properties in the Republic of Indonesia. The company is based in Los Angeles, California.",30,"{'maxAge': 1, 'name': 'Chris  Lim', 'title': 'Director & CFO', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.053,0.053,0.05,0.0548,0.053,0.053,0.05,0.0548,0.0,-0.802213,0.341875,108378,108378,216158,132210,132210,0.0,0.0,0,0,5616431,0.044,0.32,0.51128185,0.05788,0.095175,0.0,0.0,USD,929967,0.51543,102677000,0.936,0.05844017,1606694400,1638230400,1622419200,-0.124,5662000,-0.03,0.16,1:100,1595462400,0.085,0.138,PNK,EQUITY,BMXI,BMXI,BROOKMOUNT EXPLORATIONS INC,Brookmount Explorations Inc.,1610116200,America/New_York,EDT,-14400000,0.0547,2.0,buy,60000,0.004,6740000,207000,0.211,0.49,10985000,1.287,0.767,0.35449,0.55687,8158000,2096500,2115000,0.199,0.74265,0.61355996,0.59518003,USD,
2,12121 Wilshire Boulevard,Los Angeles,CA,90024,United States,213 266 7661,https://www.brookmountgold.com,Gold,Basic Materials,"Brookmount Explorations Inc. operates gold properties in the Republic of Indonesia. The company is based in Los Angeles, California.",30,"{'maxAge': 1, 'name': 'Mr. Errin  Kimball', 'age': 53, 'title': 'Exec. Director & Director of Global Operations', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.053,0.053,0.05,0.0548,0.053,0.053,0.05,0.0548,0.0,-0.802213,0.341875,108378,108378,216158,132210,132210,0.0,0.0,0,0,5616431,0.044,0.32,0.51128185,0.05788,0.095175,0.0,0.0,USD,929967,0.51543,102677000,0.936,0.05844017,1606694400,1638230400,1622419200,-0.124,5662000,-0.03,0.16,1:100,1595462400,0.085,0.138,PNK,EQUITY,BMXI,BMXI,BROOKMOUNT EXPLORATIONS INC,Brookmount Explorations Inc.,1610116200,America/New_York,EDT,-14400000,0.0547,2.0,buy,60000,0.004,6740000,207000,0.211,0.49,10985000,1.287,0.767,0.35449,0.55687,8158000,2096500,2115000,0.199,0.74265,0.61355996,0.59518003,USD,
3,12121 Wilshire Boulevard,Los Angeles,CA,90024,United States,213 266 7661,https://www.brookmountgold.com,Gold,Basic Materials,"Brookmount Explorations Inc. operates gold properties in the Republic of Indonesia. The company is based in Los Angeles, California.",30,"{'maxAge': 1, 'name': 'Dony  Pulyomodo', 'title': 'Director & Head of Indonesian Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.053,0.053,0.05,0.0548,0.053,0.053,0.05,0.0548,0.0,-0.802213,0.341875,108378,108378,216158,132210,132210,0.0,0.0,0,0,5616431,0.044,0.32,0.51128185,0.05788,0.095175,0.0,0.0,USD,929967,0.51543,102677000,0.936,0.05844017,1606694400,1638230400,1622419200,-0.124,5662000,-0.03,0.16,1:100,1595462400,0.085,0.138,PNK,EQUITY,BMXI,BMXI,BROOKMOUNT EXPLORATIONS INC,Brookmount Explorations Inc.,1610116200,America/New_York,EDT,-14400000,0.0547,2.0,buy,60000,0.004,6740000,207000,0.211,0.49,10985000,1.287,0.767,0.35449,0.55687,8158000,2096500,2115000,0.199,0.74265,0.61355996,0.59518003,USD,
4,12121 Wilshire Boulevard,Los Angeles,CA,90024,United States,213 266 7661,https://www.brookmountgold.com,Gold,Basic Materials,"Brookmount Explorations Inc. operates gold properties in the Republic of Indonesia. The company is based in Los Angeles, California.",30,"{'maxAge': 1, 'name': 'Mr. Charles  Heather', 'title': 'Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.053,0.053,0.05,0.0548,0.053,0.053,0.05,0.0548,0.0,-0.802213,0.341875,108378,108378,216158,132210,132210,0.0,0.0,0,0,5616431,0.044,0.32,0.51128185,0.05788,0.095175,0.0,0.0,USD,929967,0.51543,102677000,0.936,0.05844017,1606694400,1638230400,1622419200,-0.124,5662000,-0.03,0.16,1:100,1595462400,0.085,0.138,PNK,EQUITY,BMXI,BMXI,BROOKMOUNT EXPLORATIONS INC,Brookmount Explorations Inc.,1610116200,America/New_York,EDT,-14400000,0.0547,2.0,buy,60000,0.004,6740000,207000,0.211,0.49,10985000,1.287,0.767,0.35449,0.55687,8158000,2096500,2115000,0.199,0.74265,0.61355996,0.59518003,USD,
5,12121 Wilshire Boulevard,Los Angeles,CA,90024,United States,213 266 7661,https://www.brookmountgold.com,Gold,Basic Materials,"Brookmount Explorations Inc. operates gold properties in the Republic of Indonesia. The company is based in Los Angeles, California.",30,"{'maxAge': 1, 'name': 'Mr. Elpidio  Reis BSc Geology, MBA, MSc Min. Expl', 'title': 'Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.053,0.053,0.05,0.0548,0.053,0.053,0.05,0.0548,0.0,-0.802213,0.341875,108378,108378,216158,132210,132210,0.0,0.0,0,0,5616431,0.044,0.32,0.51128185,0.05788,0.095175,0.0,0.0,USD,929967,0.51543,102677000,0.936,0.05844017,1606694400,1638230400,1622419200,-0.124,5662000,-0.03,0.16,1:100,1595462400,0.085,0.138,PNK,EQUITY,BMXI,BMXI,BROOKMOUNT EXPLORATIONS INC,Brookmount Explorations Inc.,1610116200,America/New_York,EDT,-14400000,0.0547,2.0,buy,60000,0.004,6740000,207000,0.211,0.49,10985000,1.287,0.767,0.35449,0.55687,8158000,2096500,2115000,0.199,0.74265,0.61355996,0.59518003,USD,
6,12121 Wilshire Boulevard,Los Angeles,CA,90024,United States,213 266 7661,https://www.brookmountgold.com,Gold,Basic Materials,"Brookmount Explorations Inc. operates gold properties in the Republic of Indonesia. The company is based in Los Angeles, California.",30,"{'maxAge': 1, 'name': 'Lord Christopher  Wellesley', 'title': 'Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.053,0.053,0.05,0.0548,0.053,0.053,0.05,0.0548,0.0,-0.802213,0.341875,108378,108378,216158,132210,132210,0.0,0.0,0,0,5616431,0.044,0.32,0.51128185,0.05788,0.095175,0.0,0.0,USD,929967,0.51543,102677000,0.936,0.05844017,1606694400,1638230400,1622419200,-0.124,5662000,-0.03,0.16,1:100,1595462400,0.085,0.138,PNK,EQUITY,BMXI,BMXI,BROOKMOUNT EXPLORATIONS INC,Brookmount Explorations Inc.,1610116200,America/New_York,EDT,-14400000,0.0547,2.0,buy,60000,0.004,6740000,207000,0.211,0.49,10985000,1.287,0.767,0.35449,0.55687,8158000,2096500,2115000,0.199,0.74265,0.61355996,0.59518003,USD,
