,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,757 3rd Avenue,27th Floor,New York,NY,10017,United States,646 507 5710,https://www.staffing360solutions.com,Staffing & Employment Services,Industrials,"Staffing 360 Solutions, Inc., a staffing company, engages in the acquisition of staffing companies in the United States and the United Kingdom. It provides temporary contractors, and permanent placement services. The company focuses primarily on the staffing companies supporting accounting and finance, information technology, engineering, administration, and commercial disciplines. The company was formerly known as Golden Fork Corporation and changed its name to Staffing 360 Solutions, Inc. in March 2012. Staffing 360 Solutions, Inc. was incorporated in 2009 and is headquartered in New York, New York.",265,"{'maxAge': 1, 'name': 'Mr. Brendan  Flood', 'age': 58, 'title': 'Exec. Chairman, Pres & CEO', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 832345, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.6501,0.6959,0.631,0.7,0.6501,0.6959,0.631,0.7,1576108800,0.0,0.686376,1.7073171,20065,20065,91558,22870,22870,0.6301,0.7419,1200,1300,3157714,0.61,4.0,0.012892997,0.7906,1.5965,0.0,0.0,USD,46424712,-0.06939,3183861,4511020,42297,20602,1690761600,1693440000,0.0094,0.12068,0.046430003,1.04,0.0101,3.177,0.22033364,1672444800,1703980800,1672444800,-16994000,-8.64,0.41,1:6,1625097600,0.19,-99.411,NCM,EQUITY,STAF,STAF,"Staffing 360 Solutions, Inc.","Staffing 360 Solutions, Inc.",1364391000,America/New_York,EDT,-14400000,0.7,2.0,buy,1992000,0.462,-467000,45399000,0.54,0.577,244916992,543.505,115.882,-0.02782,-1.07292,4585250,-9792000,0.375,0.17462999,-0.00191,-0.01411,USD,
1,757 3rd Avenue,27th Floor,New York,NY,10017,United States,646 507 5710,https://www.staffing360solutions.com,Staffing & Employment Services,Industrials,"Staffing 360 Solutions, Inc., a staffing company, engages in the acquisition of staffing companies in the United States and the United Kingdom. It provides temporary contractors, and permanent placement services. The company focuses primarily on the staffing companies supporting accounting and finance, information technology, engineering, administration, and commercial disciplines. The company was formerly known as Golden Fork Corporation and changed its name to Staffing 360 Solutions, Inc. in March 2012. Staffing 360 Solutions, Inc. was incorporated in 2009 and is headquartered in New York, New York.",265,"{'maxAge': 1, 'name': 'Mr. Joseph  Yelenic', 'age': 61, 'title': 'Sr. VP of Corp. Fin. & Principal Financial Officer', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 299000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.6501,0.6959,0.631,0.7,0.6501,0.6959,0.631,0.7,1576108800,0.0,0.686376,1.7073171,20065,20065,91558,22870,22870,0.6301,0.7419,1200,1300,3157714,0.61,4.0,0.012892997,0.7906,1.5965,0.0,0.0,USD,46424712,-0.06939,3183861,4511020,42297,20602,1690761600,1693440000,0.0094,0.12068,0.046430003,1.04,0.0101,3.177,0.22033364,1672444800,1703980800,1672444800,-16994000,-8.64,0.41,1:6,1625097600,0.19,-99.411,NCM,EQUITY,STAF,STAF,"Staffing 360 Solutions, Inc.","Staffing 360 Solutions, Inc.",1364391000,America/New_York,EDT,-14400000,0.7,2.0,buy,1992000,0.462,-467000,45399000,0.54,0.577,244916992,543.505,115.882,-0.02782,-1.07292,4585250,-9792000,0.375,0.17462999,-0.00191,-0.01411,USD,
2,757 3rd Avenue,27th Floor,New York,NY,10017,United States,646 507 5710,https://www.staffing360solutions.com,Staffing & Employment Services,Industrials,"Staffing 360 Solutions, Inc., a staffing company, engages in the acquisition of staffing companies in the United States and the United Kingdom. It provides temporary contractors, and permanent placement services. The company focuses primarily on the staffing companies supporting accounting and finance, information technology, engineering, administration, and commercial disciplines. The company was formerly known as Golden Fork Corporation and changed its name to Staffing 360 Solutions, Inc. in March 2012. Staffing 360 Solutions, Inc. was incorporated in 2009 and is headquartered in New York, New York.",265,"{'maxAge': 1, 'name': 'Ms. Alicia  Barker', 'age': 52, 'title': 'COO, Exec. VP & Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 520916, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.6501,0.6959,0.631,0.7,0.6501,0.6959,0.631,0.7,1576108800,0.0,0.686376,1.7073171,20065,20065,91558,22870,22870,0.6301,0.7419,1200,1300,3157714,0.61,4.0,0.012892997,0.7906,1.5965,0.0,0.0,USD,46424712,-0.06939,3183861,4511020,42297,20602,1690761600,1693440000,0.0094,0.12068,0.046430003,1.04,0.0101,3.177,0.22033364,1672444800,1703980800,1672444800,-16994000,-8.64,0.41,1:6,1625097600,0.19,-99.411,NCM,EQUITY,STAF,STAF,"Staffing 360 Solutions, Inc.","Staffing 360 Solutions, Inc.",1364391000,America/New_York,EDT,-14400000,0.7,2.0,buy,1992000,0.462,-467000,45399000,0.54,0.577,244916992,543.505,115.882,-0.02782,-1.07292,4585250,-9792000,0.375,0.17462999,-0.00191,-0.01411,USD,
3,757 3rd Avenue,27th Floor,New York,NY,10017,United States,646 507 5710,https://www.staffing360solutions.com,Staffing & Employment Services,Industrials,"Staffing 360 Solutions, Inc., a staffing company, engages in the acquisition of staffing companies in the United States and the United Kingdom. It provides temporary contractors, and permanent placement services. The company focuses primarily on the staffing companies supporting accounting and finance, information technology, engineering, administration, and commercial disciplines. The company was formerly known as Golden Fork Corporation and changed its name to Staffing 360 Solutions, Inc. in March 2012. Staffing 360 Solutions, Inc. was incorporated in 2009 and is headquartered in New York, New York.",265,"{'maxAge': 1, 'name': 'Mr. Nicholas  Koutsivitis', 'age': 48, 'title': 'Sr. VP, Corp. Controller & Principal Accounting Officer', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.6501,0.6959,0.631,0.7,0.6501,0.6959,0.631,0.7,1576108800,0.0,0.686376,1.7073171,20065,20065,91558,22870,22870,0.6301,0.7419,1200,1300,3157714,0.61,4.0,0.012892997,0.7906,1.5965,0.0,0.0,USD,46424712,-0.06939,3183861,4511020,42297,20602,1690761600,1693440000,0.0094,0.12068,0.046430003,1.04,0.0101,3.177,0.22033364,1672444800,1703980800,1672444800,-16994000,-8.64,0.41,1:6,1625097600,0.19,-99.411,NCM,EQUITY,STAF,STAF,"Staffing 360 Solutions, Inc.","Staffing 360 Solutions, Inc.",1364391000,America/New_York,EDT,-14400000,0.7,2.0,buy,1992000,0.462,-467000,45399000,0.54,0.577,244916992,543.505,115.882,-0.02782,-1.07292,4585250,-9792000,0.375,0.17462999,-0.00191,-0.01411,USD,
4,757 3rd Avenue,27th Floor,New York,NY,10017,United States,646 507 5710,https://www.staffing360solutions.com,Staffing & Employment Services,Industrials,"Staffing 360 Solutions, Inc., a staffing company, engages in the acquisition of staffing companies in the United States and the United Kingdom. It provides temporary contractors, and permanent placement services. The company focuses primarily on the staffing companies supporting accounting and finance, information technology, engineering, administration, and commercial disciplines. The company was formerly known as Golden Fork Corporation and changed its name to Staffing 360 Solutions, Inc. in March 2012. Staffing 360 Solutions, Inc. was incorporated in 2009 and is headquartered in New York, New York.",265,"{'maxAge': 1, 'name': 'Mr. Robert  Harper', 'title': 'Pres of Professional Staffing (UK)', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.6501,0.6959,0.631,0.7,0.6501,0.6959,0.631,0.7,1576108800,0.0,0.686376,1.7073171,20065,20065,91558,22870,22870,0.6301,0.7419,1200,1300,3157714,0.61,4.0,0.012892997,0.7906,1.5965,0.0,0.0,USD,46424712,-0.06939,3183861,4511020,42297,20602,1690761600,1693440000,0.0094,0.12068,0.046430003,1.04,0.0101,3.177,0.22033364,1672444800,1703980800,1672444800,-16994000,-8.64,0.41,1:6,1625097600,0.19,-99.411,NCM,EQUITY,STAF,STAF,"Staffing 360 Solutions, Inc.","Staffing 360 Solutions, Inc.",1364391000,America/New_York,EDT,-14400000,0.7,2.0,buy,1992000,0.462,-467000,45399000,0.54,0.577,244916992,543.505,115.882,-0.02782,-1.07292,4585250,-9792000,0.375,0.17462999,-0.00191,-0.01411,USD,
