,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2232 Dell Range Blvd 277,Cheyenne,WY,82009,United States,702 605 0107,https://www.bluewaterpet.com,Waste Management,Industrials,"Blue Water Petroleum Corp. engages in the provision of environmental technology solutions. It engages in the treatment of the billions of barrels of contaminated water and effluents produced by oil and gas industry by developing and implementing transportable, on-site, and modular pyrolysis systems, which incorporate hydrocarbon recovery and recycling technologies. The company was formerly known as Degaro Innovations Corp. and changed its name to Blue Water Petroleum Corp. in July 2013. Blue Water Petroleum Corp. was incorporated in 2009 and is based in Cheyenne, Wyoming.",2,"{'maxAge': 1, 'name': 'Mr. Vladimir  Ivanov', 'title': 'Pres, CEO, CFO & Chairman', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.7,1.74,1.74,2.0,1.7,1.74,1.74,2.0,0.0,-0.504149,2408,2408,3936,347,347,0.0,0.0,0,0,395369088,1.6,3.0,2.4936,2.6385,0.0,0.0,USD,5286715,0.0,208088992,-0.368,1375228800,1406764800,1398816000,-1034309,-1.52,1:20,1498780800,-5.346,PNK,EQUITY,BWPC,BWPC,BLUE WATER PETROLEUM CORP,Blue Water Petroleum Corp.,1371735000,America/New_York,EDT,-14400000,1.9,none,579,0.0,-988948,625487,0.0,0.0,-2.80561,469928,-420805,0.0,0.0,0.0,USD,
1,2232 Dell Range Blvd 277,Cheyenne,WY,82009,United States,702 605 0107,https://www.bluewaterpet.com,Waste Management,Industrials,"Blue Water Petroleum Corp. engages in the provision of environmental technology solutions. It engages in the treatment of the billions of barrels of contaminated water and effluents produced by oil and gas industry by developing and implementing transportable, on-site, and modular pyrolysis systems, which incorporate hydrocarbon recovery and recycling technologies. The company was formerly known as Degaro Innovations Corp. and changed its name to Blue Water Petroleum Corp. in July 2013. Blue Water Petroleum Corp. was incorporated in 2009 and is based in Cheyenne, Wyoming.",2,"{'maxAge': 1, 'name': 'Dr. Vladislav  Postoupalski', 'title': 'COO, Member of Advisory Board & Independent Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.7,1.74,1.74,2.0,1.7,1.74,1.74,2.0,0.0,-0.504149,2408,2408,3936,347,347,0.0,0.0,0,0,395369088,1.6,3.0,2.4936,2.6385,0.0,0.0,USD,5286715,0.0,208088992,-0.368,1375228800,1406764800,1398816000,-1034309,-1.52,1:20,1498780800,-5.346,PNK,EQUITY,BWPC,BWPC,BLUE WATER PETROLEUM CORP,Blue Water Petroleum Corp.,1371735000,America/New_York,EDT,-14400000,1.9,none,579,0.0,-988948,625487,0.0,0.0,-2.80561,469928,-420805,0.0,0.0,0.0,USD,
2,2232 Dell Range Blvd 277,Cheyenne,WY,82009,United States,702 605 0107,https://www.bluewaterpet.com,Waste Management,Industrials,"Blue Water Petroleum Corp. engages in the provision of environmental technology solutions. It engages in the treatment of the billions of barrels of contaminated water and effluents produced by oil and gas industry by developing and implementing transportable, on-site, and modular pyrolysis systems, which incorporate hydrocarbon recovery and recycling technologies. The company was formerly known as Degaro Innovations Corp. and changed its name to Blue Water Petroleum Corp. in July 2013. Blue Water Petroleum Corp. was incorporated in 2009 and is based in Cheyenne, Wyoming.",2,"{'maxAge': 1, 'name': 'Mr. Michele  Baldin', 'title': 'Chief R&D Officer and Member of Advisory Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.7,1.74,1.74,2.0,1.7,1.74,1.74,2.0,0.0,-0.504149,2408,2408,3936,347,347,0.0,0.0,0,0,395369088,1.6,3.0,2.4936,2.6385,0.0,0.0,USD,5286715,0.0,208088992,-0.368,1375228800,1406764800,1398816000,-1034309,-1.52,1:20,1498780800,-5.346,PNK,EQUITY,BWPC,BWPC,BLUE WATER PETROLEUM CORP,Blue Water Petroleum Corp.,1371735000,America/New_York,EDT,-14400000,1.9,none,579,0.0,-988948,625487,0.0,0.0,-2.80561,469928,-420805,0.0,0.0,0.0,USD,
3,2232 Dell Range Blvd 277,Cheyenne,WY,82009,United States,702 605 0107,https://www.bluewaterpet.com,Waste Management,Industrials,"Blue Water Petroleum Corp. engages in the provision of environmental technology solutions. It engages in the treatment of the billions of barrels of contaminated water and effluents produced by oil and gas industry by developing and implementing transportable, on-site, and modular pyrolysis systems, which incorporate hydrocarbon recovery and recycling technologies. The company was formerly known as Degaro Innovations Corp. and changed its name to Blue Water Petroleum Corp. in July 2013. Blue Water Petroleum Corp. was incorporated in 2009 and is based in Cheyenne, Wyoming.",2,"{'maxAge': 1, 'name': 'Mr. Jon  Valdimarsson', 'title': 'Chief Bus. Devel. Exec. & Member of Advisory Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.7,1.74,1.74,2.0,1.7,1.74,1.74,2.0,0.0,-0.504149,2408,2408,3936,347,347,0.0,0.0,0,0,395369088,1.6,3.0,2.4936,2.6385,0.0,0.0,USD,5286715,0.0,208088992,-0.368,1375228800,1406764800,1398816000,-1034309,-1.52,1:20,1498780800,-5.346,PNK,EQUITY,BWPC,BWPC,BLUE WATER PETROLEUM CORP,Blue Water Petroleum Corp.,1371735000,America/New_York,EDT,-14400000,1.9,none,579,0.0,-988948,625487,0.0,0.0,-2.80561,469928,-420805,0.0,0.0,0.0,USD,
