,address1,address2,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,R. G. Hodge Plaza,"Wickhams Cay 1, Road Town",VG1110,Switzerland,(414) 450-3540 0,(412) 271-6100 1,https://www.europeanpropertyholdings.com,Real Estate Services,Real Estate,EPH European Property Holdings PLC (EPH) is a public company listed on the SIX Swiss Exchange. The company has been investing in real estate for about 20 years. It is focusing on core and manage-to-core income producing commercial real estate in Europe with Germany as a primary target.,"{'maxAge': 1, 'name': 'Ms. Olga  Melnikova', 'age': 54, 'title': 'Chairman & Member of Management Committee', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,1316044800,0.0,0.209459,100.74074,100,100,0,0,0,25.0,27.4,0,0,389490400,27.2,28.0,11.476251,28.0,28.0,0.0,0.0,EUR,801028928,0.19698,5671364,14319500,0.04927,0.85094,36.078,0.7539221,1672444800,1703980800,1672444800,3556404,0.27,23.602,-3396.94,EBS,EQUITY,EPH.SW,EPH.SW,EPH EUROPEAN PROPERTY,EPH European Property Holdings PLC,1065510000,Europe/Zurich,CEST,7200000,27.2,none,191293520,13.359,-235809,592885376,0.245,0.933,33938820,112.595,2.37,-8.9999994e-05,0.00797,14870288,64892024,0.06165,-0.00695,-0.00723,EUR,
1,R. G. Hodge Plaza,"Wickhams Cay 1, Road Town",VG1110,Switzerland,(414) 450-3540 0,(412) 271-6100 1,https://www.europeanpropertyholdings.com,Real Estate Services,Real Estate,EPH European Property Holdings PLC (EPH) is a public company listed on the SIX Swiss Exchange. The company has been investing in real estate for about 20 years. It is focusing on core and manage-to-core income producing commercial real estate in Europe with Germany as a primary target.,"{'maxAge': 1, 'name': 'Mr. Oivind Gustav Stenbolt', 'age': 65, 'title': 'Exec. Director', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,1316044800,0.0,0.209459,100.74074,100,100,0,0,0,25.0,27.4,0,0,389490400,27.2,28.0,11.476251,28.0,28.0,0.0,0.0,EUR,801028928,0.19698,5671364,14319500,0.04927,0.85094,36.078,0.7539221,1672444800,1703980800,1672444800,3556404,0.27,23.602,-3396.94,EBS,EQUITY,EPH.SW,EPH.SW,EPH EUROPEAN PROPERTY,EPH European Property Holdings PLC,1065510000,Europe/Zurich,CEST,7200000,27.2,none,191293520,13.359,-235809,592885376,0.245,0.933,33938820,112.595,2.37,-8.9999994e-05,0.00797,14870288,64892024,0.06165,-0.00695,-0.00723,EUR,
2,R. G. Hodge Plaza,"Wickhams Cay 1, Road Town",VG1110,Switzerland,(414) 450-3540 0,(412) 271-6100 1,https://www.europeanpropertyholdings.com,Real Estate Services,Real Estate,EPH European Property Holdings PLC (EPH) is a public company listed on the SIX Swiss Exchange. The company has been investing in real estate for about 20 years. It is focusing on core and manage-to-core income producing commercial real estate in Europe with Germany as a primary target.,"{'maxAge': 1, 'name': 'Mr. Tomasz  Dukala', 'age': 48, 'title': 'Exec. Director', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,1316044800,0.0,0.209459,100.74074,100,100,0,0,0,25.0,27.4,0,0,389490400,27.2,28.0,11.476251,28.0,28.0,0.0,0.0,EUR,801028928,0.19698,5671364,14319500,0.04927,0.85094,36.078,0.7539221,1672444800,1703980800,1672444800,3556404,0.27,23.602,-3396.94,EBS,EQUITY,EPH.SW,EPH.SW,EPH EUROPEAN PROPERTY,EPH European Property Holdings PLC,1065510000,Europe/Zurich,CEST,7200000,27.2,none,191293520,13.359,-235809,592885376,0.245,0.933,33938820,112.595,2.37,-8.9999994e-05,0.00797,14870288,64892024,0.06165,-0.00695,-0.00723,EUR,
3,R. G. Hodge Plaza,"Wickhams Cay 1, Road Town",VG1110,Switzerland,(414) 450-3540 0,(412) 271-6100 1,https://www.europeanpropertyholdings.com,Real Estate Services,Real Estate,EPH European Property Holdings PLC (EPH) is a public company listed on the SIX Swiss Exchange. The company has been investing in real estate for about 20 years. It is focusing on core and manage-to-core income producing commercial real estate in Europe with Germany as a primary target.,"{'maxAge': 1, 'name': 'Ms. Vera  Christodoulou', 'title': 'Member of Management Committee & Board Member', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,1316044800,0.0,0.209459,100.74074,100,100,0,0,0,25.0,27.4,0,0,389490400,27.2,28.0,11.476251,28.0,28.0,0.0,0.0,EUR,801028928,0.19698,5671364,14319500,0.04927,0.85094,36.078,0.7539221,1672444800,1703980800,1672444800,3556404,0.27,23.602,-3396.94,EBS,EQUITY,EPH.SW,EPH.SW,EPH EUROPEAN PROPERTY,EPH European Property Holdings PLC,1065510000,Europe/Zurich,CEST,7200000,27.2,none,191293520,13.359,-235809,592885376,0.245,0.933,33938820,112.595,2.37,-8.9999994e-05,0.00797,14870288,64892024,0.06165,-0.00695,-0.00723,EUR,
4,R. G. Hodge Plaza,"Wickhams Cay 1, Road Town",VG1110,Switzerland,(414) 450-3540 0,(412) 271-6100 1,https://www.europeanpropertyholdings.com,Real Estate Services,Real Estate,EPH European Property Holdings PLC (EPH) is a public company listed on the SIX Swiss Exchange. The company has been investing in real estate for about 20 years. It is focusing on core and manage-to-core income producing commercial real estate in Europe with Germany as a primary target.,"{'maxAge': 1, 'name': 'Mr. Marios  Phedonos', 'title': 'Member of Management Committee', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,1316044800,0.0,0.209459,100.74074,100,100,0,0,0,25.0,27.4,0,0,389490400,27.2,28.0,11.476251,28.0,28.0,0.0,0.0,EUR,801028928,0.19698,5671364,14319500,0.04927,0.85094,36.078,0.7539221,1672444800,1703980800,1672444800,3556404,0.27,23.602,-3396.94,EBS,EQUITY,EPH.SW,EPH.SW,EPH EUROPEAN PROPERTY,EPH European Property Holdings PLC,1065510000,Europe/Zurich,CEST,7200000,27.2,none,191293520,13.359,-235809,592885376,0.245,0.933,33938820,112.595,2.37,-8.9999994e-05,0.00797,14870288,64892024,0.06165,-0.00695,-0.00723,EUR,
5,R. G. Hodge Plaza,"Wickhams Cay 1, Road Town",VG1110,Switzerland,(414) 450-3540 0,(412) 271-6100 1,https://www.europeanpropertyholdings.com,Real Estate Services,Real Estate,EPH European Property Holdings PLC (EPH) is a public company listed on the SIX Swiss Exchange. The company has been investing in real estate for about 20 years. It is focusing on core and manage-to-core income producing commercial real estate in Europe with Germany as a primary target.,"{'maxAge': 1, 'name': 'Ms. Christina  Spyrou-Katras', 'title': 'Member of Management Committee', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,1316044800,0.0,0.209459,100.74074,100,100,0,0,0,25.0,27.4,0,0,389490400,27.2,28.0,11.476251,28.0,28.0,0.0,0.0,EUR,801028928,0.19698,5671364,14319500,0.04927,0.85094,36.078,0.7539221,1672444800,1703980800,1672444800,3556404,0.27,23.602,-3396.94,EBS,EQUITY,EPH.SW,EPH.SW,EPH EUROPEAN PROPERTY,EPH European Property Holdings PLC,1065510000,Europe/Zurich,CEST,7200000,27.2,none,191293520,13.359,-235809,592885376,0.245,0.933,33938820,112.595,2.37,-8.9999994e-05,0.00797,14870288,64892024,0.06165,-0.00695,-0.00723,EUR,
6,R. G. Hodge Plaza,"Wickhams Cay 1, Road Town",VG1110,Switzerland,(414) 450-3540 0,(412) 271-6100 1,https://www.europeanpropertyholdings.com,Real Estate Services,Real Estate,EPH European Property Holdings PLC (EPH) is a public company listed on the SIX Swiss Exchange. The company has been investing in real estate for about 20 years. It is focusing on core and manage-to-core income producing commercial real estate in Europe with Germany as a primary target.,"{'maxAge': 1, 'name': 'Ms. Anna  Bernhart', 'title': 'Investor Relations Contact', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,1316044800,0.0,0.209459,100.74074,100,100,0,0,0,25.0,27.4,0,0,389490400,27.2,28.0,11.476251,28.0,28.0,0.0,0.0,EUR,801028928,0.19698,5671364,14319500,0.04927,0.85094,36.078,0.7539221,1672444800,1703980800,1672444800,3556404,0.27,23.602,-3396.94,EBS,EQUITY,EPH.SW,EPH.SW,EPH EUROPEAN PROPERTY,EPH European Property Holdings PLC,1065510000,Europe/Zurich,CEST,7200000,27.2,none,191293520,13.359,-235809,592885376,0.245,0.933,33938820,112.595,2.37,-8.9999994e-05,0.00797,14870288,64892024,0.06165,-0.00695,-0.00723,EUR,
7,R. G. Hodge Plaza,"Wickhams Cay 1, Road Town",VG1110,Switzerland,(414) 450-3540 0,(412) 271-6100 1,https://www.europeanpropertyholdings.com,Real Estate Services,Real Estate,EPH European Property Holdings PLC (EPH) is a public company listed on the SIX Swiss Exchange. The company has been investing in real estate for about 20 years. It is focusing on core and manage-to-core income producing commercial real estate in Europe with Germany as a primary target.,"{'maxAge': 1, 'name': 'Michaella  Neophytou', 'title': 'Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,1316044800,0.0,0.209459,100.74074,100,100,0,0,0,25.0,27.4,0,0,389490400,27.2,28.0,11.476251,28.0,28.0,0.0,0.0,EUR,801028928,0.19698,5671364,14319500,0.04927,0.85094,36.078,0.7539221,1672444800,1703980800,1672444800,3556404,0.27,23.602,-3396.94,EBS,EQUITY,EPH.SW,EPH.SW,EPH EUROPEAN PROPERTY,EPH European Property Holdings PLC,1065510000,Europe/Zurich,CEST,7200000,27.2,none,191293520,13.359,-235809,592885376,0.245,0.933,33938820,112.595,2.37,-8.9999994e-05,0.00797,14870288,64892024,0.06165,-0.00695,-0.00723,EUR,
