,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Emirates House,Level 22 167 Eagle Street,Brisbane,QLD,4000,Australia,61 7 3363 7333,61 7 3740 6670,https://www.lucas.com.au,Coking Coal,Basic Materials,"AJ Lucas Group Limited, together with its subsidiaries, provides drilling services in Australia. The company operates in two segments: Drilling, and Oil and Gas. Its Drilling segment provides integrated professional drilling services primarily for exploration and degasification of coal mines, which includes recovery and commercialization of coal seam gas and associated services. The Oil and Gas segment engages in the exploration, development, and commercialization of unconventional and conventional hydrocarbons in the United Kingdom. In addition, the company offers engineering services, including design of wells, drilling optimisation, professional steering services, and specialised equipment for directional drilling programmes. It serves the energy, mining, and infrastructure sectors. AJ Lucas Group Limited was incorporated in 1993 and is headquartered in Brisbane, Australia. AJ Lucas Group Limited is a subsidiary of Kerogen Investments No. 1 (HK) Limited.",357,"{'maxAge': 1, 'name': 'Mr. David  Ekster', 'title': 'Group Chief Financial Officer', 'fiscalYear': 2023, 'totalPay': 528543, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.014,0.012,0.012,0.014,0.014,0.012,0.012,0.014,1251763200,0.0,-0.17042,294361,294361,681746,173900,173900,0.012,0.014,0,0,19260240,0.011,0.2,0.12220189,0.01284,0.02113,0.0,0.0,AUD,130596752,-0.96478,453110311,1375730048,0.10963,0.5751,-0.041,1688083200,1719705600,1688083200,-152059008,-0.1,1:1,1039392000,0.829,6.323,ASX,EQUITY,AJL.AX,AJL.AX,AJ LUCAS FPO,AJ Lucas Group Limited,934243200,Australia/Sydney,AEST,36000000,0.012,none,12792000,0.009,20654000,126910000,0.72,0.845,157610000,0.119,0.06442,-15.51379,36091000,-12664000,1388000,0.196,0.22899,0.13104,0.10622,AUD,
1,Emirates House,Level 22 167 Eagle Street,Brisbane,QLD,4000,Australia,61 7 3363 7333,61 7 3740 6670,https://www.lucas.com.au,Coking Coal,Basic Materials,"AJ Lucas Group Limited, together with its subsidiaries, provides drilling services in Australia. The company operates in two segments: Drilling, and Oil and Gas. Its Drilling segment provides integrated professional drilling services primarily for exploration and degasification of coal mines, which includes recovery and commercialization of coal seam gas and associated services. The Oil and Gas segment engages in the exploration, development, and commercialization of unconventional and conventional hydrocarbons in the United Kingdom. In addition, the company offers engineering services, including design of wells, drilling optimisation, professional steering services, and specialised equipment for directional drilling programmes. It serves the energy, mining, and infrastructure sectors. AJ Lucas Group Limited was incorporated in 1993 and is headquartered in Brisbane, Australia. AJ Lucas Group Limited is a subsidiary of Kerogen Investments No. 1 (HK) Limited.",357,"{'maxAge': 1, 'name': 'Mr. Francis  Egan M.B.A.', 'title': 'Exec. Director & CEO of Oil and Gas Investment', 'fiscalYear': 2023, 'totalPay': 505085, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.014,0.012,0.012,0.014,0.014,0.012,0.012,0.014,1251763200,0.0,-0.17042,294361,294361,681746,173900,173900,0.012,0.014,0,0,19260240,0.011,0.2,0.12220189,0.01284,0.02113,0.0,0.0,AUD,130596752,-0.96478,453110311,1375730048,0.10963,0.5751,-0.041,1688083200,1719705600,1688083200,-152059008,-0.1,1:1,1039392000,0.829,6.323,ASX,EQUITY,AJL.AX,AJL.AX,AJ LUCAS FPO,AJ Lucas Group Limited,934243200,Australia/Sydney,AEST,36000000,0.012,none,12792000,0.009,20654000,126910000,0.72,0.845,157610000,0.119,0.06442,-15.51379,36091000,-12664000,1388000,0.196,0.22899,0.13104,0.10622,AUD,
2,Emirates House,Level 22 167 Eagle Street,Brisbane,QLD,4000,Australia,61 7 3363 7333,61 7 3740 6670,https://www.lucas.com.au,Coking Coal,Basic Materials,"AJ Lucas Group Limited, together with its subsidiaries, provides drilling services in Australia. The company operates in two segments: Drilling, and Oil and Gas. Its Drilling segment provides integrated professional drilling services primarily for exploration and degasification of coal mines, which includes recovery and commercialization of coal seam gas and associated services. The Oil and Gas segment engages in the exploration, development, and commercialization of unconventional and conventional hydrocarbons in the United Kingdom. In addition, the company offers engineering services, including design of wells, drilling optimisation, professional steering services, and specialised equipment for directional drilling programmes. It serves the energy, mining, and infrastructure sectors. AJ Lucas Group Limited was incorporated in 1993 and is headquartered in Brisbane, Australia. AJ Lucas Group Limited is a subsidiary of Kerogen Investments No. 1 (HK) Limited.",357,"{'maxAge': 1, 'name': 'Mr. Marcin  Swierkowski B.Com, B.Com., C.A., CA, M.B.A., MBA (Exec)', 'title': 'Interim CEO, Company Sec. & Commercial Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.014,0.012,0.012,0.014,0.014,0.012,0.012,0.014,1251763200,0.0,-0.17042,294361,294361,681746,173900,173900,0.012,0.014,0,0,19260240,0.011,0.2,0.12220189,0.01284,0.02113,0.0,0.0,AUD,130596752,-0.96478,453110311,1375730048,0.10963,0.5751,-0.041,1688083200,1719705600,1688083200,-152059008,-0.1,1:1,1039392000,0.829,6.323,ASX,EQUITY,AJL.AX,AJL.AX,AJ LUCAS FPO,AJ Lucas Group Limited,934243200,Australia/Sydney,AEST,36000000,0.012,none,12792000,0.009,20654000,126910000,0.72,0.845,157610000,0.119,0.06442,-15.51379,36091000,-12664000,1388000,0.196,0.22899,0.13104,0.10622,AUD,
3,Emirates House,Level 22 167 Eagle Street,Brisbane,QLD,4000,Australia,61 7 3363 7333,61 7 3740 6670,https://www.lucas.com.au,Coking Coal,Basic Materials,"AJ Lucas Group Limited, together with its subsidiaries, provides drilling services in Australia. The company operates in two segments: Drilling, and Oil and Gas. Its Drilling segment provides integrated professional drilling services primarily for exploration and degasification of coal mines, which includes recovery and commercialization of coal seam gas and associated services. The Oil and Gas segment engages in the exploration, development, and commercialization of unconventional and conventional hydrocarbons in the United Kingdom. In addition, the company offers engineering services, including design of wells, drilling optimisation, professional steering services, and specialised equipment for directional drilling programmes. It serves the energy, mining, and infrastructure sectors. AJ Lucas Group Limited was incorporated in 1993 and is headquartered in Brisbane, Australia. AJ Lucas Group Limited is a subsidiary of Kerogen Investments No. 1 (HK) Limited.",357,"{'maxAge': 1, 'name': 'Ms. Nicole  McDonald', 'title': 'Gen. Mang. of People & Performance', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.014,0.012,0.012,0.014,0.014,0.012,0.012,0.014,1251763200,0.0,-0.17042,294361,294361,681746,173900,173900,0.012,0.014,0,0,19260240,0.011,0.2,0.12220189,0.01284,0.02113,0.0,0.0,AUD,130596752,-0.96478,453110311,1375730048,0.10963,0.5751,-0.041,1688083200,1719705600,1688083200,-152059008,-0.1,1:1,1039392000,0.829,6.323,ASX,EQUITY,AJL.AX,AJL.AX,AJ LUCAS FPO,AJ Lucas Group Limited,934243200,Australia/Sydney,AEST,36000000,0.012,none,12792000,0.009,20654000,126910000,0.72,0.845,157610000,0.119,0.06442,-15.51379,36091000,-12664000,1388000,0.196,0.22899,0.13104,0.10622,AUD,
