,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Kungsportsavenyen 2,Gothenburg,401 84,Sweden,46 31 20 00 00,46 31 10 02 00,https://www.wallenstam.se,Real Estate Services,Real Estate,"Wallenstam AB (publ) develops, builds, manages, and sells residential and commercial properties for people and companies in Sweden. The company's property portfolio comprises apartments with commercial tenants. It also owns and operates 53 wind turbines with a total installed output of 112 megawatts. Wallenstam AB (publ) was founded in 1944 and is headquartered in Gothenburg, Sweden.",274,"{'maxAge': 1, 'name': 'Mr. Hans  Wallenstam', 'age': 61, 'title': 'Chief Exec. Officer', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.48,40.58,38.5,40.98,40.48,40.58,38.5,40.98,0.6,0.0148,1698710400,1.22,0.784909,25.986578,1999317,1999317,401177,508190,508190,38.5,38.64,0,0,23985414144,33.56,54.3,9.030653,39.2716,41.1412,0.6,0.014822135,SEK,54867120128,-0.45821,326247240,589500032,0.41022998,0.28971002,47.145,0.82129604,1672444800,1703980800,1688083200,-1216999936,-2.0,1.49,-3.07,2:1,1432512000,20.658,35.375,STO,EQUITY,WALL-B.ST,WALL-B.ST,Wallenstam AB ser. B,Wallenstam AB (publ),946886400,Europe/Stockholm,CEST,7200000,38.72,50.0,33.0,40.33,38.5,3.3,hold,6,425000000,0.645,1551000064,29795000320,0.017,0.041,2656000000,95.974,4.029,0.013350001,-0.03817,1643000000,482249984,1168999936,0.07,0.62425,0.58396,0.5512,SEK,
1,Kungsportsavenyen 2,Gothenburg,401 84,Sweden,46 31 20 00 00,46 31 10 02 00,https://www.wallenstam.se,Real Estate Services,Real Estate,"Wallenstam AB (publ) develops, builds, manages, and sells residential and commercial properties for people and companies in Sweden. The company's property portfolio comprises apartments with commercial tenants. It also owns and operates 53 wind turbines with a total installed output of 112 megawatts. Wallenstam AB (publ) was founded in 1944 and is headquartered in Gothenburg, Sweden.",274,"{'maxAge': 1, 'name': 'Ms. Susann  Linde', 'age': 43, 'title': 'CFO & Head of Investor Relations', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.48,40.58,38.5,40.98,40.48,40.58,38.5,40.98,0.6,0.0148,1698710400,1.22,0.784909,25.986578,1999317,1999317,401177,508190,508190,38.5,38.64,0,0,23985414144,33.56,54.3,9.030653,39.2716,41.1412,0.6,0.014822135,SEK,54867120128,-0.45821,326247240,589500032,0.41022998,0.28971002,47.145,0.82129604,1672444800,1703980800,1688083200,-1216999936,-2.0,1.49,-3.07,2:1,1432512000,20.658,35.375,STO,EQUITY,WALL-B.ST,WALL-B.ST,Wallenstam AB ser. B,Wallenstam AB (publ),946886400,Europe/Stockholm,CEST,7200000,38.72,50.0,33.0,40.33,38.5,3.3,hold,6,425000000,0.645,1551000064,29795000320,0.017,0.041,2656000000,95.974,4.029,0.013350001,-0.03817,1643000000,482249984,1168999936,0.07,0.62425,0.58396,0.5512,SEK,
2,Kungsportsavenyen 2,Gothenburg,401 84,Sweden,46 31 20 00 00,46 31 10 02 00,https://www.wallenstam.se,Real Estate Services,Real Estate,"Wallenstam AB (publ) develops, builds, manages, and sells residential and commercial properties for people and companies in Sweden. The company's property portfolio comprises apartments with commercial tenants. It also owns and operates 53 wind turbines with a total installed output of 112 megawatts. Wallenstam AB (publ) was founded in 1944 and is headquartered in Gothenburg, Sweden.",274,"{'maxAge': 1, 'name': 'Ms. Elisabeth  Vansvik', 'age': 52, 'title': 'Director of Communication', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.48,40.58,38.5,40.98,40.48,40.58,38.5,40.98,0.6,0.0148,1698710400,1.22,0.784909,25.986578,1999317,1999317,401177,508190,508190,38.5,38.64,0,0,23985414144,33.56,54.3,9.030653,39.2716,41.1412,0.6,0.014822135,SEK,54867120128,-0.45821,326247240,589500032,0.41022998,0.28971002,47.145,0.82129604,1672444800,1703980800,1688083200,-1216999936,-2.0,1.49,-3.07,2:1,1432512000,20.658,35.375,STO,EQUITY,WALL-B.ST,WALL-B.ST,Wallenstam AB ser. B,Wallenstam AB (publ),946886400,Europe/Stockholm,CEST,7200000,38.72,50.0,33.0,40.33,38.5,3.3,hold,6,425000000,0.645,1551000064,29795000320,0.017,0.041,2656000000,95.974,4.029,0.013350001,-0.03817,1643000000,482249984,1168999936,0.07,0.62425,0.58396,0.5512,SEK,
3,Kungsportsavenyen 2,Gothenburg,401 84,Sweden,46 31 20 00 00,46 31 10 02 00,https://www.wallenstam.se,Real Estate Services,Real Estate,"Wallenstam AB (publ) develops, builds, manages, and sells residential and commercial properties for people and companies in Sweden. The company's property portfolio comprises apartments with commercial tenants. It also owns and operates 53 wind turbines with a total installed output of 112 megawatts. Wallenstam AB (publ) was founded in 1944 and is headquartered in Gothenburg, Sweden.",274,"{'maxAge': 1, 'name': 'Mr. Mathias  Aronsson', 'age': 50, 'title': 'Vice CEO and Regional Director of Stockholm & Uppsala', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.48,40.58,38.5,40.98,40.48,40.58,38.5,40.98,0.6,0.0148,1698710400,1.22,0.784909,25.986578,1999317,1999317,401177,508190,508190,38.5,38.64,0,0,23985414144,33.56,54.3,9.030653,39.2716,41.1412,0.6,0.014822135,SEK,54867120128,-0.45821,326247240,589500032,0.41022998,0.28971002,47.145,0.82129604,1672444800,1703980800,1688083200,-1216999936,-2.0,1.49,-3.07,2:1,1432512000,20.658,35.375,STO,EQUITY,WALL-B.ST,WALL-B.ST,Wallenstam AB ser. B,Wallenstam AB (publ),946886400,Europe/Stockholm,CEST,7200000,38.72,50.0,33.0,40.33,38.5,3.3,hold,6,425000000,0.645,1551000064,29795000320,0.017,0.041,2656000000,95.974,4.029,0.013350001,-0.03817,1643000000,482249984,1168999936,0.07,0.62425,0.58396,0.5512,SEK,
4,Kungsportsavenyen 2,Gothenburg,401 84,Sweden,46 31 20 00 00,46 31 10 02 00,https://www.wallenstam.se,Real Estate Services,Real Estate,"Wallenstam AB (publ) develops, builds, manages, and sells residential and commercial properties for people and companies in Sweden. The company's property portfolio comprises apartments with commercial tenants. It also owns and operates 53 wind turbines with a total installed output of 112 megawatts. Wallenstam AB (publ) was founded in 1944 and is headquartered in Gothenburg, Sweden.",274,"{'maxAge': 1, 'name': 'Ms. Marina  Fritsche', 'age': 55, 'title': 'Vice CEO & Regional Director of Gothenburg Bus. Area', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.48,40.58,38.5,40.98,40.48,40.58,38.5,40.98,0.6,0.0148,1698710400,1.22,0.784909,25.986578,1999317,1999317,401177,508190,508190,38.5,38.64,0,0,23985414144,33.56,54.3,9.030653,39.2716,41.1412,0.6,0.014822135,SEK,54867120128,-0.45821,326247240,589500032,0.41022998,0.28971002,47.145,0.82129604,1672444800,1703980800,1688083200,-1216999936,-2.0,1.49,-3.07,2:1,1432512000,20.658,35.375,STO,EQUITY,WALL-B.ST,WALL-B.ST,Wallenstam AB ser. B,Wallenstam AB (publ),946886400,Europe/Stockholm,CEST,7200000,38.72,50.0,33.0,40.33,38.5,3.3,hold,6,425000000,0.645,1551000064,29795000320,0.017,0.041,2656000000,95.974,4.029,0.013350001,-0.03817,1643000000,482249984,1168999936,0.07,0.62425,0.58396,0.5512,SEK,
5,Kungsportsavenyen 2,Gothenburg,401 84,Sweden,46 31 20 00 00,46 31 10 02 00,https://www.wallenstam.se,Real Estate Services,Real Estate,"Wallenstam AB (publ) develops, builds, manages, and sells residential and commercial properties for people and companies in Sweden. The company's property portfolio comprises apartments with commercial tenants. It also owns and operates 53 wind turbines with a total installed output of 112 megawatts. Wallenstam AB (publ) was founded in 1944 and is headquartered in Gothenburg, Sweden.",274,"{'maxAge': 1, 'name': 'Karin  Mizgalski', 'title': 'Sustainability Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.48,40.58,38.5,40.98,40.48,40.58,38.5,40.98,0.6,0.0148,1698710400,1.22,0.784909,25.986578,1999317,1999317,401177,508190,508190,38.5,38.64,0,0,23985414144,33.56,54.3,9.030653,39.2716,41.1412,0.6,0.014822135,SEK,54867120128,-0.45821,326247240,589500032,0.41022998,0.28971002,47.145,0.82129604,1672444800,1703980800,1688083200,-1216999936,-2.0,1.49,-3.07,2:1,1432512000,20.658,35.375,STO,EQUITY,WALL-B.ST,WALL-B.ST,Wallenstam AB ser. B,Wallenstam AB (publ),946886400,Europe/Stockholm,CEST,7200000,38.72,50.0,33.0,40.33,38.5,3.3,hold,6,425000000,0.645,1551000064,29795000320,0.017,0.041,2656000000,95.974,4.029,0.013350001,-0.03817,1643000000,482249984,1168999936,0.07,0.62425,0.58396,0.5512,SEK,
6,Kungsportsavenyen 2,Gothenburg,401 84,Sweden,46 31 20 00 00,46 31 10 02 00,https://www.wallenstam.se,Real Estate Services,Real Estate,"Wallenstam AB (publ) develops, builds, manages, and sells residential and commercial properties for people and companies in Sweden. The company's property portfolio comprises apartments with commercial tenants. It also owns and operates 53 wind turbines with a total installed output of 112 megawatts. Wallenstam AB (publ) was founded in 1944 and is headquartered in Gothenburg, Sweden.",274,"{'maxAge': 1, 'name': 'Ms. Rebecka  Wallenstam', 'age': 31, 'title': 'Group Controller & Director', 'yearBorn': 1991, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.48,40.58,38.5,40.98,40.48,40.58,38.5,40.98,0.6,0.0148,1698710400,1.22,0.784909,25.986578,1999317,1999317,401177,508190,508190,38.5,38.64,0,0,23985414144,33.56,54.3,9.030653,39.2716,41.1412,0.6,0.014822135,SEK,54867120128,-0.45821,326247240,589500032,0.41022998,0.28971002,47.145,0.82129604,1672444800,1703980800,1688083200,-1216999936,-2.0,1.49,-3.07,2:1,1432512000,20.658,35.375,STO,EQUITY,WALL-B.ST,WALL-B.ST,Wallenstam AB ser. B,Wallenstam AB (publ),946886400,Europe/Stockholm,CEST,7200000,38.72,50.0,33.0,40.33,38.5,3.3,hold,6,425000000,0.645,1551000064,29795000320,0.017,0.041,2656000000,95.974,4.029,0.013350001,-0.03817,1643000000,482249984,1168999936,0.07,0.62425,0.58396,0.5512,SEK,
7,Kungsportsavenyen 2,Gothenburg,401 84,Sweden,46 31 20 00 00,46 31 10 02 00,https://www.wallenstam.se,Real Estate Services,Real Estate,"Wallenstam AB (publ) develops, builds, manages, and sells residential and commercial properties for people and companies in Sweden. The company's property portfolio comprises apartments with commercial tenants. It also owns and operates 53 wind turbines with a total installed output of 112 megawatts. Wallenstam AB (publ) was founded in 1944 and is headquartered in Gothenburg, Sweden.",274,"{'maxAge': 1, 'name': 'Mr. Ulf  Ek', 'age': 73, 'title': 'Sr. Advisor', 'yearBorn': 1949, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.48,40.58,38.5,40.98,40.48,40.58,38.5,40.98,0.6,0.0148,1698710400,1.22,0.784909,25.986578,1999317,1999317,401177,508190,508190,38.5,38.64,0,0,23985414144,33.56,54.3,9.030653,39.2716,41.1412,0.6,0.014822135,SEK,54867120128,-0.45821,326247240,589500032,0.41022998,0.28971002,47.145,0.82129604,1672444800,1703980800,1688083200,-1216999936,-2.0,1.49,-3.07,2:1,1432512000,20.658,35.375,STO,EQUITY,WALL-B.ST,WALL-B.ST,Wallenstam AB ser. B,Wallenstam AB (publ),946886400,Europe/Stockholm,CEST,7200000,38.72,50.0,33.0,40.33,38.5,3.3,hold,6,425000000,0.645,1551000064,29795000320,0.017,0.041,2656000000,95.974,4.029,0.013350001,-0.03817,1643000000,482249984,1168999936,0.07,0.62425,0.58396,0.5512,SEK,
