,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,6801 Rockledge Drive,Bethesda,MD,20817,United States,301 897 6000,https://www.lockheedmartin.com,Aerospace & Defense,Industrials,"Lockheed Martin Corporation, a security and aerospace company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide. It operates through four segments: Aeronautics, Missiles and Fire Control, Rotary and Mission Systems, and Space. The Aeronautics segment offers combat and air mobility aircraft, unmanned air vehicles, and related technologies. The Missiles and Fire Control segment provides air and missile defense systems; tactical missiles and air-to-ground precision strike weapon systems; logistics; fire control systems; mission operations support, readiness, engineering support, and integration services; manned and unmanned ground vehicles; and energy management solutions. The Rotary and Mission Systems segment offers military and commercial helicopters, surface ships, sea and land-based missile defense systems, radar systems, sea and air-based mission and combat systems, command and control mission solutions, cyber solutions, and simulation and training solutions. The Space segment offers satellites; space transportation systems; strategic, advanced strike, and defensive systems; and classified systems and services in support of national security systems. This segment also provides network-enabled situational awareness and integrates space and ground global systems to help its customers gather, analyze, and securely distribute critical intelligence data. It serves primarily serves the U.S. government, as well as foreign military sales contracted through the U.S. government. Lockheed Martin Corporation was founded in 1912 and is headquartered in Bethesda, Maryland.",116000,"{'maxAge': 1, 'name': 'Mr. James D. Taiclet Jr.', 'age': 61, 'title': 'Chairman, Pres & CEO', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 11396651, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,2,7,5,1693526400,1672444800,86400,2,425.89,420.73,423.71,428.88,425.89,420.73,423.71,428.88,12.0,0.028299998,1693440000,0.4326,2.61,0.650069,15.550055,15.090747,1557516,1557516,1036393,1299700,1299700,424.0,425.39,900,800,106788937728,381.55,508.1,1.5845702,447.976,463.927,11.8,0.027706685,USD,120661131264,0.10476,213590854,251831008,1351106,1525108,1690761600,1693440000,0.0054,0.0007,0.76101,1.53,0.0063,36.813,11.519029,1672444800,1703980800,1687651200,4.44,7059999744,27.27,28.1,1.44,2:1,915408000,1.79,11.714,NYQ,EQUITY,LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,221149800,America/New_York,EDT,-14400000,424.05,570.0,374.0,502.74,505.0,2.7,hold,19,3672999936,14.585,10300999680,17545000960,1.136,1.361,67392999424,189.881,262.179,0.105340004,0.68305,8387000000,4890375168,7725000192,4.716,0.081,0.12847,0.15285,0.13596,USD,2.209
1,6801 Rockledge Drive,Bethesda,MD,20817,United States,301 897 6000,https://www.lockheedmartin.com,Aerospace & Defense,Industrials,"Lockheed Martin Corporation, a security and aerospace company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide. It operates through four segments: Aeronautics, Missiles and Fire Control, Rotary and Mission Systems, and Space. The Aeronautics segment offers combat and air mobility aircraft, unmanned air vehicles, and related technologies. The Missiles and Fire Control segment provides air and missile defense systems; tactical missiles and air-to-ground precision strike weapon systems; logistics; fire control systems; mission operations support, readiness, engineering support, and integration services; manned and unmanned ground vehicles; and energy management solutions. The Rotary and Mission Systems segment offers military and commercial helicopters, surface ships, sea and land-based missile defense systems, radar systems, sea and air-based mission and combat systems, command and control mission solutions, cyber solutions, and simulation and training solutions. The Space segment offers satellites; space transportation systems; strategic, advanced strike, and defensive systems; and classified systems and services in support of national security systems. This segment also provides network-enabled situational awareness and integrates space and ground global systems to help its customers gather, analyze, and securely distribute critical intelligence data. It serves primarily serves the U.S. government, as well as foreign military sales contracted through the U.S. government. Lockheed Martin Corporation was founded in 1912 and is headquartered in Bethesda, Maryland.",116000,"{'maxAge': 1, 'name': 'Mr. Jesus  Malave Jr.', 'age': 53, 'title': 'Chief Financial Officer', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 3410479, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,2,7,5,1693526400,1672444800,86400,2,425.89,420.73,423.71,428.88,425.89,420.73,423.71,428.88,12.0,0.028299998,1693440000,0.4326,2.61,0.650069,15.550055,15.090747,1557516,1557516,1036393,1299700,1299700,424.0,425.39,900,800,106788937728,381.55,508.1,1.5845702,447.976,463.927,11.8,0.027706685,USD,120661131264,0.10476,213590854,251831008,1351106,1525108,1690761600,1693440000,0.0054,0.0007,0.76101,1.53,0.0063,36.813,11.519029,1672444800,1703980800,1687651200,4.44,7059999744,27.27,28.1,1.44,2:1,915408000,1.79,11.714,NYQ,EQUITY,LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,221149800,America/New_York,EDT,-14400000,424.05,570.0,374.0,502.74,505.0,2.7,hold,19,3672999936,14.585,10300999680,17545000960,1.136,1.361,67392999424,189.881,262.179,0.105340004,0.68305,8387000000,4890375168,7725000192,4.716,0.081,0.12847,0.15285,0.13596,USD,2.209
2,6801 Rockledge Drive,Bethesda,MD,20817,United States,301 897 6000,https://www.lockheedmartin.com,Aerospace & Defense,Industrials,"Lockheed Martin Corporation, a security and aerospace company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide. It operates through four segments: Aeronautics, Missiles and Fire Control, Rotary and Mission Systems, and Space. The Aeronautics segment offers combat and air mobility aircraft, unmanned air vehicles, and related technologies. The Missiles and Fire Control segment provides air and missile defense systems; tactical missiles and air-to-ground precision strike weapon systems; logistics; fire control systems; mission operations support, readiness, engineering support, and integration services; manned and unmanned ground vehicles; and energy management solutions. The Rotary and Mission Systems segment offers military and commercial helicopters, surface ships, sea and land-based missile defense systems, radar systems, sea and air-based mission and combat systems, command and control mission solutions, cyber solutions, and simulation and training solutions. The Space segment offers satellites; space transportation systems; strategic, advanced strike, and defensive systems; and classified systems and services in support of national security systems. This segment also provides network-enabled situational awareness and integrates space and ground global systems to help its customers gather, analyze, and securely distribute critical intelligence data. It serves primarily serves the U.S. government, as well as foreign military sales contracted through the U.S. government. Lockheed Martin Corporation was founded in 1912 and is headquartered in Bethesda, Maryland.",116000,"{'maxAge': 1, 'name': 'Mr. Frank A. St. John', 'age': 55, 'title': 'Chief Operating Officer', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 4706588, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,2,7,5,1693526400,1672444800,86400,2,425.89,420.73,423.71,428.88,425.89,420.73,423.71,428.88,12.0,0.028299998,1693440000,0.4326,2.61,0.650069,15.550055,15.090747,1557516,1557516,1036393,1299700,1299700,424.0,425.39,900,800,106788937728,381.55,508.1,1.5845702,447.976,463.927,11.8,0.027706685,USD,120661131264,0.10476,213590854,251831008,1351106,1525108,1690761600,1693440000,0.0054,0.0007,0.76101,1.53,0.0063,36.813,11.519029,1672444800,1703980800,1687651200,4.44,7059999744,27.27,28.1,1.44,2:1,915408000,1.79,11.714,NYQ,EQUITY,LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,221149800,America/New_York,EDT,-14400000,424.05,570.0,374.0,502.74,505.0,2.7,hold,19,3672999936,14.585,10300999680,17545000960,1.136,1.361,67392999424,189.881,262.179,0.105340004,0.68305,8387000000,4890375168,7725000192,4.716,0.081,0.12847,0.15285,0.13596,USD,2.209
3,6801 Rockledge Drive,Bethesda,MD,20817,United States,301 897 6000,https://www.lockheedmartin.com,Aerospace & Defense,Industrials,"Lockheed Martin Corporation, a security and aerospace company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide. It operates through four segments: Aeronautics, Missiles and Fire Control, Rotary and Mission Systems, and Space. The Aeronautics segment offers combat and air mobility aircraft, unmanned air vehicles, and related technologies. The Missiles and Fire Control segment provides air and missile defense systems; tactical missiles and air-to-ground precision strike weapon systems; logistics; fire control systems; mission operations support, readiness, engineering support, and integration services; manned and unmanned ground vehicles; and energy management solutions. The Rotary and Mission Systems segment offers military and commercial helicopters, surface ships, sea and land-based missile defense systems, radar systems, sea and air-based mission and combat systems, command and control mission solutions, cyber solutions, and simulation and training solutions. The Space segment offers satellites; space transportation systems; strategic, advanced strike, and defensive systems; and classified systems and services in support of national security systems. This segment also provides network-enabled situational awareness and integrates space and ground global systems to help its customers gather, analyze, and securely distribute critical intelligence data. It serves primarily serves the U.S. government, as well as foreign military sales contracted through the U.S. government. Lockheed Martin Corporation was founded in 1912 and is headquartered in Bethesda, Maryland.",116000,"{'maxAge': 1, 'name': 'Ms. Maryanne R. Lavan', 'age': 63, 'title': 'Sr. VP, Gen. Counsel & Corp. Sec.', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 3213729, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,2,7,5,1693526400,1672444800,86400,2,425.89,420.73,423.71,428.88,425.89,420.73,423.71,428.88,12.0,0.028299998,1693440000,0.4326,2.61,0.650069,15.550055,15.090747,1557516,1557516,1036393,1299700,1299700,424.0,425.39,900,800,106788937728,381.55,508.1,1.5845702,447.976,463.927,11.8,0.027706685,USD,120661131264,0.10476,213590854,251831008,1351106,1525108,1690761600,1693440000,0.0054,0.0007,0.76101,1.53,0.0063,36.813,11.519029,1672444800,1703980800,1687651200,4.44,7059999744,27.27,28.1,1.44,2:1,915408000,1.79,11.714,NYQ,EQUITY,LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,221149800,America/New_York,EDT,-14400000,424.05,570.0,374.0,502.74,505.0,2.7,hold,19,3672999936,14.585,10300999680,17545000960,1.136,1.361,67392999424,189.881,262.179,0.105340004,0.68305,8387000000,4890375168,7725000192,4.716,0.081,0.12847,0.15285,0.13596,USD,2.209
4,6801 Rockledge Drive,Bethesda,MD,20817,United States,301 897 6000,https://www.lockheedmartin.com,Aerospace & Defense,Industrials,"Lockheed Martin Corporation, a security and aerospace company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide. It operates through four segments: Aeronautics, Missiles and Fire Control, Rotary and Mission Systems, and Space. The Aeronautics segment offers combat and air mobility aircraft, unmanned air vehicles, and related technologies. The Missiles and Fire Control segment provides air and missile defense systems; tactical missiles and air-to-ground precision strike weapon systems; logistics; fire control systems; mission operations support, readiness, engineering support, and integration services; manned and unmanned ground vehicles; and energy management solutions. The Rotary and Mission Systems segment offers military and commercial helicopters, surface ships, sea and land-based missile defense systems, radar systems, sea and air-based mission and combat systems, command and control mission solutions, cyber solutions, and simulation and training solutions. The Space segment offers satellites; space transportation systems; strategic, advanced strike, and defensive systems; and classified systems and services in support of national security systems. This segment also provides network-enabled situational awareness and integrates space and ground global systems to help its customers gather, analyze, and securely distribute critical intelligence data. It serves primarily serves the U.S. government, as well as foreign military sales contracted through the U.S. government. Lockheed Martin Corporation was founded in 1912 and is headquartered in Bethesda, Maryland.",116000,"{'maxAge': 1, 'name': 'Mr. Gregory M. Ulmer', 'age': 57, 'title': 'Exec. VP of Aeronautics', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 2978184, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,2,7,5,1693526400,1672444800,86400,2,425.89,420.73,423.71,428.88,425.89,420.73,423.71,428.88,12.0,0.028299998,1693440000,0.4326,2.61,0.650069,15.550055,15.090747,1557516,1557516,1036393,1299700,1299700,424.0,425.39,900,800,106788937728,381.55,508.1,1.5845702,447.976,463.927,11.8,0.027706685,USD,120661131264,0.10476,213590854,251831008,1351106,1525108,1690761600,1693440000,0.0054,0.0007,0.76101,1.53,0.0063,36.813,11.519029,1672444800,1703980800,1687651200,4.44,7059999744,27.27,28.1,1.44,2:1,915408000,1.79,11.714,NYQ,EQUITY,LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,221149800,America/New_York,EDT,-14400000,424.05,570.0,374.0,502.74,505.0,2.7,hold,19,3672999936,14.585,10300999680,17545000960,1.136,1.361,67392999424,189.881,262.179,0.105340004,0.68305,8387000000,4890375168,7725000192,4.716,0.081,0.12847,0.15285,0.13596,USD,2.209
5,6801 Rockledge Drive,Bethesda,MD,20817,United States,301 897 6000,https://www.lockheedmartin.com,Aerospace & Defense,Industrials,"Lockheed Martin Corporation, a security and aerospace company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide. It operates through four segments: Aeronautics, Missiles and Fire Control, Rotary and Mission Systems, and Space. The Aeronautics segment offers combat and air mobility aircraft, unmanned air vehicles, and related technologies. The Missiles and Fire Control segment provides air and missile defense systems; tactical missiles and air-to-ground precision strike weapon systems; logistics; fire control systems; mission operations support, readiness, engineering support, and integration services; manned and unmanned ground vehicles; and energy management solutions. The Rotary and Mission Systems segment offers military and commercial helicopters, surface ships, sea and land-based missile defense systems, radar systems, sea and air-based mission and combat systems, command and control mission solutions, cyber solutions, and simulation and training solutions. The Space segment offers satellites; space transportation systems; strategic, advanced strike, and defensive systems; and classified systems and services in support of national security systems. This segment also provides network-enabled situational awareness and integrates space and ground global systems to help its customers gather, analyze, and securely distribute critical intelligence data. It serves primarily serves the U.S. government, as well as foreign military sales contracted through the U.S. government. Lockheed Martin Corporation was founded in 1912 and is headquartered in Bethesda, Maryland.",116000,"{'maxAge': 1, 'name': 'Mr. H. Edward Paul III', 'age': 46, 'title': 'Chief Accounting Officer, VP & Controller', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,2,7,5,1693526400,1672444800,86400,2,425.89,420.73,423.71,428.88,425.89,420.73,423.71,428.88,12.0,0.028299998,1693440000,0.4326,2.61,0.650069,15.550055,15.090747,1557516,1557516,1036393,1299700,1299700,424.0,425.39,900,800,106788937728,381.55,508.1,1.5845702,447.976,463.927,11.8,0.027706685,USD,120661131264,0.10476,213590854,251831008,1351106,1525108,1690761600,1693440000,0.0054,0.0007,0.76101,1.53,0.0063,36.813,11.519029,1672444800,1703980800,1687651200,4.44,7059999744,27.27,28.1,1.44,2:1,915408000,1.79,11.714,NYQ,EQUITY,LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,221149800,America/New_York,EDT,-14400000,424.05,570.0,374.0,502.74,505.0,2.7,hold,19,3672999936,14.585,10300999680,17545000960,1.136,1.361,67392999424,189.881,262.179,0.105340004,0.68305,8387000000,4890375168,7725000192,4.716,0.081,0.12847,0.15285,0.13596,USD,2.209
6,6801 Rockledge Drive,Bethesda,MD,20817,United States,301 897 6000,https://www.lockheedmartin.com,Aerospace & Defense,Industrials,"Lockheed Martin Corporation, a security and aerospace company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide. It operates through four segments: Aeronautics, Missiles and Fire Control, Rotary and Mission Systems, and Space. The Aeronautics segment offers combat and air mobility aircraft, unmanned air vehicles, and related technologies. The Missiles and Fire Control segment provides air and missile defense systems; tactical missiles and air-to-ground precision strike weapon systems; logistics; fire control systems; mission operations support, readiness, engineering support, and integration services; manned and unmanned ground vehicles; and energy management solutions. The Rotary and Mission Systems segment offers military and commercial helicopters, surface ships, sea and land-based missile defense systems, radar systems, sea and air-based mission and combat systems, command and control mission solutions, cyber solutions, and simulation and training solutions. The Space segment offers satellites; space transportation systems; strategic, advanced strike, and defensive systems; and classified systems and services in support of national security systems. This segment also provides network-enabled situational awareness and integrates space and ground global systems to help its customers gather, analyze, and securely distribute critical intelligence data. It serves primarily serves the U.S. government, as well as foreign military sales contracted through the U.S. government. Lockheed Martin Corporation was founded in 1912 and is headquartered in Bethesda, Maryland.",116000,"{'maxAge': 1, 'name': 'Mr. Rodney A. Makoske', 'title': 'Chief Engineer and Sr. VP of Engineering & Technology', 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,2,7,5,1693526400,1672444800,86400,2,425.89,420.73,423.71,428.88,425.89,420.73,423.71,428.88,12.0,0.028299998,1693440000,0.4326,2.61,0.650069,15.550055,15.090747,1557516,1557516,1036393,1299700,1299700,424.0,425.39,900,800,106788937728,381.55,508.1,1.5845702,447.976,463.927,11.8,0.027706685,USD,120661131264,0.10476,213590854,251831008,1351106,1525108,1690761600,1693440000,0.0054,0.0007,0.76101,1.53,0.0063,36.813,11.519029,1672444800,1703980800,1687651200,4.44,7059999744,27.27,28.1,1.44,2:1,915408000,1.79,11.714,NYQ,EQUITY,LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,221149800,America/New_York,EDT,-14400000,424.05,570.0,374.0,502.74,505.0,2.7,hold,19,3672999936,14.585,10300999680,17545000960,1.136,1.361,67392999424,189.881,262.179,0.105340004,0.68305,8387000000,4890375168,7725000192,4.716,0.081,0.12847,0.15285,0.13596,USD,2.209
7,6801 Rockledge Drive,Bethesda,MD,20817,United States,301 897 6000,https://www.lockheedmartin.com,Aerospace & Defense,Industrials,"Lockheed Martin Corporation, a security and aerospace company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide. It operates through four segments: Aeronautics, Missiles and Fire Control, Rotary and Mission Systems, and Space. The Aeronautics segment offers combat and air mobility aircraft, unmanned air vehicles, and related technologies. The Missiles and Fire Control segment provides air and missile defense systems; tactical missiles and air-to-ground precision strike weapon systems; logistics; fire control systems; mission operations support, readiness, engineering support, and integration services; manned and unmanned ground vehicles; and energy management solutions. The Rotary and Mission Systems segment offers military and commercial helicopters, surface ships, sea and land-based missile defense systems, radar systems, sea and air-based mission and combat systems, command and control mission solutions, cyber solutions, and simulation and training solutions. The Space segment offers satellites; space transportation systems; strategic, advanced strike, and defensive systems; and classified systems and services in support of national security systems. This segment also provides network-enabled situational awareness and integrates space and ground global systems to help its customers gather, analyze, and securely distribute critical intelligence data. It serves primarily serves the U.S. government, as well as foreign military sales contracted through the U.S. government. Lockheed Martin Corporation was founded in 1912 and is headquartered in Bethesda, Maryland.",116000,"{'maxAge': 1, 'name': 'Ms. Yvonne O. Hodge', 'title': 'Sr. VP of Enterprise Bus. & Digital Transformation and CIO', 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,2,7,5,1693526400,1672444800,86400,2,425.89,420.73,423.71,428.88,425.89,420.73,423.71,428.88,12.0,0.028299998,1693440000,0.4326,2.61,0.650069,15.550055,15.090747,1557516,1557516,1036393,1299700,1299700,424.0,425.39,900,800,106788937728,381.55,508.1,1.5845702,447.976,463.927,11.8,0.027706685,USD,120661131264,0.10476,213590854,251831008,1351106,1525108,1690761600,1693440000,0.0054,0.0007,0.76101,1.53,0.0063,36.813,11.519029,1672444800,1703980800,1687651200,4.44,7059999744,27.27,28.1,1.44,2:1,915408000,1.79,11.714,NYQ,EQUITY,LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,221149800,America/New_York,EDT,-14400000,424.05,570.0,374.0,502.74,505.0,2.7,hold,19,3672999936,14.585,10300999680,17545000960,1.136,1.361,67392999424,189.881,262.179,0.105340004,0.68305,8387000000,4890375168,7725000192,4.716,0.081,0.12847,0.15285,0.13596,USD,2.209
8,6801 Rockledge Drive,Bethesda,MD,20817,United States,301 897 6000,https://www.lockheedmartin.com,Aerospace & Defense,Industrials,"Lockheed Martin Corporation, a security and aerospace company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide. It operates through four segments: Aeronautics, Missiles and Fire Control, Rotary and Mission Systems, and Space. The Aeronautics segment offers combat and air mobility aircraft, unmanned air vehicles, and related technologies. The Missiles and Fire Control segment provides air and missile defense systems; tactical missiles and air-to-ground precision strike weapon systems; logistics; fire control systems; mission operations support, readiness, engineering support, and integration services; manned and unmanned ground vehicles; and energy management solutions. The Rotary and Mission Systems segment offers military and commercial helicopters, surface ships, sea and land-based missile defense systems, radar systems, sea and air-based mission and combat systems, command and control mission solutions, cyber solutions, and simulation and training solutions. The Space segment offers satellites; space transportation systems; strategic, advanced strike, and defensive systems; and classified systems and services in support of national security systems. This segment also provides network-enabled situational awareness and integrates space and ground global systems to help its customers gather, analyze, and securely distribute critical intelligence data. It serves primarily serves the U.S. government, as well as foreign military sales contracted through the U.S. government. Lockheed Martin Corporation was founded in 1912 and is headquartered in Bethesda, Maryland.",116000,"{'maxAge': 1, 'name': 'Ms. Maria Ricciardone Lee', 'age': 46, 'title': 'VP of Investor Relations', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,2,7,5,1693526400,1672444800,86400,2,425.89,420.73,423.71,428.88,425.89,420.73,423.71,428.88,12.0,0.028299998,1693440000,0.4326,2.61,0.650069,15.550055,15.090747,1557516,1557516,1036393,1299700,1299700,424.0,425.39,900,800,106788937728,381.55,508.1,1.5845702,447.976,463.927,11.8,0.027706685,USD,120661131264,0.10476,213590854,251831008,1351106,1525108,1690761600,1693440000,0.0054,0.0007,0.76101,1.53,0.0063,36.813,11.519029,1672444800,1703980800,1687651200,4.44,7059999744,27.27,28.1,1.44,2:1,915408000,1.79,11.714,NYQ,EQUITY,LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,221149800,America/New_York,EDT,-14400000,424.05,570.0,374.0,502.74,505.0,2.7,hold,19,3672999936,14.585,10300999680,17545000960,1.136,1.361,67392999424,189.881,262.179,0.105340004,0.68305,8387000000,4890375168,7725000192,4.716,0.081,0.12847,0.15285,0.13596,USD,2.209
9,6801 Rockledge Drive,Bethesda,MD,20817,United States,301 897 6000,https://www.lockheedmartin.com,Aerospace & Defense,Industrials,"Lockheed Martin Corporation, a security and aerospace company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide. It operates through four segments: Aeronautics, Missiles and Fire Control, Rotary and Mission Systems, and Space. The Aeronautics segment offers combat and air mobility aircraft, unmanned air vehicles, and related technologies. The Missiles and Fire Control segment provides air and missile defense systems; tactical missiles and air-to-ground precision strike weapon systems; logistics; fire control systems; mission operations support, readiness, engineering support, and integration services; manned and unmanned ground vehicles; and energy management solutions. The Rotary and Mission Systems segment offers military and commercial helicopters, surface ships, sea and land-based missile defense systems, radar systems, sea and air-based mission and combat systems, command and control mission solutions, cyber solutions, and simulation and training solutions. The Space segment offers satellites; space transportation systems; strategic, advanced strike, and defensive systems; and classified systems and services in support of national security systems. This segment also provides network-enabled situational awareness and integrates space and ground global systems to help its customers gather, analyze, and securely distribute critical intelligence data. It serves primarily serves the U.S. government, as well as foreign military sales contracted through the U.S. government. Lockheed Martin Corporation was founded in 1912 and is headquartered in Bethesda, Maryland.",116000,"{'maxAge': 1, 'name': 'Mr. Dean  Acosta', 'title': 'Sr. VP & Chief Communications Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,2,7,5,1693526400,1672444800,86400,2,425.89,420.73,423.71,428.88,425.89,420.73,423.71,428.88,12.0,0.028299998,1693440000,0.4326,2.61,0.650069,15.550055,15.090747,1557516,1557516,1036393,1299700,1299700,424.0,425.39,900,800,106788937728,381.55,508.1,1.5845702,447.976,463.927,11.8,0.027706685,USD,120661131264,0.10476,213590854,251831008,1351106,1525108,1690761600,1693440000,0.0054,0.0007,0.76101,1.53,0.0063,36.813,11.519029,1672444800,1703980800,1687651200,4.44,7059999744,27.27,28.1,1.44,2:1,915408000,1.79,11.714,NYQ,EQUITY,LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,221149800,America/New_York,EDT,-14400000,424.05,570.0,374.0,502.74,505.0,2.7,hold,19,3672999936,14.585,10300999680,17545000960,1.136,1.361,67392999424,189.881,262.179,0.105340004,0.68305,8387000000,4890375168,7725000192,4.716,0.081,0.12847,0.15285,0.13596,USD,2.209
