,address1,address2,city,state,zip,country,fax,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,517-10th Avenue SW,Suite 700,Calgary,AB,T2R 0A8,Canada,403 232 1317,https://www.journeyenergy.ca,Oil & Gas E&P,Energy,"Journey Energy Inc. engages in the exploration, development, and production of crude oil and natural gas in the province of Alberta, Canada. The company was formerly known as Sword Energy Inc. and changed its name to Journey Energy Inc. in July 2012. Journey Energy Inc. was founded in 2007 and is headquartered in Calgary, Canada.","{'maxAge': 1, 'name': 'Mr. Alexander G. Verge', 'age': 61, 'title': 'Pres, CEO & Director', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 516489, 'exercisedValue': 0, 'unexercisedValue': 0}",4,5,7,2,5,1693526400,1672444800,86400,2,5.81,5.7,5.69,5.79,5.81,5.7,5.69,5.79,1443398400,0.0,3.486409,2.9329896,10.537037,60673,60673,132348,127670,127670,5.71,5.71,0,0,353956704,4.22,6.61,1.7951034,5.6566,5.55395,0.0,0.0,CAD,419567616,0.59793,46907055,60922000,1993274,1841185,1690761600,1693440000,0.0327,0.093,0.1579,14.21,5.026,1.132113,1672444800,1703980800,1688083200,117899000,1.94,0.54,-1.66,2.128,5.001,TOR,EQUITY,JOY.TO,JOY.TO,JOURNEY ENERGY INC,Journey Energy Inc.,1403184600,America/Toronto,EDT,-14400000,5.69,7.75,6.5,6.98,7.0,2.2,buy,5,9789000,0.161,83890000,75394000,0.392,0.442,197179008,24.624,3.451,0.05352,0.51854,118806000,-18871750,82564000,-0.206,0.48047,0.42544997,0.21711999,CAD,
1,517-10th Avenue SW,Suite 700,Calgary,AB,T2R 0A8,Canada,403 232 1317,https://www.journeyenergy.ca,Oil & Gas E&P,Energy,"Journey Energy Inc. engages in the exploration, development, and production of crude oil and natural gas in the province of Alberta, Canada. The company was formerly known as Sword Energy Inc. and changed its name to Journey Energy Inc. in July 2012. Journey Energy Inc. was founded in 2007 and is headquartered in Calgary, Canada.","{'maxAge': 1, 'name': 'Mr. Gerald N. Gilewicz C.M.A.', 'age': 62, 'title': 'CFO & Corp. Sec.', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 480512, 'exercisedValue': 0, 'unexercisedValue': 0}",4,5,7,2,5,1693526400,1672444800,86400,2,5.81,5.7,5.69,5.79,5.81,5.7,5.69,5.79,1443398400,0.0,3.486409,2.9329896,10.537037,60673,60673,132348,127670,127670,5.71,5.71,0,0,353956704,4.22,6.61,1.7951034,5.6566,5.55395,0.0,0.0,CAD,419567616,0.59793,46907055,60922000,1993274,1841185,1690761600,1693440000,0.0327,0.093,0.1579,14.21,5.026,1.132113,1672444800,1703980800,1688083200,117899000,1.94,0.54,-1.66,2.128,5.001,TOR,EQUITY,JOY.TO,JOY.TO,JOURNEY ENERGY INC,Journey Energy Inc.,1403184600,America/Toronto,EDT,-14400000,5.69,7.75,6.5,6.98,7.0,2.2,buy,5,9789000,0.161,83890000,75394000,0.392,0.442,197179008,24.624,3.451,0.05352,0.51854,118806000,-18871750,82564000,-0.206,0.48047,0.42544997,0.21711999,CAD,
2,517-10th Avenue SW,Suite 700,Calgary,AB,T2R 0A8,Canada,403 232 1317,https://www.journeyenergy.ca,Oil & Gas E&P,Energy,"Journey Energy Inc. engages in the exploration, development, and production of crude oil and natural gas in the province of Alberta, Canada. The company was formerly known as Sword Energy Inc. and changed its name to Journey Energy Inc. in July 2012. Journey Energy Inc. was founded in 2007 and is headquartered in Calgary, Canada.","{'maxAge': 1, 'name': 'Mr. Richard  Tracy', 'title': 'VP of Operations', 'fiscalYear': 2022, 'totalPay': 359089, 'exercisedValue': 0, 'unexercisedValue': 0}",4,5,7,2,5,1693526400,1672444800,86400,2,5.81,5.7,5.69,5.79,5.81,5.7,5.69,5.79,1443398400,0.0,3.486409,2.9329896,10.537037,60673,60673,132348,127670,127670,5.71,5.71,0,0,353956704,4.22,6.61,1.7951034,5.6566,5.55395,0.0,0.0,CAD,419567616,0.59793,46907055,60922000,1993274,1841185,1690761600,1693440000,0.0327,0.093,0.1579,14.21,5.026,1.132113,1672444800,1703980800,1688083200,117899000,1.94,0.54,-1.66,2.128,5.001,TOR,EQUITY,JOY.TO,JOY.TO,JOURNEY ENERGY INC,Journey Energy Inc.,1403184600,America/Toronto,EDT,-14400000,5.69,7.75,6.5,6.98,7.0,2.2,buy,5,9789000,0.161,83890000,75394000,0.392,0.442,197179008,24.624,3.451,0.05352,0.51854,118806000,-18871750,82564000,-0.206,0.48047,0.42544997,0.21711999,CAD,
3,517-10th Avenue SW,Suite 700,Calgary,AB,T2R 0A8,Canada,403 232 1317,https://www.journeyenergy.ca,Oil & Gas E&P,Energy,"Journey Energy Inc. engages in the exploration, development, and production of crude oil and natural gas in the province of Alberta, Canada. The company was formerly known as Sword Energy Inc. and changed its name to Journey Energy Inc. in July 2012. Journey Energy Inc. was founded in 2007 and is headquartered in Calgary, Canada.","{'maxAge': 1, 'name': 'Mr. Brett R. Boklaschuk', 'title': 'VP of Exploration', 'fiscalYear': 2022, 'totalPay': 386373, 'exercisedValue': 0, 'unexercisedValue': 0}",4,5,7,2,5,1693526400,1672444800,86400,2,5.81,5.7,5.69,5.79,5.81,5.7,5.69,5.79,1443398400,0.0,3.486409,2.9329896,10.537037,60673,60673,132348,127670,127670,5.71,5.71,0,0,353956704,4.22,6.61,1.7951034,5.6566,5.55395,0.0,0.0,CAD,419567616,0.59793,46907055,60922000,1993274,1841185,1690761600,1693440000,0.0327,0.093,0.1579,14.21,5.026,1.132113,1672444800,1703980800,1688083200,117899000,1.94,0.54,-1.66,2.128,5.001,TOR,EQUITY,JOY.TO,JOY.TO,JOURNEY ENERGY INC,Journey Energy Inc.,1403184600,America/Toronto,EDT,-14400000,5.69,7.75,6.5,6.98,7.0,2.2,buy,5,9789000,0.161,83890000,75394000,0.392,0.442,197179008,24.624,3.451,0.05352,0.51854,118806000,-18871750,82564000,-0.206,0.48047,0.42544997,0.21711999,CAD,
4,517-10th Avenue SW,Suite 700,Calgary,AB,T2R 0A8,Canada,403 232 1317,https://www.journeyenergy.ca,Oil & Gas E&P,Energy,"Journey Energy Inc. engages in the exploration, development, and production of crude oil and natural gas in the province of Alberta, Canada. The company was formerly known as Sword Energy Inc. and changed its name to Journey Energy Inc. in July 2012. Journey Energy Inc. was founded in 2007 and is headquartered in Calgary, Canada.","{'maxAge': 1, 'name': 'Mr. Aaron P. Bell', 'title': 'VP of Engineering', 'fiscalYear': 2022, 'totalPay': 362364, 'exercisedValue': 0, 'unexercisedValue': 0}",4,5,7,2,5,1693526400,1672444800,86400,2,5.81,5.7,5.69,5.79,5.81,5.7,5.69,5.79,1443398400,0.0,3.486409,2.9329896,10.537037,60673,60673,132348,127670,127670,5.71,5.71,0,0,353956704,4.22,6.61,1.7951034,5.6566,5.55395,0.0,0.0,CAD,419567616,0.59793,46907055,60922000,1993274,1841185,1690761600,1693440000,0.0327,0.093,0.1579,14.21,5.026,1.132113,1672444800,1703980800,1688083200,117899000,1.94,0.54,-1.66,2.128,5.001,TOR,EQUITY,JOY.TO,JOY.TO,JOURNEY ENERGY INC,Journey Energy Inc.,1403184600,America/Toronto,EDT,-14400000,5.69,7.75,6.5,6.98,7.0,2.2,buy,5,9789000,0.161,83890000,75394000,0.392,0.442,197179008,24.624,3.451,0.05352,0.51854,118806000,-18871750,82564000,-0.206,0.48047,0.42544997,0.21711999,CAD,
5,517-10th Avenue SW,Suite 700,Calgary,AB,T2R 0A8,Canada,403 232 1317,https://www.journeyenergy.ca,Oil & Gas E&P,Energy,"Journey Energy Inc. engages in the exploration, development, and production of crude oil and natural gas in the province of Alberta, Canada. The company was formerly known as Sword Energy Inc. and changed its name to Journey Energy Inc. in July 2012. Journey Energy Inc. was founded in 2007 and is headquartered in Calgary, Canada.","{'maxAge': 1, 'name': 'Mr. Guido  De Ciancio', 'title': 'VP of Land', 'fiscalYear': 2022, 'totalPay': 349292, 'exercisedValue': 0, 'unexercisedValue': 0}",4,5,7,2,5,1693526400,1672444800,86400,2,5.81,5.7,5.69,5.79,5.81,5.7,5.69,5.79,1443398400,0.0,3.486409,2.9329896,10.537037,60673,60673,132348,127670,127670,5.71,5.71,0,0,353956704,4.22,6.61,1.7951034,5.6566,5.55395,0.0,0.0,CAD,419567616,0.59793,46907055,60922000,1993274,1841185,1690761600,1693440000,0.0327,0.093,0.1579,14.21,5.026,1.132113,1672444800,1703980800,1688083200,117899000,1.94,0.54,-1.66,2.128,5.001,TOR,EQUITY,JOY.TO,JOY.TO,JOURNEY ENERGY INC,Journey Energy Inc.,1403184600,America/Toronto,EDT,-14400000,5.69,7.75,6.5,6.98,7.0,2.2,buy,5,9789000,0.161,83890000,75394000,0.392,0.442,197179008,24.624,3.451,0.05352,0.51854,118806000,-18871750,82564000,-0.206,0.48047,0.42544997,0.21711999,CAD,
