,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Pirimehmet Mah.,Floor: 2 No: 77 Mimarsinan Cad. Miralay Office Building,Isparta,Turkey,90 246 232 60 44,90 246 232 32 31,https://www.aksuenerji.com.tr,Utilities—Renewable,Utilities,"Aksu Enerji ve Ticaret Anonim Sirketi engages in the operation of hydroelectric power plant in Turkey. It produces and distributes hydroelectric and solar power. The company was incorporated in 1985 and is headquartered in Isparta, Turkey.",15,"{'maxAge': 1, 'name': 'Mr. Mustafa  Tutar', 'age': 50, 'title': 'Vice Chairman and Operations & Technical Mang.', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,28.36,28.4,27.8,29.4,28.36,28.4,27.8,29.4,1306713600,0.0,0.961436,360.5,992311,992311,1977898,1205216,1205216,28.82,28.86,0,0,951720000,27.62,60.0,31.43784,39.1214,45.32145,0.0,0.0,TRY,1027917184,-0.42199,25336410,33000000,0.17241,0.0,0.783,36.832695,1640908800,1672444800,1688083200,-12774812,0.08,147:100,1516752000,33.955,47.689,IST,EQUITY,AKSUE.IS,AKSUE.IS,AKSU ENERJI,Aksu Enerji ve Ticaret Anonim Sirketi,967703400,Europe/Istanbul,TRT,10800000,28.84,none,1059562,0.032,21554702,77256752,0.267,0.282,30273072,299.019,0.917,0.1095,-0.51315,11807694,-29420648,48286432,0.064,0.69941,0.71200997,0.64239,TRY,
