,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Simmons Bank,Suite 850 2911 Turtle Creek Boulevard,Dallas,GA,75219,United States,855 588 7839,https://www.marps-marine.com,Oil & Gas Midstream,Energy,"Marine Petroleum Trust, together with its subsidiary, Marine Petroleum Corporation, operates as a royalty trust in the United States. It has overriding royalty interest in oil and natural gas leases in the Central and Western areas of the Gulf of Mexico off the coasts of Louisiana and Texas. The company was incorporated in 1956 and is based in Dallas, Texas.","{'maxAge': 1, 'name': 'Mr. Ron E. Hooper', 'title': 'Sr. VP of Simmons Bank', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,5.11,5.165,5.165,5.2475,5.11,5.165,5.165,5.2475,0.64,0.122200005,1693353600,1.1208,10.16,0.528354,6.753247,3301,3301,11117,7010,7010,5.1,5.25,1100,2200,10400000,4.35,10.95,5.714942,5.3492,6.84175,0.862,0.16868883,USD,9459764,0.85204005,1611320,2000000,711,6728,1690761600,1693440000,0.0004,0.19418,0.03734,0.08,0.0004,0.47,11.063829,1656547200,1688083200,1680220800,-0.441,1550541,0.77,5.198,NGM,EQUITY,MARPS,MARPS,3273,Marine Petroleum Trust,322151400,America/New_York,EDT,-14400000,5.2,none,940236,0.47,0,1819791,0.91,0.94269997,1.50832,1441940,-0.441,-0.353,1.0,0.0,0.85204005,USD,
