,address1,address2,city,zip,country,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,exDividendDate,payoutRatio,beta,averageVolume,averageVolume10days,averageDailyVolume10Day,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,currency,enterpriseValue,profitMargins,floatShares,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Zicom House,"45 Chimbai Road Off Hill Road, Bandra (West)",Mumbai,400050,India,https://www.zicom.com,Security & Protection Services,Industrials,"Zicom Electronic Security Systems Limited, together with its subsidiaries, designs, manufactures, distributes, sells, and services electronic security systems in India. The company's products include high definition cameras & DVRs, IP/network cameras & NVRs, CCTV power supplies, video door phones, security alarm system & accessories, access control system & accessories, finger print locks, safe T series systems, and fire alarm system & accessories. Zicom Electronic Security Systems Limited was incorporated in 1994 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Manohar Gopal Bidaye C.S., L.L.B., M.Com.', 'age': 59, 'title': 'Co-Founder & Non-Exec. Chairman', 'yearBorn': 1963, 'fiscalYear': 2019, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1577750400,86400,4,1474329600,0.0,0.464095,0,0,0,1.77,1.77,1.77,1.77,0.0,INR,8897210368,-0.15841,38410848,0.52558,0.0,-51.791,1648684800,1680220800,1609372800,-2190000,-21.75,643.559,-1166.388,BSE,EQUITY,ZICOM.BO,ZICOM.BO,Zicom Electronic Security Systems Limited,968730300,Asia/Kolkata,IST,19800000,1.77,175.0,175.0,175.0,175.0,none,1,69495000,1.587,-7628000,8860059648,0.017,0.017,13825000,0.316,-0.0298,2652000,-2101500,-299000,-0.684,0.19183001,-0.55175,-0.59002,INR,
1,Zicom House,"45 Chimbai Road Off Hill Road, Bandra (West)",Mumbai,400050,India,https://www.zicom.com,Security & Protection Services,Industrials,"Zicom Electronic Security Systems Limited, together with its subsidiaries, designs, manufactures, distributes, sells, and services electronic security systems in India. The company's products include high definition cameras & DVRs, IP/network cameras & NVRs, CCTV power supplies, video door phones, security alarm system & accessories, access control system & accessories, finger print locks, safe T series systems, and fire alarm system & accessories. Zicom Electronic Security Systems Limited was incorporated in 1994 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Pramoud Vinayak Rao', 'age': 64, 'title': 'Promoter MD & Exec. Director', 'yearBorn': 1958, 'fiscalYear': 2019, 'totalPay': 5446000, 'exercisedValue': 0, 'unexercisedValue': 0}",1577750400,86400,4,1474329600,0.0,0.464095,0,0,0,1.77,1.77,1.77,1.77,0.0,INR,8897210368,-0.15841,38410848,0.52558,0.0,-51.791,1648684800,1680220800,1609372800,-2190000,-21.75,643.559,-1166.388,BSE,EQUITY,ZICOM.BO,ZICOM.BO,Zicom Electronic Security Systems Limited,968730300,Asia/Kolkata,IST,19800000,1.77,175.0,175.0,175.0,175.0,none,1,69495000,1.587,-7628000,8860059648,0.017,0.017,13825000,0.316,-0.0298,2652000,-2101500,-299000,-0.684,0.19183001,-0.55175,-0.59002,INR,
2,Zicom House,"45 Chimbai Road Off Hill Road, Bandra (West)",Mumbai,400050,India,https://www.zicom.com,Security & Protection Services,Industrials,"Zicom Electronic Security Systems Limited, together with its subsidiaries, designs, manufactures, distributes, sells, and services electronic security systems in India. The company's products include high definition cameras & DVRs, IP/network cameras & NVRs, CCTV power supplies, video door phones, security alarm system & accessories, access control system & accessories, finger print locks, safe T series systems, and fire alarm system & accessories. Zicom Electronic Security Systems Limited was incorporated in 1994 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Arun  Shibad', 'title': 'VP of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",1577750400,86400,4,1474329600,0.0,0.464095,0,0,0,1.77,1.77,1.77,1.77,0.0,INR,8897210368,-0.15841,38410848,0.52558,0.0,-51.791,1648684800,1680220800,1609372800,-2190000,-21.75,643.559,-1166.388,BSE,EQUITY,ZICOM.BO,ZICOM.BO,Zicom Electronic Security Systems Limited,968730300,Asia/Kolkata,IST,19800000,1.77,175.0,175.0,175.0,175.0,none,1,69495000,1.587,-7628000,8860059648,0.017,0.017,13825000,0.316,-0.0298,2652000,-2101500,-299000,-0.684,0.19183001,-0.55175,-0.59002,INR,
3,Zicom House,"45 Chimbai Road Off Hill Road, Bandra (West)",Mumbai,400050,India,https://www.zicom.com,Security & Protection Services,Industrials,"Zicom Electronic Security Systems Limited, together with its subsidiaries, designs, manufactures, distributes, sells, and services electronic security systems in India. The company's products include high definition cameras & DVRs, IP/network cameras & NVRs, CCTV power supplies, video door phones, security alarm system & accessories, access control system & accessories, finger print locks, safe T series systems, and fire alarm system & accessories. Zicom Electronic Security Systems Limited was incorporated in 1994 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Thulasi  Ram', 'title': 'Chief Exec. Officer of Unisafe Dubai', 'exercisedValue': 0, 'unexercisedValue': 0}",1577750400,86400,4,1474329600,0.0,0.464095,0,0,0,1.77,1.77,1.77,1.77,0.0,INR,8897210368,-0.15841,38410848,0.52558,0.0,-51.791,1648684800,1680220800,1609372800,-2190000,-21.75,643.559,-1166.388,BSE,EQUITY,ZICOM.BO,ZICOM.BO,Zicom Electronic Security Systems Limited,968730300,Asia/Kolkata,IST,19800000,1.77,175.0,175.0,175.0,175.0,none,1,69495000,1.587,-7628000,8860059648,0.017,0.017,13825000,0.316,-0.0298,2652000,-2101500,-299000,-0.684,0.19183001,-0.55175,-0.59002,INR,
