,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,10423-101 Street NW,Suite 1200,Edmonton,AB,T5H 0E9,Canada,780 392 5100,https://www.capitalpower.com,Utilities—Independent Power Producers,Utilities,"Capital Power Corporation develops, acquires, owns, and operates renewable and thermal power generation facilities in Canada and the United States. It generates electricity from various energy sources, including wind, solar, waste heat, natural gas, and coal. The company owns an approximately 7,500 megawatts of power generation capacity at 29 facilities. It also manages its related electricity, natural gas, and emissions portfolios by undertaking trading and marketing activities. Capital Power Corporation was founded in 1891 and is headquartered in Edmonton, Canada.",737,"{'maxAge': 1, 'name': 'Ms. Sandra  Haskins', 'age': 63, 'title': 'Sr. VP of Fin. & CFO', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 922266, 'exercisedValue': 74531, 'unexercisedValue': 0}",8,1,3,10,7,1693526400,1672444800,86400,2,41.75,41.84,41.84,42.34,41.75,41.84,41.84,42.34,2.46,0.0589,1695859200,0.9915,5.59,0.556986,18.021368,12.740181,390740,390740,308372,308370,308370,42.17,42.21,0,0,4931781120,39.16,51.83,1.3526552,40.7176,43.51885,2.32,0.05556886,CAD,9039662080,0.084750004,116669320,116950000,1257710,1128195,1690761600,1693440000,0.0108,0.00183,0.2051,5.03,18.589,2.2685456,1672444800,1703980800,1688083200,0.087,276000000,2.34,3.31,-0.63,2.479,8.585,TOR,EQUITY,CPX.TO,CPX.TO,CAPITAL POWER CORPORATION,Capital Power Corporation,1249911000,America/Toronto,EDT,-14400000,42.17,57.0,44.0,49.58,50.0,2.5,buy,12,125000000,1.069,1053000000,3676000000,0.492,0.786,3646000128,132.373,31.205,0.03384,0.10462,980000000,127125000,772000000,0.136,0.253,0.32830003,0.28881,0.13851,CAD,
1,10423-101 Street NW,Suite 1200,Edmonton,AB,T5H 0E9,Canada,780 392 5100,https://www.capitalpower.com,Utilities—Independent Power Producers,Utilities,"Capital Power Corporation develops, acquires, owns, and operates renewable and thermal power generation facilities in Canada and the United States. It generates electricity from various energy sources, including wind, solar, waste heat, natural gas, and coal. The company owns an approximately 7,500 megawatts of power generation capacity at 29 facilities. It also manages its related electricity, natural gas, and emissions portfolios by undertaking trading and marketing activities. Capital Power Corporation was founded in 1891 and is headquartered in Edmonton, Canada.",737,"{'maxAge': 1, 'name': 'Mr. Bryan  DeNeve', 'age': 57, 'title': 'Sr. VP of Operations', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 872410, 'exercisedValue': 1658037, 'unexercisedValue': 0}",8,1,3,10,7,1693526400,1672444800,86400,2,41.75,41.84,41.84,42.34,41.75,41.84,41.84,42.34,2.46,0.0589,1695859200,0.9915,5.59,0.556986,18.021368,12.740181,390740,390740,308372,308370,308370,42.17,42.21,0,0,4931781120,39.16,51.83,1.3526552,40.7176,43.51885,2.32,0.05556886,CAD,9039662080,0.084750004,116669320,116950000,1257710,1128195,1690761600,1693440000,0.0108,0.00183,0.2051,5.03,18.589,2.2685456,1672444800,1703980800,1688083200,0.087,276000000,2.34,3.31,-0.63,2.479,8.585,TOR,EQUITY,CPX.TO,CPX.TO,CAPITAL POWER CORPORATION,Capital Power Corporation,1249911000,America/Toronto,EDT,-14400000,42.17,57.0,44.0,49.58,50.0,2.5,buy,12,125000000,1.069,1053000000,3676000000,0.492,0.786,3646000128,132.373,31.205,0.03384,0.10462,980000000,127125000,772000000,0.136,0.253,0.32830003,0.28881,0.13851,CAD,
2,10423-101 Street NW,Suite 1200,Edmonton,AB,T5H 0E9,Canada,780 392 5100,https://www.capitalpower.com,Utilities—Independent Power Producers,Utilities,"Capital Power Corporation develops, acquires, owns, and operates renewable and thermal power generation facilities in Canada and the United States. It generates electricity from various energy sources, including wind, solar, waste heat, natural gas, and coal. The company owns an approximately 7,500 megawatts of power generation capacity at 29 facilities. It also manages its related electricity, natural gas, and emissions portfolios by undertaking trading and marketing activities. Capital Power Corporation was founded in 1891 and is headquartered in Edmonton, Canada.",737,"{'maxAge': 1, 'name': 'Mr. Christopher L. Kopecky', 'age': 50, 'title': 'Sr. VP and Chief Legal, Devel. & Commercial Officer', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 936702, 'exercisedValue': 176288, 'unexercisedValue': 0}",8,1,3,10,7,1693526400,1672444800,86400,2,41.75,41.84,41.84,42.34,41.75,41.84,41.84,42.34,2.46,0.0589,1695859200,0.9915,5.59,0.556986,18.021368,12.740181,390740,390740,308372,308370,308370,42.17,42.21,0,0,4931781120,39.16,51.83,1.3526552,40.7176,43.51885,2.32,0.05556886,CAD,9039662080,0.084750004,116669320,116950000,1257710,1128195,1690761600,1693440000,0.0108,0.00183,0.2051,5.03,18.589,2.2685456,1672444800,1703980800,1688083200,0.087,276000000,2.34,3.31,-0.63,2.479,8.585,TOR,EQUITY,CPX.TO,CPX.TO,CAPITAL POWER CORPORATION,Capital Power Corporation,1249911000,America/Toronto,EDT,-14400000,42.17,57.0,44.0,49.58,50.0,2.5,buy,12,125000000,1.069,1053000000,3676000000,0.492,0.786,3646000128,132.373,31.205,0.03384,0.10462,980000000,127125000,772000000,0.136,0.253,0.32830003,0.28881,0.13851,CAD,
3,10423-101 Street NW,Suite 1200,Edmonton,AB,T5H 0E9,Canada,780 392 5100,https://www.capitalpower.com,Utilities—Independent Power Producers,Utilities,"Capital Power Corporation develops, acquires, owns, and operates renewable and thermal power generation facilities in Canada and the United States. It generates electricity from various energy sources, including wind, solar, waste heat, natural gas, and coal. The company owns an approximately 7,500 megawatts of power generation capacity at 29 facilities. It also manages its related electricity, natural gas, and emissions portfolios by undertaking trading and marketing activities. Capital Power Corporation was founded in 1891 and is headquartered in Edmonton, Canada.",737,"{'maxAge': 1, 'name': 'Mr. Avik  Dey', 'age': 44, 'title': 'Pres & CEO', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",8,1,3,10,7,1693526400,1672444800,86400,2,41.75,41.84,41.84,42.34,41.75,41.84,41.84,42.34,2.46,0.0589,1695859200,0.9915,5.59,0.556986,18.021368,12.740181,390740,390740,308372,308370,308370,42.17,42.21,0,0,4931781120,39.16,51.83,1.3526552,40.7176,43.51885,2.32,0.05556886,CAD,9039662080,0.084750004,116669320,116950000,1257710,1128195,1690761600,1693440000,0.0108,0.00183,0.2051,5.03,18.589,2.2685456,1672444800,1703980800,1688083200,0.087,276000000,2.34,3.31,-0.63,2.479,8.585,TOR,EQUITY,CPX.TO,CPX.TO,CAPITAL POWER CORPORATION,Capital Power Corporation,1249911000,America/Toronto,EDT,-14400000,42.17,57.0,44.0,49.58,50.0,2.5,buy,12,125000000,1.069,1053000000,3676000000,0.492,0.786,3646000128,132.373,31.205,0.03384,0.10462,980000000,127125000,772000000,0.136,0.253,0.32830003,0.28881,0.13851,CAD,
4,10423-101 Street NW,Suite 1200,Edmonton,AB,T5H 0E9,Canada,780 392 5100,https://www.capitalpower.com,Utilities—Independent Power Producers,Utilities,"Capital Power Corporation develops, acquires, owns, and operates renewable and thermal power generation facilities in Canada and the United States. It generates electricity from various energy sources, including wind, solar, waste heat, natural gas, and coal. The company owns an approximately 7,500 megawatts of power generation capacity at 29 facilities. It also manages its related electricity, natural gas, and emissions portfolios by undertaking trading and marketing activities. Capital Power Corporation was founded in 1891 and is headquartered in Edmonton, Canada.",737,"{'maxAge': 1, 'name': 'Ms. Jacquelyn Marie Pylypiuk', 'age': 53, 'title': 'Sr. VP of People, Culture & Technology', 'yearBorn': 1969, 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}",8,1,3,10,7,1693526400,1672444800,86400,2,41.75,41.84,41.84,42.34,41.75,41.84,41.84,42.34,2.46,0.0589,1695859200,0.9915,5.59,0.556986,18.021368,12.740181,390740,390740,308372,308370,308370,42.17,42.21,0,0,4931781120,39.16,51.83,1.3526552,40.7176,43.51885,2.32,0.05556886,CAD,9039662080,0.084750004,116669320,116950000,1257710,1128195,1690761600,1693440000,0.0108,0.00183,0.2051,5.03,18.589,2.2685456,1672444800,1703980800,1688083200,0.087,276000000,2.34,3.31,-0.63,2.479,8.585,TOR,EQUITY,CPX.TO,CPX.TO,CAPITAL POWER CORPORATION,Capital Power Corporation,1249911000,America/Toronto,EDT,-14400000,42.17,57.0,44.0,49.58,50.0,2.5,buy,12,125000000,1.069,1053000000,3676000000,0.492,0.786,3646000128,132.373,31.205,0.03384,0.10462,980000000,127125000,772000000,0.136,0.253,0.32830003,0.28881,0.13851,CAD,
5,10423-101 Street NW,Suite 1200,Edmonton,AB,T5H 0E9,Canada,780 392 5100,https://www.capitalpower.com,Utilities—Independent Power Producers,Utilities,"Capital Power Corporation develops, acquires, owns, and operates renewable and thermal power generation facilities in Canada and the United States. It generates electricity from various energy sources, including wind, solar, waste heat, natural gas, and coal. The company owns an approximately 7,500 megawatts of power generation capacity at 29 facilities. It also manages its related electricity, natural gas, and emissions portfolios by undertaking trading and marketing activities. Capital Power Corporation was founded in 1891 and is headquartered in Edmonton, Canada.",737,"{'maxAge': 1, 'name': 'Mr. Randy  Mah', 'title': 'Sr. Mang. of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",8,1,3,10,7,1693526400,1672444800,86400,2,41.75,41.84,41.84,42.34,41.75,41.84,41.84,42.34,2.46,0.0589,1695859200,0.9915,5.59,0.556986,18.021368,12.740181,390740,390740,308372,308370,308370,42.17,42.21,0,0,4931781120,39.16,51.83,1.3526552,40.7176,43.51885,2.32,0.05556886,CAD,9039662080,0.084750004,116669320,116950000,1257710,1128195,1690761600,1693440000,0.0108,0.00183,0.2051,5.03,18.589,2.2685456,1672444800,1703980800,1688083200,0.087,276000000,2.34,3.31,-0.63,2.479,8.585,TOR,EQUITY,CPX.TO,CPX.TO,CAPITAL POWER CORPORATION,Capital Power Corporation,1249911000,America/Toronto,EDT,-14400000,42.17,57.0,44.0,49.58,50.0,2.5,buy,12,125000000,1.069,1053000000,3676000000,0.492,0.786,3646000128,132.373,31.205,0.03384,0.10462,980000000,127125000,772000000,0.136,0.253,0.32830003,0.28881,0.13851,CAD,
6,10423-101 Street NW,Suite 1200,Edmonton,AB,T5H 0E9,Canada,780 392 5100,https://www.capitalpower.com,Utilities—Independent Power Producers,Utilities,"Capital Power Corporation develops, acquires, owns, and operates renewable and thermal power generation facilities in Canada and the United States. It generates electricity from various energy sources, including wind, solar, waste heat, natural gas, and coal. The company owns an approximately 7,500 megawatts of power generation capacity at 29 facilities. It also manages its related electricity, natural gas, and emissions portfolios by undertaking trading and marketing activities. Capital Power Corporation was founded in 1891 and is headquartered in Edmonton, Canada.",737,"{'maxAge': 1, 'name': 'Mr. Steve  Owens', 'age': 58, 'title': 'Sr. VP of Construction & Engineering', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",8,1,3,10,7,1693526400,1672444800,86400,2,41.75,41.84,41.84,42.34,41.75,41.84,41.84,42.34,2.46,0.0589,1695859200,0.9915,5.59,0.556986,18.021368,12.740181,390740,390740,308372,308370,308370,42.17,42.21,0,0,4931781120,39.16,51.83,1.3526552,40.7176,43.51885,2.32,0.05556886,CAD,9039662080,0.084750004,116669320,116950000,1257710,1128195,1690761600,1693440000,0.0108,0.00183,0.2051,5.03,18.589,2.2685456,1672444800,1703980800,1688083200,0.087,276000000,2.34,3.31,-0.63,2.479,8.585,TOR,EQUITY,CPX.TO,CPX.TO,CAPITAL POWER CORPORATION,Capital Power Corporation,1249911000,America/Toronto,EDT,-14400000,42.17,57.0,44.0,49.58,50.0,2.5,buy,12,125000000,1.069,1053000000,3676000000,0.492,0.786,3646000128,132.373,31.205,0.03384,0.10462,980000000,127125000,772000000,0.136,0.253,0.32830003,0.28881,0.13851,CAD,
7,10423-101 Street NW,Suite 1200,Edmonton,AB,T5H 0E9,Canada,780 392 5100,https://www.capitalpower.com,Utilities—Independent Power Producers,Utilities,"Capital Power Corporation develops, acquires, owns, and operates renewable and thermal power generation facilities in Canada and the United States. It generates electricity from various energy sources, including wind, solar, waste heat, natural gas, and coal. The company owns an approximately 7,500 megawatts of power generation capacity at 29 facilities. It also manages its related electricity, natural gas, and emissions portfolios by undertaking trading and marketing activities. Capital Power Corporation was founded in 1891 and is headquartered in Edmonton, Canada.",737,"{'maxAge': 1, 'name': 'Colleen  Legge', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",8,1,3,10,7,1693526400,1672444800,86400,2,41.75,41.84,41.84,42.34,41.75,41.84,41.84,42.34,2.46,0.0589,1695859200,0.9915,5.59,0.556986,18.021368,12.740181,390740,390740,308372,308370,308370,42.17,42.21,0,0,4931781120,39.16,51.83,1.3526552,40.7176,43.51885,2.32,0.05556886,CAD,9039662080,0.084750004,116669320,116950000,1257710,1128195,1690761600,1693440000,0.0108,0.00183,0.2051,5.03,18.589,2.2685456,1672444800,1703980800,1688083200,0.087,276000000,2.34,3.31,-0.63,2.479,8.585,TOR,EQUITY,CPX.TO,CPX.TO,CAPITAL POWER CORPORATION,Capital Power Corporation,1249911000,America/Toronto,EDT,-14400000,42.17,57.0,44.0,49.58,50.0,2.5,buy,12,125000000,1.069,1053000000,3676000000,0.492,0.786,3646000128,132.373,31.205,0.03384,0.10462,980000000,127125000,772000000,0.136,0.253,0.32830003,0.28881,0.13851,CAD,
