,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Park Plaza Tower II,"Floor 1, Office 101 Javier Barros 540 Col. Santa Fe, Cuajimalpa City Hall",Mexico City,DF,05120,Mexico,52 55 5246 3100,https://consorcioara.com.mx,Residential Construction,Consumer Cyclical,"Consorcio ARA, S. A. B. de C. V., together with its subsidiaries, designs, constructs, markets, and promotes low-income and middle-income residential housing developments in Mexico. It operates through Real Estate and Shopping Centers divisions. The company also builds, manages, and leases shopping centers, single centers, and mini-shopping centers. In addition, it operates commercial premises. As of December 31, 2021, the company operated 6 shopping centers. Consorcio ARA, S. A. B. de C. V. was founded in 1977 and is based in Mexico City, Mexico.",6107,"{'maxAge': 1, 'name': 'Mr. Germán  Ahumada Russek', 'age': 78, 'title': 'Founding Partner, Chairman & Gen. Mang. of Real Estate Division', 'yearBorn': 1944, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.01,0.0454,1691366400,0.3778,0.680518,5.25,5000,5000,706,900,900,0.0,0.0,0,0,268014592,0.154,0.25,0.038096007,0.2312,0.1964345,0.162,0.7714286,USD,-519523936,0.097600006,572555303,1223200000,0.50784,0.15732999,11.838,0.017739482,1672444800,1703980800,1688083200,0.133,686664000,0.04,-0.074,-0.651,PNK,EQUITY,CNRFF,CNRFF,CONSORCIO ARA SAB,"Consorcio ARA, S. A. B. de C. V.",1325601000,America/New_York,EDT,-14400000,0.21,none,3114084096,2.532,798128000,2302142976,1.753,6.528,7035240960,15.777,5.742,0.02162,0.04796,16413375,268500000,0.154,0.039,0.26158002,0.113450006,0.10858,MXN,
1,Park Plaza Tower II,"Floor 1, Office 101 Javier Barros 540 Col. Santa Fe, Cuajimalpa City Hall",Mexico City,DF,05120,Mexico,52 55 5246 3100,https://consorcioara.com.mx,Residential Construction,Consumer Cyclical,"Consorcio ARA, S. A. B. de C. V., together with its subsidiaries, designs, constructs, markets, and promotes low-income and middle-income residential housing developments in Mexico. It operates through Real Estate and Shopping Centers divisions. The company also builds, manages, and leases shopping centers, single centers, and mini-shopping centers. In addition, it operates commercial premises. As of December 31, 2021, the company operated 6 shopping centers. Consorcio ARA, S. A. B. de C. V. was founded in 1977 and is based in Mexico City, Mexico.",6107,"{'maxAge': 1, 'name': 'Mr. Miguel Guillermo  Lozano Pardinas', 'age': 70, 'title': 'Co-CEO, COO & Director', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.01,0.0454,1691366400,0.3778,0.680518,5.25,5000,5000,706,900,900,0.0,0.0,0,0,268014592,0.154,0.25,0.038096007,0.2312,0.1964345,0.162,0.7714286,USD,-519523936,0.097600006,572555303,1223200000,0.50784,0.15732999,11.838,0.017739482,1672444800,1703980800,1688083200,0.133,686664000,0.04,-0.074,-0.651,PNK,EQUITY,CNRFF,CNRFF,CONSORCIO ARA SAB,"Consorcio ARA, S. A. B. de C. V.",1325601000,America/New_York,EDT,-14400000,0.21,none,3114084096,2.532,798128000,2302142976,1.753,6.528,7035240960,15.777,5.742,0.02162,0.04796,16413375,268500000,0.154,0.039,0.26158002,0.113450006,0.10858,MXN,
2,Park Plaza Tower II,"Floor 1, Office 101 Javier Barros 540 Col. Santa Fe, Cuajimalpa City Hall",Mexico City,DF,05120,Mexico,52 55 5246 3100,https://consorcioara.com.mx,Residential Construction,Consumer Cyclical,"Consorcio ARA, S. A. B. de C. V., together with its subsidiaries, designs, constructs, markets, and promotes low-income and middle-income residential housing developments in Mexico. It operates through Real Estate and Shopping Centers divisions. The company also builds, manages, and leases shopping centers, single centers, and mini-shopping centers. In addition, it operates commercial premises. As of December 31, 2021, the company operated 6 shopping centers. Consorcio ARA, S. A. B. de C. V. was founded in 1977 and is based in Mexico City, Mexico.",6107,"{'maxAge': 1, 'name': 'Mr. Luis Felipe Ahumada Russek', 'title': 'Founding Partner, Vice Chairman & Gen. Director of Shopping Centers Division', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.01,0.0454,1691366400,0.3778,0.680518,5.25,5000,5000,706,900,900,0.0,0.0,0,0,268014592,0.154,0.25,0.038096007,0.2312,0.1964345,0.162,0.7714286,USD,-519523936,0.097600006,572555303,1223200000,0.50784,0.15732999,11.838,0.017739482,1672444800,1703980800,1688083200,0.133,686664000,0.04,-0.074,-0.651,PNK,EQUITY,CNRFF,CNRFF,CONSORCIO ARA SAB,"Consorcio ARA, S. A. B. de C. V.",1325601000,America/New_York,EDT,-14400000,0.21,none,3114084096,2.532,798128000,2302142976,1.753,6.528,7035240960,15.777,5.742,0.02162,0.04796,16413375,268500000,0.154,0.039,0.26158002,0.113450006,0.10858,MXN,
3,Park Plaza Tower II,"Floor 1, Office 101 Javier Barros 540 Col. Santa Fe, Cuajimalpa City Hall",Mexico City,DF,05120,Mexico,52 55 5246 3100,https://consorcioara.com.mx,Residential Construction,Consumer Cyclical,"Consorcio ARA, S. A. B. de C. V., together with its subsidiaries, designs, constructs, markets, and promotes low-income and middle-income residential housing developments in Mexico. It operates through Real Estate and Shopping Centers divisions. The company also builds, manages, and leases shopping centers, single centers, and mini-shopping centers. In addition, it operates commercial premises. As of December 31, 2021, the company operated 6 shopping centers. Consorcio ARA, S. A. B. de C. V. was founded in 1977 and is based in Mexico City, Mexico.",6107,"{'maxAge': 1, 'name': 'Mr. Germán  Ahumada Alduncin', 'age': 46, 'title': 'Vice Chairman and Head of Corp. Oversight Control & Strategy', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.01,0.0454,1691366400,0.3778,0.680518,5.25,5000,5000,706,900,900,0.0,0.0,0,0,268014592,0.154,0.25,0.038096007,0.2312,0.1964345,0.162,0.7714286,USD,-519523936,0.097600006,572555303,1223200000,0.50784,0.15732999,11.838,0.017739482,1672444800,1703980800,1688083200,0.133,686664000,0.04,-0.074,-0.651,PNK,EQUITY,CNRFF,CNRFF,CONSORCIO ARA SAB,"Consorcio ARA, S. A. B. de C. V.",1325601000,America/New_York,EDT,-14400000,0.21,none,3114084096,2.532,798128000,2302142976,1.753,6.528,7035240960,15.777,5.742,0.02162,0.04796,16413375,268500000,0.154,0.039,0.26158002,0.113450006,0.10858,MXN,
4,Park Plaza Tower II,"Floor 1, Office 101 Javier Barros 540 Col. Santa Fe, Cuajimalpa City Hall",Mexico City,DF,05120,Mexico,52 55 5246 3100,https://consorcioara.com.mx,Residential Construction,Consumer Cyclical,"Consorcio ARA, S. A. B. de C. V., together with its subsidiaries, designs, constructs, markets, and promotes low-income and middle-income residential housing developments in Mexico. It operates through Real Estate and Shopping Centers divisions. The company also builds, manages, and leases shopping centers, single centers, and mini-shopping centers. In addition, it operates commercial premises. As of December 31, 2021, the company operated 6 shopping centers. Consorcio ARA, S. A. B. de C. V. was founded in 1977 and is based in Mexico City, Mexico.",6107,"{'maxAge': 1, 'name': 'Ms. Alicia  Enriquez Pimentel', 'age': 46, 'title': 'Deputy Gen. Director of Admin. & Fin. and Investor Relations Director', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.01,0.0454,1691366400,0.3778,0.680518,5.25,5000,5000,706,900,900,0.0,0.0,0,0,268014592,0.154,0.25,0.038096007,0.2312,0.1964345,0.162,0.7714286,USD,-519523936,0.097600006,572555303,1223200000,0.50784,0.15732999,11.838,0.017739482,1672444800,1703980800,1688083200,0.133,686664000,0.04,-0.074,-0.651,PNK,EQUITY,CNRFF,CNRFF,CONSORCIO ARA SAB,"Consorcio ARA, S. A. B. de C. V.",1325601000,America/New_York,EDT,-14400000,0.21,none,3114084096,2.532,798128000,2302142976,1.753,6.528,7035240960,15.777,5.742,0.02162,0.04796,16413375,268500000,0.154,0.039,0.26158002,0.113450006,0.10858,MXN,
5,Park Plaza Tower II,"Floor 1, Office 101 Javier Barros 540 Col. Santa Fe, Cuajimalpa City Hall",Mexico City,DF,05120,Mexico,52 55 5246 3100,https://consorcioara.com.mx,Residential Construction,Consumer Cyclical,"Consorcio ARA, S. A. B. de C. V., together with its subsidiaries, designs, constructs, markets, and promotes low-income and middle-income residential housing developments in Mexico. It operates through Real Estate and Shopping Centers divisions. The company also builds, manages, and leases shopping centers, single centers, and mini-shopping centers. In addition, it operates commercial premises. As of December 31, 2021, the company operated 6 shopping centers. Consorcio ARA, S. A. B. de C. V. was founded in 1977 and is based in Mexico City, Mexico.",6107,"{'maxAge': 1, 'name': 'Mr. Rodolfo Trujillo Mondragón', 'age': 62, 'title': 'Legal Director', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.01,0.0454,1691366400,0.3778,0.680518,5.25,5000,5000,706,900,900,0.0,0.0,0,0,268014592,0.154,0.25,0.038096007,0.2312,0.1964345,0.162,0.7714286,USD,-519523936,0.097600006,572555303,1223200000,0.50784,0.15732999,11.838,0.017739482,1672444800,1703980800,1688083200,0.133,686664000,0.04,-0.074,-0.651,PNK,EQUITY,CNRFF,CNRFF,CONSORCIO ARA SAB,"Consorcio ARA, S. A. B. de C. V.",1325601000,America/New_York,EDT,-14400000,0.21,none,3114084096,2.532,798128000,2302142976,1.753,6.528,7035240960,15.777,5.742,0.02162,0.04796,16413375,268500000,0.154,0.039,0.26158002,0.113450006,0.10858,MXN,
6,Park Plaza Tower II,"Floor 1, Office 101 Javier Barros 540 Col. Santa Fe, Cuajimalpa City Hall",Mexico City,DF,05120,Mexico,52 55 5246 3100,https://consorcioara.com.mx,Residential Construction,Consumer Cyclical,"Consorcio ARA, S. A. B. de C. V., together with its subsidiaries, designs, constructs, markets, and promotes low-income and middle-income residential housing developments in Mexico. It operates through Real Estate and Shopping Centers divisions. The company also builds, manages, and leases shopping centers, single centers, and mini-shopping centers. In addition, it operates commercial premises. As of December 31, 2021, the company operated 6 shopping centers. Consorcio ARA, S. A. B. de C. V. was founded in 1977 and is based in Mexico City, Mexico.",6107,"{'maxAge': 1, 'name': 'Ms. Ana Luisa Echandi Sanchez', 'age': 45, 'title': 'Director of Human Capital', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.01,0.0454,1691366400,0.3778,0.680518,5.25,5000,5000,706,900,900,0.0,0.0,0,0,268014592,0.154,0.25,0.038096007,0.2312,0.1964345,0.162,0.7714286,USD,-519523936,0.097600006,572555303,1223200000,0.50784,0.15732999,11.838,0.017739482,1672444800,1703980800,1688083200,0.133,686664000,0.04,-0.074,-0.651,PNK,EQUITY,CNRFF,CNRFF,CONSORCIO ARA SAB,"Consorcio ARA, S. A. B. de C. V.",1325601000,America/New_York,EDT,-14400000,0.21,none,3114084096,2.532,798128000,2302142976,1.753,6.528,7035240960,15.777,5.742,0.02162,0.04796,16413375,268500000,0.154,0.039,0.26158002,0.113450006,0.10858,MXN,
7,Park Plaza Tower II,"Floor 1, Office 101 Javier Barros 540 Col. Santa Fe, Cuajimalpa City Hall",Mexico City,DF,05120,Mexico,52 55 5246 3100,https://consorcioara.com.mx,Residential Construction,Consumer Cyclical,"Consorcio ARA, S. A. B. de C. V., together with its subsidiaries, designs, constructs, markets, and promotes low-income and middle-income residential housing developments in Mexico. It operates through Real Estate and Shopping Centers divisions. The company also builds, manages, and leases shopping centers, single centers, and mini-shopping centers. In addition, it operates commercial premises. As of December 31, 2021, the company operated 6 shopping centers. Consorcio ARA, S. A. B. de C. V. was founded in 1977 and is based in Mexico City, Mexico.",6107,"{'maxAge': 1, 'name': 'Mr. Ricardo  Maldonado Yanez', 'age': 54, 'title': 'Sec.', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.01,0.0454,1691366400,0.3778,0.680518,5.25,5000,5000,706,900,900,0.0,0.0,0,0,268014592,0.154,0.25,0.038096007,0.2312,0.1964345,0.162,0.7714286,USD,-519523936,0.097600006,572555303,1223200000,0.50784,0.15732999,11.838,0.017739482,1672444800,1703980800,1688083200,0.133,686664000,0.04,-0.074,-0.651,PNK,EQUITY,CNRFF,CNRFF,CONSORCIO ARA SAB,"Consorcio ARA, S. A. B. de C. V.",1325601000,America/New_York,EDT,-14400000,0.21,none,3114084096,2.532,798128000,2302142976,1.753,6.528,7035240960,15.777,5.742,0.02162,0.04796,16413375,268500000,0.154,0.039,0.26158002,0.113450006,0.10858,MXN,
