,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Level Seven,20 Hunter Street,Sydney,NSW,2000,Australia,+61 2 8215 7900,+61 2 8215 7901,https://www.whitefield.com.au,Capital Markets,Financial Services,"Whitefield Limited operates in the securities industry primarily in Australia. The company invests in shares and securities. The company was founded in 1923 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Angus John Gluskie B.Ec., C.A., F.Fin.', 'age': 47, 'title': 'Chief Exec. Officer and Exec. Director', 'yearBorn': 1975, 'fiscalYear': 2016, 'totalPay': 953321, 'exercisedValue': 0, 'unexercisedValue': 0}",1483142400,86400,2,5.08,5.08,5.03,5.14,5.08,5.08,5.03,5.14,0.2,0.0402,1685318400,1.3312,3.99,0.448198,33.999996,57257,57257,38023,45363,45363,5.03,5.13,0,0,594685504,4.9,5.45,26.256882,5.0656,5.085325,0.0,0.0,AUD,614676096,0.83106005,116605000,0.22845,0.0,4.744,1.0750421,1680220800,1711843200,1688083200,0.222,18822576,0.15,27.14,ASX,EQUITY,WHF.AX,WHF.AX,WHITEFIELD FPO,Whitefield Industrials Limited,915404400,Australia/Sydney,AEST,36000000,5.1,none,5239524,0.045,25206496,22648748,4.572,0.2,0.194,0.173,1.0,0.0,0.88642,AUD,
