,address1,address2,city,state,zip,country,phone,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,quickRatio,currentRatio,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,255 Duncan Mill Road,Suite 203,Toronto,ON,M3B 3H9,Canada,416-510-2991,Oil & Gas E&P,Energy,"Blackrock Oil Corporation, a development stage company, focuses on the acquisition, exploration, development, and operation of light oil assets in Western Canada. It was formerly known as Ontario Solar Energy Corporation and changed its name to Blackrock Oil Corporation in July 2014. The company was founded in 2009 and is based in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Oliver  Xing', 'age': 58, 'title': 'CEO, Pres, CFO, Chief Accounting Officer, Treasurer, Sec. and Director', 'yearBorn': 1964, 'fiscalYear': 2014, 'totalPay': 60000, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,3.277316,2000,2000,0,0,0,0.0,0.0,0,0,32781,0.001,0.001,0.001,0.001,0.0,0.0,USD,32781,0.0,32781700,0.001,1.0,1404086400,1435622400,-57579,-0.1,PNK,EQUITY,ONTRF,ONTRF,BLACKROCK OIL CORP,Blackrock Oil Corporation,1363181400,America/New_York,EDT,-14400000,0.001,none,0.078,0.998,-0.25854,-1.49188,-46388,-67918,0.0,0.0,0.0,USD,
