,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240174/blackrock-build-america-bond-trust-fund,Asset Management,Financial Services,"BlackRock Taxable Municipal Bond Trust is a closed-ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in the fixed income markets of the United States. It primarily invests in taxable municipal securities, which include Build America Bonds. The fund also invests in tax-exempt securities, U.S. treasury securities, obligations of the U.S. government, its agencies and instrumentalities, and corporate bonds. It was formerly known as BlackRock Build America Bond Trust. BlackRock Taxable Municipal Bond Trust was formed on August 27, 2010 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Charles Choon Sik Park', 'age': 55, 'title': 'Chief Compliance Officer and Anti-Money Laundering Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,15.65,15.64,15.56,15.64,15.65,15.64,15.56,15.64,1.11,0.0712,1694649600,6.43,129261,129261,219288,155280,155280,15.58,15.59,1000,1200,963963008,15.55,18.89,16.054,17.1184,0.0,0.0,USD,0.0,61792500,32891,62715,1690761600,1693440000,0.0005,0.0,0.27282,0.13,0.0005,-0.06,NYQ,EQUITY,BBN,BBN,BlackRock Taxable Municipal Bon,BlackRock Taxable Municipal Bond Trust,1283175000,America/New_York,EDT,-14400000,15.6,none,0.0,0.0,0.0,
1,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240174/blackrock-build-america-bond-trust-fund,Asset Management,Financial Services,"BlackRock Taxable Municipal Bond Trust is a closed-ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in the fixed income markets of the United States. It primarily invests in taxable municipal securities, which include Build America Bonds. The fund also invests in tax-exempt securities, U.S. treasury securities, obligations of the U.S. government, its agencies and instrumentalities, and corporate bonds. It was formerly known as BlackRock Build America Bond Trust. BlackRock Taxable Municipal Bond Trust was formed on August 27, 2010 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Peter J. Hayes', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,15.65,15.64,15.56,15.64,15.65,15.64,15.56,15.64,1.11,0.0712,1694649600,6.43,129261,129261,219288,155280,155280,15.58,15.59,1000,1200,963963008,15.55,18.89,16.054,17.1184,0.0,0.0,USD,0.0,61792500,32891,62715,1690761600,1693440000,0.0005,0.0,0.27282,0.13,0.0005,-0.06,NYQ,EQUITY,BBN,BBN,BlackRock Taxable Municipal Bon,BlackRock Taxable Municipal Bond Trust,1283175000,America/New_York,EDT,-14400000,15.6,none,0.0,0.0,0.0,
2,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240174/blackrock-build-america-bond-trust-fund,Asset Management,Financial Services,"BlackRock Taxable Municipal Bond Trust is a closed-ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in the fixed income markets of the United States. It primarily invests in taxable municipal securities, which include Build America Bonds. The fund also invests in tax-exempt securities, U.S. treasury securities, obligations of the U.S. government, its agencies and instrumentalities, and corporate bonds. It was formerly known as BlackRock Build America Bond Trust. BlackRock Taxable Municipal Bond Trust was formed on August 27, 2010 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. James  Pruskowski', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,15.65,15.64,15.56,15.64,15.65,15.64,15.56,15.64,1.11,0.0712,1694649600,6.43,129261,129261,219288,155280,155280,15.58,15.59,1000,1200,963963008,15.55,18.89,16.054,17.1184,0.0,0.0,USD,0.0,61792500,32891,62715,1690761600,1693440000,0.0005,0.0,0.27282,0.13,0.0005,-0.06,NYQ,EQUITY,BBN,BBN,BlackRock Taxable Municipal Bon,BlackRock Taxable Municipal Bond Trust,1283175000,America/New_York,EDT,-14400000,15.6,none,0.0,0.0,0.0,
3,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240174/blackrock-build-america-bond-trust-fund,Asset Management,Financial Services,"BlackRock Taxable Municipal Bond Trust is a closed-ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in the fixed income markets of the United States. It primarily invests in taxable municipal securities, which include Build America Bonds. The fund also invests in tax-exempt securities, U.S. treasury securities, obligations of the U.S. government, its agencies and instrumentalities, and corporate bonds. It was formerly known as BlackRock Build America Bond Trust. BlackRock Taxable Municipal Bond Trust was formed on August 27, 2010 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Theodore R. Jaeckel Jr., CFA', 'age': 61, 'title': 'Portfolio Mang.', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,15.65,15.64,15.56,15.64,15.65,15.64,15.56,15.64,1.11,0.0712,1694649600,6.43,129261,129261,219288,155280,155280,15.58,15.59,1000,1200,963963008,15.55,18.89,16.054,17.1184,0.0,0.0,USD,0.0,61792500,32891,62715,1690761600,1693440000,0.0005,0.0,0.27282,0.13,0.0005,-0.06,NYQ,EQUITY,BBN,BBN,BlackRock Taxable Municipal Bon,BlackRock Taxable Municipal Bond Trust,1283175000,America/New_York,EDT,-14400000,15.6,none,0.0,0.0,0.0,
4,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240174/blackrock-build-america-bond-trust-fund,Asset Management,Financial Services,"BlackRock Taxable Municipal Bond Trust is a closed-ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in the fixed income markets of the United States. It primarily invests in taxable municipal securities, which include Build America Bonds. The fund also invests in tax-exempt securities, U.S. treasury securities, obligations of the U.S. government, its agencies and instrumentalities, and corporate bonds. It was formerly known as BlackRock Build America Bond Trust. BlackRock Taxable Municipal Bond Trust was formed on August 27, 2010 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Michael  Kalinoski C.F.A., CFA', 'age': 51, 'title': 'Portfolio Mang.', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,15.65,15.64,15.56,15.64,15.65,15.64,15.56,15.64,1.11,0.0712,1694649600,6.43,129261,129261,219288,155280,155280,15.58,15.59,1000,1200,963963008,15.55,18.89,16.054,17.1184,0.0,0.0,USD,0.0,61792500,32891,62715,1690761600,1693440000,0.0005,0.0,0.27282,0.13,0.0005,-0.06,NYQ,EQUITY,BBN,BBN,BlackRock Taxable Municipal Bon,BlackRock Taxable Municipal Bond Trust,1283175000,America/New_York,EDT,-14400000,15.6,none,0.0,0.0,0.0,
5,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240174/blackrock-build-america-bond-trust-fund,Asset Management,Financial Services,"BlackRock Taxable Municipal Bond Trust is a closed-ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in the fixed income markets of the United States. It primarily invests in taxable municipal securities, which include Build America Bonds. The fund also invests in tax-exempt securities, U.S. treasury securities, obligations of the U.S. government, its agencies and instrumentalities, and corporate bonds. It was formerly known as BlackRock Build America Bond Trust. BlackRock Taxable Municipal Bond Trust was formed on August 27, 2010 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Christian  Romaglino C.F.A., CFA', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,15.65,15.64,15.56,15.64,15.65,15.64,15.56,15.64,1.11,0.0712,1694649600,6.43,129261,129261,219288,155280,155280,15.58,15.59,1000,1200,963963008,15.55,18.89,16.054,17.1184,0.0,0.0,USD,0.0,61792500,32891,62715,1690761600,1693440000,0.0005,0.0,0.27282,0.13,0.0005,-0.06,NYQ,EQUITY,BBN,BBN,BlackRock Taxable Municipal Bon,BlackRock Taxable Municipal Bond Trust,1283175000,America/New_York,EDT,-14400000,15.6,none,0.0,0.0,0.0,
