,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Majialong Chuangxin Building,"8th - 9th Floors, Block A 198 Daxin Road Nanshan District",Shenzhen,518016,China,86 755 8229 2888,86 755 8217 0669,https://www.kingworld.com.cn,Pharmaceutical Retailers,Healthcare,"Kingworld Medicines Group Limited, an investment holding company, distributes branded imported pharmaceutical and healthcare products. The company also supplies pharmaceutical, healthcare, general foodstuffs, and medical products. It offers products for relieving cough, eliminating phlegm, soothing asthma, curing influenza, and other categories under the Nin Jiom Chuan Bei Pei Pa Koa, Taiko Seirogan, Kingworld Imada Red Flower Oil, Culturelle probiotics product series, Lifeline Care product serices, and Mentholatum product series brands. The company also manufactures and sells electrotherapeutic and physiotherapeutic devices, and general medical examination devices. It serves in the People's Republic of China, Hong Kong, the United States, the United Kingdom, Germany, Italy, Spain, Mexico, and internationally. The company was founded in 1996 and is headquartered in Shenzhen, the People's Republic of China.",1019,"{'maxAge': 1, 'name': 'Mr. Li Sheng  Zhao', 'age': 64, 'title': 'Co-Founder, Chairman & CEO', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 191591, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.8,0.8,0.73,0.81,0.8,0.8,0.73,0.81,0.02,0.0321,1685577600,0.36360002,2.94,0.843843,11.0,5.5,1804000,1804000,761841,1812800,1812800,0.74,0.76,0,0,479324960,0.365,1.06,0.43931603,0.638,0.72875,0.0,0.0,HKD,575638592,0.03323,146396234,622499968,0.66371,0.0,1.132,0.680212,1672444800,1703980800,1688083200,0.558,36255000,0.07,0.14,0.528,4.483,HKG,EQUITY,1110.HK,1110.HK,KINGWORLD,Kingworld Medicines Group Limited,946949400,Asia/Hong_Kong,HKT,28800000,0.77,none,271056992,0.458,128391504,302739008,0.86,1.099,1091070976,39.938,1.823,0.04743,0.07424,0.601,0.318,0.27369,0.11767,0.092180006,CNY,
1,Majialong Chuangxin Building,"8th - 9th Floors, Block A 198 Daxin Road Nanshan District",Shenzhen,518016,China,86 755 8229 2888,86 755 8217 0669,https://www.kingworld.com.cn,Pharmaceutical Retailers,Healthcare,"Kingworld Medicines Group Limited, an investment holding company, distributes branded imported pharmaceutical and healthcare products. The company also supplies pharmaceutical, healthcare, general foodstuffs, and medical products. It offers products for relieving cough, eliminating phlegm, soothing asthma, curing influenza, and other categories under the Nin Jiom Chuan Bei Pei Pa Koa, Taiko Seirogan, Kingworld Imada Red Flower Oil, Culturelle probiotics product series, Lifeline Care product serices, and Mentholatum product series brands. The company also manufactures and sells electrotherapeutic and physiotherapeutic devices, and general medical examination devices. It serves in the People's Republic of China, Hong Kong, the United States, the United Kingdom, Germany, Italy, Spain, Mexico, and internationally. The company was founded in 1996 and is headquartered in Shenzhen, the People's Republic of China.",1019,"{'maxAge': 1, 'name': 'Ms. Lok San  Chan', 'age': 59, 'title': 'Co-Founder & Exec. Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 171662, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.8,0.8,0.73,0.81,0.8,0.8,0.73,0.81,0.02,0.0321,1685577600,0.36360002,2.94,0.843843,11.0,5.5,1804000,1804000,761841,1812800,1812800,0.74,0.76,0,0,479324960,0.365,1.06,0.43931603,0.638,0.72875,0.0,0.0,HKD,575638592,0.03323,146396234,622499968,0.66371,0.0,1.132,0.680212,1672444800,1703980800,1688083200,0.558,36255000,0.07,0.14,0.528,4.483,HKG,EQUITY,1110.HK,1110.HK,KINGWORLD,Kingworld Medicines Group Limited,946949400,Asia/Hong_Kong,HKT,28800000,0.77,none,271056992,0.458,128391504,302739008,0.86,1.099,1091070976,39.938,1.823,0.04743,0.07424,0.601,0.318,0.27369,0.11767,0.092180006,CNY,
2,Majialong Chuangxin Building,"8th - 9th Floors, Block A 198 Daxin Road Nanshan District",Shenzhen,518016,China,86 755 8229 2888,86 755 8217 0669,https://www.kingworld.com.cn,Pharmaceutical Retailers,Healthcare,"Kingworld Medicines Group Limited, an investment holding company, distributes branded imported pharmaceutical and healthcare products. The company also supplies pharmaceutical, healthcare, general foodstuffs, and medical products. It offers products for relieving cough, eliminating phlegm, soothing asthma, curing influenza, and other categories under the Nin Jiom Chuan Bei Pei Pa Koa, Taiko Seirogan, Kingworld Imada Red Flower Oil, Culturelle probiotics product series, Lifeline Care product serices, and Mentholatum product series brands. The company also manufactures and sells electrotherapeutic and physiotherapeutic devices, and general medical examination devices. It serves in the People's Republic of China, Hong Kong, the United States, the United Kingdom, Germany, Italy, Spain, Mexico, and internationally. The company was founded in 1996 and is headquartered in Shenzhen, the People's Republic of China.",1019,"{'maxAge': 1, 'name': 'Mr. Xuhua  Zhou', 'age': 56, 'title': 'Exec. Director', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 69132, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.8,0.8,0.73,0.81,0.8,0.8,0.73,0.81,0.02,0.0321,1685577600,0.36360002,2.94,0.843843,11.0,5.5,1804000,1804000,761841,1812800,1812800,0.74,0.76,0,0,479324960,0.365,1.06,0.43931603,0.638,0.72875,0.0,0.0,HKD,575638592,0.03323,146396234,622499968,0.66371,0.0,1.132,0.680212,1672444800,1703980800,1688083200,0.558,36255000,0.07,0.14,0.528,4.483,HKG,EQUITY,1110.HK,1110.HK,KINGWORLD,Kingworld Medicines Group Limited,946949400,Asia/Hong_Kong,HKT,28800000,0.77,none,271056992,0.458,128391504,302739008,0.86,1.099,1091070976,39.938,1.823,0.04743,0.07424,0.601,0.318,0.27369,0.11767,0.092180006,CNY,
3,Majialong Chuangxin Building,"8th - 9th Floors, Block A 198 Daxin Road Nanshan District",Shenzhen,518016,China,86 755 8229 2888,86 755 8217 0669,https://www.kingworld.com.cn,Pharmaceutical Retailers,Healthcare,"Kingworld Medicines Group Limited, an investment holding company, distributes branded imported pharmaceutical and healthcare products. The company also supplies pharmaceutical, healthcare, general foodstuffs, and medical products. It offers products for relieving cough, eliminating phlegm, soothing asthma, curing influenza, and other categories under the Nin Jiom Chuan Bei Pei Pa Koa, Taiko Seirogan, Kingworld Imada Red Flower Oil, Culturelle probiotics product series, Lifeline Care product serices, and Mentholatum product series brands. The company also manufactures and sells electrotherapeutic and physiotherapeutic devices, and general medical examination devices. It serves in the People's Republic of China, Hong Kong, the United States, the United Kingdom, Germany, Italy, Spain, Mexico, and internationally. The company was founded in 1996 and is headquartered in Shenzhen, the People's Republic of China.",1019,"{'maxAge': 1, 'name': 'Mr. Hon Wan  Chan CA', 'age': 61, 'title': 'CFO, Financial Controller & Company Sec.', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.8,0.8,0.73,0.81,0.8,0.8,0.73,0.81,0.02,0.0321,1685577600,0.36360002,2.94,0.843843,11.0,5.5,1804000,1804000,761841,1812800,1812800,0.74,0.76,0,0,479324960,0.365,1.06,0.43931603,0.638,0.72875,0.0,0.0,HKD,575638592,0.03323,146396234,622499968,0.66371,0.0,1.132,0.680212,1672444800,1703980800,1688083200,0.558,36255000,0.07,0.14,0.528,4.483,HKG,EQUITY,1110.HK,1110.HK,KINGWORLD,Kingworld Medicines Group Limited,946949400,Asia/Hong_Kong,HKT,28800000,0.77,none,271056992,0.458,128391504,302739008,0.86,1.099,1091070976,39.938,1.823,0.04743,0.07424,0.601,0.318,0.27369,0.11767,0.092180006,CNY,
