,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1600 – 609 Granville Street,Vancouver,BC,V7Y 1C3,Canada,403 264 6320,https://www.neutrisci.com,Drug Manufacturers—Specialty & Generic,Healthcare,"NeutriSci International Inc. develops and markets nutraceutical products in Canada, Germany, and Japan. It offers neuenergy, an energy tab designed to deliver enhanced focus and mental clarity. The company sells its products through a distribution network of retail storefront and online markets. NeutriSci International Inc. was incorporated in 2009 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Glen  Rehman', 'title': 'CEO, Pres & Director', 'fiscalYear': 2021, 'totalPay': 149500, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.868383,5000,5000,23231,1832,1832,0.005,0.01,0,0,1784240,0.005,0.035,28.590382,0.0078,0.012725,0.0,0.0,CAD,1986746,0.0,175232257,178424000,4016,1556,1690761600,1693440000,0.0,0.010319999,0.0,0.18,-0.005,1672444800,1703980800,1688083200,-559984,-0.0,1:30,1363564800,31.835,-3.712,VAN,EQUITY,NU.V,NU.V,NEUTRISCI INTERNATIONAL INC,NeutriSci International Inc.,994685400,America/Toronto,EDT,-14400000,0.01,none,2229,0.0,-535180,204733,0.009,0.025,62407,0.0,-1.3825301,-102949,-147204,-312930,-0.987,-1.4370799,0.0,-9.12098,CAD,
1,1600 – 609 Granville Street,Vancouver,BC,V7Y 1C3,Canada,403 264 6320,https://www.neutrisci.com,Drug Manufacturers—Specialty & Generic,Healthcare,"NeutriSci International Inc. develops and markets nutraceutical products in Canada, Germany, and Japan. It offers neuenergy, an energy tab designed to deliver enhanced focus and mental clarity. The company sells its products through a distribution network of retail storefront and online markets. NeutriSci International Inc. was incorporated in 2009 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. John Robert Chisholm', 'age': 60, 'title': 'Chief Financial Officer', 'yearBorn': 1962, 'fiscalYear': 2021, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.868383,5000,5000,23231,1832,1832,0.005,0.01,0,0,1784240,0.005,0.035,28.590382,0.0078,0.012725,0.0,0.0,CAD,1986746,0.0,175232257,178424000,4016,1556,1690761600,1693440000,0.0,0.010319999,0.0,0.18,-0.005,1672444800,1703980800,1688083200,-559984,-0.0,1:30,1363564800,31.835,-3.712,VAN,EQUITY,NU.V,NU.V,NEUTRISCI INTERNATIONAL INC,NeutriSci International Inc.,994685400,America/Toronto,EDT,-14400000,0.01,none,2229,0.0,-535180,204733,0.009,0.025,62407,0.0,-1.3825301,-102949,-147204,-312930,-0.987,-1.4370799,0.0,-9.12098,CAD,
2,1600 – 609 Granville Street,Vancouver,BC,V7Y 1C3,Canada,403 264 6320,https://www.neutrisci.com,Drug Manufacturers—Specialty & Generic,Healthcare,"NeutriSci International Inc. develops and markets nutraceutical products in Canada, Germany, and Japan. It offers neuenergy, an energy tab designed to deliver enhanced focus and mental clarity. The company sells its products through a distribution network of retail storefront and online markets. NeutriSci International Inc. was incorporated in 2009 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Jaycee  Waters', 'title': 'Operations & Logistics Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.868383,5000,5000,23231,1832,1832,0.005,0.01,0,0,1784240,0.005,0.035,28.590382,0.0078,0.012725,0.0,0.0,CAD,1986746,0.0,175232257,178424000,4016,1556,1690761600,1693440000,0.0,0.010319999,0.0,0.18,-0.005,1672444800,1703980800,1688083200,-559984,-0.0,1:30,1363564800,31.835,-3.712,VAN,EQUITY,NU.V,NU.V,NEUTRISCI INTERNATIONAL INC,NeutriSci International Inc.,994685400,America/Toronto,EDT,-14400000,0.01,none,2229,0.0,-535180,204733,0.009,0.025,62407,0.0,-1.3825301,-102949,-147204,-312930,-0.987,-1.4370799,0.0,-9.12098,CAD,
3,1600 – 609 Granville Street,Vancouver,BC,V7Y 1C3,Canada,403 264 6320,https://www.neutrisci.com,Drug Manufacturers—Specialty & Generic,Healthcare,"NeutriSci International Inc. develops and markets nutraceutical products in Canada, Germany, and Japan. It offers neuenergy, an energy tab designed to deliver enhanced focus and mental clarity. The company sells its products through a distribution network of retail storefront and online markets. NeutriSci International Inc. was incorporated in 2009 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Thierry  Sorhaitz', 'title': 'VP of Sales & Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.868383,5000,5000,23231,1832,1832,0.005,0.01,0,0,1784240,0.005,0.035,28.590382,0.0078,0.012725,0.0,0.0,CAD,1986746,0.0,175232257,178424000,4016,1556,1690761600,1693440000,0.0,0.010319999,0.0,0.18,-0.005,1672444800,1703980800,1688083200,-559984,-0.0,1:30,1363564800,31.835,-3.712,VAN,EQUITY,NU.V,NU.V,NEUTRISCI INTERNATIONAL INC,NeutriSci International Inc.,994685400,America/Toronto,EDT,-14400000,0.01,none,2229,0.0,-535180,204733,0.009,0.025,62407,0.0,-1.3825301,-102949,-147204,-312930,-0.987,-1.4370799,0.0,-9.12098,CAD,
