,address1,city,country,phone,fax,website,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,295 Gongdan 1-daero,Siheung-Si,South Korea,82 3 1499 6381,82 3 1498 2618,https://www.winix.com/kr,"Winix Inc. manufactures and sells home appliances in South Korea and internationally. The company's products include air purifiers, dehumidifiers, humidifiers, fan heaters, water purifiers, and filter/accessories. It also offers refrigerator coolers, air conditioner parts, heat exchangers, cold and hot water heaters, condensers, and hot air machines. In addition, the company engages in the real estate rental business. Winix Inc. was founded in 1973 and is headquartered in Siheung, South Korea.",311,"{'maxAge': 1, 'name': 'Mr. Hui-Jong  Yoon', 'age': 75, 'title': 'Chief Exec. Officer', 'yearBorn': 1947, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9650.0,9640.0,9550.0,9740.0,9650.0,9640.0,9550.0,9740.0,1.295192,14878,14878,35597,12588,12588,9670.0,9680.0,0,0,162751774720,8760.0,14200.0,0.4905285,10135.0,11388.75,KRW,255496552448,0.00452,7247608,16813200,0.47894,0.00597,1672444800,1703980800,1680220800,-0.304,1498796032,0.77,21.809,KOE,EQUITY,044340.KQ,044340.KQ,WINIX,Winix Inc.,972345600,Asia/Seoul,KST,32400000,9680.0,none,28852785152,1825.213,11715148800,136228954112,0.159,1.003,331788615680,67.226,20988.78,-0.00046,0.0073900004,76317606560,4402971648,34001616896,-0.308,0.033,0.21626,0.03531,-0.00088,KRW,
