,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,333 Bloor Street East,10th Floor,Toronto,ON,M4W 1G9,Canada,416-935-7777,https://www.rogers.com,Telecom Services,Communication Services,"Rogers Communications Inc. operates as a communications and media company in North America. It operates through three segments: Wireless, Cable, and Media. The company offers mobile Internet access, wireless voice and enhanced voice, device financing, device protection, global voice and data roaming, wireless home phone, bridging landline, machine-to-machine and Internet of Things solutions, and advanced wireless solutions for businesses, as well as device shipping services; and postpaid and prepaid services under the Rogers, Fido, and chatr brands. It also provides internet and WiFi services; and smart home monitoring services, such as monitoring, security, automation, energy efficiency, and smart control through a smartphone app. In addition, the company offers local and network TV; on-demand television; cloud-based digital video recorders; voice-activated remote controls, and integrated apps; personal video recorders; linear and time-shifted programming; digital specialty channels; 4K television programming; and seasonal games through television, smartphones, tablets, personal computers, and other streaming devices, as well as operates Ignite TV and Ignite TV app. Further, it provides residential and small business local telephony services; calling features, such as voicemail, call waiting, and long distance; voice, data networking, Internet protocol, and Ethernet services; private networking, Internet, IP voice, and cloud solutions; optical wave and multi-protocol label switching services; information technology (IT) and network technologies; cable access network services; and telecommunications technical consulting services. Additionally, the company owns Toronto Blue Jays and the Rogers Centre event venue; and operates Sportsnet ONE, Sportsnet 360, Sportsnet World, Citytv, OMNI, FX (Canada), FXX (Canada), and OLN television networks, as well as 54 AM and FM radio stations. Rogers Communications Inc. was founded in 1960 and is headquartered in Toronto, Canada.",22000,"{'maxAge': 1, 'name': 'Mr. Anthony  Staffieri FCA, FCPA', 'age': 57, 'title': 'Pres, CEO & Director', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 3274438, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,10,10,10,1693526400,1672444800,86400,2,41.43,41.83,41.51,42.28,41.43,41.83,41.51,42.28,1.47,0.0375,1694044800,0.6803,3.21,0.429184,19.26389,12.274336,689253,689253,312696,363880,363880,41.07,41.65,800,900,21969289216,36.23,50.16,1.3084747,42.095,45.6447,2.0,0.048274197,USD,66784673792,0.08928,372829848,417414016,6523225,3436504,1689292800,1692057600,0.0123000005,0.10333,0.61224,18.23,21.874,1.9022584,1672444800,1703980800,1688083200,-0.733,1499000064,2.16,3.39,2:1,1168214400,3.978,9.959,NYQ,EQUITY,RCI,RCI,"Rogers Communication, Inc.",Rogers Communications Inc.,821370600,America/New_York,EDT,-14400000,41.61,62.15,46.72,55.33,54.2,2.0,buy,10,359000000,0.679,6705999872,46186000384,0.467,0.652,16789999616,399.464,32.857,0.03955,0.13396,6393000000,13649125376,4448999936,-0.738,0.305,0.42305002,0.3994,0.23466,CAD,
1,333 Bloor Street East,10th Floor,Toronto,ON,M4W 1G9,Canada,416-935-7777,https://www.rogers.com,Telecom Services,Communication Services,"Rogers Communications Inc. operates as a communications and media company in North America. It operates through three segments: Wireless, Cable, and Media. The company offers mobile Internet access, wireless voice and enhanced voice, device financing, device protection, global voice and data roaming, wireless home phone, bridging landline, machine-to-machine and Internet of Things solutions, and advanced wireless solutions for businesses, as well as device shipping services; and postpaid and prepaid services under the Rogers, Fido, and chatr brands. It also provides internet and WiFi services; and smart home monitoring services, such as monitoring, security, automation, energy efficiency, and smart control through a smartphone app. In addition, the company offers local and network TV; on-demand television; cloud-based digital video recorders; voice-activated remote controls, and integrated apps; personal video recorders; linear and time-shifted programming; digital specialty channels; 4K television programming; and seasonal games through television, smartphones, tablets, personal computers, and other streaming devices, as well as operates Ignite TV and Ignite TV app. Further, it provides residential and small business local telephony services; calling features, such as voicemail, call waiting, and long distance; voice, data networking, Internet protocol, and Ethernet services; private networking, Internet, IP voice, and cloud solutions; optical wave and multi-protocol label switching services; information technology (IT) and network technologies; cable access network services; and telecommunications technical consulting services. Additionally, the company owns Toronto Blue Jays and the Rogers Centre event venue; and operates Sportsnet ONE, Sportsnet 360, Sportsnet World, Citytv, OMNI, FX (Canada), FXX (Canada), and OLN television networks, as well as 54 AM and FM radio stations. Rogers Communications Inc. was founded in 1960 and is headquartered in Toronto, Canada.",22000,"{'maxAge': 1, 'name': 'Mr. Glenn A. Brandt', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 1058592, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,10,10,10,1693526400,1672444800,86400,2,41.43,41.83,41.51,42.28,41.43,41.83,41.51,42.28,1.47,0.0375,1694044800,0.6803,3.21,0.429184,19.26389,12.274336,689253,689253,312696,363880,363880,41.07,41.65,800,900,21969289216,36.23,50.16,1.3084747,42.095,45.6447,2.0,0.048274197,USD,66784673792,0.08928,372829848,417414016,6523225,3436504,1689292800,1692057600,0.0123000005,0.10333,0.61224,18.23,21.874,1.9022584,1672444800,1703980800,1688083200,-0.733,1499000064,2.16,3.39,2:1,1168214400,3.978,9.959,NYQ,EQUITY,RCI,RCI,"Rogers Communication, Inc.",Rogers Communications Inc.,821370600,America/New_York,EDT,-14400000,41.61,62.15,46.72,55.33,54.2,2.0,buy,10,359000000,0.679,6705999872,46186000384,0.467,0.652,16789999616,399.464,32.857,0.03955,0.13396,6393000000,13649125376,4448999936,-0.738,0.305,0.42305002,0.3994,0.23466,CAD,
2,333 Bloor Street East,10th Floor,Toronto,ON,M4W 1G9,Canada,416-935-7777,https://www.rogers.com,Telecom Services,Communication Services,"Rogers Communications Inc. operates as a communications and media company in North America. It operates through three segments: Wireless, Cable, and Media. The company offers mobile Internet access, wireless voice and enhanced voice, device financing, device protection, global voice and data roaming, wireless home phone, bridging landline, machine-to-machine and Internet of Things solutions, and advanced wireless solutions for businesses, as well as device shipping services; and postpaid and prepaid services under the Rogers, Fido, and chatr brands. It also provides internet and WiFi services; and smart home monitoring services, such as monitoring, security, automation, energy efficiency, and smart control through a smartphone app. In addition, the company offers local and network TV; on-demand television; cloud-based digital video recorders; voice-activated remote controls, and integrated apps; personal video recorders; linear and time-shifted programming; digital specialty channels; 4K television programming; and seasonal games through television, smartphones, tablets, personal computers, and other streaming devices, as well as operates Ignite TV and Ignite TV app. Further, it provides residential and small business local telephony services; calling features, such as voicemail, call waiting, and long distance; voice, data networking, Internet protocol, and Ethernet services; private networking, Internet, IP voice, and cloud solutions; optical wave and multi-protocol label switching services; information technology (IT) and network technologies; cable access network services; and telecommunications technical consulting services. Additionally, the company owns Toronto Blue Jays and the Rogers Centre event venue; and operates Sportsnet ONE, Sportsnet 360, Sportsnet World, Citytv, OMNI, FX (Canada), FXX (Canada), and OLN television networks, as well as 54 AM and FM radio stations. Rogers Communications Inc. was founded in 1960 and is headquartered in Toronto, Canada.",22000,"{'maxAge': 1, 'name': 'Mr. Ronald E. McKenzie', 'title': 'Chief Technology & Information Officer', 'fiscalYear': 2022, 'totalPay': 1032997, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,10,10,10,1693526400,1672444800,86400,2,41.43,41.83,41.51,42.28,41.43,41.83,41.51,42.28,1.47,0.0375,1694044800,0.6803,3.21,0.429184,19.26389,12.274336,689253,689253,312696,363880,363880,41.07,41.65,800,900,21969289216,36.23,50.16,1.3084747,42.095,45.6447,2.0,0.048274197,USD,66784673792,0.08928,372829848,417414016,6523225,3436504,1689292800,1692057600,0.0123000005,0.10333,0.61224,18.23,21.874,1.9022584,1672444800,1703980800,1688083200,-0.733,1499000064,2.16,3.39,2:1,1168214400,3.978,9.959,NYQ,EQUITY,RCI,RCI,"Rogers Communication, Inc.",Rogers Communications Inc.,821370600,America/New_York,EDT,-14400000,41.61,62.15,46.72,55.33,54.2,2.0,buy,10,359000000,0.679,6705999872,46186000384,0.467,0.652,16789999616,399.464,32.857,0.03955,0.13396,6393000000,13649125376,4448999936,-0.738,0.305,0.42305002,0.3994,0.23466,CAD,
3,333 Bloor Street East,10th Floor,Toronto,ON,M4W 1G9,Canada,416-935-7777,https://www.rogers.com,Telecom Services,Communication Services,"Rogers Communications Inc. operates as a communications and media company in North America. It operates through three segments: Wireless, Cable, and Media. The company offers mobile Internet access, wireless voice and enhanced voice, device financing, device protection, global voice and data roaming, wireless home phone, bridging landline, machine-to-machine and Internet of Things solutions, and advanced wireless solutions for businesses, as well as device shipping services; and postpaid and prepaid services under the Rogers, Fido, and chatr brands. It also provides internet and WiFi services; and smart home monitoring services, such as monitoring, security, automation, energy efficiency, and smart control through a smartphone app. In addition, the company offers local and network TV; on-demand television; cloud-based digital video recorders; voice-activated remote controls, and integrated apps; personal video recorders; linear and time-shifted programming; digital specialty channels; 4K television programming; and seasonal games through television, smartphones, tablets, personal computers, and other streaming devices, as well as operates Ignite TV and Ignite TV app. Further, it provides residential and small business local telephony services; calling features, such as voicemail, call waiting, and long distance; voice, data networking, Internet protocol, and Ethernet services; private networking, Internet, IP voice, and cloud solutions; optical wave and multi-protocol label switching services; information technology (IT) and network technologies; cable access network services; and telecommunications technical consulting services. Additionally, the company owns Toronto Blue Jays and the Rogers Centre event venue; and operates Sportsnet ONE, Sportsnet 360, Sportsnet World, Citytv, OMNI, FX (Canada), FXX (Canada), and OLN television networks, as well as 54 AM and FM radio stations. Rogers Communications Inc. was founded in 1960 and is headquartered in Toronto, Canada.",22000,"{'maxAge': 1, 'name': 'Mr. Mahes S. Wickramasinghe', 'age': 64, 'title': 'Chief Commercial Officer', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 1151756, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,10,10,10,1693526400,1672444800,86400,2,41.43,41.83,41.51,42.28,41.43,41.83,41.51,42.28,1.47,0.0375,1694044800,0.6803,3.21,0.429184,19.26389,12.274336,689253,689253,312696,363880,363880,41.07,41.65,800,900,21969289216,36.23,50.16,1.3084747,42.095,45.6447,2.0,0.048274197,USD,66784673792,0.08928,372829848,417414016,6523225,3436504,1689292800,1692057600,0.0123000005,0.10333,0.61224,18.23,21.874,1.9022584,1672444800,1703980800,1688083200,-0.733,1499000064,2.16,3.39,2:1,1168214400,3.978,9.959,NYQ,EQUITY,RCI,RCI,"Rogers Communication, Inc.",Rogers Communications Inc.,821370600,America/New_York,EDT,-14400000,41.61,62.15,46.72,55.33,54.2,2.0,buy,10,359000000,0.679,6705999872,46186000384,0.467,0.652,16789999616,399.464,32.857,0.03955,0.13396,6393000000,13649125376,4448999936,-0.738,0.305,0.42305002,0.3994,0.23466,CAD,
4,333 Bloor Street East,10th Floor,Toronto,ON,M4W 1G9,Canada,416-935-7777,https://www.rogers.com,Telecom Services,Communication Services,"Rogers Communications Inc. operates as a communications and media company in North America. It operates through three segments: Wireless, Cable, and Media. The company offers mobile Internet access, wireless voice and enhanced voice, device financing, device protection, global voice and data roaming, wireless home phone, bridging landline, machine-to-machine and Internet of Things solutions, and advanced wireless solutions for businesses, as well as device shipping services; and postpaid and prepaid services under the Rogers, Fido, and chatr brands. It also provides internet and WiFi services; and smart home monitoring services, such as monitoring, security, automation, energy efficiency, and smart control through a smartphone app. In addition, the company offers local and network TV; on-demand television; cloud-based digital video recorders; voice-activated remote controls, and integrated apps; personal video recorders; linear and time-shifted programming; digital specialty channels; 4K television programming; and seasonal games through television, smartphones, tablets, personal computers, and other streaming devices, as well as operates Ignite TV and Ignite TV app. Further, it provides residential and small business local telephony services; calling features, such as voicemail, call waiting, and long distance; voice, data networking, Internet protocol, and Ethernet services; private networking, Internet, IP voice, and cloud solutions; optical wave and multi-protocol label switching services; information technology (IT) and network technologies; cable access network services; and telecommunications technical consulting services. Additionally, the company owns Toronto Blue Jays and the Rogers Centre event venue; and operates Sportsnet ONE, Sportsnet 360, Sportsnet World, Citytv, OMNI, FX (Canada), FXX (Canada), and OLN television networks, as well as 54 AM and FM radio stations. Rogers Communications Inc. was founded in 1960 and is headquartered in Toronto, Canada.",22000,"{'maxAge': 1, 'name': 'Mr. Paul  Carpino', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,10,10,10,1693526400,1672444800,86400,2,41.43,41.83,41.51,42.28,41.43,41.83,41.51,42.28,1.47,0.0375,1694044800,0.6803,3.21,0.429184,19.26389,12.274336,689253,689253,312696,363880,363880,41.07,41.65,800,900,21969289216,36.23,50.16,1.3084747,42.095,45.6447,2.0,0.048274197,USD,66784673792,0.08928,372829848,417414016,6523225,3436504,1689292800,1692057600,0.0123000005,0.10333,0.61224,18.23,21.874,1.9022584,1672444800,1703980800,1688083200,-0.733,1499000064,2.16,3.39,2:1,1168214400,3.978,9.959,NYQ,EQUITY,RCI,RCI,"Rogers Communication, Inc.",Rogers Communications Inc.,821370600,America/New_York,EDT,-14400000,41.61,62.15,46.72,55.33,54.2,2.0,buy,10,359000000,0.679,6705999872,46186000384,0.467,0.652,16789999616,399.464,32.857,0.03955,0.13396,6393000000,13649125376,4448999936,-0.738,0.305,0.42305002,0.3994,0.23466,CAD,
5,333 Bloor Street East,10th Floor,Toronto,ON,M4W 1G9,Canada,416-935-7777,https://www.rogers.com,Telecom Services,Communication Services,"Rogers Communications Inc. operates as a communications and media company in North America. It operates through three segments: Wireless, Cable, and Media. The company offers mobile Internet access, wireless voice and enhanced voice, device financing, device protection, global voice and data roaming, wireless home phone, bridging landline, machine-to-machine and Internet of Things solutions, and advanced wireless solutions for businesses, as well as device shipping services; and postpaid and prepaid services under the Rogers, Fido, and chatr brands. It also provides internet and WiFi services; and smart home monitoring services, such as monitoring, security, automation, energy efficiency, and smart control through a smartphone app. In addition, the company offers local and network TV; on-demand television; cloud-based digital video recorders; voice-activated remote controls, and integrated apps; personal video recorders; linear and time-shifted programming; digital specialty channels; 4K television programming; and seasonal games through television, smartphones, tablets, personal computers, and other streaming devices, as well as operates Ignite TV and Ignite TV app. Further, it provides residential and small business local telephony services; calling features, such as voicemail, call waiting, and long distance; voice, data networking, Internet protocol, and Ethernet services; private networking, Internet, IP voice, and cloud solutions; optical wave and multi-protocol label switching services; information technology (IT) and network technologies; cable access network services; and telecommunications technical consulting services. Additionally, the company owns Toronto Blue Jays and the Rogers Centre event venue; and operates Sportsnet ONE, Sportsnet 360, Sportsnet World, Citytv, OMNI, FX (Canada), FXX (Canada), and OLN television networks, as well as 54 AM and FM radio stations. Rogers Communications Inc. was founded in 1960 and is headquartered in Toronto, Canada.",22000,"{'maxAge': 1, 'name': 'Ms. Marisa L. Wyse', 'title': 'Chief Legal & Regulatory Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,10,10,10,1693526400,1672444800,86400,2,41.43,41.83,41.51,42.28,41.43,41.83,41.51,42.28,1.47,0.0375,1694044800,0.6803,3.21,0.429184,19.26389,12.274336,689253,689253,312696,363880,363880,41.07,41.65,800,900,21969289216,36.23,50.16,1.3084747,42.095,45.6447,2.0,0.048274197,USD,66784673792,0.08928,372829848,417414016,6523225,3436504,1689292800,1692057600,0.0123000005,0.10333,0.61224,18.23,21.874,1.9022584,1672444800,1703980800,1688083200,-0.733,1499000064,2.16,3.39,2:1,1168214400,3.978,9.959,NYQ,EQUITY,RCI,RCI,"Rogers Communication, Inc.",Rogers Communications Inc.,821370600,America/New_York,EDT,-14400000,41.61,62.15,46.72,55.33,54.2,2.0,buy,10,359000000,0.679,6705999872,46186000384,0.467,0.652,16789999616,399.464,32.857,0.03955,0.13396,6393000000,13649125376,4448999936,-0.738,0.305,0.42305002,0.3994,0.23466,CAD,
6,333 Bloor Street East,10th Floor,Toronto,ON,M4W 1G9,Canada,416-935-7777,https://www.rogers.com,Telecom Services,Communication Services,"Rogers Communications Inc. operates as a communications and media company in North America. It operates through three segments: Wireless, Cable, and Media. The company offers mobile Internet access, wireless voice and enhanced voice, device financing, device protection, global voice and data roaming, wireless home phone, bridging landline, machine-to-machine and Internet of Things solutions, and advanced wireless solutions for businesses, as well as device shipping services; and postpaid and prepaid services under the Rogers, Fido, and chatr brands. It also provides internet and WiFi services; and smart home monitoring services, such as monitoring, security, automation, energy efficiency, and smart control through a smartphone app. In addition, the company offers local and network TV; on-demand television; cloud-based digital video recorders; voice-activated remote controls, and integrated apps; personal video recorders; linear and time-shifted programming; digital specialty channels; 4K television programming; and seasonal games through television, smartphones, tablets, personal computers, and other streaming devices, as well as operates Ignite TV and Ignite TV app. Further, it provides residential and small business local telephony services; calling features, such as voicemail, call waiting, and long distance; voice, data networking, Internet protocol, and Ethernet services; private networking, Internet, IP voice, and cloud solutions; optical wave and multi-protocol label switching services; information technology (IT) and network technologies; cable access network services; and telecommunications technical consulting services. Additionally, the company owns Toronto Blue Jays and the Rogers Centre event venue; and operates Sportsnet ONE, Sportsnet 360, Sportsnet World, Citytv, OMNI, FX (Canada), FXX (Canada), and OLN television networks, as well as 54 AM and FM radio stations. Rogers Communications Inc. was founded in 1960 and is headquartered in Toronto, Canada.",22000,"{'maxAge': 1, 'name': 'Ms. Terrie L. Tweddle', 'title': 'Chief Brand & Communications Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,10,10,10,1693526400,1672444800,86400,2,41.43,41.83,41.51,42.28,41.43,41.83,41.51,42.28,1.47,0.0375,1694044800,0.6803,3.21,0.429184,19.26389,12.274336,689253,689253,312696,363880,363880,41.07,41.65,800,900,21969289216,36.23,50.16,1.3084747,42.095,45.6447,2.0,0.048274197,USD,66784673792,0.08928,372829848,417414016,6523225,3436504,1689292800,1692057600,0.0123000005,0.10333,0.61224,18.23,21.874,1.9022584,1672444800,1703980800,1688083200,-0.733,1499000064,2.16,3.39,2:1,1168214400,3.978,9.959,NYQ,EQUITY,RCI,RCI,"Rogers Communication, Inc.",Rogers Communications Inc.,821370600,America/New_York,EDT,-14400000,41.61,62.15,46.72,55.33,54.2,2.0,buy,10,359000000,0.679,6705999872,46186000384,0.467,0.652,16789999616,399.464,32.857,0.03955,0.13396,6393000000,13649125376,4448999936,-0.738,0.305,0.42305002,0.3994,0.23466,CAD,
7,333 Bloor Street East,10th Floor,Toronto,ON,M4W 1G9,Canada,416-935-7777,https://www.rogers.com,Telecom Services,Communication Services,"Rogers Communications Inc. operates as a communications and media company in North America. It operates through three segments: Wireless, Cable, and Media. The company offers mobile Internet access, wireless voice and enhanced voice, device financing, device protection, global voice and data roaming, wireless home phone, bridging landline, machine-to-machine and Internet of Things solutions, and advanced wireless solutions for businesses, as well as device shipping services; and postpaid and prepaid services under the Rogers, Fido, and chatr brands. It also provides internet and WiFi services; and smart home monitoring services, such as monitoring, security, automation, energy efficiency, and smart control through a smartphone app. In addition, the company offers local and network TV; on-demand television; cloud-based digital video recorders; voice-activated remote controls, and integrated apps; personal video recorders; linear and time-shifted programming; digital specialty channels; 4K television programming; and seasonal games through television, smartphones, tablets, personal computers, and other streaming devices, as well as operates Ignite TV and Ignite TV app. Further, it provides residential and small business local telephony services; calling features, such as voicemail, call waiting, and long distance; voice, data networking, Internet protocol, and Ethernet services; private networking, Internet, IP voice, and cloud solutions; optical wave and multi-protocol label switching services; information technology (IT) and network technologies; cable access network services; and telecommunications technical consulting services. Additionally, the company owns Toronto Blue Jays and the Rogers Centre event venue; and operates Sportsnet ONE, Sportsnet 360, Sportsnet World, Citytv, OMNI, FX (Canada), FXX (Canada), and OLN television networks, as well as 54 AM and FM radio stations. Rogers Communications Inc. was founded in 1960 and is headquartered in Toronto, Canada.",22000,"{'maxAge': 1, 'name': 'Mr. Bret D. Leech', 'title': 'Chief HR Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,10,10,10,1693526400,1672444800,86400,2,41.43,41.83,41.51,42.28,41.43,41.83,41.51,42.28,1.47,0.0375,1694044800,0.6803,3.21,0.429184,19.26389,12.274336,689253,689253,312696,363880,363880,41.07,41.65,800,900,21969289216,36.23,50.16,1.3084747,42.095,45.6447,2.0,0.048274197,USD,66784673792,0.08928,372829848,417414016,6523225,3436504,1689292800,1692057600,0.0123000005,0.10333,0.61224,18.23,21.874,1.9022584,1672444800,1703980800,1688083200,-0.733,1499000064,2.16,3.39,2:1,1168214400,3.978,9.959,NYQ,EQUITY,RCI,RCI,"Rogers Communication, Inc.",Rogers Communications Inc.,821370600,America/New_York,EDT,-14400000,41.61,62.15,46.72,55.33,54.2,2.0,buy,10,359000000,0.679,6705999872,46186000384,0.467,0.652,16789999616,399.464,32.857,0.03955,0.13396,6393000000,13649125376,4448999936,-0.738,0.305,0.42305002,0.3994,0.23466,CAD,
8,333 Bloor Street East,10th Floor,Toronto,ON,M4W 1G9,Canada,416-935-7777,https://www.rogers.com,Telecom Services,Communication Services,"Rogers Communications Inc. operates as a communications and media company in North America. It operates through three segments: Wireless, Cable, and Media. The company offers mobile Internet access, wireless voice and enhanced voice, device financing, device protection, global voice and data roaming, wireless home phone, bridging landline, machine-to-machine and Internet of Things solutions, and advanced wireless solutions for businesses, as well as device shipping services; and postpaid and prepaid services under the Rogers, Fido, and chatr brands. It also provides internet and WiFi services; and smart home monitoring services, such as monitoring, security, automation, energy efficiency, and smart control through a smartphone app. In addition, the company offers local and network TV; on-demand television; cloud-based digital video recorders; voice-activated remote controls, and integrated apps; personal video recorders; linear and time-shifted programming; digital specialty channels; 4K television programming; and seasonal games through television, smartphones, tablets, personal computers, and other streaming devices, as well as operates Ignite TV and Ignite TV app. Further, it provides residential and small business local telephony services; calling features, such as voicemail, call waiting, and long distance; voice, data networking, Internet protocol, and Ethernet services; private networking, Internet, IP voice, and cloud solutions; optical wave and multi-protocol label switching services; information technology (IT) and network technologies; cable access network services; and telecommunications technical consulting services. Additionally, the company owns Toronto Blue Jays and the Rogers Centre event venue; and operates Sportsnet ONE, Sportsnet 360, Sportsnet World, Citytv, OMNI, FX (Canada), FXX (Canada), and OLN television networks, as well as 54 AM and FM radio stations. Rogers Communications Inc. was founded in 1960 and is headquartered in Toronto, Canada.",22000,"{'maxAge': 1, 'name': 'Mr. Robert  Depatie', 'age': 63, 'title': 'Pres & COO of Home and Bus. Division', 'yearBorn': 1959, 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,10,10,10,1693526400,1672444800,86400,2,41.43,41.83,41.51,42.28,41.43,41.83,41.51,42.28,1.47,0.0375,1694044800,0.6803,3.21,0.429184,19.26389,12.274336,689253,689253,312696,363880,363880,41.07,41.65,800,900,21969289216,36.23,50.16,1.3084747,42.095,45.6447,2.0,0.048274197,USD,66784673792,0.08928,372829848,417414016,6523225,3436504,1689292800,1692057600,0.0123000005,0.10333,0.61224,18.23,21.874,1.9022584,1672444800,1703980800,1688083200,-0.733,1499000064,2.16,3.39,2:1,1168214400,3.978,9.959,NYQ,EQUITY,RCI,RCI,"Rogers Communication, Inc.",Rogers Communications Inc.,821370600,America/New_York,EDT,-14400000,41.61,62.15,46.72,55.33,54.2,2.0,buy,10,359000000,0.679,6705999872,46186000384,0.467,0.652,16789999616,399.464,32.857,0.03955,0.13396,6393000000,13649125376,4448999936,-0.738,0.305,0.42305002,0.3994,0.23466,CAD,
9,333 Bloor Street East,10th Floor,Toronto,ON,M4W 1G9,Canada,416-935-7777,https://www.rogers.com,Telecom Services,Communication Services,"Rogers Communications Inc. operates as a communications and media company in North America. It operates through three segments: Wireless, Cable, and Media. The company offers mobile Internet access, wireless voice and enhanced voice, device financing, device protection, global voice and data roaming, wireless home phone, bridging landline, machine-to-machine and Internet of Things solutions, and advanced wireless solutions for businesses, as well as device shipping services; and postpaid and prepaid services under the Rogers, Fido, and chatr brands. It also provides internet and WiFi services; and smart home monitoring services, such as monitoring, security, automation, energy efficiency, and smart control through a smartphone app. In addition, the company offers local and network TV; on-demand television; cloud-based digital video recorders; voice-activated remote controls, and integrated apps; personal video recorders; linear and time-shifted programming; digital specialty channels; 4K television programming; and seasonal games through television, smartphones, tablets, personal computers, and other streaming devices, as well as operates Ignite TV and Ignite TV app. Further, it provides residential and small business local telephony services; calling features, such as voicemail, call waiting, and long distance; voice, data networking, Internet protocol, and Ethernet services; private networking, Internet, IP voice, and cloud solutions; optical wave and multi-protocol label switching services; information technology (IT) and network technologies; cable access network services; and telecommunications technical consulting services. Additionally, the company owns Toronto Blue Jays and the Rogers Centre event venue; and operates Sportsnet ONE, Sportsnet 360, Sportsnet World, Citytv, OMNI, FX (Canada), FXX (Canada), and OLN television networks, as well as 54 AM and FM radio stations. Rogers Communications Inc. was founded in 1960 and is headquartered in Toronto, Canada.",22000,"{'maxAge': 1, 'name': 'Mr. Philip J. Hartling', 'title': 'Pres of Wireless', 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,10,10,10,1693526400,1672444800,86400,2,41.43,41.83,41.51,42.28,41.43,41.83,41.51,42.28,1.47,0.0375,1694044800,0.6803,3.21,0.429184,19.26389,12.274336,689253,689253,312696,363880,363880,41.07,41.65,800,900,21969289216,36.23,50.16,1.3084747,42.095,45.6447,2.0,0.048274197,USD,66784673792,0.08928,372829848,417414016,6523225,3436504,1689292800,1692057600,0.0123000005,0.10333,0.61224,18.23,21.874,1.9022584,1672444800,1703980800,1688083200,-0.733,1499000064,2.16,3.39,2:1,1168214400,3.978,9.959,NYQ,EQUITY,RCI,RCI,"Rogers Communication, Inc.",Rogers Communications Inc.,821370600,America/New_York,EDT,-14400000,41.61,62.15,46.72,55.33,54.2,2.0,buy,10,359000000,0.679,6705999872,46186000384,0.467,0.652,16789999616,399.464,32.857,0.03955,0.13396,6393000000,13649125376,4448999936,-0.738,0.305,0.42305002,0.3994,0.23466,CAD,
