,address1,address2,city,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,No. 06-00 Golden Agri Plaza,108 Pasir Panjang Road,Singapore,118535,Singapore,65 6590 0800,65 6590 0887,https://www.goldenagri.com.sg,Farm Products,Farm Products,Consumer Defensive,Consumer Defensive,"Golden Agri-Resources Ltd, an investment holding company, operates as an integrated palm oil plantation company in Europe, China, India, Pakistan, the Middle east, and the United States. It operates in two segments, Plantation and Palm Oil Mills; and Palm, Laurics and Others. The company offers bulk products, such as crude palm oil, palm kernel, palm kernel oil, palm kernel meal, olein, stearin, soybean oil, and soybean meal; oleo chemicals; palm oil based bio-diesel and other renewable resources based energy; and refined products. It also produces processed food products, such as instant noodles, as well as snack products and beverages. The company manages oil palm estates in Indonesia. In addition, it offers treasury management, building management, business and management consultancy, commercial and industrial real estate management, digital analytics; aerial manuring, construction, training, ship management, chartering, and technology product services. Further, the company provides IT consultancy, IT application design, development, and maintenance services; facilities for data center resources and other IT outsourced activities; and port loading, storage, packaging, and transportation service. Additionally, it engages in the production, cultivation, importing, marketing, selling, and distributing palm oil products; sales and logistical support services; cultivation of ornamental plants; production and trading of edible oils; wholesale trade; property investment activities; production and distribution of bottled ionised mineral water and fatty alcohol, acid, derivatives, and other chemical; shipping and logistics; owns and operates shipping vessels; office administration and dormant services; refinery operation; and sale of food and beverage products. The company was incorporated in 1996 and is based in Singapore.",99800,"{'maxAge': 1, 'name': 'Mr. Franky Oesman Widjaja', 'age': 64, 'title': 'Chairman & CEO', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",3,5,7,6,6,1693526400,86400,4,0.25,0.25,0.245,0.255,0.25,0.25,0.245,0.255,0.02,0.0731,1683590400,0.2897,3.76,0.606606,4.0833335,6.1250005,17289900,17289900,13335659,9161620,9161620,0.245,0.25,0,0,3107016704,0.235,0.305,0.28702363,0.2471,0.2603,0.008,0.032,SGD,5254811648,0.0531,6268931442,12681700352,0.49953,0.24931,12681700352,0.401,0.6109726,1672444800,1703980800,1688083200,-0.552,574766016,0.06,0.04,0.17,26:25,1238025600,0.485,3.429,-0.109090924,0.14113986,0.00991,1683590400,SES,EQUITY,E5H.SI,E5H.SI,Golden Agri-Res,Golden Agri-Resources Ltd,1189472400,Asia/Singapore,SGT,5086cb00-8da0-3c35-94ad-4468d0f9e926,finmb_2445802,28800000,0.245,0.35,0.27,0.3,0.29,2.7,hold,4,1200674944,0.095,1532663040,3099796992,0.691,1.518,10824950784,58.056,0.854,0.07103,0.11569,3008953000,683576256,940081024,-0.552,-0.162,0.23325,0.14159,0.105979994,USD,
1,No. 06-00 Golden Agri Plaza,108 Pasir Panjang Road,Singapore,118535,Singapore,65 6590 0800,65 6590 0887,https://www.goldenagri.com.sg,Farm Products,Farm Products,Consumer Defensive,Consumer Defensive,"Golden Agri-Resources Ltd, an investment holding company, operates as an integrated palm oil plantation company in Europe, China, India, Pakistan, the Middle east, and the United States. It operates in two segments, Plantation and Palm Oil Mills; and Palm, Laurics and Others. The company offers bulk products, such as crude palm oil, palm kernel, palm kernel oil, palm kernel meal, olein, stearin, soybean oil, and soybean meal; oleo chemicals; palm oil based bio-diesel and other renewable resources based energy; and refined products. It also produces processed food products, such as instant noodles, as well as snack products and beverages. The company manages oil palm estates in Indonesia. In addition, it offers treasury management, building management, business and management consultancy, commercial and industrial real estate management, digital analytics; aerial manuring, construction, training, ship management, chartering, and technology product services. Further, the company provides IT consultancy, IT application design, development, and maintenance services; facilities for data center resources and other IT outsourced activities; and port loading, storage, packaging, and transportation service. Additionally, it engages in the production, cultivation, importing, marketing, selling, and distributing palm oil products; sales and logistical support services; cultivation of ornamental plants; production and trading of edible oils; wholesale trade; property investment activities; production and distribution of bottled ionised mineral water and fatty alcohol, acid, derivatives, and other chemical; shipping and logistics; owns and operates shipping vessels; office administration and dormant services; refinery operation; and sale of food and beverage products. The company was incorporated in 1996 and is based in Singapore.",99800,"{'maxAge': 1, 'name': 'Mr. Muktar  Widjaja', 'age': 68, 'title': 'Pres & Exec. Director', 'yearBorn': 1954, 'exercisedValue': 0, 'unexercisedValue': 0}",3,5,7,6,6,1693526400,86400,4,0.25,0.25,0.245,0.255,0.25,0.25,0.245,0.255,0.02,0.0731,1683590400,0.2897,3.76,0.606606,4.0833335,6.1250005,17289900,17289900,13335659,9161620,9161620,0.245,0.25,0,0,3107016704,0.235,0.305,0.28702363,0.2471,0.2603,0.008,0.032,SGD,5254811648,0.0531,6268931442,12681700352,0.49953,0.24931,12681700352,0.401,0.6109726,1672444800,1703980800,1688083200,-0.552,574766016,0.06,0.04,0.17,26:25,1238025600,0.485,3.429,-0.109090924,0.14113986,0.00991,1683590400,SES,EQUITY,E5H.SI,E5H.SI,Golden Agri-Res,Golden Agri-Resources Ltd,1189472400,Asia/Singapore,SGT,5086cb00-8da0-3c35-94ad-4468d0f9e926,finmb_2445802,28800000,0.245,0.35,0.27,0.3,0.29,2.7,hold,4,1200674944,0.095,1532663040,3099796992,0.691,1.518,10824950784,58.056,0.854,0.07103,0.11569,3008953000,683576256,940081024,-0.552,-0.162,0.23325,0.14159,0.105979994,USD,
2,No. 06-00 Golden Agri Plaza,108 Pasir Panjang Road,Singapore,118535,Singapore,65 6590 0800,65 6590 0887,https://www.goldenagri.com.sg,Farm Products,Farm Products,Consumer Defensive,Consumer Defensive,"Golden Agri-Resources Ltd, an investment holding company, operates as an integrated palm oil plantation company in Europe, China, India, Pakistan, the Middle east, and the United States. It operates in two segments, Plantation and Palm Oil Mills; and Palm, Laurics and Others. The company offers bulk products, such as crude palm oil, palm kernel, palm kernel oil, palm kernel meal, olein, stearin, soybean oil, and soybean meal; oleo chemicals; palm oil based bio-diesel and other renewable resources based energy; and refined products. It also produces processed food products, such as instant noodles, as well as snack products and beverages. The company manages oil palm estates in Indonesia. In addition, it offers treasury management, building management, business and management consultancy, commercial and industrial real estate management, digital analytics; aerial manuring, construction, training, ship management, chartering, and technology product services. Further, the company provides IT consultancy, IT application design, development, and maintenance services; facilities for data center resources and other IT outsourced activities; and port loading, storage, packaging, and transportation service. Additionally, it engages in the production, cultivation, importing, marketing, selling, and distributing palm oil products; sales and logistical support services; cultivation of ornamental plants; production and trading of edible oils; wholesale trade; property investment activities; production and distribution of bottled ionised mineral water and fatty alcohol, acid, derivatives, and other chemical; shipping and logistics; owns and operates shipping vessels; office administration and dormant services; refinery operation; and sale of food and beverage products. The company was incorporated in 1996 and is based in Singapore.",99800,"{'maxAge': 1, 'name': 'Mr. Rafael Buhay Concepcion Jr.', 'age': 55, 'title': 'CFO & Exec. Director', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",3,5,7,6,6,1693526400,86400,4,0.25,0.25,0.245,0.255,0.25,0.25,0.245,0.255,0.02,0.0731,1683590400,0.2897,3.76,0.606606,4.0833335,6.1250005,17289900,17289900,13335659,9161620,9161620,0.245,0.25,0,0,3107016704,0.235,0.305,0.28702363,0.2471,0.2603,0.008,0.032,SGD,5254811648,0.0531,6268931442,12681700352,0.49953,0.24931,12681700352,0.401,0.6109726,1672444800,1703980800,1688083200,-0.552,574766016,0.06,0.04,0.17,26:25,1238025600,0.485,3.429,-0.109090924,0.14113986,0.00991,1683590400,SES,EQUITY,E5H.SI,E5H.SI,Golden Agri-Res,Golden Agri-Resources Ltd,1189472400,Asia/Singapore,SGT,5086cb00-8da0-3c35-94ad-4468d0f9e926,finmb_2445802,28800000,0.245,0.35,0.27,0.3,0.29,2.7,hold,4,1200674944,0.095,1532663040,3099796992,0.691,1.518,10824950784,58.056,0.854,0.07103,0.11569,3008953000,683576256,940081024,-0.552,-0.162,0.23325,0.14159,0.105979994,USD,
3,No. 06-00 Golden Agri Plaza,108 Pasir Panjang Road,Singapore,118535,Singapore,65 6590 0800,65 6590 0887,https://www.goldenagri.com.sg,Farm Products,Farm Products,Consumer Defensive,Consumer Defensive,"Golden Agri-Resources Ltd, an investment holding company, operates as an integrated palm oil plantation company in Europe, China, India, Pakistan, the Middle east, and the United States. It operates in two segments, Plantation and Palm Oil Mills; and Palm, Laurics and Others. The company offers bulk products, such as crude palm oil, palm kernel, palm kernel oil, palm kernel meal, olein, stearin, soybean oil, and soybean meal; oleo chemicals; palm oil based bio-diesel and other renewable resources based energy; and refined products. It also produces processed food products, such as instant noodles, as well as snack products and beverages. The company manages oil palm estates in Indonesia. In addition, it offers treasury management, building management, business and management consultancy, commercial and industrial real estate management, digital analytics; aerial manuring, construction, training, ship management, chartering, and technology product services. Further, the company provides IT consultancy, IT application design, development, and maintenance services; facilities for data center resources and other IT outsourced activities; and port loading, storage, packaging, and transportation service. Additionally, it engages in the production, cultivation, importing, marketing, selling, and distributing palm oil products; sales and logistical support services; cultivation of ornamental plants; production and trading of edible oils; wholesale trade; property investment activities; production and distribution of bottled ionised mineral water and fatty alcohol, acid, derivatives, and other chemical; shipping and logistics; owns and operates shipping vessels; office administration and dormant services; refinery operation; and sale of food and beverage products. The company was incorporated in 1996 and is based in Singapore.",99800,"{'maxAge': 1, 'name': 'Mr. Tony  Kettinger', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,5,7,6,6,1693526400,86400,4,0.25,0.25,0.245,0.255,0.25,0.25,0.245,0.255,0.02,0.0731,1683590400,0.2897,3.76,0.606606,4.0833335,6.1250005,17289900,17289900,13335659,9161620,9161620,0.245,0.25,0,0,3107016704,0.235,0.305,0.28702363,0.2471,0.2603,0.008,0.032,SGD,5254811648,0.0531,6268931442,12681700352,0.49953,0.24931,12681700352,0.401,0.6109726,1672444800,1703980800,1688083200,-0.552,574766016,0.06,0.04,0.17,26:25,1238025600,0.485,3.429,-0.109090924,0.14113986,0.00991,1683590400,SES,EQUITY,E5H.SI,E5H.SI,Golden Agri-Res,Golden Agri-Resources Ltd,1189472400,Asia/Singapore,SGT,5086cb00-8da0-3c35-94ad-4468d0f9e926,finmb_2445802,28800000,0.245,0.35,0.27,0.3,0.29,2.7,hold,4,1200674944,0.095,1532663040,3099796992,0.691,1.518,10824950784,58.056,0.854,0.07103,0.11569,3008953000,683576256,940081024,-0.552,-0.162,0.23325,0.14159,0.105979994,USD,
4,No. 06-00 Golden Agri Plaza,108 Pasir Panjang Road,Singapore,118535,Singapore,65 6590 0800,65 6590 0887,https://www.goldenagri.com.sg,Farm Products,Farm Products,Consumer Defensive,Consumer Defensive,"Golden Agri-Resources Ltd, an investment holding company, operates as an integrated palm oil plantation company in Europe, China, India, Pakistan, the Middle east, and the United States. It operates in two segments, Plantation and Palm Oil Mills; and Palm, Laurics and Others. The company offers bulk products, such as crude palm oil, palm kernel, palm kernel oil, palm kernel meal, olein, stearin, soybean oil, and soybean meal; oleo chemicals; palm oil based bio-diesel and other renewable resources based energy; and refined products. It also produces processed food products, such as instant noodles, as well as snack products and beverages. The company manages oil palm estates in Indonesia. In addition, it offers treasury management, building management, business and management consultancy, commercial and industrial real estate management, digital analytics; aerial manuring, construction, training, ship management, chartering, and technology product services. Further, the company provides IT consultancy, IT application design, development, and maintenance services; facilities for data center resources and other IT outsourced activities; and port loading, storage, packaging, and transportation service. Additionally, it engages in the production, cultivation, importing, marketing, selling, and distributing palm oil products; sales and logistical support services; cultivation of ornamental plants; production and trading of edible oils; wholesale trade; property investment activities; production and distribution of bottled ionised mineral water and fatty alcohol, acid, derivatives, and other chemical; shipping and logistics; owns and operates shipping vessels; office administration and dormant services; refinery operation; and sale of food and beverage products. The company was incorporated in 1996 and is based in Singapore.",99800,"{'maxAge': 1, 'name': 'Khoo Kok  Yeow', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,5,7,6,6,1693526400,86400,4,0.25,0.25,0.245,0.255,0.25,0.25,0.245,0.255,0.02,0.0731,1683590400,0.2897,3.76,0.606606,4.0833335,6.1250005,17289900,17289900,13335659,9161620,9161620,0.245,0.25,0,0,3107016704,0.235,0.305,0.28702363,0.2471,0.2603,0.008,0.032,SGD,5254811648,0.0531,6268931442,12681700352,0.49953,0.24931,12681700352,0.401,0.6109726,1672444800,1703980800,1688083200,-0.552,574766016,0.06,0.04,0.17,26:25,1238025600,0.485,3.429,-0.109090924,0.14113986,0.00991,1683590400,SES,EQUITY,E5H.SI,E5H.SI,Golden Agri-Res,Golden Agri-Resources Ltd,1189472400,Asia/Singapore,SGT,5086cb00-8da0-3c35-94ad-4468d0f9e926,finmb_2445802,28800000,0.245,0.35,0.27,0.3,0.29,2.7,hold,4,1200674944,0.095,1532663040,3099796992,0.691,1.518,10824950784,58.056,0.854,0.07103,0.11569,3008953000,683576256,940081024,-0.552,-0.162,0.23325,0.14159,0.105979994,USD,
5,No. 06-00 Golden Agri Plaza,108 Pasir Panjang Road,Singapore,118535,Singapore,65 6590 0800,65 6590 0887,https://www.goldenagri.com.sg,Farm Products,Farm Products,Consumer Defensive,Consumer Defensive,"Golden Agri-Resources Ltd, an investment holding company, operates as an integrated palm oil plantation company in Europe, China, India, Pakistan, the Middle east, and the United States. It operates in two segments, Plantation and Palm Oil Mills; and Palm, Laurics and Others. The company offers bulk products, such as crude palm oil, palm kernel, palm kernel oil, palm kernel meal, olein, stearin, soybean oil, and soybean meal; oleo chemicals; palm oil based bio-diesel and other renewable resources based energy; and refined products. It also produces processed food products, such as instant noodles, as well as snack products and beverages. The company manages oil palm estates in Indonesia. In addition, it offers treasury management, building management, business and management consultancy, commercial and industrial real estate management, digital analytics; aerial manuring, construction, training, ship management, chartering, and technology product services. Further, the company provides IT consultancy, IT application design, development, and maintenance services; facilities for data center resources and other IT outsourced activities; and port loading, storage, packaging, and transportation service. Additionally, it engages in the production, cultivation, importing, marketing, selling, and distributing palm oil products; sales and logistical support services; cultivation of ornamental plants; production and trading of edible oils; wholesale trade; property investment activities; production and distribution of bottled ionised mineral water and fatty alcohol, acid, derivatives, and other chemical; shipping and logistics; owns and operates shipping vessels; office administration and dormant services; refinery operation; and sale of food and beverage products. The company was incorporated in 1996 and is based in Singapore.",99800,"{'maxAge': 1, 'name': 'Mr. Richard  Fung', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",3,5,7,6,6,1693526400,86400,4,0.25,0.25,0.245,0.255,0.25,0.25,0.245,0.255,0.02,0.0731,1683590400,0.2897,3.76,0.606606,4.0833335,6.1250005,17289900,17289900,13335659,9161620,9161620,0.245,0.25,0,0,3107016704,0.235,0.305,0.28702363,0.2471,0.2603,0.008,0.032,SGD,5254811648,0.0531,6268931442,12681700352,0.49953,0.24931,12681700352,0.401,0.6109726,1672444800,1703980800,1688083200,-0.552,574766016,0.06,0.04,0.17,26:25,1238025600,0.485,3.429,-0.109090924,0.14113986,0.00991,1683590400,SES,EQUITY,E5H.SI,E5H.SI,Golden Agri-Res,Golden Agri-Resources Ltd,1189472400,Asia/Singapore,SGT,5086cb00-8da0-3c35-94ad-4468d0f9e926,finmb_2445802,28800000,0.245,0.35,0.27,0.3,0.29,2.7,hold,4,1200674944,0.095,1532663040,3099796992,0.691,1.518,10824950784,58.056,0.854,0.07103,0.11569,3008953000,683576256,940081024,-0.552,-0.162,0.23325,0.14159,0.105979994,USD,
6,No. 06-00 Golden Agri Plaza,108 Pasir Panjang Road,Singapore,118535,Singapore,65 6590 0800,65 6590 0887,https://www.goldenagri.com.sg,Farm Products,Farm Products,Consumer Defensive,Consumer Defensive,"Golden Agri-Resources Ltd, an investment holding company, operates as an integrated palm oil plantation company in Europe, China, India, Pakistan, the Middle east, and the United States. It operates in two segments, Plantation and Palm Oil Mills; and Palm, Laurics and Others. The company offers bulk products, such as crude palm oil, palm kernel, palm kernel oil, palm kernel meal, olein, stearin, soybean oil, and soybean meal; oleo chemicals; palm oil based bio-diesel and other renewable resources based energy; and refined products. It also produces processed food products, such as instant noodles, as well as snack products and beverages. The company manages oil palm estates in Indonesia. In addition, it offers treasury management, building management, business and management consultancy, commercial and industrial real estate management, digital analytics; aerial manuring, construction, training, ship management, chartering, and technology product services. Further, the company provides IT consultancy, IT application design, development, and maintenance services; facilities for data center resources and other IT outsourced activities; and port loading, storage, packaging, and transportation service. Additionally, it engages in the production, cultivation, importing, marketing, selling, and distributing palm oil products; sales and logistical support services; cultivation of ornamental plants; production and trading of edible oils; wholesale trade; property investment activities; production and distribution of bottled ionised mineral water and fatty alcohol, acid, derivatives, and other chemical; shipping and logistics; owns and operates shipping vessels; office administration and dormant services; refinery operation; and sale of food and beverage products. The company was incorporated in 1996 and is based in Singapore.",99800,"{'maxAge': 1, 'name': 'Mr. Pedy  Harianto', 'title': 'Head of Controllership & Compliance and Acting Chief HR Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,5,7,6,6,1693526400,86400,4,0.25,0.25,0.245,0.255,0.25,0.25,0.245,0.255,0.02,0.0731,1683590400,0.2897,3.76,0.606606,4.0833335,6.1250005,17289900,17289900,13335659,9161620,9161620,0.245,0.25,0,0,3107016704,0.235,0.305,0.28702363,0.2471,0.2603,0.008,0.032,SGD,5254811648,0.0531,6268931442,12681700352,0.49953,0.24931,12681700352,0.401,0.6109726,1672444800,1703980800,1688083200,-0.552,574766016,0.06,0.04,0.17,26:25,1238025600,0.485,3.429,-0.109090924,0.14113986,0.00991,1683590400,SES,EQUITY,E5H.SI,E5H.SI,Golden Agri-Res,Golden Agri-Resources Ltd,1189472400,Asia/Singapore,SGT,5086cb00-8da0-3c35-94ad-4468d0f9e926,finmb_2445802,28800000,0.245,0.35,0.27,0.3,0.29,2.7,hold,4,1200674944,0.095,1532663040,3099796992,0.691,1.518,10824950784,58.056,0.854,0.07103,0.11569,3008953000,683576256,940081024,-0.552,-0.162,0.23325,0.14159,0.105979994,USD,
7,No. 06-00 Golden Agri Plaza,108 Pasir Panjang Road,Singapore,118535,Singapore,65 6590 0800,65 6590 0887,https://www.goldenagri.com.sg,Farm Products,Farm Products,Consumer Defensive,Consumer Defensive,"Golden Agri-Resources Ltd, an investment holding company, operates as an integrated palm oil plantation company in Europe, China, India, Pakistan, the Middle east, and the United States. It operates in two segments, Plantation and Palm Oil Mills; and Palm, Laurics and Others. The company offers bulk products, such as crude palm oil, palm kernel, palm kernel oil, palm kernel meal, olein, stearin, soybean oil, and soybean meal; oleo chemicals; palm oil based bio-diesel and other renewable resources based energy; and refined products. It also produces processed food products, such as instant noodles, as well as snack products and beverages. The company manages oil palm estates in Indonesia. In addition, it offers treasury management, building management, business and management consultancy, commercial and industrial real estate management, digital analytics; aerial manuring, construction, training, ship management, chartering, and technology product services. Further, the company provides IT consultancy, IT application design, development, and maintenance services; facilities for data center resources and other IT outsourced activities; and port loading, storage, packaging, and transportation service. Additionally, it engages in the production, cultivation, importing, marketing, selling, and distributing palm oil products; sales and logistical support services; cultivation of ornamental plants; production and trading of edible oils; wholesale trade; property investment activities; production and distribution of bottled ionised mineral water and fatty alcohol, acid, derivatives, and other chemical; shipping and logistics; owns and operates shipping vessels; office administration and dormant services; refinery operation; and sale of food and beverage products. The company was incorporated in 1996 and is based in Singapore.",99800,"{'maxAge': 1, 'name': 'Ms. Anita  Neville', 'title': 'Chief Sustainability & Communications Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,5,7,6,6,1693526400,86400,4,0.25,0.25,0.245,0.255,0.25,0.25,0.245,0.255,0.02,0.0731,1683590400,0.2897,3.76,0.606606,4.0833335,6.1250005,17289900,17289900,13335659,9161620,9161620,0.245,0.25,0,0,3107016704,0.235,0.305,0.28702363,0.2471,0.2603,0.008,0.032,SGD,5254811648,0.0531,6268931442,12681700352,0.49953,0.24931,12681700352,0.401,0.6109726,1672444800,1703980800,1688083200,-0.552,574766016,0.06,0.04,0.17,26:25,1238025600,0.485,3.429,-0.109090924,0.14113986,0.00991,1683590400,SES,EQUITY,E5H.SI,E5H.SI,Golden Agri-Res,Golden Agri-Resources Ltd,1189472400,Asia/Singapore,SGT,5086cb00-8da0-3c35-94ad-4468d0f9e926,finmb_2445802,28800000,0.245,0.35,0.27,0.3,0.29,2.7,hold,4,1200674944,0.095,1532663040,3099796992,0.691,1.518,10824950784,58.056,0.854,0.07103,0.11569,3008953000,683576256,940081024,-0.552,-0.162,0.23325,0.14159,0.105979994,USD,
8,No. 06-00 Golden Agri Plaza,108 Pasir Panjang Road,Singapore,118535,Singapore,65 6590 0800,65 6590 0887,https://www.goldenagri.com.sg,Farm Products,Farm Products,Consumer Defensive,Consumer Defensive,"Golden Agri-Resources Ltd, an investment holding company, operates as an integrated palm oil plantation company in Europe, China, India, Pakistan, the Middle east, and the United States. It operates in two segments, Plantation and Palm Oil Mills; and Palm, Laurics and Others. The company offers bulk products, such as crude palm oil, palm kernel, palm kernel oil, palm kernel meal, olein, stearin, soybean oil, and soybean meal; oleo chemicals; palm oil based bio-diesel and other renewable resources based energy; and refined products. It also produces processed food products, such as instant noodles, as well as snack products and beverages. The company manages oil palm estates in Indonesia. In addition, it offers treasury management, building management, business and management consultancy, commercial and industrial real estate management, digital analytics; aerial manuring, construction, training, ship management, chartering, and technology product services. Further, the company provides IT consultancy, IT application design, development, and maintenance services; facilities for data center resources and other IT outsourced activities; and port loading, storage, packaging, and transportation service. Additionally, it engages in the production, cultivation, importing, marketing, selling, and distributing palm oil products; sales and logistical support services; cultivation of ornamental plants; production and trading of edible oils; wholesale trade; property investment activities; production and distribution of bottled ionised mineral water and fatty alcohol, acid, derivatives, and other chemical; shipping and logistics; owns and operates shipping vessels; office administration and dormant services; refinery operation; and sale of food and beverage products. The company was incorporated in 1996 and is based in Singapore.",99800,"{'maxAge': 1, 'name': 'Mr. Paul John Hickman', 'age': 56, 'title': 'Head of Downstream Operations', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",3,5,7,6,6,1693526400,86400,4,0.25,0.25,0.245,0.255,0.25,0.25,0.245,0.255,0.02,0.0731,1683590400,0.2897,3.76,0.606606,4.0833335,6.1250005,17289900,17289900,13335659,9161620,9161620,0.245,0.25,0,0,3107016704,0.235,0.305,0.28702363,0.2471,0.2603,0.008,0.032,SGD,5254811648,0.0531,6268931442,12681700352,0.49953,0.24931,12681700352,0.401,0.6109726,1672444800,1703980800,1688083200,-0.552,574766016,0.06,0.04,0.17,26:25,1238025600,0.485,3.429,-0.109090924,0.14113986,0.00991,1683590400,SES,EQUITY,E5H.SI,E5H.SI,Golden Agri-Res,Golden Agri-Resources Ltd,1189472400,Asia/Singapore,SGT,5086cb00-8da0-3c35-94ad-4468d0f9e926,finmb_2445802,28800000,0.245,0.35,0.27,0.3,0.29,2.7,hold,4,1200674944,0.095,1532663040,3099796992,0.691,1.518,10824950784,58.056,0.854,0.07103,0.11569,3008953000,683576256,940081024,-0.552,-0.162,0.23325,0.14159,0.105979994,USD,
9,No. 06-00 Golden Agri Plaza,108 Pasir Panjang Road,Singapore,118535,Singapore,65 6590 0800,65 6590 0887,https://www.goldenagri.com.sg,Farm Products,Farm Products,Consumer Defensive,Consumer Defensive,"Golden Agri-Resources Ltd, an investment holding company, operates as an integrated palm oil plantation company in Europe, China, India, Pakistan, the Middle east, and the United States. It operates in two segments, Plantation and Palm Oil Mills; and Palm, Laurics and Others. The company offers bulk products, such as crude palm oil, palm kernel, palm kernel oil, palm kernel meal, olein, stearin, soybean oil, and soybean meal; oleo chemicals; palm oil based bio-diesel and other renewable resources based energy; and refined products. It also produces processed food products, such as instant noodles, as well as snack products and beverages. The company manages oil palm estates in Indonesia. In addition, it offers treasury management, building management, business and management consultancy, commercial and industrial real estate management, digital analytics; aerial manuring, construction, training, ship management, chartering, and technology product services. Further, the company provides IT consultancy, IT application design, development, and maintenance services; facilities for data center resources and other IT outsourced activities; and port loading, storage, packaging, and transportation service. Additionally, it engages in the production, cultivation, importing, marketing, selling, and distributing palm oil products; sales and logistical support services; cultivation of ornamental plants; production and trading of edible oils; wholesale trade; property investment activities; production and distribution of bottled ionised mineral water and fatty alcohol, acid, derivatives, and other chemical; shipping and logistics; owns and operates shipping vessels; office administration and dormant services; refinery operation; and sale of food and beverage products. The company was incorporated in 1996 and is based in Singapore.",99800,"{'maxAge': 1, 'name': 'Chen Sau  Hua', 'title': 'Deputy Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,5,7,6,6,1693526400,86400,4,0.25,0.25,0.245,0.255,0.25,0.25,0.245,0.255,0.02,0.0731,1683590400,0.2897,3.76,0.606606,4.0833335,6.1250005,17289900,17289900,13335659,9161620,9161620,0.245,0.25,0,0,3107016704,0.235,0.305,0.28702363,0.2471,0.2603,0.008,0.032,SGD,5254811648,0.0531,6268931442,12681700352,0.49953,0.24931,12681700352,0.401,0.6109726,1672444800,1703980800,1688083200,-0.552,574766016,0.06,0.04,0.17,26:25,1238025600,0.485,3.429,-0.109090924,0.14113986,0.00991,1683590400,SES,EQUITY,E5H.SI,E5H.SI,Golden Agri-Res,Golden Agri-Resources Ltd,1189472400,Asia/Singapore,SGT,5086cb00-8da0-3c35-94ad-4468d0f9e926,finmb_2445802,28800000,0.245,0.35,0.27,0.3,0.29,2.7,hold,4,1200674944,0.095,1532663040,3099796992,0.691,1.518,10824950784,58.056,0.854,0.07103,0.11569,3008953000,683576256,940081024,-0.552,-0.162,0.23325,0.14159,0.105979994,USD,
