,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,6671 South Las Vegas Boulevard,Suite 210,Las Vegas,NV,89119,United States,702-761-6866,https://www.aristocratgroupcorp.com,Beverages—Wineries & Distilleries,Beverages—Wineries & Distilleries,Consumer Defensive,Consumer Defensive,"Aristocrat Group Corp. through its subsidiary, Top Shelf Distributing, LLC, focuses on developing distilled spirits line of business. The company markets and sells RWB Ultra Premium Handcrafted Vodka to retailers in North America. Aristocrat Group Corp. was founded in 2011 and is based in Las Vegas, Nevada.",3,"{'maxAge': 1, 'name': 'Mr. Derek K. Sisson', 'title': 'Pres & CEO', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0197,0.0071,0.0071,0.0197,0.0197,0.0071,0.0071,0.0197,0.0,0.741355,460,460,3287,160,160,0.0,0.0,0,0,77755,0.0015,0.07,0.827859,0.018112,0.0259005,0.0,0.0,USD,1150773,0.0,2482044,3946960,0.0,0.0,3946960,-0.392,1438300800,1469923200,1461974400,-2328676,-3.22,1:100,1429228800,12.252,-0.863,-0.17916667,0.14113986,PNK,EQUITY,ASCC,ASCC,ARISTOCRAT GROUP CORP,Aristocrat Group Corp.,1344000600,America/New_York,EDT,1a7d0b04-c011-34b1-aedc-b6cb3bbe0993,finmb_139739565,-14400000,0.0197,none,3042,0.001,-1333363,1075060,0.022,0.06,93923,0.036,-8.59315,20223,-447697,-1142235,-0.167,0.20246,0.0,-14.21368,USD,
