,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,11690 NW 105th Street,Miami,FL,33178,United States,305 500 3726,https://www.ryder.com,Rental & Leasing Services,Industrials,"Ryder System, Inc. operates as a logistics and transportation company worldwide. It operates through three segments: Fleet Management Solutions (FMS), Supply Chain Solutions (SCS), and Dedicated Transportation Solutions (DTS). The FMS segment offers full-service leasing and leasing with flexible maintenance options; commercial vehicle rental services; and contract or transactional maintenance services of trucks, tractors, and trailers; access to diesel fuel; and fuel planning and tax reporting, cards, and monitoring services, and centralized billing, as well as sells used vehicles through its retail sales centers and www.ryder.com/used-trucks website. The DTS segment offers equipment, maintenance, drivers, administrative, and additional services, as well as routing and scheduling, fleet sizing, safety, regulatory compliance, risk management, and technology and communication systems support services. The SCS segment comprises distribution management services, such as designing and managing customer's distribution network and facilities; coordinating warehousing and transportation for inbound and outbound material flows; handling import and export for international shipments; coordinating just-in-time replenishment of component parts to manufacturing and final assembly; and offering shipments to customer distribution centers or end customer delivery points, as well as other value added services, such as light assembly of components. This segment also offers transportation management and brokerage services, such as shipment optimization, load scheduling, and delivery confirmation services; knowledge-based professional services; and e-commerce and last mile services. The company was founded in 1933 and is headquartered in Miami, Florida.",48300,"{'maxAge': 1, 'name': 'Mr. Robert E. Sanchez', 'age': 57, 'title': 'Chairman & CEO', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 4435003, 'exercisedValue': 2016306, 'unexercisedValue': 7910198}",6,5,2,1,1,1693526400,1672444800,86400,2,101.6,100.97,100.185,102.42,101.6,100.97,100.185,102.42,2.84,0.0278,1692316800,0.2155,3.69,1.573305,8.860991,8.563392,958662,958662,349950,477300,477300,101.25,102.53,800,800,4643329024,65.69,103.81,0.38827068,96.7234,89.3876,2.48,0.024409449,USD,11732325376,0.047909997,39458478,45527300,735925,593135,1690761600,1693440000,0.0162,0.014450001,0.88246,2.17,0.026300002,68.003,1.4997867,1672444800,1703980800,1688083200,565000000,11.51,11.91,-0.52,1:1,755913600,0.981,4.487,NYQ,EQUITY,R,R,"Ryder System, Inc.","Ryder System, Inc.",315671400,America/New_York,EDT,-14400000,101.99,118.0,100.0,110.57,113.0,2.1,buy,7,218000000,4.788,2615000064,7306999808,0.525,0.621,11959000064,236.014,252.3,0.037520003,0.19195,2390000000,733000,2428000000,-0.049,0.19466,0.21866,0.073920004,USD,
1,11690 NW 105th Street,Miami,FL,33178,United States,305 500 3726,https://www.ryder.com,Rental & Leasing Services,Industrials,"Ryder System, Inc. operates as a logistics and transportation company worldwide. It operates through three segments: Fleet Management Solutions (FMS), Supply Chain Solutions (SCS), and Dedicated Transportation Solutions (DTS). The FMS segment offers full-service leasing and leasing with flexible maintenance options; commercial vehicle rental services; and contract or transactional maintenance services of trucks, tractors, and trailers; access to diesel fuel; and fuel planning and tax reporting, cards, and monitoring services, and centralized billing, as well as sells used vehicles through its retail sales centers and www.ryder.com/used-trucks website. The DTS segment offers equipment, maintenance, drivers, administrative, and additional services, as well as routing and scheduling, fleet sizing, safety, regulatory compliance, risk management, and technology and communication systems support services. The SCS segment comprises distribution management services, such as designing and managing customer's distribution network and facilities; coordinating warehousing and transportation for inbound and outbound material flows; handling import and export for international shipments; coordinating just-in-time replenishment of component parts to manufacturing and final assembly; and offering shipments to customer distribution centers or end customer delivery points, as well as other value added services, such as light assembly of components. This segment also offers transportation management and brokerage services, such as shipment optimization, load scheduling, and delivery confirmation services; knowledge-based professional services; and e-commerce and last mile services. The company was founded in 1933 and is headquartered in Miami, Florida.",48300,"{'maxAge': 1, 'name': 'Mr. John J. Diez', 'age': 50, 'title': 'Exec. VP & CFO', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 2065297, 'exercisedValue': 58077, 'unexercisedValue': 1318819}",6,5,2,1,1,1693526400,1672444800,86400,2,101.6,100.97,100.185,102.42,101.6,100.97,100.185,102.42,2.84,0.0278,1692316800,0.2155,3.69,1.573305,8.860991,8.563392,958662,958662,349950,477300,477300,101.25,102.53,800,800,4643329024,65.69,103.81,0.38827068,96.7234,89.3876,2.48,0.024409449,USD,11732325376,0.047909997,39458478,45527300,735925,593135,1690761600,1693440000,0.0162,0.014450001,0.88246,2.17,0.026300002,68.003,1.4997867,1672444800,1703980800,1688083200,565000000,11.51,11.91,-0.52,1:1,755913600,0.981,4.487,NYQ,EQUITY,R,R,"Ryder System, Inc.","Ryder System, Inc.",315671400,America/New_York,EDT,-14400000,101.99,118.0,100.0,110.57,113.0,2.1,buy,7,218000000,4.788,2615000064,7306999808,0.525,0.621,11959000064,236.014,252.3,0.037520003,0.19195,2390000000,733000,2428000000,-0.049,0.19466,0.21866,0.073920004,USD,
2,11690 NW 105th Street,Miami,FL,33178,United States,305 500 3726,https://www.ryder.com,Rental & Leasing Services,Industrials,"Ryder System, Inc. operates as a logistics and transportation company worldwide. It operates through three segments: Fleet Management Solutions (FMS), Supply Chain Solutions (SCS), and Dedicated Transportation Solutions (DTS). The FMS segment offers full-service leasing and leasing with flexible maintenance options; commercial vehicle rental services; and contract or transactional maintenance services of trucks, tractors, and trailers; access to diesel fuel; and fuel planning and tax reporting, cards, and monitoring services, and centralized billing, as well as sells used vehicles through its retail sales centers and www.ryder.com/used-trucks website. The DTS segment offers equipment, maintenance, drivers, administrative, and additional services, as well as routing and scheduling, fleet sizing, safety, regulatory compliance, risk management, and technology and communication systems support services. The SCS segment comprises distribution management services, such as designing and managing customer's distribution network and facilities; coordinating warehousing and transportation for inbound and outbound material flows; handling import and export for international shipments; coordinating just-in-time replenishment of component parts to manufacturing and final assembly; and offering shipments to customer distribution centers or end customer delivery points, as well as other value added services, such as light assembly of components. This segment also offers transportation management and brokerage services, such as shipment optimization, load scheduling, and delivery confirmation services; knowledge-based professional services; and e-commerce and last mile services. The company was founded in 1933 and is headquartered in Miami, Florida.",48300,"{'maxAge': 1, 'name': 'Mr. Robert D. Fatovic', 'age': 56, 'title': 'Exec. VP, Chief Legal Officer & Corp. Sec.', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 1673682, 'exercisedValue': 375334, 'unexercisedValue': 1585959}",6,5,2,1,1,1693526400,1672444800,86400,2,101.6,100.97,100.185,102.42,101.6,100.97,100.185,102.42,2.84,0.0278,1692316800,0.2155,3.69,1.573305,8.860991,8.563392,958662,958662,349950,477300,477300,101.25,102.53,800,800,4643329024,65.69,103.81,0.38827068,96.7234,89.3876,2.48,0.024409449,USD,11732325376,0.047909997,39458478,45527300,735925,593135,1690761600,1693440000,0.0162,0.014450001,0.88246,2.17,0.026300002,68.003,1.4997867,1672444800,1703980800,1688083200,565000000,11.51,11.91,-0.52,1:1,755913600,0.981,4.487,NYQ,EQUITY,R,R,"Ryder System, Inc.","Ryder System, Inc.",315671400,America/New_York,EDT,-14400000,101.99,118.0,100.0,110.57,113.0,2.1,buy,7,218000000,4.788,2615000064,7306999808,0.525,0.621,11959000064,236.014,252.3,0.037520003,0.19195,2390000000,733000,2428000000,-0.049,0.19466,0.21866,0.073920004,USD,
3,11690 NW 105th Street,Miami,FL,33178,United States,305 500 3726,https://www.ryder.com,Rental & Leasing Services,Industrials,"Ryder System, Inc. operates as a logistics and transportation company worldwide. It operates through three segments: Fleet Management Solutions (FMS), Supply Chain Solutions (SCS), and Dedicated Transportation Solutions (DTS). The FMS segment offers full-service leasing and leasing with flexible maintenance options; commercial vehicle rental services; and contract or transactional maintenance services of trucks, tractors, and trailers; access to diesel fuel; and fuel planning and tax reporting, cards, and monitoring services, and centralized billing, as well as sells used vehicles through its retail sales centers and www.ryder.com/used-trucks website. The DTS segment offers equipment, maintenance, drivers, administrative, and additional services, as well as routing and scheduling, fleet sizing, safety, regulatory compliance, risk management, and technology and communication systems support services. The SCS segment comprises distribution management services, such as designing and managing customer's distribution network and facilities; coordinating warehousing and transportation for inbound and outbound material flows; handling import and export for international shipments; coordinating just-in-time replenishment of component parts to manufacturing and final assembly; and offering shipments to customer distribution centers or end customer delivery points, as well as other value added services, such as light assembly of components. This segment also offers transportation management and brokerage services, such as shipment optimization, load scheduling, and delivery confirmation services; knowledge-based professional services; and e-commerce and last mile services. The company was founded in 1933 and is headquartered in Miami, Florida.",48300,"{'maxAge': 1, 'name': 'Mr. John Steven Sensing', 'age': 54, 'title': 'Pres of Global Supply Chain Solutions & Dedicated Transportation Solutions', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 2024399, 'exercisedValue': 0, 'unexercisedValue': 468381}",6,5,2,1,1,1693526400,1672444800,86400,2,101.6,100.97,100.185,102.42,101.6,100.97,100.185,102.42,2.84,0.0278,1692316800,0.2155,3.69,1.573305,8.860991,8.563392,958662,958662,349950,477300,477300,101.25,102.53,800,800,4643329024,65.69,103.81,0.38827068,96.7234,89.3876,2.48,0.024409449,USD,11732325376,0.047909997,39458478,45527300,735925,593135,1690761600,1693440000,0.0162,0.014450001,0.88246,2.17,0.026300002,68.003,1.4997867,1672444800,1703980800,1688083200,565000000,11.51,11.91,-0.52,1:1,755913600,0.981,4.487,NYQ,EQUITY,R,R,"Ryder System, Inc.","Ryder System, Inc.",315671400,America/New_York,EDT,-14400000,101.99,118.0,100.0,110.57,113.0,2.1,buy,7,218000000,4.788,2615000064,7306999808,0.525,0.621,11959000064,236.014,252.3,0.037520003,0.19195,2390000000,733000,2428000000,-0.049,0.19466,0.21866,0.073920004,USD,
4,11690 NW 105th Street,Miami,FL,33178,United States,305 500 3726,https://www.ryder.com,Rental & Leasing Services,Industrials,"Ryder System, Inc. operates as a logistics and transportation company worldwide. It operates through three segments: Fleet Management Solutions (FMS), Supply Chain Solutions (SCS), and Dedicated Transportation Solutions (DTS). The FMS segment offers full-service leasing and leasing with flexible maintenance options; commercial vehicle rental services; and contract or transactional maintenance services of trucks, tractors, and trailers; access to diesel fuel; and fuel planning and tax reporting, cards, and monitoring services, and centralized billing, as well as sells used vehicles through its retail sales centers and www.ryder.com/used-trucks website. The DTS segment offers equipment, maintenance, drivers, administrative, and additional services, as well as routing and scheduling, fleet sizing, safety, regulatory compliance, risk management, and technology and communication systems support services. The SCS segment comprises distribution management services, such as designing and managing customer's distribution network and facilities; coordinating warehousing and transportation for inbound and outbound material flows; handling import and export for international shipments; coordinating just-in-time replenishment of component parts to manufacturing and final assembly; and offering shipments to customer distribution centers or end customer delivery points, as well as other value added services, such as light assembly of components. This segment also offers transportation management and brokerage services, such as shipment optimization, load scheduling, and delivery confirmation services; knowledge-based professional services; and e-commerce and last mile services. The company was founded in 1933 and is headquartered in Miami, Florida.",48300,"{'maxAge': 1, 'name': 'Mr. Thomas M. Havens', 'age': 53, 'title': 'Pres of Global Fleet Management Solutions', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 1888964, 'exercisedValue': 166382, 'unexercisedValue': 0}",6,5,2,1,1,1693526400,1672444800,86400,2,101.6,100.97,100.185,102.42,101.6,100.97,100.185,102.42,2.84,0.0278,1692316800,0.2155,3.69,1.573305,8.860991,8.563392,958662,958662,349950,477300,477300,101.25,102.53,800,800,4643329024,65.69,103.81,0.38827068,96.7234,89.3876,2.48,0.024409449,USD,11732325376,0.047909997,39458478,45527300,735925,593135,1690761600,1693440000,0.0162,0.014450001,0.88246,2.17,0.026300002,68.003,1.4997867,1672444800,1703980800,1688083200,565000000,11.51,11.91,-0.52,1:1,755913600,0.981,4.487,NYQ,EQUITY,R,R,"Ryder System, Inc.","Ryder System, Inc.",315671400,America/New_York,EDT,-14400000,101.99,118.0,100.0,110.57,113.0,2.1,buy,7,218000000,4.788,2615000064,7306999808,0.525,0.621,11959000064,236.014,252.3,0.037520003,0.19195,2390000000,733000,2428000000,-0.049,0.19466,0.21866,0.073920004,USD,
5,11690 NW 105th Street,Miami,FL,33178,United States,305 500 3726,https://www.ryder.com,Rental & Leasing Services,Industrials,"Ryder System, Inc. operates as a logistics and transportation company worldwide. It operates through three segments: Fleet Management Solutions (FMS), Supply Chain Solutions (SCS), and Dedicated Transportation Solutions (DTS). The FMS segment offers full-service leasing and leasing with flexible maintenance options; commercial vehicle rental services; and contract or transactional maintenance services of trucks, tractors, and trailers; access to diesel fuel; and fuel planning and tax reporting, cards, and monitoring services, and centralized billing, as well as sells used vehicles through its retail sales centers and www.ryder.com/used-trucks website. The DTS segment offers equipment, maintenance, drivers, administrative, and additional services, as well as routing and scheduling, fleet sizing, safety, regulatory compliance, risk management, and technology and communication systems support services. The SCS segment comprises distribution management services, such as designing and managing customer's distribution network and facilities; coordinating warehousing and transportation for inbound and outbound material flows; handling import and export for international shipments; coordinating just-in-time replenishment of component parts to manufacturing and final assembly; and offering shipments to customer distribution centers or end customer delivery points, as well as other value added services, such as light assembly of components. This segment also offers transportation management and brokerage services, such as shipment optimization, load scheduling, and delivery confirmation services; knowledge-based professional services; and e-commerce and last mile services. The company was founded in 1933 and is headquartered in Miami, Florida.",48300,"{'maxAge': 1, 'name': 'Ms. Cristina A. Gallo-Aquino', 'age': 48, 'title': 'Sr. VP, Controller & Principal Accounting Officer', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,2,1,1,1693526400,1672444800,86400,2,101.6,100.97,100.185,102.42,101.6,100.97,100.185,102.42,2.84,0.0278,1692316800,0.2155,3.69,1.573305,8.860991,8.563392,958662,958662,349950,477300,477300,101.25,102.53,800,800,4643329024,65.69,103.81,0.38827068,96.7234,89.3876,2.48,0.024409449,USD,11732325376,0.047909997,39458478,45527300,735925,593135,1690761600,1693440000,0.0162,0.014450001,0.88246,2.17,0.026300002,68.003,1.4997867,1672444800,1703980800,1688083200,565000000,11.51,11.91,-0.52,1:1,755913600,0.981,4.487,NYQ,EQUITY,R,R,"Ryder System, Inc.","Ryder System, Inc.",315671400,America/New_York,EDT,-14400000,101.99,118.0,100.0,110.57,113.0,2.1,buy,7,218000000,4.788,2615000064,7306999808,0.525,0.621,11959000064,236.014,252.3,0.037520003,0.19195,2390000000,733000,2428000000,-0.049,0.19466,0.21866,0.073920004,USD,
6,11690 NW 105th Street,Miami,FL,33178,United States,305 500 3726,https://www.ryder.com,Rental & Leasing Services,Industrials,"Ryder System, Inc. operates as a logistics and transportation company worldwide. It operates through three segments: Fleet Management Solutions (FMS), Supply Chain Solutions (SCS), and Dedicated Transportation Solutions (DTS). The FMS segment offers full-service leasing and leasing with flexible maintenance options; commercial vehicle rental services; and contract or transactional maintenance services of trucks, tractors, and trailers; access to diesel fuel; and fuel planning and tax reporting, cards, and monitoring services, and centralized billing, as well as sells used vehicles through its retail sales centers and www.ryder.com/used-trucks website. The DTS segment offers equipment, maintenance, drivers, administrative, and additional services, as well as routing and scheduling, fleet sizing, safety, regulatory compliance, risk management, and technology and communication systems support services. The SCS segment comprises distribution management services, such as designing and managing customer's distribution network and facilities; coordinating warehousing and transportation for inbound and outbound material flows; handling import and export for international shipments; coordinating just-in-time replenishment of component parts to manufacturing and final assembly; and offering shipments to customer distribution centers or end customer delivery points, as well as other value added services, such as light assembly of components. This segment also offers transportation management and brokerage services, such as shipment optimization, load scheduling, and delivery confirmation services; knowledge-based professional services; and e-commerce and last mile services. The company was founded in 1933 and is headquartered in Miami, Florida.",48300,"{'maxAge': 1, 'name': 'Mr. Rajeev  Ravindran', 'age': 56, 'title': 'Exec. VP & Chief Information Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,2,1,1,1693526400,1672444800,86400,2,101.6,100.97,100.185,102.42,101.6,100.97,100.185,102.42,2.84,0.0278,1692316800,0.2155,3.69,1.573305,8.860991,8.563392,958662,958662,349950,477300,477300,101.25,102.53,800,800,4643329024,65.69,103.81,0.38827068,96.7234,89.3876,2.48,0.024409449,USD,11732325376,0.047909997,39458478,45527300,735925,593135,1690761600,1693440000,0.0162,0.014450001,0.88246,2.17,0.026300002,68.003,1.4997867,1672444800,1703980800,1688083200,565000000,11.51,11.91,-0.52,1:1,755913600,0.981,4.487,NYQ,EQUITY,R,R,"Ryder System, Inc.","Ryder System, Inc.",315671400,America/New_York,EDT,-14400000,101.99,118.0,100.0,110.57,113.0,2.1,buy,7,218000000,4.788,2615000064,7306999808,0.525,0.621,11959000064,236.014,252.3,0.037520003,0.19195,2390000000,733000,2428000000,-0.049,0.19466,0.21866,0.073920004,USD,
7,11690 NW 105th Street,Miami,FL,33178,United States,305 500 3726,https://www.ryder.com,Rental & Leasing Services,Industrials,"Ryder System, Inc. operates as a logistics and transportation company worldwide. It operates through three segments: Fleet Management Solutions (FMS), Supply Chain Solutions (SCS), and Dedicated Transportation Solutions (DTS). The FMS segment offers full-service leasing and leasing with flexible maintenance options; commercial vehicle rental services; and contract or transactional maintenance services of trucks, tractors, and trailers; access to diesel fuel; and fuel planning and tax reporting, cards, and monitoring services, and centralized billing, as well as sells used vehicles through its retail sales centers and www.ryder.com/used-trucks website. The DTS segment offers equipment, maintenance, drivers, administrative, and additional services, as well as routing and scheduling, fleet sizing, safety, regulatory compliance, risk management, and technology and communication systems support services. The SCS segment comprises distribution management services, such as designing and managing customer's distribution network and facilities; coordinating warehousing and transportation for inbound and outbound material flows; handling import and export for international shipments; coordinating just-in-time replenishment of component parts to manufacturing and final assembly; and offering shipments to customer distribution centers or end customer delivery points, as well as other value added services, such as light assembly of components. This segment also offers transportation management and brokerage services, such as shipment optimization, load scheduling, and delivery confirmation services; knowledge-based professional services; and e-commerce and last mile services. The company was founded in 1933 and is headquartered in Miami, Florida.",48300,"{'maxAge': 1, 'name': 'Ms. Calene F. Candela', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,2,1,1,1693526400,1672444800,86400,2,101.6,100.97,100.185,102.42,101.6,100.97,100.185,102.42,2.84,0.0278,1692316800,0.2155,3.69,1.573305,8.860991,8.563392,958662,958662,349950,477300,477300,101.25,102.53,800,800,4643329024,65.69,103.81,0.38827068,96.7234,89.3876,2.48,0.024409449,USD,11732325376,0.047909997,39458478,45527300,735925,593135,1690761600,1693440000,0.0162,0.014450001,0.88246,2.17,0.026300002,68.003,1.4997867,1672444800,1703980800,1688083200,565000000,11.51,11.91,-0.52,1:1,755913600,0.981,4.487,NYQ,EQUITY,R,R,"Ryder System, Inc.","Ryder System, Inc.",315671400,America/New_York,EDT,-14400000,101.99,118.0,100.0,110.57,113.0,2.1,buy,7,218000000,4.788,2615000064,7306999808,0.525,0.621,11959000064,236.014,252.3,0.037520003,0.19195,2390000000,733000,2428000000,-0.049,0.19466,0.21866,0.073920004,USD,
8,11690 NW 105th Street,Miami,FL,33178,United States,305 500 3726,https://www.ryder.com,Rental & Leasing Services,Industrials,"Ryder System, Inc. operates as a logistics and transportation company worldwide. It operates through three segments: Fleet Management Solutions (FMS), Supply Chain Solutions (SCS), and Dedicated Transportation Solutions (DTS). The FMS segment offers full-service leasing and leasing with flexible maintenance options; commercial vehicle rental services; and contract or transactional maintenance services of trucks, tractors, and trailers; access to diesel fuel; and fuel planning and tax reporting, cards, and monitoring services, and centralized billing, as well as sells used vehicles through its retail sales centers and www.ryder.com/used-trucks website. The DTS segment offers equipment, maintenance, drivers, administrative, and additional services, as well as routing and scheduling, fleet sizing, safety, regulatory compliance, risk management, and technology and communication systems support services. The SCS segment comprises distribution management services, such as designing and managing customer's distribution network and facilities; coordinating warehousing and transportation for inbound and outbound material flows; handling import and export for international shipments; coordinating just-in-time replenishment of component parts to manufacturing and final assembly; and offering shipments to customer distribution centers or end customer delivery points, as well as other value added services, such as light assembly of components. This segment also offers transportation management and brokerage services, such as shipment optimization, load scheduling, and delivery confirmation services; knowledge-based professional services; and e-commerce and last mile services. The company was founded in 1933 and is headquartered in Miami, Florida.",48300,"{'maxAge': 1, 'name': 'Ms. Karen M. Jones', 'age': 59, 'title': 'Exec. VP, Chief Marketing Officer & Head of New Product Devel.', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,2,1,1,1693526400,1672444800,86400,2,101.6,100.97,100.185,102.42,101.6,100.97,100.185,102.42,2.84,0.0278,1692316800,0.2155,3.69,1.573305,8.860991,8.563392,958662,958662,349950,477300,477300,101.25,102.53,800,800,4643329024,65.69,103.81,0.38827068,96.7234,89.3876,2.48,0.024409449,USD,11732325376,0.047909997,39458478,45527300,735925,593135,1690761600,1693440000,0.0162,0.014450001,0.88246,2.17,0.026300002,68.003,1.4997867,1672444800,1703980800,1688083200,565000000,11.51,11.91,-0.52,1:1,755913600,0.981,4.487,NYQ,EQUITY,R,R,"Ryder System, Inc.","Ryder System, Inc.",315671400,America/New_York,EDT,-14400000,101.99,118.0,100.0,110.57,113.0,2.1,buy,7,218000000,4.788,2615000064,7306999808,0.525,0.621,11959000064,236.014,252.3,0.037520003,0.19195,2390000000,733000,2428000000,-0.049,0.19466,0.21866,0.073920004,USD,
9,11690 NW 105th Street,Miami,FL,33178,United States,305 500 3726,https://www.ryder.com,Rental & Leasing Services,Industrials,"Ryder System, Inc. operates as a logistics and transportation company worldwide. It operates through three segments: Fleet Management Solutions (FMS), Supply Chain Solutions (SCS), and Dedicated Transportation Solutions (DTS). The FMS segment offers full-service leasing and leasing with flexible maintenance options; commercial vehicle rental services; and contract or transactional maintenance services of trucks, tractors, and trailers; access to diesel fuel; and fuel planning and tax reporting, cards, and monitoring services, and centralized billing, as well as sells used vehicles through its retail sales centers and www.ryder.com/used-trucks website. The DTS segment offers equipment, maintenance, drivers, administrative, and additional services, as well as routing and scheduling, fleet sizing, safety, regulatory compliance, risk management, and technology and communication systems support services. The SCS segment comprises distribution management services, such as designing and managing customer's distribution network and facilities; coordinating warehousing and transportation for inbound and outbound material flows; handling import and export for international shipments; coordinating just-in-time replenishment of component parts to manufacturing and final assembly; and offering shipments to customer distribution centers or end customer delivery points, as well as other value added services, such as light assembly of components. This segment also offers transportation management and brokerage services, such as shipment optimization, load scheduling, and delivery confirmation services; knowledge-based professional services; and e-commerce and last mile services. The company was founded in 1933 and is headquartered in Miami, Florida.",48300,"{'maxAge': 1, 'name': 'Mr. Sanford J. Hodes', 'age': 54, 'title': 'Sr. VP, Chief Procurement Officer & Corp. Devel. Officer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,2,1,1,1693526400,1672444800,86400,2,101.6,100.97,100.185,102.42,101.6,100.97,100.185,102.42,2.84,0.0278,1692316800,0.2155,3.69,1.573305,8.860991,8.563392,958662,958662,349950,477300,477300,101.25,102.53,800,800,4643329024,65.69,103.81,0.38827068,96.7234,89.3876,2.48,0.024409449,USD,11732325376,0.047909997,39458478,45527300,735925,593135,1690761600,1693440000,0.0162,0.014450001,0.88246,2.17,0.026300002,68.003,1.4997867,1672444800,1703980800,1688083200,565000000,11.51,11.91,-0.52,1:1,755913600,0.981,4.487,NYQ,EQUITY,R,R,"Ryder System, Inc.","Ryder System, Inc.",315671400,America/New_York,EDT,-14400000,101.99,118.0,100.0,110.57,113.0,2.1,buy,7,218000000,4.788,2615000064,7306999808,0.525,0.621,11959000064,236.014,252.3,0.037520003,0.19195,2390000000,733000,2428000000,-0.049,0.19466,0.21866,0.073920004,USD,
