,address1,address2,city,country,phone,fax,website,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"#484, Cheongnamro",Hyeondo-myeon,Cheongju,South Korea,82 4 3270 9256,82 4 3269 5081,https://www.kanglim.com,"KANGLIM Co., Ltd produces and sells crane trucks and heavy equipment in South Korea. Its products include stick and knuckle boom cranes, auger cranes, aerial platforms, firefighting trucks, and environmental vehicles. KANGLIM Co., Ltd has a strategic alliance with Ridecell Inc. The company was founded in 1979 and is based in Cheongju, South Korea.",138,"{'maxAge': 1, 'name': 'Dae-Sup  Chi', 'age': 79, 'title': 'Chairperson and Chief Exec. Officer', 'yearBorn': 1943, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1006.0,0.0,1006.0,1006.0,1006.0,0.0,1006.0,1006.0,0.775897,0,0,495559,335455,335455,0.0,0.0,0,0,49921945600,1006.0,3760.0,0.23797092,3695.0,3695.0,KRW,77362708480,-0.095340006,65494896,49624200,0.24166,0.00453,1672444800,1703980800,1680220800,157.096,-20001398784,0.369,3.387,KOE,EQUITY,014200.KQ,014200.KQ,KANGLIM,"KANGLIM Co., Ltd",950486400,Asia/Seoul,KST,32400000,1006.0,none,81737572352,902.253,22838321152,52478332928,0.95,1.337,209781702656,31.125,2325.426,0.038540002,-0.14709,-7968365568,10118719488,131.576,0.061,0.18975,0.10887,0.081599995,KRW,
1,"#484, Cheongnamro",Hyeondo-myeon,Cheongju,South Korea,82 4 3270 9256,82 4 3269 5081,https://www.kanglim.com,"KANGLIM Co., Ltd produces and sells crane trucks and heavy equipment in South Korea. Its products include stick and knuckle boom cranes, auger cranes, aerial platforms, firefighting trucks, and environmental vehicles. KANGLIM Co., Ltd has a strategic alliance with Ridecell Inc. The company was founded in 1979 and is based in Cheongju, South Korea.",138,"{'maxAge': 1, 'name': 'Mr. Yeo-Song  Kim', 'age': 71, 'title': 'Chief Exec. Officer', 'yearBorn': 1951, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1006.0,0.0,1006.0,1006.0,1006.0,0.0,1006.0,1006.0,0.775897,0,0,495559,335455,335455,0.0,0.0,0,0,49921945600,1006.0,3760.0,0.23797092,3695.0,3695.0,KRW,77362708480,-0.095340006,65494896,49624200,0.24166,0.00453,1672444800,1703980800,1680220800,157.096,-20001398784,0.369,3.387,KOE,EQUITY,014200.KQ,014200.KQ,KANGLIM,"KANGLIM Co., Ltd",950486400,Asia/Seoul,KST,32400000,1006.0,none,81737572352,902.253,22838321152,52478332928,0.95,1.337,209781702656,31.125,2325.426,0.038540002,-0.14709,-7968365568,10118719488,131.576,0.061,0.18975,0.10887,0.081599995,KRW,
2,"#484, Cheongnamro",Hyeondo-myeon,Cheongju,South Korea,82 4 3270 9256,82 4 3269 5081,https://www.kanglim.com,"KANGLIM Co., Ltd produces and sells crane trucks and heavy equipment in South Korea. Its products include stick and knuckle boom cranes, auger cranes, aerial platforms, firefighting trucks, and environmental vehicles. KANGLIM Co., Ltd has a strategic alliance with Ridecell Inc. The company was founded in 1979 and is based in Cheongju, South Korea.",138,"{'maxAge': 1, 'name': 'Mr. Jungiae  Lee', 'title': 'Pres', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1006.0,0.0,1006.0,1006.0,1006.0,0.0,1006.0,1006.0,0.775897,0,0,495559,335455,335455,0.0,0.0,0,0,49921945600,1006.0,3760.0,0.23797092,3695.0,3695.0,KRW,77362708480,-0.095340006,65494896,49624200,0.24166,0.00453,1672444800,1703980800,1680220800,157.096,-20001398784,0.369,3.387,KOE,EQUITY,014200.KQ,014200.KQ,KANGLIM,"KANGLIM Co., Ltd",950486400,Asia/Seoul,KST,32400000,1006.0,none,81737572352,902.253,22838321152,52478332928,0.95,1.337,209781702656,31.125,2325.426,0.038540002,-0.14709,-7968365568,10118719488,131.576,0.061,0.18975,0.10887,0.081599995,KRW,
