,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,680 Murray Street,Suite 1 Level 1,West Perth,WA,6005,Australia,61 8 9214 9700,61 8 9214 9701,https://strikeresources.com.au,Other Industrial Metals & Mining,Basic Materials,"Strike Resources Limited operates as a mineral exploration company in Australia, Argentina, and Peru. The company primarily explores for iron ore, graphite, gold, and lithium deposits. Its flagship project is the Apurimac magnetite iron ore project covering an area of approximately 72,800 hectares located in the Southern Highlands of Peru. The company was incorporated in 1999 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Farooq  Khan BJuris, L.L.B., LLB', 'age': 60, 'title': 'Exec. Chairman', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 250250, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.058,0.058,0.058,0.06,0.058,0.058,0.058,0.06,0.0,1.713213,61360,61360,140227,74481,74481,0.057,0.06,0,0,17025000,0.049,0.165,33.080414,0.06138,0.07057,0.0,0.0,AUD,15362802,0.0,174225338,283750016,0.18556999,0.22445999,0.023,2.6086955,1656547200,1688083200,1672444800,-6883733,-0.03,1:3,1135296000,29.851,-5.927,ASX,EQUITY,SRK.AX,SRK.AX,STRIKE FPO,Strike Resources Limited,952297200,Australia/Sydney,AEST,36000000,0.06,none,1662198,0.006,-2592209,0,0.191,0.235,514655,0.002,-0.099130005,-0.69935,-270677,-9334437,-807667,-0.978,0.48012,0.0,-5.40885,AUD,
1,680 Murray Street,Suite 1 Level 1,West Perth,WA,6005,Australia,61 8 9214 9700,61 8 9214 9701,https://strikeresources.com.au,Other Industrial Metals & Mining,Basic Materials,"Strike Resources Limited operates as a mineral exploration company in Australia, Argentina, and Peru. The company primarily explores for iron ore, graphite, gold, and lithium deposits. Its flagship project is the Apurimac magnetite iron ore project covering an area of approximately 72,800 hectares located in the Southern Highlands of Peru. The company was incorporated in 1999 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. William Matthew Johnson M.A., M.A.I.C.D., M.B.A., MA, MAICD, MBA', 'age': 60, 'title': 'MD & Director', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 429000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.058,0.058,0.058,0.06,0.058,0.058,0.058,0.06,0.0,1.713213,61360,61360,140227,74481,74481,0.057,0.06,0,0,17025000,0.049,0.165,33.080414,0.06138,0.07057,0.0,0.0,AUD,15362802,0.0,174225338,283750016,0.18556999,0.22445999,0.023,2.6086955,1656547200,1688083200,1672444800,-6883733,-0.03,1:3,1135296000,29.851,-5.927,ASX,EQUITY,SRK.AX,SRK.AX,STRIKE FPO,Strike Resources Limited,952297200,Australia/Sydney,AEST,36000000,0.06,none,1662198,0.006,-2592209,0,0.191,0.235,514655,0.002,-0.099130005,-0.69935,-270677,-9334437,-807667,-0.978,0.48012,0.0,-5.40885,AUD,
2,680 Murray Street,Suite 1 Level 1,West Perth,WA,6005,Australia,61 8 9214 9700,61 8 9214 9701,https://strikeresources.com.au,Other Industrial Metals & Mining,Basic Materials,"Strike Resources Limited operates as a mineral exploration company in Australia, Argentina, and Peru. The company primarily explores for iron ore, graphite, gold, and lithium deposits. Its flagship project is the Apurimac magnetite iron ore project covering an area of approximately 72,800 hectares located in the Southern Highlands of Peru. The company was incorporated in 1999 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Poh Hong Ho B.Com, B.Com., CTA, L.L.B., LLB', 'age': 52, 'title': 'Company Sec. & Exec. Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 250250, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.058,0.058,0.058,0.06,0.058,0.058,0.058,0.06,0.0,1.713213,61360,61360,140227,74481,74481,0.057,0.06,0,0,17025000,0.049,0.165,33.080414,0.06138,0.07057,0.0,0.0,AUD,15362802,0.0,174225338,283750016,0.18556999,0.22445999,0.023,2.6086955,1656547200,1688083200,1672444800,-6883733,-0.03,1:3,1135296000,29.851,-5.927,ASX,EQUITY,SRK.AX,SRK.AX,STRIKE FPO,Strike Resources Limited,952297200,Australia/Sydney,AEST,36000000,0.06,none,1662198,0.006,-2592209,0,0.191,0.235,514655,0.002,-0.099130005,-0.69935,-270677,-9334437,-807667,-0.978,0.48012,0.0,-5.40885,AUD,
