,address1,address2,city,state,zip,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,8275 South Eastern Avenue,Suite 200,Las Vegas,NV,89123,United States,https://www.sagdcorp.com/,Drug Manufacturers—Specialty & Generic,Healthcare,South American Gold Corp. is focused on becoming the premiere provider of value added products and services for the cultivation and processing of cannabis for the South American medical and recreational markets with an initial focus on the Uruguayan market.,2,"{'maxAge': 1, 'name': 'Mr. Raymond  DeMotte', 'age': 65, 'title': 'VP of Corp. Devel., Operations Controller & Director', 'yearBorn': 1957, 'fiscalYear': 2013, 'totalPay': 28955, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,103.74689,Infinity,25000,25000,0,0,0,0.0,0.0,0,0,43,1e-06,0.005,0.0001,0.0001,0.0,0.0,USD,64705,0.0,144531,0.0,0.0,-3.156,1372550400,1404086400,1380499200,-433593,0.0,1:2000,1440633600,-0.263,PNK,EQUITY,SAGD,SAGD,SOUTH AMERICAN GOLD CORP,South American Gold Corporation,1285594200,America/New_York,EDT,-14400000,1e-06,none,53,0.0,-246143,64758,0.002,0.002,-14.444799,-27876,-126857,0.0,0.0,0.0,USD,
1,8275 South Eastern Avenue,Suite 200,Las Vegas,NV,89123,United States,https://www.sagdcorp.com/,Drug Manufacturers—Specialty & Generic,Healthcare,South American Gold Corp. is focused on becoming the premiere provider of value added products and services for the cultivation and processing of cannabis for the South American medical and recreational markets with an initial focus on the Uruguayan market.,2,"{'maxAge': 1, 'name': 'Mr. Francis Xavier Reinhold Delzer', 'age': 86, 'title': 'VP of Operations & Director', 'yearBorn': 1936, 'fiscalYear': 2013, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,103.74689,Infinity,25000,25000,0,0,0,0.0,0.0,0,0,43,1e-06,0.005,0.0001,0.0001,0.0,0.0,USD,64705,0.0,144531,0.0,0.0,-3.156,1372550400,1404086400,1380499200,-433593,0.0,1:2000,1440633600,-0.263,PNK,EQUITY,SAGD,SAGD,SOUTH AMERICAN GOLD CORP,South American Gold Corporation,1285594200,America/New_York,EDT,-14400000,1e-06,none,53,0.0,-246143,64758,0.002,0.002,-14.444799,-27876,-126857,0.0,0.0,0.0,USD,
2,8275 South Eastern Avenue,Suite 200,Las Vegas,NV,89123,United States,https://www.sagdcorp.com/,Drug Manufacturers—Specialty & Generic,Healthcare,South American Gold Corp. is focused on becoming the premiere provider of value added products and services for the cultivation and processing of cannabis for the South American medical and recreational markets with an initial focus on the Uruguayan market.,2,"{'maxAge': 1, 'name': 'Mr. Rene  von Boeck', 'age': 85, 'title': 'VP of Exploration', 'yearBorn': 1937, 'fiscalYear': 2013, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,103.74689,Infinity,25000,25000,0,0,0,0.0,0.0,0,0,43,1e-06,0.005,0.0001,0.0001,0.0,0.0,USD,64705,0.0,144531,0.0,0.0,-3.156,1372550400,1404086400,1380499200,-433593,0.0,1:2000,1440633600,-0.263,PNK,EQUITY,SAGD,SAGD,SOUTH AMERICAN GOLD CORP,South American Gold Corporation,1285594200,America/New_York,EDT,-14400000,1e-06,none,53,0.0,-246143,64758,0.002,0.002,-14.444799,-27876,-126857,0.0,0.0,0.0,USD,
3,8275 South Eastern Avenue,Suite 200,Las Vegas,NV,89123,United States,https://www.sagdcorp.com/,Drug Manufacturers—Specialty & Generic,Healthcare,South American Gold Corp. is focused on becoming the premiere provider of value added products and services for the cultivation and processing of cannabis for the South American medical and recreational markets with an initial focus on the Uruguayan market.,2,"{'maxAge': 1, 'name': 'Mr. David  Reeves', 'title': 'Pres, COO & CEO', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,103.74689,Infinity,25000,25000,0,0,0,0.0,0.0,0,0,43,1e-06,0.005,0.0001,0.0001,0.0,0.0,USD,64705,0.0,144531,0.0,0.0,-3.156,1372550400,1404086400,1380499200,-433593,0.0,1:2000,1440633600,-0.263,PNK,EQUITY,SAGD,SAGD,SOUTH AMERICAN GOLD CORP,South American Gold Corporation,1285594200,America/New_York,EDT,-14400000,1e-06,none,53,0.0,-246143,64758,0.002,0.002,-14.444799,-27876,-126857,0.0,0.0,0.0,USD,
4,8275 South Eastern Avenue,Suite 200,Las Vegas,NV,89123,United States,https://www.sagdcorp.com/,Drug Manufacturers—Specialty & Generic,Healthcare,South American Gold Corp. is focused on becoming the premiere provider of value added products and services for the cultivation and processing of cannabis for the South American medical and recreational markets with an initial focus on the Uruguayan market.,2,"{'maxAge': 1, 'name': 'Mr. Joseph  Hanks', 'title': 'CFO & Exec. VP', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,103.74689,Infinity,25000,25000,0,0,0,0.0,0.0,0,0,43,1e-06,0.005,0.0001,0.0001,0.0,0.0,USD,64705,0.0,144531,0.0,0.0,-3.156,1372550400,1404086400,1380499200,-433593,0.0,1:2000,1440633600,-0.263,PNK,EQUITY,SAGD,SAGD,SOUTH AMERICAN GOLD CORP,South American Gold Corporation,1285594200,America/New_York,EDT,-14400000,1e-06,none,53,0.0,-246143,64758,0.002,0.002,-14.444799,-27876,-126857,0.0,0.0,0.0,USD,
5,8275 South Eastern Avenue,Suite 200,Las Vegas,NV,89123,United States,https://www.sagdcorp.com/,Drug Manufacturers—Specialty & Generic,Healthcare,South American Gold Corp. is focused on becoming the premiere provider of value added products and services for the cultivation and processing of cannabis for the South American medical and recreational markets with an initial focus on the Uruguayan market.,2,"{'maxAge': 1, 'name': 'Mr. Edwin  Jang', 'title': 'Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,103.74689,Infinity,25000,25000,0,0,0,0.0,0.0,0,0,43,1e-06,0.005,0.0001,0.0001,0.0,0.0,USD,64705,0.0,144531,0.0,0.0,-3.156,1372550400,1404086400,1380499200,-433593,0.0,1:2000,1440633600,-0.263,PNK,EQUITY,SAGD,SAGD,SOUTH AMERICAN GOLD CORP,South American Gold Corporation,1285594200,America/New_York,EDT,-14400000,1e-06,none,53,0.0,-246143,64758,0.002,0.002,-14.444799,-27876,-126857,0.0,0.0,0.0,USD,
