,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Srivari Shrimat,"1st Floor 1045, Avinashi Road",Coimbatore,641018,India,91 42 2220 7777,91 42 2220 7778,https://www.kprmilllimited.com,Textile Manufacturing,Consumer Cyclical,"K.P.R. Mill Limited operates as an integrated apparel manufacturing company in India. It offers compact, combed, carded, melange, polyester cotton, viscose, grindel, colour melange, slub yarn, cotton, poly cotton, mélange, BCI, organic, CMIA, and REEL Yarns; knitted cotton fabrics; and readymade garments comprising casual, sports, active, sleep, and work wear for men, women, and children. The company also produces sugar; ethanol; green energy through co-gen power; and wind power; and acts as a dealer for cars. It also exports its products. K.P.R. Mill Limited was founded in 1984 and is based in Coimbatore, India.",21819,"{'maxAge': 1, 'name': 'Mr. K. P. Ramasamy', 'age': 73, 'title': 'Founder & Whole-Time Exec. Chairman', 'yearBorn': 1949, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,744.55,744.55,722.3,751.5,744.55,744.55,722.3,751.5,4.15,0.0057,1689897600,0.093,0.31,0.686502,31.346737,23.194178,203310,203310,416894,383384,383384,0.0,0.0,0,0,247832248320,479.45,796.8,3.9897075,683.961,603.12976,0.0,0.0,INR,258955739136,0.12722,86157637,341814016,0.74794996,0.19188999,108.442,6.6860623,1680220800,1711843200,1688083200,-0.105,7902499840,23.13,31.26,1.11,5:1,1632441600,4.169,20.889,NSI,EQUITY,KPRMILL.NS,KPRMILL.NS,KPR MILL LTD,K.P.R. Mill Limited,1188272700,Asia/Kolkata,IST,19800000,725.05,843.0,670.0,761.14,753.0,1.3,strong_buy,7,2357400064,6.897,12396524544,13480899584,62117900288,36.369,181.695,-0.104,0.016,0.36727002,0.19955999,0.17034,INR,
1,Srivari Shrimat,"1st Floor 1045, Avinashi Road",Coimbatore,641018,India,91 42 2220 7777,91 42 2220 7778,https://www.kprmilllimited.com,Textile Manufacturing,Consumer Cyclical,"K.P.R. Mill Limited operates as an integrated apparel manufacturing company in India. It offers compact, combed, carded, melange, polyester cotton, viscose, grindel, colour melange, slub yarn, cotton, poly cotton, mélange, BCI, organic, CMIA, and REEL Yarns; knitted cotton fabrics; and readymade garments comprising casual, sports, active, sleep, and work wear for men, women, and children. The company also produces sugar; ethanol; green energy through co-gen power; and wind power; and acts as a dealer for cars. It also exports its products. K.P.R. Mill Limited was founded in 1984 and is based in Coimbatore, India.",21819,"{'maxAge': 1, 'name': 'Mr. P.  Nataraj', 'age': 65, 'title': 'CEO, MD and Non-Independent & Exec. Director', 'yearBorn': 1957, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,744.55,744.55,722.3,751.5,744.55,744.55,722.3,751.5,4.15,0.0057,1689897600,0.093,0.31,0.686502,31.346737,23.194178,203310,203310,416894,383384,383384,0.0,0.0,0,0,247832248320,479.45,796.8,3.9897075,683.961,603.12976,0.0,0.0,INR,258955739136,0.12722,86157637,341814016,0.74794996,0.19188999,108.442,6.6860623,1680220800,1711843200,1688083200,-0.105,7902499840,23.13,31.26,1.11,5:1,1632441600,4.169,20.889,NSI,EQUITY,KPRMILL.NS,KPRMILL.NS,KPR MILL LTD,K.P.R. Mill Limited,1188272700,Asia/Kolkata,IST,19800000,725.05,843.0,670.0,761.14,753.0,1.3,strong_buy,7,2357400064,6.897,12396524544,13480899584,62117900288,36.369,181.695,-0.104,0.016,0.36727002,0.19955999,0.17034,INR,
2,Srivari Shrimat,"1st Floor 1045, Avinashi Road",Coimbatore,641018,India,91 42 2220 7777,91 42 2220 7778,https://www.kprmilllimited.com,Textile Manufacturing,Consumer Cyclical,"K.P.R. Mill Limited operates as an integrated apparel manufacturing company in India. It offers compact, combed, carded, melange, polyester cotton, viscose, grindel, colour melange, slub yarn, cotton, poly cotton, mélange, BCI, organic, CMIA, and REEL Yarns; knitted cotton fabrics; and readymade garments comprising casual, sports, active, sleep, and work wear for men, women, and children. The company also produces sugar; ethanol; green energy through co-gen power; and wind power; and acts as a dealer for cars. It also exports its products. K.P.R. Mill Limited was founded in 1984 and is based in Coimbatore, India.",21819,"{'maxAge': 1, 'name': 'Mr. C. R. Anandakrishnan', 'age': 45, 'title': 'Exec. Director', 'yearBorn': 1977, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,744.55,744.55,722.3,751.5,744.55,744.55,722.3,751.5,4.15,0.0057,1689897600,0.093,0.31,0.686502,31.346737,23.194178,203310,203310,416894,383384,383384,0.0,0.0,0,0,247832248320,479.45,796.8,3.9897075,683.961,603.12976,0.0,0.0,INR,258955739136,0.12722,86157637,341814016,0.74794996,0.19188999,108.442,6.6860623,1680220800,1711843200,1688083200,-0.105,7902499840,23.13,31.26,1.11,5:1,1632441600,4.169,20.889,NSI,EQUITY,KPRMILL.NS,KPRMILL.NS,KPR MILL LTD,K.P.R. Mill Limited,1188272700,Asia/Kolkata,IST,19800000,725.05,843.0,670.0,761.14,753.0,1.3,strong_buy,7,2357400064,6.897,12396524544,13480899584,62117900288,36.369,181.695,-0.104,0.016,0.36727002,0.19955999,0.17034,INR,
3,Srivari Shrimat,"1st Floor 1045, Avinashi Road",Coimbatore,641018,India,91 42 2220 7777,91 42 2220 7778,https://www.kprmilllimited.com,Textile Manufacturing,Consumer Cyclical,"K.P.R. Mill Limited operates as an integrated apparel manufacturing company in India. It offers compact, combed, carded, melange, polyester cotton, viscose, grindel, colour melange, slub yarn, cotton, poly cotton, mélange, BCI, organic, CMIA, and REEL Yarns; knitted cotton fabrics; and readymade garments comprising casual, sports, active, sleep, and work wear for men, women, and children. The company also produces sugar; ethanol; green energy through co-gen power; and wind power; and acts as a dealer for cars. It also exports its products. K.P.R. Mill Limited was founded in 1984 and is based in Coimbatore, India.",21819,"{'maxAge': 1, 'name': 'Mr. K. P. D. Sigamani', 'age': 69, 'title': 'MD and Non-Independent & Exec. Director', 'yearBorn': 1953, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,744.55,744.55,722.3,751.5,744.55,744.55,722.3,751.5,4.15,0.0057,1689897600,0.093,0.31,0.686502,31.346737,23.194178,203310,203310,416894,383384,383384,0.0,0.0,0,0,247832248320,479.45,796.8,3.9897075,683.961,603.12976,0.0,0.0,INR,258955739136,0.12722,86157637,341814016,0.74794996,0.19188999,108.442,6.6860623,1680220800,1711843200,1688083200,-0.105,7902499840,23.13,31.26,1.11,5:1,1632441600,4.169,20.889,NSI,EQUITY,KPRMILL.NS,KPRMILL.NS,KPR MILL LTD,K.P.R. Mill Limited,1188272700,Asia/Kolkata,IST,19800000,725.05,843.0,670.0,761.14,753.0,1.3,strong_buy,7,2357400064,6.897,12396524544,13480899584,62117900288,36.369,181.695,-0.104,0.016,0.36727002,0.19955999,0.17034,INR,
4,Srivari Shrimat,"1st Floor 1045, Avinashi Road",Coimbatore,641018,India,91 42 2220 7777,91 42 2220 7778,https://www.kprmilllimited.com,Textile Manufacturing,Consumer Cyclical,"K.P.R. Mill Limited operates as an integrated apparel manufacturing company in India. It offers compact, combed, carded, melange, polyester cotton, viscose, grindel, colour melange, slub yarn, cotton, poly cotton, mélange, BCI, organic, CMIA, and REEL Yarns; knitted cotton fabrics; and readymade garments comprising casual, sports, active, sleep, and work wear for men, women, and children. The company also produces sugar; ethanol; green energy through co-gen power; and wind power; and acts as a dealer for cars. It also exports its products. K.P.R. Mill Limited was founded in 1984 and is based in Coimbatore, India.",21819,"{'maxAge': 1, 'name': 'Mr. E. K. Sakthivel', 'age': 39, 'title': 'Head of Operations for Garment Division & Exec. Director', 'yearBorn': 1983, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,744.55,744.55,722.3,751.5,744.55,744.55,722.3,751.5,4.15,0.0057,1689897600,0.093,0.31,0.686502,31.346737,23.194178,203310,203310,416894,383384,383384,0.0,0.0,0,0,247832248320,479.45,796.8,3.9897075,683.961,603.12976,0.0,0.0,INR,258955739136,0.12722,86157637,341814016,0.74794996,0.19188999,108.442,6.6860623,1680220800,1711843200,1688083200,-0.105,7902499840,23.13,31.26,1.11,5:1,1632441600,4.169,20.889,NSI,EQUITY,KPRMILL.NS,KPRMILL.NS,KPR MILL LTD,K.P.R. Mill Limited,1188272700,Asia/Kolkata,IST,19800000,725.05,843.0,670.0,761.14,753.0,1.3,strong_buy,7,2357400064,6.897,12396524544,13480899584,62117900288,36.369,181.695,-0.104,0.016,0.36727002,0.19955999,0.17034,INR,
5,Srivari Shrimat,"1st Floor 1045, Avinashi Road",Coimbatore,641018,India,91 42 2220 7777,91 42 2220 7778,https://www.kprmilllimited.com,Textile Manufacturing,Consumer Cyclical,"K.P.R. Mill Limited operates as an integrated apparel manufacturing company in India. It offers compact, combed, carded, melange, polyester cotton, viscose, grindel, colour melange, slub yarn, cotton, poly cotton, mélange, BCI, organic, CMIA, and REEL Yarns; knitted cotton fabrics; and readymade garments comprising casual, sports, active, sleep, and work wear for men, women, and children. The company also produces sugar; ethanol; green energy through co-gen power; and wind power; and acts as a dealer for cars. It also exports its products. K.P.R. Mill Limited was founded in 1984 and is based in Coimbatore, India.",21819,"{'maxAge': 1, 'name': 'Mr. P.  Selvakumar', 'age': 48, 'title': 'Mang. of Taxation & Wholetime Director', 'yearBorn': 1974, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,744.55,744.55,722.3,751.5,744.55,744.55,722.3,751.5,4.15,0.0057,1689897600,0.093,0.31,0.686502,31.346737,23.194178,203310,203310,416894,383384,383384,0.0,0.0,0,0,247832248320,479.45,796.8,3.9897075,683.961,603.12976,0.0,0.0,INR,258955739136,0.12722,86157637,341814016,0.74794996,0.19188999,108.442,6.6860623,1680220800,1711843200,1688083200,-0.105,7902499840,23.13,31.26,1.11,5:1,1632441600,4.169,20.889,NSI,EQUITY,KPRMILL.NS,KPRMILL.NS,KPR MILL LTD,K.P.R. Mill Limited,1188272700,Asia/Kolkata,IST,19800000,725.05,843.0,670.0,761.14,753.0,1.3,strong_buy,7,2357400064,6.897,12396524544,13480899584,62117900288,36.369,181.695,-0.104,0.016,0.36727002,0.19955999,0.17034,INR,
6,Srivari Shrimat,"1st Floor 1045, Avinashi Road",Coimbatore,641018,India,91 42 2220 7777,91 42 2220 7778,https://www.kprmilllimited.com,Textile Manufacturing,Consumer Cyclical,"K.P.R. Mill Limited operates as an integrated apparel manufacturing company in India. It offers compact, combed, carded, melange, polyester cotton, viscose, grindel, colour melange, slub yarn, cotton, poly cotton, mélange, BCI, organic, CMIA, and REEL Yarns; knitted cotton fabrics; and readymade garments comprising casual, sports, active, sleep, and work wear for men, women, and children. The company also produces sugar; ethanol; green energy through co-gen power; and wind power; and acts as a dealer for cars. It also exports its products. K.P.R. Mill Limited was founded in 1984 and is based in Coimbatore, India.",21819,"{'maxAge': 1, 'name': 'Mr. P. L. Murugappan CA', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,744.55,744.55,722.3,751.5,744.55,744.55,722.3,751.5,4.15,0.0057,1689897600,0.093,0.31,0.686502,31.346737,23.194178,203310,203310,416894,383384,383384,0.0,0.0,0,0,247832248320,479.45,796.8,3.9897075,683.961,603.12976,0.0,0.0,INR,258955739136,0.12722,86157637,341814016,0.74794996,0.19188999,108.442,6.6860623,1680220800,1711843200,1688083200,-0.105,7902499840,23.13,31.26,1.11,5:1,1632441600,4.169,20.889,NSI,EQUITY,KPRMILL.NS,KPRMILL.NS,KPR MILL LTD,K.P.R. Mill Limited,1188272700,Asia/Kolkata,IST,19800000,725.05,843.0,670.0,761.14,753.0,1.3,strong_buy,7,2357400064,6.897,12396524544,13480899584,62117900288,36.369,181.695,-0.104,0.016,0.36727002,0.19955999,0.17034,INR,
7,Srivari Shrimat,"1st Floor 1045, Avinashi Road",Coimbatore,641018,India,91 42 2220 7777,91 42 2220 7778,https://www.kprmilllimited.com,Textile Manufacturing,Consumer Cyclical,"K.P.R. Mill Limited operates as an integrated apparel manufacturing company in India. It offers compact, combed, carded, melange, polyester cotton, viscose, grindel, colour melange, slub yarn, cotton, poly cotton, mélange, BCI, organic, CMIA, and REEL Yarns; knitted cotton fabrics; and readymade garments comprising casual, sports, active, sleep, and work wear for men, women, and children. The company also produces sugar; ethanol; green energy through co-gen power; and wind power; and acts as a dealer for cars. It also exports its products. K.P.R. Mill Limited was founded in 1984 and is based in Coimbatore, India.",21819,"{'maxAge': 1, 'name': 'Mr. P.  Ranganathan', 'age': 53, 'title': 'Gen. Mang. of Technology', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,744.55,744.55,722.3,751.5,744.55,744.55,722.3,751.5,4.15,0.0057,1689897600,0.093,0.31,0.686502,31.346737,23.194178,203310,203310,416894,383384,383384,0.0,0.0,0,0,247832248320,479.45,796.8,3.9897075,683.961,603.12976,0.0,0.0,INR,258955739136,0.12722,86157637,341814016,0.74794996,0.19188999,108.442,6.6860623,1680220800,1711843200,1688083200,-0.105,7902499840,23.13,31.26,1.11,5:1,1632441600,4.169,20.889,NSI,EQUITY,KPRMILL.NS,KPRMILL.NS,KPR MILL LTD,K.P.R. Mill Limited,1188272700,Asia/Kolkata,IST,19800000,725.05,843.0,670.0,761.14,753.0,1.3,strong_buy,7,2357400064,6.897,12396524544,13480899584,62117900288,36.369,181.695,-0.104,0.016,0.36727002,0.19955999,0.17034,INR,
8,Srivari Shrimat,"1st Floor 1045, Avinashi Road",Coimbatore,641018,India,91 42 2220 7777,91 42 2220 7778,https://www.kprmilllimited.com,Textile Manufacturing,Consumer Cyclical,"K.P.R. Mill Limited operates as an integrated apparel manufacturing company in India. It offers compact, combed, carded, melange, polyester cotton, viscose, grindel, colour melange, slub yarn, cotton, poly cotton, mélange, BCI, organic, CMIA, and REEL Yarns; knitted cotton fabrics; and readymade garments comprising casual, sports, active, sleep, and work wear for men, women, and children. The company also produces sugar; ethanol; green energy through co-gen power; and wind power; and acts as a dealer for cars. It also exports its products. K.P.R. Mill Limited was founded in 1984 and is based in Coimbatore, India.",21819,"{'maxAge': 1, 'name': 'Mr. P.  Kandaswamy B.com, F.C.S.', 'title': 'Company Sec. & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,744.55,744.55,722.3,751.5,744.55,744.55,722.3,751.5,4.15,0.0057,1689897600,0.093,0.31,0.686502,31.346737,23.194178,203310,203310,416894,383384,383384,0.0,0.0,0,0,247832248320,479.45,796.8,3.9897075,683.961,603.12976,0.0,0.0,INR,258955739136,0.12722,86157637,341814016,0.74794996,0.19188999,108.442,6.6860623,1680220800,1711843200,1688083200,-0.105,7902499840,23.13,31.26,1.11,5:1,1632441600,4.169,20.889,NSI,EQUITY,KPRMILL.NS,KPRMILL.NS,KPR MILL LTD,K.P.R. Mill Limited,1188272700,Asia/Kolkata,IST,19800000,725.05,843.0,670.0,761.14,753.0,1.3,strong_buy,7,2357400064,6.897,12396524544,13480899584,62117900288,36.369,181.695,-0.104,0.016,0.36727002,0.19955999,0.17034,INR,
